Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
19;25454;"Blood";journal;"15280020, 00064971";6,414;Q1;426;1425;5123;42591;41429;4120;9,88;29,89;United States;"American Society of Hematology";"1946-ongoing";"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
20;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";5,505;Q1;212;454;1354;12415;10644;1006;10,33;27,35;United Kingdom;"BMJ Publishing Group";"1947-1948, 1950-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
21;5800173382;"ISME Journal";journal;"17517362, 17517370";5,369;Q1;140;235;635;12099;6272;598;10,26;51,49;United Kingdom;"Nature Publishing Group";"2007-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
22;4000151809;"PLoS Pathogens";journal;"15537374, 15537366";5,324;Q1;174;738;1936;42092;17057;1931;8,43;57,04;United States;"Public Library of Science";"2005-ongoing";"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
23;20862;"Trends in Microbiology";journal;"0966842X";5,233;Q1;172;112;263;6141;2403;228;10,01;54,83;Netherlands;"Elsevier BV";"1993-ongoing";"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
24;20151;"Advances in Immunology";book series;"00652776";5,224;Q1;97;27;75;4135;565;51;11,68;153,15;United States;"Elsevier Inc.";"1961, 1963-1964, 1966-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
25;18797;"Current Opinion in Immunology";journal;"09527915";5,200;Q1;177;109;354;6451;2801;315;8,65;59,18;Netherlands;"Elsevier BV";"1988-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
26;21267;"Journal of Allergy and Clinical Immunology";journal;"10976825, 00916749";4,969;Q1;262;572;1754;19644;12694;1350;8,98;34,34;United States;"Mosby Inc.";"1962-1965, 1971-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
27;21100401152;"Microbiome";journal;"20492618";4,694;Q1;50;45;28;2238;235;26;9,04;49,73;United Kingdom;"BioMed Central";"2013-ongoing";"Microbiology (Q1); Microbiology (medical) (Q1)"
28;11400153331;"Mucosal Immunology";journal;"19353456, 19330219";4,597;Q1;82;139;256;6960;1893;240;7,55;50,07;United Kingdom;"Nature Publishing Group";"2008-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
29;21100206244;"Open Biology";journal;"20462441";4,429;Q1;40;67;137;3858;861;133;6,47;57,58;United Kingdom;"The Royal Society";"2011-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Neuroscience (miscellaneous) (Q1)"
30;19669;"Current Opinion in Microbiology";journal;"13695274";4,363;Q1;159;109;336;5918;2328;301;6,76;54,29;Netherlands;"Elsevier BV";"1998-ongoing";"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
31;21359;"Seminars in Immunology";journal;"10445323, 10963618";4,048;Q1;114;69;175;8429;1115;157;6,48;122,16;United States;"Elsevier Inc.";"1989-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
32;7100153107;"Seminars in Immunopathology";journal;"18632297, 18632300";3,916;Q1;85;51;174;6457;1386;161;9,05;126,61;Germany;"Springer Verlag";"2007-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
33;21100297606;"Arthritis and Rheumatology";journal;"23265205";3,745;Q1;290;470;1552;14469;10015;1245;8,22;30,79;United Kingdom;"John Wiley and Sons Ltd";"2014-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
34;21275;"Journal of Immunology";journal;"15506606, 00221767";3,744;Q1;345;1293;4288;64188;23645;4083;5,52;49,64;United States;"American Association of Immunologists";"1945-ongoing";"Immunology (Q1)"
35;19700188403;"mBio";journal;"21612129, 21507511";3,636;Q1;87;405;625;18971;3834;561;6,68;46,84;United States;"American Society for Microbiology";"2010-ongoing";"Microbiology (Q1); Virology (Q1)"
36;21309;"AIDS";journal;"02699370";3,465;Q1;203;457;1160;15572;5786;890;6,13;34,07;United States;"Lippincott Williams & Wilkins Ltd.";"1987-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
37;130030;"Proceedings of the Royal Society B: Biological Sciences";journal;"14712954, 09628452";3,422;Q1;221;639;1784;31933;10267;1737;5,57;49,97;United Kingdom;"The Royal Society";"1947, 1949-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
38;16339;"Metabolic Engineering";journal;"10967176, 10967184";3,395;Q1;101;96;246;4881;2029;242;7,80;50,84;United States;"Elsevier Inc.";"1999-ongoing";"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
39;19700176055;"F1000 Biology Reports";journal;"17404118";3,327;Q1;27;0;52;0;280;52;4,69;0,00;United Kingdom;"Faculty of 1000 Ltd";"2010-2013";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
40;19900192509;"Current Opinion in Virology";journal;"18796257";3,279;Q1;56;118;303;6391;1960;282;6,59;54,16;Netherlands;"Elsevier BV";"2011-ongoing";"Virology (Q1)"
41;17421;"Cytokine and Growth Factor Reviews";journal;"13596101";3,222;Q1;148;74;121;8152;860;116;6,06;110,16;United Kingdom;"Elsevier Ltd.";"1990-1992, 1994-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
42;20250;"Journal of Virology";journal;"10985514, 0022538X";3,187;Q1;271;1317;4305;68838;21132;3915;5,30;52,27;United States;"American Society for Microbiology";"1967-ongoing";"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
43;20298;"Molecular Microbiology";journal;"13652958, 0950382X";3,184;Q1;226;369;1216;20328;5852;1126;4,92;55,09;United Kingdom;"Blackwell Publishing Inc.";"1987-ongoing";"Microbiology (Q1); Molecular Biology (Q1)"
44;21872;"Eurosurveillance";journal;"15607917, 1025496X";3,150;Q1;90;288;771;6192;3353;606;6,35;21,50;France;"European Centre for Disease Prevention and Control (ECDC)";"2001-ongoing";"Epidemiology (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Virology (Q1)"
45;20863;"Trends in Parasitology";journal;"14714922";3,055;Q1;128;86;256;4978;1536;215;7,03;57,88;Netherlands;"Elsevier BV";"2001-ongoing";"Infectious Diseases (Q1); Parasitology (Q1)"
46;19400157151;"DMM Disease Models and Mechanisms";journal;"17548403, 17548411";3,010;Q1;67;146;348;8617;1939;300;5,95;59,02;United Kingdom;"The Company of Biologists Ltd.";"2008-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
47;18483;"Cellular Microbiology";journal;"14625814, 14625822";2,989;Q1;125;137;446;8359;2294;443;5,27;61,01;United Kingdom;"Blackwell Publishing Inc.";"1999-ongoing";"Immunology (Q1); Microbiology (Q1); Virology (Q1)"
48;15461;"Biotechnology Advances";journal;"07349750";2,941;-;161;123;381;19620;4543;362;11,24;159,51;Netherlands;"Elsevier BV";"1983-ongoing";"Biotechnology (Q1)"
49;5800173376;"Biology Direct";journal;"17456150";2,938;Q1;59;29;146;1442;720;135;6,07;49,72;United Kingdom;"BioMed Central";"2006-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Immunology (Q1); Modeling and Simulation (Q1)"
50;19683;"Environmental Microbiology";journal;"14622912, 14622920";2,862;Q1;164;277;765;16003;4825;745;6,51;57,77;United Kingdom;"Blackwell Publishing Inc.";"1992, 1999-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
51;20695;"Brain, Behavior, and Immunity";journal;"10902139, 08891591";2,857;Q1;127;217;573;12755;3636;529;6,40;58,78;United States;"Elsevier Inc.";"1987-ongoing";"Behavioral Neuroscience (Q1); Endocrine and Autonomic Systems (Q1); Immunology (Q1)"
52;20356;"Reviews in Medical Virology";journal;"10529276, 10991654";2,851;Q1;84;32;96;3062;535;77;7,35;95,69;United States;"John Wiley & Sons Inc.";"1991-ongoing";"Infectious Diseases (Q1); Virology (Q1)"
53;38062;"Exercise Immunology Review";journal;"10775552";2,832;Q1;49;9;27;609;231;24;4,83;67,67;United States;"Human Kinetics Publishers Inc.";"1996-ongoing";"Immunology (Q1); Sports Science (Q1)"
54;50032;"Journal of Neuroinflammation";journal;"17422094";2,700;Q1;92;216;625;12427;3986;614;6,16;57,53;United Kingdom;"BioMed Central";"2004-ongoing";"Cellular and Molecular Neuroscience (Q1); Immunology (Q1); Neurology (Q1); Neuroscience (miscellaneous) (Q1)"
55;20779;"European Journal of Immunology";journal;"00142980, 15214141";2,672;Q1;187;372;1092;16524;4526;961;4,41;44,42;United Kingdom;"John Wiley & Sons Ltd.";"1971-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
56;21000196010;"Topics in antiviral medicine";journal;"21615853";2,639;Q1;37;18;58;279;317;56;5,53;15,50;United States;"International Antiviral Society";"2011-ongoing";"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Virology (Q1)"
57;17398;"Current Issues in Molecular Biology";journal;"14673037, 14673045";2,600;Q1;49;7;18;591;113;18;5,42;84,43;United Kingdom;"Caister Academic Press";"1999-ongoing";"Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Molecular Biology (Q1)"
58;29607;"Journal of Leukocyte Biology";journal;"07415400";2,589;Q1;175;223;710;12138;3084;622;4,87;54,43;United States;"Federation of American Societies for Experimental Biology";"1984-ongoing";"Cell Biology (Q1); Immunology (Q1)"
59;20185;"Allergy: European Journal of Allergy and Clinical Immunology";journal;"01054538, 13989995";2,529;Q1;156;218;720;8872;4468;614;7,28;40,70;United Kingdom;"Blackwell Publishing Inc.";"1948-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
60;11700154702;"Biotechnology for Biofuels";journal;"17546834";2,490;Q1;75;181;346;8953;2524;343;6,82;49,46;United Kingdom;"BioMed Central";"2008-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Energy (miscellaneous) (Q1); Management, Monitoring, Policy and Law (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
61;19700201211;"Cell Death and Disease";journal;"20414889";2,490;Q1;85;602;883;26803;4740;839;5,43;44,52;United Kingdom;"Nature Publishing Group";"2010-ongoing";"Cancer Research (Q1); Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Immunology (Q1); Medicine (miscellaneous) (Q1)"
62;23029;"Retrovirology";journal;"17424690";2,474;Q1;79;125;384;6465;1495;361;4,38;51,72;United Kingdom;"BioMed Central";"2004-ongoing";"Infectious Diseases (Q1); Virology (Q1)"
63;20823;"Immunology and Cell Biology";journal;"14401711, 08189641";2,415;Q1;96;121;345;6031;1325;287;4,69;49,84;Germany;"Springer Verlag";"1987-ongoing";"Cell Biology (Q1); Immunology (Q1)"
64;21100229161;"Frontiers in Immunology";journal;"16643224";2,389;Q1;84;653;995;55650;4712;950;5,00;85,22;Switzerland;"Frontiers Media S.A.";"2010-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
65;6300153105;"Current Opinion in HIV and AIDS";journal;"1746630X";2,386;Q1;53;82;270;5147;1141;248;5,07;62,77;United States;"Lippincott Williams & Wilkins Ltd.";"2007-ongoing";"Hematology (Q1); Immunology (Q1); Infectious Diseases (Q1); Oncology (Q1); Oncology (nursing) (Q1); Virology (Q1)"
66;3500148010;"Current HIV/AIDS Reports";journal;"15483568, 15483576";2,380;Q1;46;34;123;2703;581;117;4,62;79,50;United States;"Current Science Inc.";"2004-ongoing";"Infectious Diseases (Q1); Virology (Q1)"
67;14802;"Soil Biology and Biochemistry";journal;"00380717";2,348;Q1;186;375;964;21501;4942;955;4,37;57,34;United Kingdom;"Elsevier Ltd.";"1933, 1969-ongoing";"Microbiology (Q1); Soil Science (Q1)"
68;22343;"Infection and Immunity";journal;"10985522, 00199567";2,344;Q1;204;527;1456;27294;6360;1410;4,27;51,79;United States;"American Society for Microbiology";"1971-ongoing";"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Parasitology (Q1)"
69;20752;"Critical Reviews in Immunology";journal;"10408401";2,319;Q1;71;27;67;3661;320;67;4,51;135,59;United States;"Begell House";"1980-ongoing";"Immunology (Q1)"
70;28861;"Biometrics";journal;"0006341X, 15410420";2,228;Q1;116;110;449;2852;818;424;1,83;25,93;United Kingdom;"Blackwell Publishing Inc.";"1946-1951, 1965-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
71;19604;"Advances in Virus Research";book series;"00653527";2,216;Q1;78;23;96;5183;435;39;8,53;225,35;United States;"Elsevier Inc.";"1953-1955, 1957-1970, 1972-1974, 1976-1979, 1981-ongoing";"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Virology (Q1)"
72;21250;"International Reviews of Immunology";journal;"08830185";2,214;Q1;61;42;95;3899;498;89;4,09;92,83;United Kingdom;"Taylor & Francis";"1986-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
73;19603;"Advances in Parasitology";journal;"0065308X";2,166;Q1;81;22;73;2329;371;50;14,69;105,86;United States;"Elsevier Inc.";"1963-ongoing";"Medicine (miscellaneous) (Q1); Parasitology (Q1)"
74;21100368204;"Cancer immunology research";journal;"23266066, 23266074";2,131;Q1;62;132;52;1417;203;51;3,98;10,73;United States;"American Association for Cancer Research Inc.";"2013-ongoing";"Cancer Research (Q1); Immunology (Q1)"
75;21268;"Journal of Autoimmunity";journal;"10959157, 08968411";2,112;Q1;101;101;275;6536;2248;270;9,48;64,71;United States;"Elsevier Inc.";"1988-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
76;21376;"Vaccine";journal;"0264410X, 13588745";2,105;Q1;164;1054;3621;39336;14579;3376;4,38;37,32;Netherlands;"Elsevier BV";"1983-ongoing";"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Molecular Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1)"
77;20689;"Autoimmunity Reviews";journal;"15689972";2,085;Q1;103;181;446;12853;3528;413;9,47;71,01;Netherlands;"Elsevier BV";"2002-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
78;20220;"Journal of Bacteriology";journal;"00219193, 10985530";2,084;Q1;222;434;2897;22495;9419;2041;4,50;51,83;United States;"American Society for Microbiology";"1945-ongoing";"Microbiology (Q1); Molecular Biology (Q1)"
79;22911;"Malaria Journal";journal;"14752875";2,084;Q1;87;506;1308;20270;4831;1306;3,42;40,06;United Kingdom;"BioMed Central";"2002-ongoing";"Infectious Diseases (Q1); Parasitology (Q1)"
80;27592;"Arthritis Research and Therapy";journal;"14786354";2,080;Q1;132;313;967;12612;4396;847;4,43;40,29;United Kingdom;"BioMed Central";"2003-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
81;20813;"Immunology";journal;"00192805, 13652567";2,048;Q1;117;184;418;10070;1665;404;4,19;54,73;United Kingdom;"Blackwell Publishing Inc.";"1958-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
82;4400151713;"International Journal of Biological Sciences";journal;"14492288";1,989;Q1;70;106;382;6295;1864;371;5,00;59,39;Canada;"Ivyspring International Publisher";"2005-ongoing";"Applied Microbiology and Biotechnology (Q1); Developmental Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Cell Biology (Q2); Molecular Biology (Q2)"
83;19602;"Advances in Microbial Physiology";book series;"00652911";1,956;Q1;59;11;36;2085;159;14;8,90;189,55;United States;"Elsevier Inc.";"1967-1969, 1971-1995, 1997-ongoing";"Microbiology (Q1); Physiology (Q1)"
84;20723;"Clinical and Experimental Allergy";journal;"09547894, 13652222";1,942;Q1;139;172;600;7648;2696;484;5,60;44,47;United Kingdom;"Blackwell Publishing Inc.";"1971-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
85;22129;"Genes and Immunity";journal;"14664879, 14765470";1,914;Q1;95;76;242;3437;860;228;3,48;45,22;United Kingdom;"Nature Publishing Group";"1999-ongoing";"Genetics (Q1); Genetics (clinical) (Q1); Immunology (Q1)"
86;19700188364;"Viruses";journal;"19994915";1,906;Q1;59;262;505;22177;2163;492;4,10;84,65;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"2010-ongoing";"Infectious Diseases (Q1); Virology (Q1)"
87;21100226442;"Frontiers in Microbiology";journal;"1664302X";1,879;Q1;88;773;1120;52736;4832;1072;4,40;68,22;Switzerland;"Frontiers Media S.A.";"2010-ongoing";"Microbiology (Q1); Microbiology (medical) (Q1)"
88;19618;"Applied and Environmental Microbiology";journal;"00992240, 10985336";1,872;Q1;293;844;3299;41641;15063;3206;4,25;49,34;United States;"American Society for Microbiology";"1976-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1)"
89;19671;"Current Topics in Microbiology and Immunology";book series;"0070217X";1,860;Q1;105;120;343;12017;1226;311;4,16;100,14;Germany;"Springer Verlag";"1967-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
90;27974;"Frontiers in Bioscience - Landmark";journal;"10939946";1,842;Q1;130;105;485;11210;2012;485;3,77;106,76;United States;"Frontiers in Bioscience";"1996-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
91;29152;"Cancer Immunology, Immunotherapy";journal;"14320851, 03407004";1,823;Q1;104;135;561;6196;2483;549;4,58;45,90;Germany;"Springer Verlag";"1976-ongoing";"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
92;3500148004;"Cellular and Molecular Immunology";journal;"16727681";1,822;Q1;64;80;220;3798;805;190;4,03;47,48;United States;"Nature Publishing Group";"2004-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1)"
93;15577;"Critical Reviews in Biotechnology";journal;"15497801, 07388551";1,819;Q1;79;27;67;3699;501;67;7,42;137,00;United Kingdom;"Taylor & Francis";"1983-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1)"
94;21245;"International Immunology";journal;"14602377, 09538178";1,819;Q1;124;66;221;2630;703;217;2,87;39,85;United Kingdom;"Oxford University Press";"1989-ongoing";"Immunology (Q1); Medicine (miscellaneous) (Q1)"
95;22379;"International Journal for Parasitology";journal;"00207519";1,816;Q1;132;118;403;7035;1658;394;4,42;59,62;Netherlands;"Elsevier BV";"1971-ongoing";"Infectious Diseases (Q1); Parasitology (Q1)"
96;6400153144;"Immunome Research";journal;"17457580";1,809;Q1;24;0;26;0;68;24;4,18;0,00;India;"OMICS Publishing Group";"2007-2013";"Applied Mathematics (Q1); Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Immunology (Q1); Molecular Biology (Q2)"
97;19662;"Critical Reviews in Microbiology";journal;"15497828, 1040841X";1,801;Q1;76;25;75;3792;442;74;5,10;151,68;United Kingdom;"Taylor & Francis";"1971-ongoing";"Applied Microbiology and Biotechnology (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1)"
98;20740;"Clinical Immunology";journal;"15217035, 15216616";1,789;Q1;112;154;481;6807;1770;394;4,81;44,20;United States;"Elsevier Inc.";"1999-ongoing";"Immunology (Q1); Immunology and Allergy (Q1)"
99;19687;"Eukaryotic Cell";journal;"15359786, 15359778";1,784;Q1;106;146;503;8479;1773;486;3,23;58,08;United States;"American Society for Microbiology";"2002-2015";"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Biology (Q2)"
100;6300153114;"Fungal Biology Reviews";journal;"17494613";1,781;Q1;44;11;49;1398;241;47;5,12;127,09;Netherlands;"Elsevier BV";"2007-ongoing";"Microbiology (Q1); Plant Science (Q1)"
101;20808;"Immunologic Research";journal;"0257277X";1,763;Q1;77;143;287;8691;1063;279;3,74;60,78;United States;"Humana Press, Inc.";"1986-ongoing";"Immunology (Q1)"
102;18593;"Microbial Cell Factories";journal;"14752859";1,757;Q1;80;192;431;9928;2230;412;5,05;51,71;United Kingdom;"BioMed Central";"2002-ongoing";"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
103;25300;"Journal of Viral Hepatitis";journal;"13520504, 13652893";1,752;Q1;93;158;493;4919;2029;473;4,41;31,13;United Kingdom;"Blackwell Publishing Inc.";"1994-ongoing";"Hepatology (Q1); Infectious Diseases (Q1); Virology (Q1)"
104;110112;"Journal of immunotherapy (Hagerstown, Md. : 1997)";journal;"15249557";1,730;Q1;89;53;207;1909;868;196;4,55;36,02;United States;"Lippincott Williams & Wilkins Ltd.";"1994-ongoing";"Immunology (Q1); Immunology and Allergy (Q1); Pharmacology (Q1); Cancer Research (Q2)"
105;19700175861;"Gut Microbes";journal;"19490984, 19490976";1,705;Q1;53;75;230;2965;969;216;4,85;39,53;United States;"Landes Bioscience";"2010-ongoing";"Gastroenterology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
