Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
57;23183;European Heart Journal;journal;15229645, 0195668X;4.98;Q1;312;662;1511;16154;9516;983;5.93;24.4;United Kingdom;Western Europe;Oxford University Press;1980-2021;Cardiology and Cardiovascular Medicine (Q1)
58;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;4.905;Q1;223;41;127;5578;1318;122;9.89;136.05;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
59;4000151808;PLoS Genetics;journal;15537390, 15537404;4.875;Q1;244;223;274;12399;2280;265;8.32;55.6;United States;Northern America;Public Library of Science;2005-2021;"Cancer Research (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
60;14317;Brain;journal;14602156, 00068950;4.866;Q1;351;320;879;15479;7780;766;8.43;48.37;United Kingdom;Western Europe;Oxford University Press;1878-1915, 1917-2021;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
61;14179;Annals of Neurology;journal;15318249, 03645134;4.858;Q1;308;207;906;6053;7471;714;7.81;29.24;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
62;28690;Advances in Cancer Research;journal;0065230X;4.822;Q1;98;21;46;2567;376;39;6.06;122.24;United States;Northern America;Academic Press Inc.;1953-1956, 1958, 1961-1965, 1967-2021;"Cancer Research (Q1); Oncology (Q1)"
63;19669;Current Opinion in Microbiology;journal;18790364, 13695274;4.807;Q1;185;102;308;4279;2374;277;7.56;41.95;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
64;21100228546;JAMA Internal Medicine;journal;21686114, 21686106;4.793;Q1;358;446;1293;10867;9861;885;7.25;24.37;United States;Northern America;American Medical Association;2013-2021;Internal Medicine (Q1)
65;25491;Diabetes Care;journal;19355548, 01495992;4.769;Q1;380;792;1985;20061;17159;1530;7.75;25.33;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
66;17382;Molecular Psychiatry;journal;14765578, 13594184;4.751;Q1;225;136;428;7527;3722;345;7.94;55.35;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
67;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.682;Q1;166;23;73;2666;860;71;10.24;115.91;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
68;21275;Journal of Immunology;journal;15506606, 00221767;4.655;-;387;1880;5660;89361;37797;5603;6.36;47.53;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
69;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;4.568;Q1;66;7;32;1963;218;32;5.72;280.43;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
70;19584;Annual Review of Public Health;journal;01637525, 15452093;4.564;Q1;156;24;74;2340;752;71;11.17;97.5;United States;Northern America;Annual Reviews Inc.;1980-2021;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
71;22466;Arteriosclerosis, Thrombosis, and Vascular Biology;journal;10795642, 15244636;4.418;Q1;279;422;1347;16298;10022;1147;6.95;38.62;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;Cardiology and Cardiovascular Medicine (Q1)
72;20485;Annals of Surgery;journal;15281140, 00034932;4.368;Q1;322;372;877;9177;6841;678;6.28;24.67;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1945-2021;Surgery (Q1)
73;13037;Annual Review of Biomedical Engineering;journal;15239829, 15454274;4.294;Q1;140;19;50;2189;670;50;13.84;115.21;United States;Northern America;Annual Reviews Inc.;1999-2021;"Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1)"
74;21752;Chromosoma;journal;14320886, 00095915;4.203;Q1;88;46;153;2722;728;151;4.46;59.17;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;1939, 1941, 1948, 1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
75;28330;Gastroenterology;journal;15280012, 00165085;4.154;Q1;423;660;1787;20910;14618;1233;7.37;31.68;United Kingdom;Western Europe;W.B. Saunders Ltd;1945-2021;Gastroenterology (Q1)
76;28371;Hepatology;journal;02709139, 15273350;4.138;Q1;375;500;1288;16046;10832;979;8.01;32.09;United States;Northern America;John Wiley and Sons Ltd;1981-2021;"Hepatology (Q1); Medicine (miscellaneous) (Q1)"
77;20088;Vital and health statistics. Ser. 1: Programs and collection procedures;journal;00832014, 23328401;4.032;-;17;1;1;0;7;1;7;0;United States;Northern America;U.S. National Center for Health Statistics;1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999, 2002-2003, 2005, 2007-2015, 2017-2021;"Health Information Management (Q1); Statistics and Probability (Q1)"
78;13140;Epidemiologic Reviews;journal;14786729, 0193936X;3.995;Q1;111;12;36;1636;318;32;5.92;136.33;United Kingdom;Western Europe;Oxford University Press;1979-2020;"Epidemiology (Q1); Medicine (miscellaneous) (Q1)"
79;15370;Journal of Abnormal Psychology;journal;1939843X, 0021843X;3.957;Q1;204;78;226;4650;1349;224;5.09;59.62;United States;Northern America;American Psychological Association;1946-1959, 1963-2021;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
80;80280;Biochimica et Biophysica Acta - Reviews on Cancer;journal;0304419X;3.951;Q1;144;29;79;5240;672;75;7.69;180.69;Netherlands;Western Europe;Elsevier;1974-2021;"Cancer Research (Q1); Genetics (Q1); Oncology (Q1)"
81;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;3.921;Q1;164;26;74;6248;750;74;9.12;240.31;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
82;21100297606;Arthritis and Rheumatology;journal;23265191, 23265205;3.904;Q1;328;549;1662;17680;13100;1384;7.5;32.2;United Kingdom;Western Europe;John Wiley and Sons Ltd;2014-2021;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
83;20862;Trends in Microbiology;journal;18784380, 0966842X;3.83;Q1;209;79;305;4490;2172;289;6.98;56.84;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
84;4700152228;Molecular Systems Biology;journal;17444292;3.824;Q1;156;82;102;3039;643;89;6.3;37.06;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
85;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.796;Q1;211;111;274;19051;2568;270;8.8;171.63;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
86;14151;Molecular and Cellular Proteomics;journal;15359476, 15359484;3.759;Q1;196;187;472;8776;5091;461;9.87;46.93;United States;Northern America;Elsevier BV;2002-2021;"Analytical Chemistry (Q1); Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
87;14351;Brain Research Reviews;journal;01650173, 18726321;3.693;Q1;202;107;230;14505;1912;229;7.99;135.56;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
88;16153;International Journal of Methods in Psychiatric Research;journal;10498931, 15570657;3.688;Q1;79;31;64;1064;337;60;1.1;34.32;United States;Northern America;Wiley-Blackwell;1996-2021;Psychiatry and Mental Health (Q1)
89;21267;Journal of Allergy and Clinical Immunology;journal;10976825, 00916749;3.682;Q1;307;546;1486;15365;9557;1093;6.32;28.14;United States;Northern America;Mosby Inc.;1963-1965, 1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
90;20618;Stroke;journal;15244628, 00392499;3.63;Q1;330;711;1943;16911;11137;1570;5.43;23.78;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
91;28787;Cancer and Metastasis Reviews;journal;01677659, 15737233;3.596;Q1;154;58;129;6601;882;116;6.09;113.81;Netherlands;Western Europe;Springer Netherlands;1982-2021;"Cancer Research (Q1); Oncology (Q1)"
92;20089;Vital and health statistics. Series 10, Data from the National Health Survey;journal;00831972;3.564;Q1;40;1;10;27;169;10;15.2;27;United States;Northern America;U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics;1963-1965, 1976-2000, 2002-2014;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Statistics and Probability (Q1)"
93;78518;Vital and health statistics. Series 13, Data from the National Health Survey;journal;00832006;3.561;Q1;30;1;6;35;77;6;4.67;35;United States;Northern America;U.S. National Center for Health Statistics;1977-2011;"Health Policy (Q1); Management Science and Operations Research (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
94;19684;Criminology;journal;17459125, 00111384;3.543;Q1;147;30;100;1962;313;98;2.74;65.4;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
95;23741;Hypertension;journal;0194911X, 15244563;3.48;Q1;276;500;1405;14679;8574;1008;5.67;29.36;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1979-2021;Internal Medicine (Q1)
96;19370;Journal of the American Society of Nephrology : JASN;journal;15333450, 10466673;3.479;Q1;292;387;1341;15703;9561;1214;6.77;40.58;United States;Northern America;American Society of Nephrology;1990-2021;"Medicine (miscellaneous) (Q1); Nephrology (Q1)"
97;17864;Radiology;journal;00338419, 15271315;3.479;Q1;307;543;1744;14480;10404;1555;5.36;26.67;United States;Northern America;Radiological Society of North America Inc.;1945-2021;Radiology, Nuclear Medicine and Imaging (Q1)
98;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.39;Q1;351;531;1368;20276;9988;1134;6.51;38.18;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
99;26746;Trends in Endocrinology and Metabolism;journal;10432760, 18793061;3.371;Q1;178;61;219;3667;1559;208;7.01;60.11;United States;Northern America;Elsevier Inc.;1989-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
100;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;3.368;Q1;250;102;359;4861;2336;358;5.22;47.66;United States;Northern America;American Psychological Association;1968-2021;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
101;15623;Human Reproduction Update;journal;14602369, 13554786;3.357;Q1;190;49;157;5965;1304;144;8.46;121.73;United Kingdom;Western Europe;Oxford University Press;1995-2021;"Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1)"
102;29263;Clinical Cancer Research;journal;10780432, 15573265;3.354;Q1;344;1021;3299;39155;22388;3119;6.44;38.35;United States;Northern America;American Association for Cancer Research Inc.;1995-2021;"Cancer Research (Q1); Oncology (Q1)"
103;3200147828;Small;journal;16136829, 16136810;3.345;Q1;259;284;399;11297;2474;395;6.2;39.78;Germany;Western Europe;Wiley-VCH Verlag;2005-2021;"Biomaterials (Q1); Biotechnology (Q1); Engineering (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
104;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;3.329;Q1;228;167;943;1364;4027;732;4.78;8.17;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
105;16101;Human Brain Mapping;journal;10659471, 10970193;3.32;Q1;199;122;263;6868;1642;261;6.42;56.3;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
106;27062;American Journal of Pathology;journal;00029440, 15252191;3.306;Q1;289;395;1155;19231;7430;1112;5.86;48.69;United States;Northern America;Elsevier Inc.;1946-2021;Pathology and Forensic Medicine (Q1)
107;26208;Molecular Endocrinology;journal;19449917, 08888809;3.306;Q1;194;238;772;12803;4122;765;5.27;53.79;United States;Northern America;The Endocrine Society;1987-2016;"Endocrinology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
