Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
29;17378;Critical Reviews in Biochemistry and Molecular Biology;journal;10409238, 15497798;9.835;Q1;112;32;68;4770;680;60;9.13;149.06;United Kingdom;Western Europe;Informa Healthcare;1972-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
30;21677;American Journal of Human Genetics;journal;15376605, 00029297;9.81;Q1;310;205;633;6917;7892;581;11.34;33.74;United States;Northern America;Cell Press;1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
31;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;9.801;Q1;256;26;85;5903;1263;83;12.69;227.04;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
32;16115;Nature Biotechnology;journal;15461696, 10870156;9.62;Q1;463;366;1169;5980;10547;613;8.98;16.34;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
33;120008;Annual Review of Physiology;journal;00664278, 15451585;9.525;Q1;218;0;104;0;1533;100;13.03;0;United States;Northern America;Annual Reviews Inc.;1946-2021;Physiology (Q1)
34;17435;EMBO Journal;journal;02614189, 14602075;9.481;Q1;405;359;1087;18942;10361;1083;9.65;52.76;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
35;19700174932;Epigenetics and Chromatin;journal;17568935;9.161;Q1;57;21;3;954;21;3;7;45.43;United Kingdom;Western Europe;BioMed Central Ltd.;2009-2021;"Genetics (Q1); Molecular Biology (Q1)"
36;21100778827;Nature Methods;journal;15487091, 15487105;8.798;Q1;339;313;799;4593;8049;679;10.11;14.67;United Kingdom;Western Europe;Nature Publishing Group;2004-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
37;21191;Pharmacological Reviews;journal;15210081, 00316997;8.749;Q1;241;22;53;9201;1072;52;19.54;418.23;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
38;18555;Journal of Cell Biology;journal;15408140, 00219525;8.667;Q1;394;412;1497;19579;11635;1396;7.7;47.52;United States;Northern America;Rockefeller University Press;1961-2021;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
39;19049;Trends in Genetics;journal;01689525, 13624555;8.659;Q1;231;72;276;4846;2852;264;11.28;67.31;United Kingdom;Western Europe;Elsevier Ltd.;1985-2021;Genetics (Q1)
40;12108;Behavioral and Brain Sciences;journal;14691825, 0140525X;8.39;Q1;165;224;800;3554;939;32;1.06;15.87;United Kingdom;Western Europe;Cambridge University Press;1978-2021;"Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1)"
41;29949;Journal of Clinical Oncology;journal;15277755, 0732183X;8.326;Q1;574;1213;3724;32547;40411;2413;10.96;26.83;United States;Northern America;American Society of Clinical Oncology;1983-2021;"Cancer Research (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
42;4000151808;PLoS Genetics;journal;15537390, 15537404;8.111;Q1;244;470;1051;27218;10078;1031;9.05;57.91;United States;Northern America;Public Library of Science;2005-2021;"Cancer Research (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
43;22080;Current Opinion in Genetics and Development;journal;0959437X, 18790380;7.948;Q1;193;99;254;5286;2453;236;9.35;53.39;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Developmental Biology (Q1); Genetics (Q1)"
44;12977;PLoS Biology;journal;15449173, 15457885;7.847;Q1;281;287;847;12708;8922;813;9.57;44.28;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
45;14305;Systematic Biology;journal;1076836X, 10635157;7.641;Q1;188;52;204;3476;2257;198;10.1;66.85;United Kingdom;Western Europe;Oxford University Press;1952, 1968-1975, 1977-1978, 1980-1982, 1984, 1986, 1988-1989, 1991-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
46;17400;Current Opinion in Structural Biology;journal;1879033X, 0959440X;7.528;Q1;206;102;312;5181;2859;276;9.41;50.79;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Molecular Biology (Q1); Structural Biology (Q1)"
47;16594;Plant Cell;journal;1532298X, 10404651;6.869;Q1;360;308;869;18951;8385;814;8.6;61.53;United States;Northern America;American Society of Plant Biologists;1989-2021;"Cell Biology (Q1); Plant Science (Q1)"
48;5300152732;Cell Host and Microbe;journal;19313128;6.823;Q1;201;127;372;5333;3438;355;9.63;41.99;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
49;80280;Biochimica et Biophysica Acta - Reviews on Cancer;journal;0304419X;6.819;Q1;144;51;102;6551;1247;96;10.89;128.45;Netherlands;Western Europe;Elsevier;1974-2021;"Cancer Research (Q1); Genetics (Q1); Oncology (Q1)"
50;4700152228;Molecular Systems Biology;journal;17444292;6.588;Q1;156;114;258;5309;2799;251;9.31;46.57;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
51;17382;Molecular Psychiatry;journal;14765578, 13594184;6.533;Q1;225;138;392;6882;4021;297;10.52;49.87;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
52;14531;Development (Cambridge);journal;14779129, 09501991;6.481;Q1;336;427;1225;23507;8895;1220;6.91;55.05;United Kingdom;Western Europe;Company of Biologists Ltd;1987-2021;"Developmental Biology (Q1); Molecular Biology (Q1)"
53;4000148205;Nature Chemical Biology;journal;15524469, 15524450;6.383;Q1;230;187;556;5535;4742;480;8.9;29.6;United Kingdom;Western Europe;Nature Publishing Group;2005-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
54;25454;Blood;journal;15280020, 00064971;6.225;Q1;484;1657;4967;58377;40725;3992;8;35.23;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
55;6500153245;Brain Cell Biology;journal;15597105, 15597113;6.204;Q1;20;0;18;0;83;16;4.61;0;United States;Northern America;Springer Publishing Company;2006, 2008;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1)"
56;12216;Molecular Biology and Evolution;journal;15371719, 07374038;6.083;Q1;228;256;792;14004;8247;790;5.5;54.7;United Kingdom;Western Europe;Oxford University Press;1983-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q1)"
57;14150;Molecular and Cellular Biology;journal;02707306, 10985549;6.029;Q1;338;450;1868;24297;12252;1867;6.37;53.99;United States;Northern America;American Society for Microbiology;1981-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
58;20205;Trends in Molecular Medicine;journal;1471499X, 14714914;6.004;Q1;185;62;184;5590;2331;183;11.52;90.16;United Kingdom;Western Europe;Elsevier Ltd.;2000-2021;"Molecular Biology (Q1); Molecular Medicine (Q1)"
59;5800207366;Nature Protocols;journal;17542189;5.965;Q1;267;170;804;6576;7401;804;9.49;38.68;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
60;28787;Cancer and Metastasis Reviews;journal;01677659, 15737233;5.899;Q1;154;60;152;7243;1656;142;9.61;120.72;Netherlands;Western Europe;Springer Netherlands;1982-2021;"Cancer Research (Q1); Oncology (Q1)"
61;4700152457;Nano Today;journal;17480132;5.824;Q1;155;63;112;3753;1086;83;9.23;59.57;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
62;18457;Cell Death and Differentiation;journal;13509047, 14765403;5.774;Q1;229;191;602;9012;5168;540;8.81;47.18;United Kingdom;Western Europe;Nature Publishing Group;1994-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
63;12459;Journal of the National Cancer Institute;journal;14602105, 00278874;5.726;Q1;367;387;1155;8297;7282;586;6.09;21.44;United Kingdom;Western Europe;Oxford University Press;1940-2021;"Cancer Research (Q1); Oncology (Q1)"
64;18605;Molecular Biology of the Cell;journal;10591524, 19394586;5.703;Q1;234;415;1387;20488;8395;1386;5.92;49.37;United States;Northern America;American Society for Cell Biology;1990-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
65;27498;Annual Review of Medicine;journal;1545326X, 00664219;5.692;Q1;165;31;103;2336;1317;103;14.16;75.35;United States;Northern America;Annual Reviews Inc.;1950-1958, 1960-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
66;23063;Circulation Research;journal;00097330, 15244571;5.615;Q1;352;400;1214;17792;9887;907;7.56;44.48;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1953-2021;"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)"
67;22266;Human Molecular Genetics;journal;14602083, 09646906;5.572;Q1;284;390;1216;20603;10219;1215;8.25;52.83;United Kingdom;Western Europe;Oxford University Press;1992-2021;"Genetics (Q1); Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
68;29183;Cancer Research;journal;00085472, 15387445;5.435;Q1;466;1043;3904;40701;34028;3843;8.47;39.02;United States;Northern America;American Association for Cancer Research Inc.;1941-2021;"Cancer Research (Q1); Oncology (Q1)"
69;14204;Nucleic Acids Research;journal;03051048, 13624962;5.381;Q1;569;759;3665;33006;28057;3657;7.71;43.49;United Kingdom;Western Europe;Oxford University Press;1974-2021;Genetics (Q1)
70;12611;Drug Resistance Updates;journal;13687646, 15322084;5.328;Q1;119;19;49;2423;642;49;13.41;127.53;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
71;12523;Oncogene;journal;14765594, 09509232;5.305;Q1;353;600;1967;29577;15445;1935;7.69;49.3;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Cancer Research (Q1); Genetics (Q1); Molecular Biology (Q1)"
72;19017;RNA;journal;13558382, 14699001;5.284;Q1;178;237;711;11572;4202;711;6.04;48.83;United States;Northern America;Cold Spring Harbor Laboratory Press;1995-2021;Molecular Biology (Q1)
73;22680;Journal of the American Chemical Society;journal;15205126, 00027863;5.167;Q1;644;3120;9517;145912;89678;9507;9.41;46.77;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
74;15537;Current Biology;journal;18790445, 09609822;5.117;Q1;331;752;2163;18029;11794;1885;4.97;23.97;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
75;40944;Genome Biology;journal;14747596;5.095;Q1;264;210;881;8527;5917;850;6.26;40.6;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;"Cell Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
76;18556;Journal of Cell Science;journal;14779137, 00219533;5.034;Q1;289;451;1364;25768;8823;1297;6.23;57.14;United Kingdom;Western Europe;Company of Biologists Ltd;1966-2022;Cell Biology (Q1)
77;18391;Aging Cell;journal;14749726, 14749718;4.907;Q1;151;100;256;5538;2088;245;7.11;55.38;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2002-2021;"Aging (Q1); Cell Biology (Q1)"
78;144840;PLoS Medicine;journal;15491277, 15491676;4.905;Q1;242;197;763;7917;6548;650;9.15;40.19;United States;Northern America;Public Library of Science;2004-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
79;24006;Physiology;journal;15489213, 15489221;4.895;Q1;129;39;127;3131;909;107;7.13;80.28;United States;Northern America;American Physiological Society;2004-2021;Physiology (Q1)
80;4000151809;PLoS Pathogens;journal;15537374, 15537366;4.859;Q1;219;537;929;30926;8579;896;8.76;57.59;United States;Northern America;Public Library of Science;2005-2021;"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
81;14511;Current Topics in Developmental Biology;journal;00702153, 15578933;4.759;Q1;101;53;130;7134;751;116;5.2;134.6;United States;Northern America;Academic Press Inc.;1966-1972, 1974-1975, 1977-1980, 1982-1984, 1986-1987, 1990-2001, 2003-2021;"Cell Biology (Q1); Developmental Biology (Q1)"
82;14274;Structure;journal;09692126, 18784186;4.704;Q1;187;189;577;7753;2992;557;5.24;41.02;United States;Northern America;Cell Press;1993-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
83;16612;Plant Journal;journal;1365313X, 09607412;4.55;Q1;284;353;1056;20946;8212;1053;7.39;59.34;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;"Cell Biology (Q1); Genetics (Q1); Plant Science (Q1)"
84;19065;Traffic;journal;16000854, 13989219;4.549;Q1;135;126;486;6527;2752;481;5.37;51.8;Denmark;Western Europe;Blackwell Munksgaard;2000-2021;"Biochemistry (Q1); Cell Biology (Q1); Genetics (Q1); Molecular Biology (Q1); Structural Biology (Q1)"
85;19040;Seminars in Cell and Developmental Biology;journal;10963634, 10849521;4.43;Q1;151;134;322;10554;1905;282;5.5;78.76;United Kingdom;Western Europe;Elsevier Ltd.;1992-2021;"Cell Biology (Q1); Developmental Biology (Q1)"
86;21752;Chromosoma;journal;14320886, 00095915;4.402;Q1;88;54;154;3132;709;154;4.35;58;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;1939, 1941, 1948, 1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
87;22088;EMBO Reports;journal;14693178, 1469221X;4.385;Q1;195;213;757;3803;3239;660;4.35;17.85;United States;Northern America;Wiley-Blackwell;2000-2021;"Biochemistry (Q1); Genetics (Q1); Molecular Biology (Q1)"
88;9500153903;Biological Reviews;journal;1469185X, 14647931;4.368;Q1;174;43;88;8038;833;88;7.2;186.93;United States;Northern America;Wiley-Blackwell;1924-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
89;17399;Current Opinion in Chemical Biology;journal;13675931, 18790402;4.294;Q1;190;109;283;5249;2509;255;8.88;48.16;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Analytical Chemistry (Q1); Biochemistry (Q1)"
90;13900;Cell Research;journal;17487838, 10010602;4.281;Q1;183;155;405;5939;2743;362;7.6;38.32;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
91;3900148405;Autophagy;journal;15548627;4.246;Q1;159;220;580;4403;3387;554;5.47;20.01;United States;Northern America;Landes Bioscience;2005-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
92;14272;Stem Cells;journal;10665099, 15494918;4.234;Q1;236;222;1035;10182;9187;994;8.32;45.86;United States;Northern America;Wiley-Blackwell;1981-1982, 1993-2021;"Cell Biology (Q1); Developmental Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1)"
93;29263;Clinical Cancer Research;journal;10780432, 15573265;4.233;Q1;344;669;3043;25622;23998;2860;7.76;38.3;United States;Northern America;American Association for Cancer Research Inc.;1995-2021;"Cancer Research (Q1); Oncology (Q1)"
94;19600166310;EMBO Molecular Medicine;journal;17574676, 17574684;4.208;Q1;119;54;49;2296;305;41;6.22;42.52;United Kingdom;Western Europe;Wiley-Blackwell;2009-2021;Molecular Medicine (Q1)
95;11300153721;Science Signaling;journal;19450877, 19379145;4.19;Q1;164;602;1306;9084;2212;421;1.54;15.09;United States;Northern America;American Association for the Advancement of Science;2000, 2008-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
96;26746;Trends in Endocrinology and Metabolism;journal;10432760, 18793061;4.083;Q1;178;89;186;6971;1539;180;8.73;78.33;United States;Northern America;Elsevier Inc.;1989-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
97;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;4.001;Q1;233;303;885;27854;6267;874;7.26;91.93;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
98;17592;Journal of Biological Chemistry;journal;00219258, 1083351X;3.998;Q1;528;4252;11420;204021;65859;11393;5.5;47.98;United States;Northern America;Elsevier Inc.;1945-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
99;22104;"Evolution; international journal of organic evolution";journal;15585646, 00143820;3.97;Q1;206;285;774;19147;4390;759;5.61;67.18;United States;Northern America;Wiley-Blackwell;1948-1949, 1971-1978, 1980, 1982-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
100;12229;Mass Spectrometry Reviews;journal;10982787, 02777037;3.954;Q1;130;38;114;6656;1215;103;8.03;175.16;United States;Northern America;"John Wiley &amp; Sons Inc.";1982-2021;"Analytical Chemistry (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Condensed Matter Physics (Q1); Spectroscopy (Q1)"
101;17425;DNA Repair;journal;15687864;3.901;Q1;120;160;544;8601;2410;504;4.09;53.76;Netherlands;Western Europe;Elsevier;2002-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
102;26015;Leukemia;journal;08876924, 14765551;3.88;Q1;202;322;1200;10082;6754;798;5.9;31.31;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Anesthesiology and Pain Medicine (Q1); Cancer Research (Q1); Hematology (Q1); Oncology (Q1)"
103;19136;Annals of the Rheumatic Diseases;journal;00034967, 14682060;3.859;Q1;257;447;1165;13606;8183;899;7.28;30.44;United Kingdom;Western Europe;BMJ Publishing Group;1945-1948, 1950-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
104;24046;Seminars in Cancer Biology;journal;10963650, 1044579X;3.842;Q1;157;55;166;5277;1174;148;7.74;95.95;United States;Northern America;Academic Press Inc.;1990-2021;Cancer Research (Q1)
105;16615;Plant Physiology;journal;00320889, 15322548;3.826;Q1;329;529;1548;30135;10788;1522;6.66;56.97;United States;Northern America;American Society of Plant Biologists;1965-1971, 1975, 1977-2021;"Genetics (Q1); Physiology (Q1); Plant Science (Q1)"
106;3200147828;Small;journal;16136829, 16136810;3.789;Q1;259;391;994;16495;7644;986;7.61;42.19;Germany;Western Europe;Wiley-VCH Verlag;2005-2021;"Biomaterials (Q1); Biotechnology (Q1); Engineering (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
107;14151;Molecular and Cellular Proteomics;journal;15359476, 15359484;3.762;Q1;196;218;610;12817;5420;602;8.22;58.79;United States;Northern America;Elsevier BV;2002-2021;"Analytical Chemistry (Q1); Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
108;12100154407;International Review of Cell and Molecular Biology;journal;19376448;3.755;Q1;118;32;144;8617;893;137;5.95;269.28;United States;Northern America;Elsevier Inc.;2008-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
109;26463;Progress in Lipid Research;journal;18732194, 01637827;3.74;Q1;154;34;65;5481;672;65;10.35;161.21;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Biochemistry (Q1); Cell Biology (Q1)"
