Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
22;26514;Tetrahedron Letters;journal;00404039, 18733581;1.681;Q1;173;2276;6878;54294;17048;6876;2.49;23.86;United Kingdom;Western Europe;Elsevier Ltd.;1959-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
23;26512;Tetrahedron;journal;14645416, 00404020;1.673;Q1;226;1105;3368;43521;8478;3353;2.58;39.39;United Kingdom;Western Europe;Elsevier Ltd.;1957-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
24;21782;Psychopharmacology;journal;00333158, 14322072;1.66;Q1;202;336;1030;15215;3845;1000;3.57;45.28;Germany;Western Europe;Springer Verlag;1959-2021;Pharmacology (Q1)
25;15984;Journal of Molecular Medicine;journal;09462716, 14321440;1.64;Q1;146;110;348;5204;1188;324;3.04;47.31;Germany;Western Europe;Springer Verlag;1976-1978, 1980-1981, 1995-2021;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1)"
26;23086;Journal of Pharmacology and Experimental Therapeutics;journal;15210103, 00223565;1.582;Q1;233;614;1945;23100;8328;1944;4.34;37.62;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1945-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
27;29099;Cancer Chemotherapy and Pharmacology, Supplement;journal;09439404;1.558;Q1;33;39;27;930;157;27;1.6;23.85;Germany;Western Europe;Springer Verlag;1994, 1996-2003;"Cancer Research (Q1); Oncology (Q1); Pharmacology (Q1)"
28;20084;British Journal of Pharmacology;journal;14765381, 00071188;1.496;Q1;223;540;2033;21984;7244;2028;3.51;40.71;United States;Northern America;Wiley-Blackwell;1965-2021;Pharmacology (Q1)
29;19034;Microbial Drug Resistance;journal;10766294, 19318448;1.463;Q1;72;54;122;1786;368;122;2.94;33.07;United States;Northern America;Mary Ann Liebert Inc.;1995-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Pharmacology (Q1)"
30;18922;Journal of Gene Medicine;journal;1099498X, 15212254;1.453;Q1;94;72;166;2555;791;166;4.64;35.49;United States;Northern America;John Wiley and Sons Ltd;1998-2021;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1); Genetics (Q2); Molecular Biology (Q2)"
31;22418;Journal of Antimicrobial Chemotherapy;journal;03057453, 14602091;1.4;Q1;203;417;1174;8560;3751;910;3.13;20.53;United Kingdom;Western Europe;Oxford University Press;1975-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
32;20063;Biochemical Pharmacology;journal;18732968, 00062952;1.385;Q1;206;435;1170;18096;4313;1152;3.58;41.6;United States;Northern America;Elsevier Inc.;1958-2021;"Biochemistry (Q1); Pharmacology (Q1)"
33;23010;Journal of Controlled Release;journal;18734995, 01683659;1.38;Q1;282;235;701;7124;2537;691;3.55;30.31;Netherlands;Western Europe;Elsevier;1984-2021;Pharmaceutical Science (Q1)
34;22477;Investigational New Drugs;journal;01676997, 15730646;1.353;Q1;90;52;116;1555;441;114;3.22;29.9;Netherlands;Western Europe;Kluwer Academic Publishers;1983-2021;"Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
35;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;1.347;Q1;331;116;362;8443;1690;327;4.43;72.78;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
36;20624;Clinical Pharmacokinetics;journal;11791926, 03125963;1.347;Q1;169;93;224;7889;1227;216;5.11;84.83;United Kingdom;Western Europe;Adis International Ltd;1976-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
37;24661;Critical Reviews in Toxicology;journal;15476898, 10408444;1.344;Q1;117;16;61;2773;275;61;3.83;173.31;United Kingdom;Western Europe;Informa Healthcare;1971-2021;Toxicology (Q1)
38;18403;Apoptosis : an international journal on programmed cell death;journal;13608185, 1573675X;1.285;Q1;115;58;157;3246;440;156;3.62;55.97;Netherlands;Western Europe;Springer Netherlands;1996-2021;"Biochemistry (medical) (Q1); Cancer Research (Q1); Clinical Biochemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Cell Biology (Q2)"
39;26380;Drug and Alcohol Dependence;journal;03768716;1.265;Q1;173;129;371;5080;1072;360;2.72;39.38;Ireland;Western Europe;Elsevier Ireland Ltd;1975-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
40;24649;Chemical Research in Toxicology;journal;15205010, 0893228X;1.26;Q1;163;195;529;8595;1984;525;3.88;44.08;United States;Northern America;American Chemical Society;1988-2021;"Medicine (miscellaneous) (Q1); Toxicology (Q1)"
41;23916;Environmental Pollution;journal;02697491, 18736424;1.254;Q1;249;307;624;10193;1360;603;2.1;33.2;United Kingdom;Western Europe;Elsevier Ltd.;1970-1980, 1986-2022;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
42;7000153203;Journal of Studies on Alcohol and Drugs;journal;19371888, 19384114;1.245;Q1;129;110;344;4600;767;332;1.99;41.82;United States;Northern America;Alcohol Research Documentation, Inc.;2007-2021;"Health (social science) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
43;23053;Journal of Natural Products;journal;01633864, 15206025;1.238;Q1;147;431;1270;9054;2547;1267;2.06;21.01;United States;Northern America;American Chemical Society;1949, 1971, 1973, 1978-2021;"Analytical Chemistry (Q1); Complementary and Alternative Medicine (Q1); Drug Discovery (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Molecular Medicine (Q2)"
44;25222;Toxicology and Applied Pharmacology;journal;10960333, 0041008X;1.207;Q1;175;196;676;8834;2237;664;3.14;45.07;United States;Northern America;Academic Press Inc.;1959-2021;"Pharmacology (Q1); Toxicology (Q1)"
45;24074;Helvetica Chimica Acta;journal;0018019X, 15222675;1.187;Q1;85;342;726;13512;1552;724;2.12;39.51;United States;Northern America;Wiley-Blackwell;1918-2021;"Drug Discovery (Q1); Inorganic Chemistry (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Biochemistry (Q2); Catalysis (Q2)"
46;20664;Current Drug Targets;journal;18735592, 13894501;1.182;Q1;107;40;50;4034;145;46;2.9;100.85;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2000-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmacology (Q1); Molecular Medicine (Q2)"
47;86329;Mutation Research - Mutation Research Genomics;journal;13835726, 18731341;1.178;Q1;20;0;28;0;76;28;2.79;0;Netherlands;Western Europe;Elsevier BV;1997-2001;"Toxicology (Q1); Genetics (Q2)"
48;21455;Progress in Medicinal Chemistry;journal;00796468, 18757863;1.175;Q1;36;11;21;1722;70;13;2.93;156.55;Netherlands;Western Europe;Elsevier;1961-1963, 1965, 1967, 1969-2021;"Pharmacology (Q1); Molecular Medicine (Q2)"
49;26795;Controlled Clinical Trials;journal;01972456;1.174;Q1;74;69;193;1634;373;165;1.85;23.68;Netherlands;Western Europe;Elsevier BV;1980-2004;Pharmacology (Q1)
50;25218;Toxicological Sciences;journal;10960929, 10966080;1.163;Q1;193;257;757;10012;2419;737;3.16;38.96;United Kingdom;Western Europe;Oxford University Press;1981-2021;Toxicology (Q1)
51;21226;Drug Metabolism and Disposition;journal;00909556, 1521009X;1.148;Q1;182;227;707;7033;2473;701;3.57;30.98;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1973-2021;"Pharmaceutical Science (Q1); Pharmacology (Q1)"
52;24603;Archives of Environmental Contamination and Toxicology;journal;14320703, 00904341;1.137;Q1;115;127;413;4698;826;411;1.8;36.99;United States;Northern America;Springer New York;1973-2021;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
53;21332;European Journal of Pharmaceutics and Biopharmaceutics;journal;18733441, 09396411;1.135;Q1;168;89;226;2313;511;224;2.48;25.99;Netherlands;Western Europe;Elsevier;1991-2021;"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1)"
54;20682;Current Pharmaceutical Design;journal;13816128, 18734286;1.127;Q1;166;198;303;19253;1078;259;3.3;97.24;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1995-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
55;16876;Bioconjugate Chemistry;journal;15204812, 10431802;1.09;Q1;177;172;410;5814;1448;407;3.32;33.8;United States;Northern America;American Chemical Society;1990-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
56;23109;Journal of Psychopharmacology;journal;14617285, 02698811;1.07;Q1;121;63;206;2077;530;179;2.72;32.97;United Kingdom;Western Europe;SAGE Publications Ltd;1987-2021;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
57;20427;Naunyn-Schmiedeberg's Archives of Pharmacology;journal;00281298, 14321912;1.064;Q1;93;149;496;5220;1297;493;2.55;35.03;Germany;Western Europe;Springer Verlag;1969-2021;"Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
58;24791;Alcoholism: Clinical and Experimental Research;journal;01456008, 15300277;1.06;Q1;159;277;905;11282;2259;887;2.43;40.73;United States;Northern America;Wiley-Blackwell;1977-2021;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
59;12584;Drug Metabolism Reviews;journal;10979883, 03602532;1.06;Q1;100;34;88;3599;326;87;2.88;105.85;United States;Northern America;Informa Healthcare;1972-2021;"Pharmacology (medical) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
60;12611;Drug Resistance Updates;journal;13687646, 15322084;1.06;Q1;119;24;141;2029;378;134;2.54;84.54;United States;Northern America;Churchill Livingstone;1998-2021;"Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Cancer Research (Q2)"
61;21167;Pharmacogenomics;journal;14622416, 17448042;1.058;Q1;94;84;75;4272;291;70;3.88;50.86;United Kingdom;Western Europe;Future Medicine Ltd.;2000-2021;"Pharmacology (Q1); Genetics (Q2); Molecular Medicine (Q2)"
62;68602;Immunopharmacology;journal;01623109;1.044;Q1;68;0;281;0;825;275;4.3;0;Netherlands;Western Europe;Elsevier BV;1978-2000;Pharmacology (Q1)
63;20663;Current Drug Metabolism;journal;18755453, 13892002;1.041;Q1;111;39;48;5619;143;45;2.98;144.08;Netherlands;Western Europe;Bentham Science Publishers B.V.;2000-2021;"Clinical Biochemistry (Q1); Pharmacology (Q1)"
64;29712;Clinical Therapeutics;journal;1879114X, 01492918;1.038;Q1;140;175;508;4826;1640;410;3.24;27.58;United States;Northern America;Elsevier Inc.;1977-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
65;19900193739;Nucleic Acid Therapeutics;journal;21593345, 21593337;1.032;Q1;70;39;160;1714;397;154;2.61;43.95;United States;Northern America;Mary Ann Liebert Inc.;2011-2021;"Drug Discovery (Q1); Biochemistry (Q2); Genetics (Q2); Molecular Biology (Q2); Molecular Medicine (Q2)"
66;110174;Prostaglandins and Other Lipid Mediators;journal;10988823;1.028;Q1;76;75;171;4619;402;168;2.9;61.59;United States;Northern America;Elsevier Inc.;1996, 1998-2021;"Pharmacology (Q1); Biochemistry (Q2); Cell Biology (Q2); Physiology (Q2)"
67;25125;Journal of Analytical Toxicology;journal;19452403, 01464760;1.018;Q1;78;100;358;1713;544;326;1.43;17.13;United States;Northern America;Preston Publications;1977-2021;"Analytical Chemistry (Q1); Chemical Health and Safety (Q1); Environmental Chemistry (Q1); Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)"
68;21841;Food Additives and Contaminants;journal;0265203X, 14645122;1.013;Q1;102;157;312;4049;575;308;1.68;25.79;United Kingdom;Western Europe;Taylor and Francis Ltd.;1984-2008;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1)"
69;21123;Pharmaceutical Research;journal;07248741, 1573904X;1.012;Q1;213;263;794;7230;2181;780;2.39;27.49;United States;Northern America;Springer New York;1984-2021;"Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Molecular Medicine (Q2)"
70;21237;Drug Safety;journal;01145916, 11791942;1.006;Q1;131;96;253;5584;1067;245;4.09;58.17;United Kingdom;Western Europe;Adis International Ltd;1990-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Toxicology (Q1)"
71;21790;Antiviral Therapy;journal;20402058, 13596535;0.997;Q1;89;42;135;1113;332;121;3.18;26.5;United Kingdom;Western Europe;International Medical Press Ltd;1996-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
72;20659;Critical Reviews in Therapeutic Drug Carrier Systems;journal;07434863, 2162660X;0.976;Q1;76;15;42;2544;155;41;2.47;169.6;United States;Northern America;Begell House Inc.;1984-2021;"Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
73;20026;BMC Clinical Pharmacology;journal;14726904;0.969;Q1;39;8;4;240;10;4;2.5;30;United Kingdom;Western Europe;BioMed Central Ltd.;2001-2012;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
74;14805;Steroids;journal;0039128X, 18785867;0.962;Q1;107;134;326;4532;907;325;2.73;33.82;United States;Northern America;Elsevier Inc.;1963-2021;"Clinical Biochemistry (Q1); Endocrinology (Q1); Pharmacology (Q1); Biochemistry (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
75;23079;Journal of Pharmaceutical Sciences;journal;15206017, 00223549;0.96;Q1;186;262;575;7836;1491;571;2.22;29.91;United States;Northern America;"John Wiley &amp; Sons Inc.";1961-2021;Pharmaceutical Science (Q1)
76;21333;European Journal of Pharmacology;journal;00142999, 18790712;0.957;Q1;189;735;2679;28235;6863;2673;2.51;38.41;Netherlands;Western Europe;Elsevier;1967-2021;Pharmacology (Q1)
77;110112;Journal of Immunotherapy;journal;15249557, 15374513;0.953;Q1;97;36;134;1164;369;119;2.56;32.33;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1991-2021;"Pharmacology (Q1); Cancer Research (Q2); Immunology (Q2); Immunology and Allergy (Q2)"
78;19700180810;Alkaloids: Chemical and Biological Perspectives;book series;07358210;0.941;Q1;14;0;17;0;21;4;0;0;Netherlands;Western Europe;Elsevier;1996, 1998-1999, 2001;"Drug Discovery (Q1); Organic Chemistry (Q2)"
79;16117;Pharmaceutical Biotechnology;journal;10780467;0.918;Q1;27;16;17;1346;62;17;0;84.13;United States;Northern America;Kluwer/Plenum Publishers;1993, 1995-1999, 2002;"Applied Microbiology and Biotechnology (Q1); Pharmaceutical Science (Q1)"
80;14144;Experimental and Clinical Psychopharmacology;journal;19362293, 10641297;0.916;Q1;95;54;176;2286;304;175;1.53;42.33;United States;Northern America;American Psychological Association;1993-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
81;21744;Planta Medica;journal;14390221, 00320943;0.91;Q1;122;298;680;4896;1229;659;1.68;16.43;Germany;Western Europe;Georg Thieme Verlag;1961, 1965-2021;"Complementary and Alternative Medicine (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Analytical Chemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2)"
82;27823;Alimentary Pharmacology and Therapeutics, Supplement;journal;09530673;0.9;Q1;66;66;110;2435;354;98;1.81;36.89;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991, 1993-2005;"Pharmacology (medical) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
83;37409;Anti-Cancer Drug Design;journal;02669536;0.888;Q1;53;0;134;0;397;131;2.25;0;United States;Northern America;Cognizant Communication Corporation;1985-2001;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Drug Discovery (Q1); Oncology (Q1); Pharmacology (Q1); Biochemistry (Q2); Organic Chemistry (Q2)"
84;25786;Bioorganic and Medicinal Chemistry;journal;14643391, 09680896;0.884;Q1;171;446;949;14440;2095;948;2.09;32.38;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
85;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X, 15590631;0.881;Q1;96;49;180;1414;344;180;1.89;28.86;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1); Epidemiology (Q2)"
86;25788;Bioorganic and Medicinal Chemistry Letters;journal;14643405, 0960894X;0.877;Q1;154;811;2055;17160;4431;2054;2.2;21.16;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
87;20049;Behavioural Pharmacology;journal;14735849, 09558810;0.859;Q1;83;70;219;2944;404;208;1.8;42.06;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1992-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
88;15576;European Neuropsychopharmacology;journal;0924977X, 18737862;0.85;Q1;118;87;255;3509;580;234;2.2;40.33;Netherlands;Western Europe;Elsevier;1990-2021;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Neurology (Q2); Biological Psychiatry (Q3)"
89;15840;Journal of Antibiotics;journal;00218820, 18811469;0.85;Q1;84;144;512;2185;717;419;1.38;15.17;United Kingdom;Western Europe;Japan Antibiotics Research Association;1953-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
90;29097;Cancer Chemotherapy and Pharmacology;journal;14320843, 03445704;0.846;Q1;114;142;503;4357;1229;499;2.35;30.68;Germany;Western Europe;Springer Verlag;1978-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Toxicology (Q1); Cancer Research (Q2); Oncology (Q2)"
91;24619;Journal of Computer-Aided Molecular Design;journal;15734951, 0920654X;0.845;Q1;104;68;174;3014;571;174;3.22;44.32;Netherlands;Western Europe;Springer Netherlands;1987-2021;"Computer Science Applications (Q1); Drug Discovery (Q1); Physical and Theoretical Chemistry (Q2)"
92;21197;Pharmacology Biochemistry and Behavior;journal;00913057, 18735177;0.842;Q1;139;348;863;16305;1740;859;1.91;46.85;United States;Northern America;Elsevier Inc.;1973-2021;"Clinical Biochemistry (Q1); Pharmacology (Q1); Toxicology (Q1); Behavioral Neuroscience (Q2); Biochemistry (Q2); Biological Psychiatry (Q3)"
93;36497;Pharmaceutica Acta Helvetiae;journal;00316865;0.84;Q1;40;0;72;0;180;70;3;0;Netherlands;Western Europe;Elsevier BV;1945-2000;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Molecular Medicine (Q2)"
94;20634;Journal of Texture Studies;journal;00224901, 17454603;0.817;Q1;57;36;102;872;116;102;1.05;24.22;United States;Northern America;Wiley-Blackwell;1969-2021;"Food Science (Q1); Pharmaceutical Science (Q1)"
95;22454;International Journal of Pharmaceutics;journal;18733476, 03785173;0.815;Q1;229;461;1154;10274;2190;1140;1.76;22.29;Netherlands;Western Europe;Elsevier;1978-2021;Pharmaceutical Science (Q1)
96;13845;Bulletin of Mathematical Biology;journal;00928240, 15229602;0.809;Q1;90;46;147;1676;229;147;1.53;36.43;United States;Northern America;Springer New York;1973-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Pharmacology (Q1); Computational Theory and Mathematics (Q2); Immunology (Q2); Mathematics (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q2)"
97;20082;British Journal of Clinical Pharmacology;journal;13652125, 03065251;0.808;Q1;153;199;615;5276;1611;558;2.49;26.51;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1974-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
98;23015;Journal of Ethnopharmacology;journal;03788741, 18727573;0.807;Q1;205;216;651;5942;1056;647;1.44;27.51;Ireland;Western Europe;Elsevier Ireland Ltd;1979-2022;"Drug Discovery (Q1); Pharmacology (Q1)"
99;22452;International Journal of Neuropsychopharmacology;journal;14611457, 14695111;0.794;Q1;113;47;137;2392;299;131;2.42;50.89;United Kingdom;Western Europe;Oxford University Press;1998-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
100;21331;European Journal of Pharmaceutical Sciences;journal;18790720, 09280987;0.791;Q1;144;115;352;3069;846;335;2.62;26.69;Netherlands;Western Europe;Elsevier;1993-2021;Pharmaceutical Science (Q1)
101;21351;Expert Opinion on Investigational Drugs;journal;13543784, 17447658;0.79;Q1;109;134;790;12336;1905;769;2.56;92.06;United Kingdom;Western Europe;Taylor and Francis Ltd.;1994-2021;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
