Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;16929;"American Sociological Review";journal;"00031224";5,299;Q1;174;46;142;3123;684;126;4,06;67,89;United States;"SAGE Publications";"1965-ongoing";"Sociology and Political Science (Q1)"
12;30039;"Journal of Personality and Social Psychology";journal;"00223514";5,157;Q1;328;144;391;10193;2558;391;5,18;70,78;United States;"American Psychological Association";"1965-ongoing";"Social Psychology (Q1); Sociology and Political Science (Q1)"
13;19684;"Criminology";journal;"00111384";4,208;Q1;122;41;68;2797;269;68;3,26;68,22;United States;"Wiley-Blackwell";"1963-ongoing";"Law (Q1); Pathology and Forensic Medicine (Q1)"
14;15557;"American Political Science Review";journal;"15375943, 00030554";4,099;Q1;159;41;158;2396;608;149;4,44;58,44;United Kingdom;"Cambridge University Press";"1906-ongoing";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
15;22750;"Journal of Economic Geography";journal;"14682702, 14682710";3,829;Q1;88;33;87;2007;480;81;5,46;60,82;United Kingdom;"Oxford University Press";"2001-ongoing";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)"
16;20333;"Journal of Politics";journal;"14682508, 00223816";3,805;Q1;105;98;220;4888;601;214;2,34;49,88;United Kingdom;"University of Chicago Press";"1968, 1977, 1980-1981, 1984-1986, 1991, 1996-ongoing";"Sociology and Political Science (Q1)"
17;12872;"Cognitive Psychology";journal;"10955623, 00100285";3,528;Q1;108;29;58;2170;294;57;4,10;74,83;United States;"Elsevier Inc.";"1970-ongoing";"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
18;17700155025;"Handbook of the Economics of Education";book series;"15740692";3,453;Q1;27;0;27;0;97;25;0,00;0,00;Netherlands;"Elsevier BV";"2006, 2011, 2016-ongoing";"Economics and Econometrics (Q1); Education (Q1)"
19;12808;"Journal of Educational Psychology";journal;"00220663";3,374;Q1;177;53;139;3500;752;139;3,74;66,04;United States;"American Psychological Association";"1910-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
20;20738;"Review of Higher Education";journal;"01625748, 10907009";3,290;Q1;56;17;54;993;120;54;2,11;58,41;United States;"The Johns Hopkins University Press";"1996-ongoing";"Education (Q1)"
21;16512;"Review of Educational Research";journal;"00346543";3,275;Q1;132;44;70;5201;422;65;5,20;118,20;United States;"SAGE Publications";"1931-ongoing";"Education (Q1)"
22;26239;"Quaternary Science Reviews";journal;"02773791";3,259;Q1;164;243;622;20447;2715;570;4,30;84,14;United Kingdom;"Elsevier Ltd.";"1982-ongoing";"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
23;16976;"Annual Review of Sociology";journal;"03600572, 15452115";3,182;Q1;151;27;44;3839;306;44;7,20;142,19;United States;"Annual Reviews Inc.";"1975, 1977, 1980-1981, 1983-ongoing";"Sociology and Political Science (Q1)"
24;15107;"IEEE Transactions on Information Theory";journal;"00189448";3,162;Q1;249;386;1288;9999;6625;1268;3,76;25,90;United States;"Institute of Electrical and Electronics Engineers";"1969-ongoing";"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)"
25;24456;"Child Development";journal;"14678624, 00093920";3,128;Q1;228;129;320;7215;1671;317;4,45;55,93;United States;"Blackwell Publishing Inc.";"1945-1948, 1950-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
26;25725;"World Politics";journal;"00438871, 10863338";3,118;Q1;99;21;54;1955;180;54;2,83;93,10;United Kingdom;"Cambridge University Press";"1948-ongoing";"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
27;22478;"Journal of Memory and Language";journal;"10960821, 0749596X";3,112;Q1;129;51;209;3059;745;203;3,54;59,98;United States;"Elsevier Inc.";"1985-ongoing";"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;13500;"Developmental Psychology";journal;"00121649";3,056;Q1;190;147;364;9195;1618;335;3,85;62,55;United States;"American Psychological Association";"1969-ongoing";"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
29;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";3,039;Q1;84;45;128;1323;259;108;1,72;29,40;United Kingdom;"Taylor & Francis";"1983-ongoing";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
30;23621;"Journal of Research in Science Teaching";journal;"10982736, 00224308";3,034;Q1;114;59;155;3051;439;148;2,82;51,71;United States;"John Wiley & Sons Inc.";"1963-1967, 1969-ongoing";"Education (Q1)"
31;29214;"Transactions of the Institute of British Geographers";journal;"00202754";3,028;Q1;96;36;114;2557;513;94;4,50;71,03;United Kingdom;"Blackwell Publishing Inc.";"1976-ongoing";"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
32;19726;"Educational Evaluation and Policy Analysis";journal;"01623737";3,010;Q1;67;21;38;900;104;36;3,00;42,86;United States;"SAGE Publications";"1979-1982, 1996-ongoing";"Education (Q1)"
33;22899;"Journal of Consumer Research";journal;"00935301, 15375277";2,968;Q1;155;78;203;3569;657;200;3,16;45,76;United Kingdom;"Oxford University Press";"1977-1978, 1984, 1996-ongoing";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
34;29432;"American Educational Research Journal";journal;"00028312";2,964;Q1;103;35;91;2411;333;89;3,72;68,89;United States;"SAGE Publications";"1978, 1982, 1986, 1996-ongoing";"Education (Q1)"
35;15646;"Annual Review of Political Science";book series;"10942939, 15451577";2,959;Q1;94;27;60;2125;277;59;4,54;78,70;United States;"Annual Reviews Inc.";"1998-ongoing";"Sociology and Political Science (Q1)"
36;16232;"British Journal of Political Science";journal;"00071234, 14692112";2,914;Q1;85;39;103;3727;250;96;2,45;95,56;United Kingdom;"Cambridge University Press";"1971-ongoing";"Sociology and Political Science (Q1)"
37;21149;"Leadership Quarterly";journal;"10489843";2,900;Q1;132;55;126;4736;523;115;3,09;86,11;United Kingdom;"Elsevier Ltd.";"1990-ongoing";"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
38;12857;"Cognition";journal;"00100277";2,899;Q1;165;136;373;6648;1552;358;3,80;48,88;Netherlands;"Elsevier BV";"1972-1974, 1976-ongoing";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
39;36483;"Global Environmental Change";journal;"09593780";2,860;Q1;147;50;145;2841;913;126;4,76;56,82;Netherlands;"Elsevier BV";"1990-ongoing";"Ecology (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1)"
40;14834;"Journal of Development of Economics";journal;"03043878";2,844;Q1;123;83;217;3155;604;213;2,46;38,01;Netherlands;"Elsevier BV";"1974-ongoing";"Development (Q1); Economics and Econometrics (Q1)"
41;15482;"Journal of Experimental Psychology: Learning Memory and Cognition";journal;"02787393";2,823;Q1;142;125;288;5898;901;287;3,19;47,18;United States;"American Psychological Association";"1975, 1982-ongoing";"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
42;13358;"Sociology of Education";journal;"00380407";2,814;Q1;82;16;45;1038;112;44;1,89;64,88;United States;"SAGE Publications";"1980, 1983, 1992, 1996-ongoing";"Education (Q1); Sociology and Political Science (Q1)"
43;15298;"Structural Equation Modeling";journal;"15328007, 10705511";2,757;Q1;84;26;84;1086;245;83;2,53;41,77;United States;"Lawrence Erlbaum Associates Inc.";"1994-ongoing";"Decision Sciences (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Modeling and Simulation (Q1); Sociology and Political Science (Q1)"
44;13268;"Scientific Studies of Reading";journal;"10888438";2,752;Q1;51;23;46;1281;164;43;2,84;55,70;United States;"Lawrence Erlbaum Associates Inc.";"2004-ongoing";"Education (Q1); Psychology (miscellaneous) (Q1)"
45;15823;"Journal of Public Administration Research and Theory";journal;"14779803, 10531858";2,738;Q1;94;42;68;2738;270;68;3,10;65,19;United Kingdom;"Oxford University Press";"1991-ongoing";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
46;12442;"Progress in Human Geography";journal;"14770288, 03091325";2,727;Q1;131;65;164;4824;684;148;4,02;74,22;United States;"SAGE Publications";"1977-ongoing";"Geography, Planning and Development (Q1)"
47;14772;"Human Communication Research";journal;"03603989, 14682958";2,640;Q1;75;29;62;1496;203;62;3,07;51,59;United States;"Wiley-Blackwell";"1974-ongoing";"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
48;16444;"Journal of Educational and Behavioral Statistics";journal;"10769986";2,624;Q1;51;25;55;655;150;53;1,40;26,20;United States;"SAGE Publications";"1996-ongoing";"Education (Q1); Social Sciences (miscellaneous) (Q1)"
49;26365;"Demography";journal;"00703370, 15337790";2,612;Q1;115;34;133;1594;454;130;2,86;46,88;United States;"Springer New York LLC";"1964-ongoing";"Demography (Q1)"
50;15499;"Journal of Experimental Social Psychology";journal;"00221031, 10960465";2,550;Q1;125;206;364;7237;1048;356;2,53;35,13;United States;"Elsevier Inc.";"1965-ongoing";"Social Psychology (Q1); Sociology and Political Science (Q1)"
51;16547;"Tourism Management";journal;"02615177";2,550;Q1;159;75;345;4425;1411;343;3,66;59,00;United Kingdom;"Butterworth-Heinemann";"1982-ongoing";"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)"
52;20731;"Research in Higher Education";journal;"1573188X, 03610365";2,544;Q1;74;43;101;2380;215;100;1,41;55,35;Netherlands;"Kluwer Academic Publishers";"1973-ongoing";"Education (Q1)"
53;25098;"Future of Children";journal;"15501558, 10548289";2,542;Q1;75;21;60;1798;374;55;3,86;85,62;United States;"David and Lucile Packard Foundation";"1994-ongoing";"Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Sociology and Political Science (Q1)"
54;18927;"Journal of Human Evolution";journal;"00472484, 10958606";2,515;Q1;112;118;349;8870;1077;342;2,80;75,17;United States;"Elsevier Inc.";"1972-ongoing";"Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)"
55;30718;"Annals of Tourism Research";journal;"01607383";2,499;Q1;144;34;137;1886;491;135;2,86;55,47;United Kingdom;"Elsevier Ltd.";"1974-ongoing";"Development (Q1); Tourism, Leisure and Hospitality Management (Q1)"
56;14316;"Harvard Law Review";journal;"0017811X";2,469;Q1;73;36;144;8429;232;136;1,42;234,14;United States;"Harvard Law Review Association";"1973-ongoing";"Law (Q1)"
57;19490;"Journal of Higher Education";journal;"15384640, 00221546";2,458;Q1;74;23;85;1176;216;85;1,92;51,13;United States;"Ohio State University Press";"1994, 1996-ongoing";"Education (Q1)"
58;27663;"Journal of Conflict Resolution";journal;"00220027";2,452;Q1;94;40;113;2455;292;111;2,07;61,38;United States;"SAGE Publications";"1957-ongoing";"Business, Management and Accounting (miscellaneous) (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
59;32383;"Cultural Anthropology";journal;"08867356";2,432;Q1;65;21;49;1926;202;46;4,46;91,71;United States;"American Anthropological Association";"1996-ongoing";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
60;19751;"Stanford Law Review";journal;"00389765";2,422;Q1;62;22;107;5796;166;101;1,61;263,45;United States;"Stanford Law Review";"1974-1976, 1978-1979, 1987-1994, 1996-ongoing";"Law (Q1); Medicine (miscellaneous) (Q1)"
61;24406;"Journal of Urban Economics";journal;"10959068, 00941190";2,419;Q1;95;48;196;1715;446;191;2,42;35,73;United States;"Elsevier Inc.";"1974-ongoing";"Economics and Econometrics (Q1); Urban Studies (Q1)"
62;23626;"Science Education";journal;"00368326, 1098237X";2,403;Q1;100;45;136;2975;358;133;2,56;66,11;United States;"John Wiley & Sons Inc.";"1916-1919, 1922-ongoing";"Education (Q1); History and Philosophy of Science (Q1)"
63;14813;"Journal of Travel Research";journal;"00472875";2,397;Q1;114;32;136;1750;372;131;2,43;54,69;United States;"SAGE Publications";"1969-ongoing";"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)"
64;30020;"Journal of Organizational Behavior";journal;"10991379, 08943796";2,390;Q1;152;65;190;3828;612;174;2,50;58,89;United States;"John Wiley & Sons Inc.";"1981-1982, 2019, 1984-ongoing";"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
65;20892;"Transportation Research Part B: Methodological";journal;"01912615";2,383;Q1;118;65;166;2078;522;163;2,81;31,97;United Kingdom;"Elsevier Ltd.";"1979-ongoing";"Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)"
66;30074;"Journal of School Psychology";journal;"00224405";2,357;Q1;83;18;107;1139;338;90;3,24;63,28;United Kingdom;"Elsevier Ltd.";"1963-1968, 1970-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
67;144974;"Journal of Service Research";journal;"10946705";2,346;Q1;105;28;77;1908;369;75;2,98;68,14;United States;"SAGE Publications";"1998-ongoing";"Information Systems (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
68;20891;"Transportation Research Part A: Policy and Practice";journal;"09658564";2,325;Q1;110;62;209;2078;542;203;2,37;33,52;United Kingdom;"Elsevier Ltd.";"1982, 1992-ongoing";"Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)"
69;22132;"Virginia Law Review";journal;"00426601";2,324;Q1;49;31;115;8939;147;115;1,23;288,35;United States;"Virginia Law Review Association";"1967, 1974-1978, 1980, 1983-1985, 1987, 1990, 1992, 1995-ongoing";"Law (Q1)"
70;13502;"Developmental Review";journal;"02732297, 10902406";2,319;Q1;78;9;48;1383;226;46;4,62;153,67;United States;"Elsevier Inc.";"1981-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
71;20377;"Journal of Quantitative Criminology";journal;"07484518, 15737799";2,303;Q1;72;20;51;1181;141;49;2,24;59,05;Netherlands;"Kluwer Academic Publishers";"1985-ongoing";"Law (Q1); Pathology and Forensic Medicine (Q1)"
72;21424;"Journal for Research in Mathematics Education";journal;"00218251";2,298;Q1;69;16;64;552;125;51;2,85;34,50;United States;"National Council of Teachers of Mathematics";"1996-ongoing";"Education (Q1); Mathematics (miscellaneous) (Q1)"
73;18173;"Mathematical Finance";journal;"09601627, 14679965";2,298;Q1;68;29;90;915;186;89;1,79;31,55;United Kingdom;"Blackwell Publishing Inc.";"1991-ongoing";"Accounting (Q1); Applied Mathematics (Q1); Economics and Econometrics (Q1); Finance (Q1); Social Sciences (miscellaneous) (Q1)"
74;16242;"Journal of Law, Economics, and Organization";journal;"14657341, 87566222";2,290;Q1;63;23;72;829;153;71;1,74;36,04;United Kingdom;"Oxford University Press";"1985-ongoing";"Economics and Econometrics (Q1); Law (Q1); Organizational Behavior and Human Resource Management (Q1)"
75;15613;"Journal of Communication";journal;"00219916, 14602466";2,267;Q1;112;37;133;2042;499;129;3,17;55,19;United States;"Wiley-Blackwell";"1951-ongoing";"Communication (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
76;13357;"Journal of the Learning Sciences";journal;"10508406, 15327809";2,265;Q1;84;20;50;1065;217;48;3,52;53,25;United States;"Lawrence Erlbaum Associates Inc.";"1991-1992, 1994-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
77;22055;"Exceptional Children";journal;"00144029";2,256;Q1;78;27;83;1267;219;70;2,71;46,93;United States;"SAGE Publications Inc.";"1936-1937, 1958, 1961-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
78;14779;"School Psychology Review";journal;"02796015";2,252;Q1;80;37;118;1535;265;99;2,58;41,49;United States;"National Association of School Psychologists";"1988, 1996-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
79;97151;"Journal of World Prehistory";journal;"15737802, 08927537";2,240;Q1;46;16;9;2203;19;7;1,80;137,69;United States;"Kluwer Academic/Plenum Publishers";"1987-2006, 2008-ongoing";"Archeology (Q1); Arts and Humanities (miscellaneous) (Q1)"
80;21100463801;"Annals of the American Association of Geographers";journal;"24694460, 24694452";2,239;Q1;102;62;125;4646;458;121;3,14;74,94;United Kingdom;"Taylor and Francis Ltd.";"2016-ongoing";"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
81;20864;"Transportation";journal;"00494488, 15729435";2,230;Q1;70;48;121;1262;286;117;2,14;26,29;Netherlands;"Kluwer Academic Publishers";"1972-ongoing";"Civil and Structural Engineering (Q1); Development (Q1); Transportation (Q1)"
82;13274;"Environment and Planning D: Society and Space";journal;"02637758";2,222;Q1;93;64;179;3617;511;150;2,76;56,52;United Kingdom;"SAGE Publications Inc.";"1983-ongoing";"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
83;145511;"Criminal Justice";journal;"14668025";2,219;Q1;21;0;3;0;8;2;0,00;0,00;United States;"SAGE Publications";"2003-2005";"Law (Q1); Social Sciences (miscellaneous) (Q1)"
84;15574;"Information Systems Research";journal;"15265536, 10477047";2,209;Q1;145;32;82;1943;520;81;4,04;60,72;United States;"Institute for Operations Research and the Management Sciences";"1990-ongoing";"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)"
85;13455;"Learning and Instruction";journal;"09594752";2,198;Q1;98;37;136;1866;473;129;3,38;50,43;United Kingdom;"Elsevier Ltd.";"1991-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
86;28464;"Econometric Theory";journal;"02664666, 14694360";2,192;Q1;61;81;165;1829;184;160;0,92;22,58;United Kingdom;"Cambridge University Press";"1985-ongoing";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
87;28092;"Economic Geography";journal;"00130095";2,190;Q1;74;22;50;1307;154;48;3,53;59,41;United Kingdom;"Taylor & Francis";"1972, 1974, 1978-1985, 1987-ongoing";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)"
88;23574;"Public Opinion Quarterly";journal;"0033362X, 15375331";2,184;Q1;94;55;127;1464;327;117;1,81;26,62;United Kingdom;"Oxford University Press";"1937-1965, 1967-1975, 1977-ongoing";"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
89;19625;"Crime and Delinquency";journal;"00111287";2,171;Q1;65;26;76;1391;201;75;2,00;53,50;United States;"SAGE Publications";"1955-ongoing";"Law (Q1); Pathology and Forensic Medicine (Q1)"
90;110092;"MMWR. Morbidity and mortality weekly report";journal;"01492195, 1545861X";2,158;Q1;182;290;611;5277;2987;282;18,03;18,20;United States;"US Department of Health and Human Services";"1981-ongoing";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
91;28964;"Journal of Applied Econometrics";journal;"10991255, 08837252";2,144;Q1;88;56;161;1770;360;156;2,00;31,61;United States;"John Wiley & Sons Inc.";"1986-ongoing";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
92;20388;"Justice Quarterly";journal;"07418825";2,142;Q1;77;22;75;1379;149;74;1,42;62,68;United Kingdom;"Taylor & Francis";"1984-ongoing";"Law (Q1); Pathology and Forensic Medicine (Q1)"
93;100147338;"Modern Language Journal";journal;"00267902";2,126;Q1;68;58;140;2425;243;86;2,90;41,81;United States;"Wiley-Blackwell";"1916-1996, 1998-2001, 2005-ongoing";"Language and Linguistics (Q1); Linguistics and Language (Q1)"
94;13143;"Columbia Law Review";journal;"00101958";2,123;Q1;60;31;116;11786;169;115;1,24;380,19;United States;"Columbia Law Review Association";"1973-1981, 1984, 1987-1988, 1990, 1992-ongoing";"Law (Q1)"
95;19725;"Educational Administration Quarterly";journal;"0013161X";2,121;Q1;65;22;75;1130;149;74;1,60;51,36;United States;"SAGE Publications";"1965-ongoing";"Education (Q1); Public Administration (Q1)"
96;3900148216;"Studies in Second Language Acquisition";journal;"02722631";2,120;Q1;51;15;65;1062;155;49;1,84;70,80;United Kingdom;"Cambridge University Press";"1978-1995, 2005-ongoing";"Education (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
97;25835;"International Security";journal;"15314804, 01622889";2,118;Q1;97;18;102;2873;302;63;3,55;159,61;United States;"MIT Press";"1984, 1996-ongoing";"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
98;1000147124;"European Union Politics";journal;"14651165";2,107;Q1;57;25;66;1162;176;65;2,54;46,48;United States;"SAGE Publications";"2000-ongoing";"Demography (Q1); Health (social science) (Q1); Political Science and International Relations (Q1)"
99;19250;"Work and Occupations";journal;"07308884";2,104;Q1;58;17;49;632;109;49;1,59;37,18;United States;"SAGE Publications";"1974-ongoing";"Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
100;16055;"Reading Research Quarterly";journal;"00340553";2,085;Q1;77;13;68;909;182;63;2,34;69,92;United States;"Wiley-Blackwell";"1996-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1)"
101;13447;"Comparative Political Studies";journal;"00104140";2,074;Q1;95;52;149;2791;404;148;2,31;53,67;United States;"SAGE Publications";"1968-ongoing";"Sociology and Political Science (Q1)"
102;5100155103;"Journal of Informetrics";journal;"17511577";2,061;Q1;59;36;63;1459;263;62;4,24;40,53;Netherlands;"Elsevier BV";"2007-ongoing";"Applied Mathematics (Q1); Computer Science Applications (Q1); Library and Information Sciences (Q1); Management Science and Operations Research (Q1); Modeling and Simulation (Q1); Statistics and Probability (Q1)"
103;22856;"Yale Law Journal";journal;"00440094";2,060;Q1;70;38;154;9667;209;129;1,37;254,39;United States;"Yale Journal Co., Inc.";"1973-1975, 1977-1979, 1981, 1983, 1985-1991, 1994, 1996-ongoing";"Law (Q1)"
104;12006;"Journal of Vocational Behavior";journal;"10959084, 00018791";2,057;Q1;128;59;198;3345;617;196;2,07;56,69;United States;"Elsevier Inc.";"1971-ongoing";"Applied Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Organizational Behavior and Human Resource Management (Q1)"
105;18651;"Applied Linguistics";journal;"01426001, 1477450X";2,045;Q1;84;29;93;1385;238;92;1,88;47,76;United Kingdom;"Oxford University Press";"1980-ongoing";"Communication (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
106;28094;"Accounting, Organizations and Society";journal;"03613682";2,004;Q1;116;51;108;3614;392;103;2,99;70,86;United Kingdom;"Elsevier Ltd.";"1976-ongoing";"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
107;110302;"Geografiska Annaler, Series B: Human Geography";journal;"04353684";1,999;Q1;50;26;74;1632;205;67;1,73;62,77;United Kingdom;"Taylor and Francis Ltd.";"1976, 1978-1979, 1982-ongoing";"Geography, Planning and Development (Q1)"
108;27364;"Population and Development Review";journal;"17284457, 00987921";1,999;Q1;86;36;94;1694;225;83;2,71;47,06;United Kingdom;"Blackwell Publishing Inc.";"1976-ongoing";"Demography (Q1); Development (Q1); Sociology and Political Science (Q1)"
109;77191;"Early Childhood Research Quarterly";journal;"08852006";1,995;Q1;83;36;102;2228;303;98;2,86;61,89;United Kingdom;"Elsevier Ltd.";"1986-1992, 1994-ongoing";"Developmental and Educational Psychology (Q1); Education (Q1); Sociology and Political Science (Q1)"
110;20910;"Transportation Science";journal;"15265447, 00411655";1,993;Q1;99;37;109;1264;257;108;1,93;34,16;United States;"Institute for Operations Research and the Management Sciences";"1969-ongoing";"Civil and Structural Engineering (Q1); Transportation (Q1)"
111;12099;"British Educational Research Journal";journal;"14693518, 01411926";1,984;Q1;77;19;131;831;254;117;1,66;43,74;United Kingdom;"Wiley-Blackwell";"1975-ongoing";"Education (Q1)"
