Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2000);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
35;18173;Mathematical Finance;journal;09601627, 14679965;2.371;Q1;80;26;54;503;103;54;1.33;19.35;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;"Accounting (Q1); Applied Mathematics (Q1); Economics and Econometrics (Q1); Finance (Q1); Social Sciences (miscellaneous) (Q1)"
36;12808;Journal of Educational Psychology;journal;19392176, 00220663;2.349;Q1;224;70;183;3389;478;183;2.27;48.41;United States;Northern America;American Psychological Association;1910-2021;"Developmental and Educational Psychology (Q1); Education (Q1)"
37;26239;Quaternary Science Reviews;journal;02773791;2.339;Q1;192;110;261;8346;753;247;2.99;75.87;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
38;24456;Child Development;journal;14678624, 00093920;2.27;Q1;268;142;308;6875;1099;307;2.96;48.42;United States;Northern America;Wiley-Blackwell Publishing Ltd;1945-1948, 1950-2021;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
39;29432;American Educational Research Journal;journal;00028312, 19351011;2.252;Q1;130;28;78;1467;163;78;1.6;52.39;United States;Northern America;SAGE Publications Ltd;1978, 1982, 1986, 1996-2021;Education (Q1)
40;25848;International Studies Quarterly;journal;14682478, 00208833;2.247;Q1;106;28;92;2023;138;92;1.26;72.25;United States;Northern America;Oxford University Press;1978, 1985, 1989-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
41;12481;Journal of Engineering Education;journal;10694730, 21689830;2.222;Q1;113;63;120;1131;220;120;1.47;17.95;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
42;18090;Sociological Methodology;journal;14679531, 00811750;2.192;Q1;59;10;38;444;66;29;1.67;44.4;United Kingdom;Western Europe;SAGE Publications Ltd;1987-1990, 1993, 1996-2021;"Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
43;28464;Econometric Theory;journal;02664666, 14694360;2.189;Q1;74;43;148;676;99;144;0.66;15.72;United Kingdom;Western Europe;Cambridge University Press;1985-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
44;12857;Cognition;journal;18737838, 00100277;2.148;Q1;200;60;174;2595;467;163;2.43;43.25;Netherlands;Western Europe;Elsevier;1972-1974, 1976-2022;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1)"
45;12442;Progress in Human Geography;journal;14770288, 03091325;2.144;Q1;156;34;107;2903;277;107;2.19;85.38;United Kingdom;Western Europe;SAGE Publications Ltd;1977-2021;Geography, Planning and Development (Q1)
46;13274;Environment and Planning D: Society and Space;journal;02637758, 14723433;2.123;Q1;111;34;94;1989;226;94;2.11;58.5;United Kingdom;Western Europe;SAGE Publications Inc.;1983-2021;"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
47;21100463801;Annals of the American Association of Geographers;journal;24694460, 24694452;2.116;Q1;121;24;96;1887;235;96;2.34;78.63;United Kingdom;Western Europe;Taylor and Francis Ltd.;2016-2022;"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
48;26365;Demography;journal;00703370, 15337790;2.094;Q1;136;43;121;1644;281;121;2.07;38.23;United States;Northern America;Duke University Press;1964-2021;Demography (Q1)
49;24406;Journal of Urban Economics;journal;10959068, 00941190;2.071;Q1;118;45;140;1146;160;140;1.05;25.47;United States;Northern America;Academic Press Inc.;1974-2021;"Economics and Econometrics (Q1); Urban Studies (Q1)"
50;17530;Social Forces;journal;15347605, 00377732;2.068;Q1;137;48;154;3155;254;154;1.24;65.73;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
51;16512;Review of Educational Research;journal;00346543, 19351046;2.053;Q1;163;17;54;1881;203;54;3.41;110.65;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
52;26261;Review of International Political Economy;journal;09692290, 14664526;2.038;Q1;76;28;69;1570;139;69;1.75;56.07;United Kingdom;Western Europe;Routledge;1994-2021;"Economics and Econometrics (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
53;14238;College and Research Libraries;journal;00100870, 21506701;1.99;Q1;55;36;97;1036;126;97;1.31;28.78;United States;Northern America;Association of College and Research Libraries;1946-1947, 1987-2021;Library and Information Sciences (Q1)
54;20537;Journal of Behavioral Decision Making;journal;08943257, 10990771;1.975;Q1;79;29;57;762;92;57;1.64;26.28;United Kingdom;Western Europe;John Wiley and Sons Ltd;1988-2021;"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Decision Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1); Strategy and Management (Q1)"
55;13358;Sociology of Education;journal;00380407, 19398573;1.941;Q1;100;14;47;751;75;47;1.45;53.64;United States;Northern America;SAGE Publications Inc.;1980, 1983, 1992, 1996-2021;"Education (Q1); Sociology and Political Science (Q1)"
56;40751;Evolutionary Anthropology;journal;15206505, 10601538;1.873;Q1;89;15;55;1827;153;55;2.83;121.8;United States;Northern America;Wiley-Liss Inc.;1992-2021;"Anthropology (Q1); Medicine (miscellaneous) (Q1)"
57;28092;Economic Geography;journal;00130095;1.834;Q1;89;16;64;1229;136;64;2.02;76.81;United Kingdom;Western Europe;Taylor and Francis Ltd.;1972, 1974, 1978-1985, 1987-2021;"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)"
58;14000155854;Language Teaching;journal;02614448, 14753049;1.826;Q1;65;7;18;590;23;17;0.92;84.29;United Kingdom;Western Europe;Cambridge University Press;1969-2021;Linguistics and Language (Q1)
59;27470;Antipode;journal;00664812, 14678330;1.822;Q1;105;20;52;1041;94;52;1.2;52.05;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
60;23621;Journal of Research in Science Teaching;journal;10982736, 00224308;1.819;Q1;139;54;163;2724;226;163;1.48;50.44;United States;Northern America;"John Wiley &amp; Sons Inc.";1963-1967, 1969-2021;Education (Q1)
61;15107;IEEE Transactions on Information Theory;journal;00189448, 15579654;1.817;Q1;279;275;819;5600;1210;818;1.73;20.36;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1963-2021;"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)"
62;23638;Gender, Place, and Culture;journal;0966369X, 13600524;1.812;Q1;70;16;43;990;86;43;1.82;61.88;United Kingdom;Western Europe;Routledge;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Demography (Q1); Gender Studies (Q1)"
63;15143;Regional Studies;journal;13600591, 00343404;1.808;Q1;128;75;231;2761;390;231;1.41;36.81;United Kingdom;Western Europe;Routledge;1967-2021;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
64;23626;Science Education;journal;00368326, 1098237X;1.803;Q1;121;35;118;1852;158;118;0.95;52.91;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
65;18927;Journal of Human Evolution;journal;00472484, 10958606;1.783;Q1;128;72;211;4951;471;209;1.91;68.76;United States;Northern America;Academic Press Inc.;1972-2021;"Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)"
66;100147338;Modern Language Journal;journal;15404781, 00267902;1.756;Q1;94;17;47;1283;62;47;1.32;75.47;United States;Northern America;Wiley-Blackwell;1916-1996, 1998-2001, 2004-2021;Linguistics and Language (Q1)
67;16242;Journal of Law, Economics, and Organization;journal;14657341, 87566222;1.753;Q1;73;20;70;968;84;70;1.19;48.4;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Economics and Econometrics (Q1); Law (Q1); Organizational Behavior and Human Resource Management (Q1)"
68;130059;Journal of Archaeological Method and Theory;journal;10725369;1.744;Q1;60;13;30;1234;45;30;1.47;94.92;United States;Northern America;Springer New York;1994-2002, 2005-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1)"
69;25849;International Studies Review;journal;15219488, 14682486;1.74;Q1;63;15;30;768;40;30;0.91;51.2;United States;Northern America;Oxford University Press;1999-2021;"Geography, Planning and Development (Q1); Political Science and International Relations (Q1)"
70;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014, 17585368;1.711;-;159;74;243;3029;723;234;2.19;40.93;United States;Northern America;Gerontological Society of America;1995-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
71;20910;Transportation Science;journal;15265447, 00411655;1.708;Q1;119;30;84;646;85;84;1;21.53;United States;Northern America;INFORMS Institute for Operations Research and the Management Sciences;1969-1993, 1995-2021;"Civil and Structural Engineering (Q1); Transportation (Q1)"
72;7000153203;Journal of Studies on Alcohol and Drugs;journal;19371888, 19384114;1.699;Q1;129;121;286;3960;787;269;2.07;32.73;United States;Northern America;Alcohol Research Documentation, Inc.;2007-2021;"Health (social science) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
73;23241;International Journal of Game Theory;journal;14321270, 00207276;1.65;Q1;44;40;115;548;55;115;0.43;13.7;Germany;Western Europe;Springer Verlag;1971, 1973-2021;"Economics and Econometrics (Q1); Mathematics (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
74;12104;British Journal of Sociology of Education;journal;14653346, 01425692;1.649;Q1;79;33;86;1518;131;86;1.4;46;United Kingdom;Western Europe;Taylor and Francis Ltd.;1980-2021;"Education (Q1); Sociology and Political Science (Q1)"
75;19877;Journal of Democracy;journal;10455736, 10863214;1.649;Q1;91;52;118;623;115;118;0.99;11.98;United States;Northern America;Johns Hopkins University Press;1996-2021;Sociology and Political Science (Q1)
76;13500;Developmental Psychology;journal;19390599, 00121649;1.648;Q1;222;68;350;261;930;345;2.24;3.84;United States;Northern America;American Psychological Association;1969-2021;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
77;15823;Journal of Public Administration Research and Theory;journal;14779803, 10531858;1.645;Q1;119;30;60;1821;80;60;1.36;60.7;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
78;40554;American Antiquity;journal;00027316, 23255064;1.618;Q1;82;42;109;3250;158;109;1.36;77.38;United States;Northern America;Cambridge University Press;1935-2021;"Archeology (Q1); Arts and Humanities (miscellaneous) (Q1); History (Q1); Museology (Q1)"
79;15653;Journal of Marriage and Family;journal;17413737, 00222445;1.594;Q1;168;83;225;6821;551;225;2.42;82.18;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
80;12099;British Educational Research Journal;journal;14693518, 01411926;1.563;Q1;94;34;105;1454;176;105;1.41;42.76;United Kingdom;Western Europe;Routledge;1978-2021;Education (Q1)
81;23078;Language;journal;15350665, 00978507;1.557;Q1;82;22;50;1370;72;50;1.57;62.27;United States;Northern America;Linguistic Society of America;1996-2021;Linguistics and Language (Q1)
82;22857;Political Geography;journal;09626298;1.557;Q1;102;42;114;2605;175;105;1.39;62.02;United Kingdom;Western Europe;Elsevier BV;1983, 1992-2022;"Geography, Planning and Development (Q1); History (Q1); Sociology and Political Science (Q1)"
83;13934;Journal of the American Planning Association;journal;01944363;1.539;Q1;104;31;103;994;129;92;0.96;32.06;United Kingdom;Western Europe;Taylor and Francis Ltd.;1935-2021;"Development (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)"
84;33918;Current Anthropology;journal;00113204, 15375382;1.538;Q1;118;37;154;3284;211;115;1.45;88.76;United States;Northern America;University of Chicago;1962, 1971, 1974, 1978-1988, 1992, 1994, 1996-2021;"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1)"
85;26362;Journal of Peace Research;journal;00223433;1.536;Q1;108;39;120;1791;122;119;0.96;45.92;United Kingdom;Western Europe;SAGE Publications Ltd;1964-2021;"Political Science and International Relations (Q1); Safety Research (Q1); Sociology and Political Science (Q1)"
86;26878;Journal of Population Economics;journal;14321475, 09331433;1.529;Q1;75;33;84;819;55;84;0.44;24.82;Germany;Western Europe;Springer New York;1988-2021;"Demography (Q1); Economics and Econometrics (Q1)"
87;16444;Journal of Educational and Behavioral Statistics;journal;10769986;1.527;Q1;63;21;62;543;72;62;1.08;25.86;United States;Northern America;SAGE Publications Inc.;1996-2021;"Education (Q1); Social Sciences (miscellaneous) (Q1)"
88;12282;Journal of Social Policy;journal;14697823, 00472794;1.506;Q1;68;25;59;1088;102;59;1.65;43.52;United Kingdom;Western Europe;Cambridge University Press;1976, 1978-1984, 1986-2021;"Management, Monitoring, Policy and Law (Q1); Public Administration (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
89;13447;Comparative Political Studies;journal;15523829, 00104140;1.489;Q1;114;41;81;2834;109;81;1.11;69.12;United States;Northern America;SAGE Publications Inc.;1968-2021;Sociology and Political Science (Q1)
90;20892;Transportation Research Part B: Methodological;journal;01912615;1.482;Q1;148;34;109;774;101;109;0.75;22.76;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)"
91;13530;Journal of the Royal Statistical Society. Series A: Statistics in Society;journal;09641998, 1467985X;1.481;Q1;86;23;70;647;103;70;1.38;28.13;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1988-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
92;66374;Journal of Educational Measurement;journal;00220655;1.465;Q1;50;19;56;413;37;56;0.64;21.74;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1964-2021;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)"
93;14106;Quarterly Journal of Experimental Psychology Section A: Human Experimental Psychology;journal;14640740, 02724987;1.446;Q1;91;56;129;2162;250;129;1.65;38.61;United Kingdom;Western Europe;Psychology Press Ltd;1981-2005;"Experimental and Cognitive Psychology (Q1); Health Professions (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
94;29161;ISPRS Journal of Photogrammetry and Remote Sensing;journal;09242716;1.444;Q1;155;23;96;548;217;93;2.41;23.83;Netherlands;Western Europe;Elsevier;1989-2021;"Atomic and Molecular Physics, and Optics (Q1); Computer Science Applications (Q1); Computers in Earth Sciences (Q1); Engineering (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
95;13357;Journal of the Learning Sciences;journal;10508406, 15327809;1.427;Q1;99;12;32;643;63;32;1.81;53.58;United States;Northern America;Routledge;1991-1992, 1994-2021;"Developmental and Educational Psychology (Q1); Education (Q1)"
96;144636;Linguistics and Philosophy;journal;01650157;1.421;Q1;55;15;54;720;60;54;0.91;48;Netherlands;Western Europe;Springer Netherlands;1977-2002, 2005-2021;"Linguistics and Language (Q1); Philosophy (Q1)"
97;39009;Yearbook of Physical Anthropology;journal;0096848X;1.421;Q1;49;4;21;799;59;21;3;199.75;United States;Northern America;"John Wiley &amp; Sons Inc.";1980, 1982, 1987, 1991-1992, 1996-2007, 2009-2012, 2015-2017;"Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
98;28611;Geoforum;journal;00167185;1.42;Q1;125;40;76;2498;136;73;1.87;62.45;United Kingdom;Western Europe;Elsevier BV;1970-2021;Sociology and Political Science (Q1)
99;19878;Journal of European Public Policy;journal;14664429, 13501763;1.42;Q1;114;53;122;2195;240;117;1.88;41.42;United Kingdom;Western Europe;Routledge;1994-2021;"Public Administration (Q1); Sociology and Political Science (Q1)"
100;14834;Journal of Development Economics;journal;03043878;1.412;Q1;150;65;195;1925;158;190;0.71;29.62;Netherlands;Western Europe;Elsevier;1974-2021;"Development (Q1); Economics and Econometrics (Q1)"
101;20333;Journal of Politics;journal;14682508, 00223816;1.412;Q1;129;49;145;2014;144;145;0.81;41.1;United Kingdom;Western Europe;University of Chicago Press;1939-2021;Sociology and Political Science (Q1)
102;29450;Applied Measurement in Education;journal;15324818, 08957347;1.402;Q1;45;22;64;532;40;64;0.51;24.18;United States;Northern America;Routledge;1988-2021;"Developmental and Educational Psychology (Q1); Education (Q1)"
103;17167;Public Administration Review;journal;00333352, 15406210;1.392;Q1;149;45;140;1768;214;140;1.72;39.29;United Kingdom;Western Europe;Wiley-Blackwell;1978-1983, 1985, 1988, 1996-2021;"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
104;27162;Journal of Business and Economic Statistics;journal;07350015, 15372707;1.382;Q1;106;46;152;1348;147;152;0.81;29.3;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q2)"
105;27365;World Bank Economic Review;journal;1564698X, 02586770;1.382;Q1;92;26;64;835;104;64;1.1;32.12;United Kingdom;Western Europe;Oxford University Press;1986-2020;"Accounting (Q1); Development (Q1); Economics and Econometrics (Q1); Finance (Q1)"
106;4700151738;Journal of Literacy Research;journal;1086296X, 15548430;1.379;Q1;47;36;89;1033;73;83;0.56;28.69;United States;Northern America;SAGE Publications Inc.;1969-1972, 1974-2021;"Education (Q1); Linguistics and Language (Q1)"
107;23145;Language Learning;journal;14679922, 00238333;1.366;Q1;112;15;65;1337;69;65;0.88;89.13;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1948-1953, 1955-1956, 1958-2021;"Education (Q1); Linguistics and Language (Q1)"
108;15453;Journal of Cross-Cultural Psychology;journal;00220221, 15525422;1.343;Q1;117;38;122;1691;195;121;1.66;44.5;United States;Northern America;SAGE Publications Inc.;1970-2021;"Anthropology (Q1); Cultural Studies (Q1); Social Psychology (Q1)"
109;14091;Development and Change;journal;14677660, 0012155X;1.334;Q1;96;40;85;2157;113;85;1.22;53.93;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1970-2021;Development (Q1)
110;145507;Cybermetrics;journal;11375019;1.331;Q1;15;4;3;107;10;3;1.5;26.75;Spain;Western Europe;Centro de Informacion y Documentacion Cientifica;1997, 1999-2002, 2004-2013, 2015;Library and Information Sciences (Q1)
111;20323;Journal of Education Policy;journal;02680939, 14645106;1.33;Q1;80;49;129;1807;132;129;1.06;36.88;United Kingdom;Western Europe;Routledge;1986-2021;Education (Q1)
