Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
23;23895;"Critical Reviews in Environmental Science and Technology";journal;"10643389";2,118;Q1;88;15;30;2051;116;30;3,20;136,73;United Kingdom;"Taylor & Francis";"1993-ongoing";"Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)"
24;18795;"Water Research";journal;"00431354";2,113;Q1;263;544;1589;15801;5423;1554;3,28;29,05;Netherlands;"Elsevier BV";"1967-ongoing";"Ecological Modeling (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)"
25;19618;"Applied and Environmental Microbiology";journal;"00992240, 10985336";2,109;Q1;293;1203;2925;46847;13572;2885;4,25;38,94;United States;"American Society for Microbiology";"1976-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1)"
26;22634;"Holocene";journal;"14770911, 09596836";1,938;Q1;106;115;244;6158;755;243;2,63;53,55;United States;"SAGE Publications";"1991-ongoing";"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Global and Planetary Change (Q1); Paleontology (Q1)"
27;20022;"Economic Policy";journal;"02664658, 14680327";1,908;Q1;67;20;41;1095;115;41;2,65;54,75;United Kingdom;"Oxford University Press";"1988-ongoing";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)"
28;18988;"Mutation Research - Reviews in Mutation Research";journal;"13835742";1,907;Q1;114;14;114;1733;681;108;6,06;123,79;Netherlands;"Elsevier BV";"1990-1995, 1997-ongoing";"Genetics (Q1); Health, Toxicology and Mutagenesis (Q1)"
29;17244;"Biological Conservation";journal;"00063207";1,900;Q1;173;317;772;16373;2370;768;2,79;51,65;Netherlands;"Elsevier BV";"1968-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
30;22230;"Advances in Ecological Research";book series;"00652504";1,894;Q1;54;29;20;1344;56;18;3,11;46,34;United States;"Elsevier Inc.";"1962, 1964, 1966-1969, 1971, 1974-1975, 1977, 1980, 1982-1984, 1986-1995, 1997, 1999-2001, 2003-2006, 2008-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
31;23357;"Atmospheric Environment";journal;"13522310";1,872;Q1;211;706;1782;21900;5522;1724;3,06;31,02;Netherlands;"Elsevier BV";"1968-1989, 1994-ongoing";"Atmospheric Science (Q1); Environmental Science (miscellaneous) (Q1)"
32;24615;"Applied Geochemistry";journal;"08832927";1,858;Q1;114;158;379;6389;1118;362;2,62;40,44;United Kingdom;"Elsevier Ltd.";"1986-ongoing";"Environmental Chemistry (Q1); Geochemistry and Petrology (Q1); Pollution (Q1)"
33;15143;"Regional Studies";journal;"13600591, 00343404";1,850;Q1;105;85;230;4318;501;228;1,76;50,80;United Kingdom;"Carfax Publishing Ltd.";"1967-ongoing";"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
34;96592;"Journal of Agrarian Change";journal;"14710366, 14710358";1,814;Q1;48;15;57;1075;98;57;1,53;71,67;United Kingdom;"Blackwell Publishing Inc.";"2001-ongoing";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Global and Planetary Change (Q1)"
35;19263;"Journal of Vegetation Science";journal;"11009233";1,804;Q1;106;82;295;3806;747;290;2,20;46,41;United States;"Wiley-Blackwell";"1990-ongoing";"Ecology (Q1); Plant Science (Q1)"
36;23972;"Landscape Ecology";journal;"15729761, 09212973";1,796;Q1;115;87;161;4770;545;155;2,92;54,83;United States;"Kluwer Academic/Plenum Publishers";"1987-ongoing";"Ecology (Q1); Geography, Planning and Development (Q1); Nature and Landscape Conservation (Q1)"
37;13274;"Environment and Planning D: Society and Space";journal;"02637758";1,792;Q1;93;49;121;3183;244;120;1,87;64,96;United Kingdom;"SAGE Publications Inc.";"1983-ongoing";"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
38;12067;"Agricultural and Forest Meteorology";journal;"01681923";1,788;Q1;144;156;295;6060;1229;290;3,24;38,85;Netherlands;"Elsevier BV";"1984-ongoing";"Agronomy and Crop Science (Q1); Atmospheric Science (Q1); Forestry (Q1); Global and Planetary Change (Q1)"
39;20912;"Environment International";journal;"01604120";1,772;Q1;157;133;341;4865;1114;328;3,38;36,58;United Kingdom;"Elsevier Ltd.";"1976-ongoing";"Environmental Science (miscellaneous) (Q1)"
40;12169;"Marine Ecology - Progress Series";journal;"01718630, 16161599";1,767;Q1;168;556;1589;28277;4235;1547;2,40;50,86;Germany;"Inter-Research Science Publishing";"1985-1986, 1990-ongoing";"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
41;27049;"Global and Planetary Change";journal;"09218181";1,762;Q2;114;101;262;5143;615;252;2,64;50,92;Netherlands;"Elsevier BV";"1988-ongoing";"Oceanography (Q1); Global and Planetary Change (Q2)"
42;30867;"TrAC - Trends in Analytical Chemistry";journal;"01659936";1,736;Q1;142;93;299;4684;1126;283;3,85;50,37;Netherlands;"Elsevier BV";"1981-ongoing";"Analytical Chemistry (Q1); Environmental Chemistry (Q1); Spectroscopy (Q1)"
43;18854;"Water Resources Research";journal;"00431397";1,730;Q1;183;321;1027;12441;2204;988;2,03;38,76;United States;"Wiley-Blackwell";"1965-ongoing";"Water Science and Technology (Q1)"
44;29269;"Journal of Biogeography";journal;"13652699, 03050270";1,704;Q1;141;182;429;10477;1234;403;2,95;57,57;United Kingdom;"Blackwell Publishing Inc.";"1974, 1979-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
45;24266;"US Department of Agriculture, Forest Service - Resource Bulletin";journal;"08889708";1,702;Q1;5;1;1;14;1;1;1,00;14,00;United States;"USDA Forest Service";"1974, 1978-1997, 1999, 2001, 2004-2006, 2008-ongoing";"Ecology (Q1); Forestry (Q1); Plant Science (Q1)"
46;23375;"Journal of Environmental Quality";journal;"00472425";1,683;Q1;150;243;773;10133;1955;763;2,41;41,70;United States;"American Society of Agronomy, Inc.";"1972-ongoing";"Environmental Engineering (Q1); Management, Monitoring, Policy and Law (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)"
47;4800154008;"Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis";journal;"13861964";1,657;Q1;149;253;572;15444;2228;544;4,06;61,04;Netherlands;"Elsevier BV";"1964-ongoing";"Health, Toxicology and Mutagenesis (Q1); Genetics (Q2); Molecular Biology (Q2)"
48;24497;"Wildlife Monographs";journal;"00840173";1,647;Q1;37;3;8;326;28;8;3,83;108,67;United States;"Wiley-Blackwell";"1981-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
49;19627;"Advances in Water Resources";journal;"03091708";1,632;Q1;119;110;277;3537;682;272;1,88;32,15;United Kingdom;"Elsevier Ltd.";"1977-ongoing";"Water Science and Technology (Q1)"
50;50089;"Journal of Hydrology";journal;"00221694";1,608;Q1;192;326;837;11980;1976;807;2,17;36,75;Netherlands;"Elsevier BV";"1949, 1963-1966, 1968-ongoing";"Water Science and Technology (Q1)"
51;34037;"Land Economics";journal;"00237639";1,583;Q1;77;39;117;1209;204;117;1,47;31,00;United States;"University of Wisconsin Press";"1964, 1973-1974, 1976-ongoing";"Economics and Econometrics (Q1); Environmental Science (miscellaneous) (Q1)"
52;12175;"Climate Research";journal;"16161572, 0936577X";1,578;Q1;94;48;190;1569;465;187;1,60;32,69;Germany;"Inter-Research Science Publishing";"1990-ongoing";"Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Atmospheric Science (Q2)"
53;19705;"FEMS Microbiology Ecology";journal;"01686496";1,578;Q1;135;149;445;6533;1483;439;3,14;43,85;United Kingdom;"Oxford University Press";"1985-ongoing";"Applied Microbiology and Biotechnology (Q1); Ecology (Q1); Microbiology (Q1)"
54;18967;"Mutation Research";journal;"00275107";1,572;Q1;16;3;19;0;66;17;3,88;0,00;Netherlands;"Elsevier BV";"1964, 1973-1992, 1994-1999, 2003-ongoing";"Health, Toxicology and Mutagenesis (Q1); Genetics (Q2); Molecular Biology (Q2)"
55;23255;"Marine Chemistry";journal;"03044203";1,556;Q1;117;87;263;4413;655;259;2,21;50,72;Netherlands;"Elsevier BV";"1972-ongoing";"Chemistry (miscellaneous) (Q1); Environmental Chemistry (Q1); Oceanography (Q1); Water Science and Technology (Q1)"
56;21100405404;"Science and Technology for the Built Environment";journal;"2374474X, 23744731";1,553;Q1;51;39;96;972;92;83;0,97;24,92;United Kingdom;"Taylor and Francis Ltd.";"2015-ongoing";"Building and Construction (Q1); Environmental Engineering (Q1); Fluid Flow and Transfer Processes (Q1)"
57;14005;"Paleobiology";journal;"00948373";1,547;Q1;85;57;118;4164;278;117;2,18;73,05;United Kingdom;"Cambridge University Press";"1975-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)"
58;25094;"Environmental Toxicology and Chemistry";journal;"07307268";1,534;Q1;154;396;1112;14111;3023;1084;2,63;35,63;United States;"Wiley-Blackwell";"1982-ongoing";"Environmental Chemistry (Q1); Health, Toxicology and Mutagenesis (Q1)"
59;23916;"Environmental Pollution";journal;"02697491, 18736424";1,510;Q1;194;328;876;13419;2493;864;2,78;40,91;United Kingdom;"Elsevier Ltd.";"1970-1980, 1986-ongoing";"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
60;20953;"Environmental Conservation";journal;"03768929, 14694387";1,496;Q1;78;39;112;1597;290;98;1,58;40,95;United Kingdom;"Cambridge University Press";"1974-ongoing";"Health, Toxicology and Mutagenesis (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1); Pollution (Q1); Water Science and Technology (Q1)"
61;24657;"Chemosphere";journal;"00456535";1,479;Q1;212;754;1832;22256;5333;1822;2,57;29,52;United Kingdom;"Elsevier Ltd.";"1972-ongoing";"Chemistry (miscellaneous) (Q1); Environmental Chemistry (Q1); Medicine (miscellaneous) (Q1)"
62;34002;"International Regional Science Review";journal;"01600176";1,478;Q1;49;16;58;865;96;55;1,46;54,06;United States;"SAGE Publications";"1975-1984, 1986-ongoing";"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
63;25192;"Reviews of Environmental Contamination and Toxicology";book series;"01795953";1,468;Q1;65;4;33;553;101;33;3,04;138,25;Germany;"Springer Verlag";"1987-ongoing";"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Public Health, Environmental and Occupational Health (Q1)"
64;23274;"Ecological Modelling";journal;"03043800";1,451;Q1;139;280;764;12959;1766;749;1,91;46,28;Netherlands;"Elsevier BV";"1975-ongoing";"Ecological Modeling (Q1)"
65;24602;"Aquatic Toxicology";journal;"0166445X, 18791514";1,448;Q1;125;161;405;6806;1243;400;2,77;42,27;Netherlands;"Elsevier BV";"1981-ongoing";"Aquatic Science (Q1); Health, Toxicology and Mutagenesis (Q1)"
66;23552;"Cultural Geographies";journal;"14744740, 14770881";1,443;Q1;48;28;75;1199;110;70;1,87;42,82;United States;"SAGE Publications";"1994-1998, 2002-ongoing";"Cultural Studies (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
67;20266;"Microbial Ecology";journal;"00953628, 1432184X";1,443;Q1;112;124;281;4963;885;274;2,92;40,02;Germany;"Springer Verlag";"1974-1977, 1979-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Soil Science (Q1)"
68;25349;"Science of the Total Environment";journal;"00489697";1,439;Q1;205;381;1090;15804;2935;1080;2,50;41,48;Netherlands;"Elsevier BV";"1972-ongoing";"Environmental Chemistry (Q1); Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1)"
69;13272;"Environment and Planning A";journal;"0308518X";1,435;Q1;112;120;326;6214;681;322;1,78;51,78;United Kingdom;"SAGE Publications Inc.";"1973-ongoing";"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
70;21100297824;"Freshwater Science";journal;"21619549, 21619565";1,430;Q1;104;72;158;3343;346;155;1,59;46,43;United States;"University of Chicago Press";"2012-ongoing";"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
71;16894;"Biogeochemistry";journal;"01682563, 1573515X";1,420;Q1;130;113;250;5820;651;247;2,02;51,50;Netherlands;"Kluwer Academic Publishers";"1984-ongoing";"Earth-Surface Processes (Q1); Environmental Chemistry (Q1); Water Science and Technology (Q1)"
72;23997;"Journal of Contaminant Hydrology";journal;"01697722";1,416;Q1;90;82;339;3116;700;332;1,94;38,00;Netherlands;"Elsevier BV";"1986-ongoing";"Environmental Chemistry (Q1); Water Science and Technology (Q1)"
73;24069;"Green Chemistry";journal;"14639262, 14639270";1,407;Q1;186;138;477;4541;1555;447;3,07;32,91;United Kingdom;"Royal Society of Chemistry";"1999-ongoing";"Environmental Chemistry (Q1); Pollution (Q1)"
74;28800;"Annual Review of Environment and Resources";book series;"15452050, 15435938";1,403;Q1;101;14;45;1780;140;43;3,37;127,14;United States;"Annual Reviews Inc.";"2003-ongoing";"Environmental Science (miscellaneous) (Q1)"
75;25125;"Journal of Analytical Toxicology";journal;"01464760";1,389;Q1;69;129;324;2652;635;302;1,96;20,56;United States;"Perston Publications, Inc.";"1977-ongoing";"Analytical Chemistry (Q1); Chemical Health and Safety (Q1); Environmental Chemistry (Q1); Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)"
76;18609;"Journal of Wildlife Management";journal;"19372817, 0022541X";1,377;Q1;98;169;339;7544;687;330;1,63;44,64;United States;"Wiley-Blackwell";"1973-1974, 1976-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
77;29684;"Urban Studies";journal;"00420980, 1360063X";1,375;Q1;131;128;406;7198;787;403;1,49;56,23;United Kingdom;"SAGE Publications Ltd";"1964-ongoing";"Environmental Science (miscellaneous) (Q1); Urban Studies (Q1)"
78;19779;"Ecological Entomology";journal;"03076946";1,365;Q1;72;87;276;3997;611;273;1,98;45,94;United Kingdom;"Blackwell Publishing Inc.";"1976-ongoing";"Ecology (Q1); Insect Science (Q1)"
79;25639;"Canadian Journal of Forest Research";journal;"00455067, 12086037";1,332;Q1;111;290;723;12900;1456;709;1,70;44,48;Canada;"NRC Research Press";"1976-ongoing";"Ecology (Q1); Forestry (Q1); Global and Planetary Change (Q2)"
80;16275;"AICHE Journal";journal;"00011541, 15475905";1,308;Q1;147;302;858;9822;2129;843;2,46;32,52;United States;"Wiley-Blackwell";"1955-ongoing";"Biotechnology (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q1)"
81;22226;"Forest Science";journal;"0015749X";1,306;Q1;69;60;233;2506;430;221;1,81;41,77;United States;"Society of American Foresters";"1970, 1974-1976, 1978-1991, 1993-ongoing";"Ecological Modeling (Q1); Ecology (Q1); Forestry (Q1)"
82;28866;"International Journal of Wildland Fire";journal;"10498001";1,301;Q1;75;44;114;1807;240;109;2,11;41,07;Australia;"Commonwealth Scientific and Industrial Research Organization Publishing";"1993-1994, 1996-ongoing";"Ecology (Q1); Forestry (Q1)"
83;16284;"Journal of Hydrologic Engineering - ASCE";journal;"10840699";1,299;Q1;76;68;191;1389;224;189;1,01;20,43;United States;"American Society of Civil Engineers";"1996-ongoing";"Civil and Structural Engineering (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Water Science and Technology (Q1)"
84;23909;"The Analyst";journal;"00032654, 13645528";1,298;Q1;137;234;776;7073;2379;764;2,96;30,23;United Kingdom;"Royal Society of Chemistry";"1878-1887, 1890-ongoing";"Analytical Chemistry (Q1); Environmental Chemistry (Q1); Spectroscopy (Q1); Biochemistry (Q2); Electrochemistry (Q2)"
85;23911;"Analytica Chimica Acta";journal;"00032670";1,285;Q1;180;983;2320;27833;7033;2304;2,92;28,31;Netherlands;"Elsevier BV";"1947-ongoing";"Analytical Chemistry (Q1); Environmental Chemistry (Q1); Spectroscopy (Q1); Biochemistry (Q2)"
86;29467;"Hydrological Processes";journal;"10991085, 08856087";1,283;Q1;140;258;656;9033;1169;651;1,49;35,01;United States;"John Wiley & Sons Inc.";"1986-ongoing";"Water Science and Technology (Q1)"
87;36483;"Global Environmental Change";journal;"09593780";1,282;Q1;147;37;112;1968;273;105;2,28;53,19;Netherlands;"Elsevier BV";"1990-ongoing";"Ecology (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Global and Planetary Change (Q2)"
88;15423;"Bioresource Technology";journal;"09608524";1,278;Q1;251;268;682;6812;1663;674;2,31;25,42;Netherlands;"Elsevier BV";"1990-ongoing";"Bioengineering (Q1); Environmental Engineering (Q1); Medicine (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1)"
89;16281;"Journal of Geotechnical and Geoenvironmental Engineering - ASCE";journal;"10900241";1,277;Q1;129;174;449;3851;565;445;1,14;22,13;United States;"American Society of Civil Engineers";"1996-ongoing";"Environmental Science (miscellaneous) (Q1); Geotechnical Engineering and Engineering Geology (Q1)"
90;25720;"Forest Ecology and Management";journal;"03781127";1,272;Q1;152;487;1445;23303;2970;1424;1,81;47,85;Netherlands;"Elsevier BV";"1909, 1976, 1978-ongoing";"Forestry (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)"
91;28910;"Leisure Sciences";journal;"15210588, 01490400";1,270;Q1;59;31;69;1462;160;68;1,84;47,16;United Kingdom;"Taylor & Francis";"1977-ongoing";"Environmental Science (miscellaneous) (Q1); Sociology and Political Science (Q1); Tourism, Leisure and Hospitality Management (Q1)"
92;25259;"Restoration Ecology";journal;"1526100X, 10612971";1,266;Q1;90;86;195;3618;433;194;1,59;42,07;United Kingdom;"Blackwell Publishing Inc.";"1993-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
93;12165;"Marine Biology";journal;"00253162, 14321793";1,259;Q1;108;290;758;12829;1581;744;1,85;44,24;Germany;"Springer Verlag";"1967-ongoing";"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
94;144980;"Multiscale Modeling and Simulation";journal;"15403459";1,254;Q1;57;83;67;2828;153;67;2,28;34,07;United States;"Society for Industrial and Applied Mathematics";"2004-ongoing";"Chemistry (miscellaneous) (Q1); Computer Science Applications (Q1); Ecological Modeling (Q1); Modeling and Simulation (Q1); Physics and Astronomy (miscellaneous) (Q1)"
95;32999;"Compost Science and Utilization";journal;"1065657X";1,251;Q1;46;35;118;1020;184;117;1,12;29,14;United Kingdom;"Taylor & Francis";"1993-ongoing";"Ecology (Q1); Soil Science (Q1); Waste Management and Disposal (Q1)"
96;14103;"Development Policy Review";journal;"09506764, 14677679";1,242;Q1;55;29;101;1105;187;101;1,89;38,10;United Kingdom;"Blackwell Publishing Inc.";"1966, 1968-1970, 1972-ongoing";"Development (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1)"
97;5000159300;"Austral Ecology";journal;"14429985";1,226;Q1;77;87;198;4365;422;196;1,93;50,17;United Kingdom;"Blackwell Publishing Inc.";"1981, 1996-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
98;22670;"Aerosol Science and Technology";journal;"15217388, 02786826";1,218;Q1;95;116;344;3352;635;333;2,00;28,90;United Kingdom;"Taylor & Francis";"1982-ongoing";"Environmental Chemistry (Q1); Materials Science (miscellaneous) (Q1); Pollution (Q1)"
99;28810;"Biomass and Bioenergy";journal;"09619534";1,214;Q1;156;95;307;2618;544;305;1,65;27,56;United Kingdom;"Elsevier Ltd.";"1991-ongoing";"Agronomy and Crop Science (Q1); Forestry (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1)"
100;19041;"Landscape and Urban Planning";journal;"01692046";1,209;Q1;132;97;235;3798;505;232;2,09;39,15;Netherlands;"Elsevier BV";"1986-ongoing";"Ecology (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)"
101;17892;"Ecology and Society";journal;"17083087";1,207;Q1;119;66;177;3341;332;136;1,89;50,62;Canada;"The Resilience Alliance";"1997-ongoing";"Ecology (Q1)"
102;19718;"Geomicrobiology Journal";journal;"01490451, 15210529";1,192;Q1;69;36;121;1843;305;115;2,44;51,19;United Kingdom;"Taylor & Francis";"1978-1981, 1983-ongoing";"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Microbiology (Q2)"
