Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
44;17244;Biological Conservation;journal;00063207;1.608;Q1;173;223;630;11307;1484;623;2.29;50,70;Netherlands;Elsevier BV;1968-ongoing;"Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
45;19705;FEMS Microbiology Ecology;journal;01686496;1.597;Q1;135;147;367;6105;1173;362;2.86;41,53;United Kingdom;Oxford University Press;1985-ongoing;"Applied Microbiology and Biotechnology (Q1); Ecology (Q1); Microbiology (Q1)"
46;27298;ICES Journal of Marine Science;journal;10959289, 10543139;1.585;Q1;105;141;503;4476;918;492;1.15;31,74;United Kingdom;Oxford University Press;1991-ongoing;"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Oceanography (Q1)"
47;13838;Housing Policy Debate;journal;10511482;1.565;Q1;59;24;89;1083;169;89;1.49;45,13;United Kingdom;Taylor & Francis;1990-2008, 2010-ongoing;"Development (Q1); Management, Monitoring, Policy and Law (Q1); Urban Studies (Q1)"
48;23916;Environmental Pollution;journal;02697491, 18736424;1.5619999999999998;Q1;194;284;771;10366;1930;744;2.32;36,50;United Kingdom;Elsevier Ltd.;1970-1980, 1986-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
49;24602;Aquatic Toxicology;journal;0166445X, 18791514;1.547;Q1;125;133;349;5842;936;344;2.14;43,92;Netherlands;Elsevier BV;1981-ongoing;"Aquatic Science (Q1); Health, Toxicology and Mutagenesis (Q1)"
50;12067;Agricultural and Forest Meteorology;journal;01681923;1.529;Q1;144;105;316;4260;807;310;2.82;40,57;Netherlands;Elsevier BV;1984-ongoing;"Agronomy and Crop Science (Q1); Forestry (Q1); Global and Planetary Change (Q1); Atmospheric Science (Q2)"
51;29269;Journal of Biogeography;journal;13652699, 03050270;1.48;Q1;141;147;333;9465;808;311;2.08;64,39;United Kingdom;Blackwell Publishing Inc.;1974, 1979-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
52;27049;Global and Planetary Change;journal;09218181;1.466;Q1;114;105;236;4406;556;224;2.06;41,96;Netherlands;Elsevier BV;1988-ongoing;"Global and Planetary Change (Q1); Oceanography (Q1)"
53;13854;Housing Studies;journal;14661810, 02673037;1.457;Q1;64;46;129;2143;244;129;1.87;46,59;United Kingdom;Carfax Publishing Ltd.;1986-ongoing;"Environmental Science (miscellaneous) (Q1); Sociology and Political Science (Q1); Urban Studies (Q1)"
54;50089;Journal of Hydrology;journal;00221694;1.449;Q1;192;276;736;9585;1366;707;1.72;34,73;Netherlands;Elsevier BV;1949, 1963-1966, 1968-ongoing;Water Science and Technology (Q1)
55;22044;Global Ecology and Biogeography;journal;1466822X;1.416;Q1;127;47;138;2233;315;138;2.08;47,51;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Global and Planetary Change (Q1)"
56;24615;Applied Geochemistry;journal;08832927;1.404;Q1;114;130;334;5297;792;325;2.1;40,75;United Kingdom;Elsevier Ltd.;1986-ongoing;"Environmental Chemistry (Q1); Geochemistry and Petrology (Q1); Pollution (Q1)"
57;23972;Landscape Ecology;journal;15729761, 09212973;1.383;Q1;115;57;179;2870;402;172;1.45;50,35;United States;Kluwer Academic/Plenum Publishers;1987-ongoing;"Ecology (Q1); Geography, Planning and Development (Q1); Nature and Landscape Conservation (Q1)"
58;21003;Environmental Health Perspectives;journal;00916765;1.361;Q1;249;627;1761;14327;3951;1008;3.57;22,85;United States;US Department of Health and Human Services;1972-ongoing;"Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1)"
59;24603;Archives of Environmental Contamination and Toxicology;journal;14320703, 00904341;1.359;Q1;98;132;406;4990;881;403;2.01;37,80;Germany;Springer Verlag;1973-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
60;19263;Journal of Vegetation Science;journal;11009233;1.358;Q1;106;104;287;4878;616;280;1.8;46,90;United States;Wiley-Blackwell;1990-ongoing;"Ecology (Q1); Plant Science (Q1)"
61;12165;Marine Biology;journal;00253162, 14321793;1.347;Q1;108;252;716;11249;1432;710;1.87;44,64;Germany;Springer Verlag;1967-ongoing;"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
62;21928;Fish and Fisheries;journal;14672960, 14672979;1.332;Q1;91;20;39;2232;76;39;1.95;111,60;United Kingdom;Blackwell Publishing Inc.;2001-ongoing;"Aquatic Science (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Management, Monitoring, Policy and Law (Q1); Oceanography (Q1)"
63;23997;Journal of Contaminant Hydrology;journal;01697722;1.33;Q1;90;145;315;4296;573;304;1.63;29,63;Netherlands;Elsevier BV;1986-ongoing;"Environmental Chemistry (Q1); Water Science and Technology (Q1)"
64;17180;Animal Conservation;journal;13679430, 14691795;1.329;Q1;76;44;118;1628;221;116;1.53;37,00;United States;Wiley-Blackwell;1998-ongoing;"Ecology (Q1); Nature and Landscape Conservation (Q1)"
65;24657;Chemosphere;journal;00456535;1.321;Q1;212;617;1582;18511;3516;1566;2.03;30,00;United Kingdom;Elsevier Ltd.;1972-ongoing;"Chemistry (miscellaneous) (Q1); Environmental Chemistry (Q1); Medicine (miscellaneous) (Q1)"
66;29635;Journal of Plankton Research;journal;14643774, 01427873;1.318;Q1;85;130;373;5413;679;370;1.65;41,64;United Kingdom;Oxford University Press;1979-ongoing;"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
67;19627;Advances in Water Resources;journal;03091708;1.314;Q1;119;99;206;3226;387;205;1.88;32,59;United Kingdom;Elsevier Ltd.;1977-ongoing;Water Science and Technology (Q1)
68;20266;Microbial Ecology;journal;00953628, 1432184X;1.283;Q1;112;84;271;3704;659;254;2.49;44,10;Germany;Springer Verlag;1974-1977, 1979-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Soil Science (Q1)"
69;18900;Journal of Transport Economics and Policy;journal;00225258;1.254;Q1;48;18;60;594;62;60;1.02;33,00;United Kingdom;University of Bath;1982-1990, 1994-ongoing;"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1); Transportation (Q1)"
70;29467;Hydrological Processes;journal;10991085, 08856087;1.253;Q1;140;216;609;7195;958;607;1.37;33,31;United States;John Wiley & Sons Inc.;1986-ongoing;Water Science and Technology (Q1)
71;29460;Ground Water;journal;0017467X;1.246;Q1;83;127;318;2732;378;265;1.28;21,51;United States;Wiley-Blackwell;1963-ongoing;"Computers in Earth Sciences (Q1); Water Science and Technology (Q1)"
72;24024;Marine Pollution Bulletin;journal;0025326X;1.231;Q1;147;285;730;7768;1145;595;1.63;27,26;United Kingdom;Elsevier Ltd.;1970-ongoing;"Aquatic Science (Q1); Oceanography (Q1); Pollution (Q1)"
73;29684;Urban Studies;journal;00420980, 1360063X;1.226;Q1;131;137;401;6607;787;397;1.8;48,23;United Kingdom;SAGE Publications Ltd;1964-ongoing;"Environmental Science (miscellaneous) (Q1); Urban Studies (Q1)"
74;19779;Ecological Entomology;journal;03076946;1.218;Q1;72;90;243;3742;378;240;1.4;41,58;United Kingdom;Blackwell Publishing Inc.;1976-ongoing;"Ecology (Q1); Insect Science (Q1)"
75;21100405404;Science and Technology for the Built Environment;journal;2374474X, 23744731;1.218;Q1;51;32;80;602;68;69;1.08;18,81;United Kingdom;Taylor and Francis Ltd.;2015-ongoing;"Building and Construction (Q1); Environmental Engineering (Q1); Fluid Flow and Transfer Processes (Q1)"
76;16281;Journal of Geotechnical and Geoenvironmental Engineering - ASCE;journal;10900241;1.189;Q1;129;147;402;3043;314;400;0.73;20,70;United States;American Society of Civil Engineers;1996-ongoing;"Environmental Science (miscellaneous) (Q1); Geotechnical Engineering and Engineering Geology (Q1)"
77;23274;Ecological Modelling;journal;03043800;1.1740000000000002;Q1;139;242;639;10061;1140;627;1.62;41,57;Netherlands;Elsevier BV;1975-ongoing;Ecological Modeling (Q1)
78;16284;Journal of Hydrologic Engineering - ASCE;journal;10840699;1.166;Q1;76;62;189;1029;238;188;0.79;16,60;United States;American Society of Civil Engineers;1996-ongoing;"Civil and Structural Engineering (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Water Science and Technology (Q1)"
79;20465;Journal of Economic Entomology;journal;00220493;1.159;Q1;90;259;670;7373;972;670;1.39;28,47;United Kingdom;Oxford University Press;1947, 1949, 1961, 1965-ongoing;"Ecology (Q1); Insect Science (Q1); Medicine (miscellaneous) (Q1)"
80;13272;Environment and Planning A;journal;0308518X;1.158;Q1;112;113;323;5785;610;322;1.97;51,19;United Kingdom;SAGE Publications Inc.;1973-ongoing;"Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
81;25349;Science of the Total Environment;journal;00489697;1.156;Q1;205;344;1165;12351;2249;1138;1.53;35,90;Netherlands;Elsevier BV;1972-ongoing;"Environmental Chemistry (Q1); Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1)"
82;20290;Ecological Economics;journal;09218009;1.153;Q1;174;110;399;4083;652;365;1.44;37,12;Netherlands;Elsevier BV;1989-ongoing;"Economics and Econometrics (Q1); Environmental Science (miscellaneous) (Q1)"
83;34037;Land Economics;journal;00237639;1.148;Q1;77;39;122;1345;158;122;1.14;34,49;United States;University of Wisconsin Press;1964, 1973-1974, 1976-ongoing;"Economics and Econometrics (Q1); Environmental Science (miscellaneous) (Q1)"
84;29472;Hydrology and Earth System Sciences;journal;10275606;1.112;Q1;107;75;190;2481;283;188;1.61;33,08;Germany;Copernicus GmbH;1997-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q1); Water Science and Technology (Q1)"
85;23909;The Analyst;journal;00032654, 13645528;1.107;Q1;137;252;1145;7501;2620;1127;2.32;29,77;United Kingdom;Royal Society of Chemistry;1878-1887, 1890-ongoing;"Analytical Chemistry (Q1); Environmental Chemistry (Q1); Biochemistry (Q2); Electrochemistry (Q2); Spectroscopy (Q2)"
86;23911;Analytica Chimica Acta;journal;00032670;1.093;Q1;180;684;2184;21041;5225;2161;2.27;30,76;Netherlands;Elsevier BV;1947-ongoing;"Analytical Chemistry (Q1); Environmental Chemistry (Q1); Biochemistry (Q2); Spectroscopy (Q2)"
87;25125;Journal of Analytical Toxicology;journal;01464760;1.09;Q1;69;103;344;1905;665;320;1.94;18,50;United States;Perston Publications, Inc.;1977-ongoing;"Analytical Chemistry (Q1); Chemical Health and Safety (Q1); Environmental Chemistry (Q1); Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)"
88;17720;North American Journal of Fisheries Management;journal;15488675, 02755947;1.081;Q1;64;138;382;4367;399;379;0.86;31,64;United Kingdom;Taylor & Francis;1981-ongoing;"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Management, Monitoring, Policy and Law (Q1)"
89;25720;Forest Ecology and Management;journal;03781127;1.079;Q1;152;520;1090;23760;1769;1069;1.37;45,69;Netherlands;Elsevier BV;1909, 1976, 1978-ongoing;"Forestry (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)"
90;28800;Annual Review of Environment and Resources;book series;15452050, 15435938;1.072;Q1;101;19;51;2198;107;49;1.43;115,68;United States;Annual Reviews Inc.;2003-ongoing;Environmental Science (miscellaneous) (Q1)
91;20291;Ecological Engineering;journal;09258574;1.064;Q1;109;58;230;1886;311;222;1.32;32,52;Netherlands;Elsevier BV;1992-ongoing;"Environmental Engineering (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)"
92;29466;Hydrogeology Journal;journal;14312174;1.064;Q1;86;48;142;2157;186;142;1.03;44,94;Germany;Springer Verlag;1992-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q1); Water Science and Technology (Q1)"
93;96119;Applied Soil Ecology;journal;09291393;1.056;Q1;99;76;208;2852;372;203;1.54;37,53;Netherlands;Elsevier BV;1994-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Soil Science (Q1)"
94;5000159300;Austral Ecology;journal;14429985;1.056;Q1;77;65;205;3192;370;204;1.53;49,11;United Kingdom;Blackwell Publishing Inc.;1981, 1996-ongoing;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
95;25639;Canadian Journal of Forest Research;journal;00455067, 12086037;1.047;Q1;111;254;672;11096;1047;658;1.45;43,69;Canada;NRC Research Press;1976-ongoing;"Ecology (Q1); Forestry (Q1); Global and Planetary Change (Q2)"
96;22021;Ibis;journal;1474919X, 00191019;1.046;Q1;73;72;237;2630;316;227;1.36;36,53;United Kingdom;Blackwell Publishing Inc.;1859-ongoing;"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
97;24563;Water Environment Research;journal;10614303;1.045;Q1;64;63;295;1391;238;266;0.78;22,08;United States;Water Environment Federation;1992-ongoing;"Ecological Modeling (Q1); Environmental Chemistry (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)"
98;96592;Journal of Agrarian Change;journal;14710366, 14710358;1.038;Q2;48;18;37;1125;56;37;1.51;62,50;United Kingdom;Blackwell Publishing Inc.;2001-ongoing;"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Global and Planetary Change (Q2)"
99;4700152445;Estuaries and Coasts;journal;15592723;1.035;Q1;94;137;318;6657;492;312;1.34;48,59;United States;Springer New York LLC;1978-2001, 2006-ongoing;"Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
100;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X, 15590631;1.029;Q1;81;46;175;1610;326;173;1.28;35,00;United Kingdom;Nature Publishing Group;2006-ongoing;"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1); Epidemiology (Q2)"
101;25192;Reviews of Environmental Contamination and Toxicology;book series;01795953;1.026;Q1;65;14;45;2227;97;45;1.43;159,07;Germany;Springer Verlag;1987-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Public Health, Environmental and Occupational Health (Q1)"
102;29348;Energy;journal;03605442;1.024;Q1;158;95;227;2060;199;227;0.72;21,68;United Kingdom;Elsevier Ltd.;1976-ongoing;"Building and Construction (Q1); Civil and Structural Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Pollution (Q1)"
103;25269;Journal of the Air and Waste Management Association;journal;10962247;1.024;Q1;89;157;498;4027;717;480;1.22;25,65;United Kingdom;Taylor & Francis;1987-ongoing;"Management, Monitoring, Policy and Law (Q1); Waste Management and Disposal (Q1)"
104;36483;Global Environmental Change;journal;09593780;1.022;Q1;147;33;101;1201;187;96;1.97;36,39;Netherlands;Elsevier BV;1990-ongoing;"Ecology (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Global and Planetary Change (Q2)"
105;22578;Journal of Mammalogy;journal;00222372, 15451542;1.01;Q1;88;125;316;6241;493;315;1.2;49,93;United States;Oxford University Press;1947-1949, 1965-1978, 1980, 1982-1984, 1987-ongoing;"Animal Science and Zoology (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1); Genetics (Q2)"
