Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;15388;Journal of Applied Psychology;journal;00219010;6.087;Q1;249;90;351;7291;2413;337;5.55;81.01;United States;American Psychological Association;1917-ongoing;Applied Psychology (Q1)
12;12854;Clinical Psychology Review;journal;02727358;5.499;Q1;181;74;240;8040;2926;236;10.85;108.65;United Kingdom;Elsevier Ltd.;1981-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
13;19700182323;Perspectives on Psychological Science;journal;17456916, 17456924;5.421;Q1;115;74;252;5210;2356;234;8.4;70.41;United States;SAGE Publications;2006-ongoing;Psychology (miscellaneous) (Q1)
14;13467;Psychological Review;journal;0033295X;5.216;Q1;192;44;114;5502;805;98;6.95;125.05;United States;American Psychological Association;1894-ongoing;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
15;30039;Journal of Personality and Social Psychology;journal;00223514;5.029;Q1;328;152;349;9485;2569;324;6.67;62.4;United States;American Psychological Association;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
16;19400158464;Health Psychology Review;journal;17437202, 17437199;4.898;Q1;38;34;119;2519;966;71;11.59;74.09;United Kingdom;Routledge, Taylor & Francis Group;2007, 2009-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
17;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;4.447;Q1;86;90;206;2321;1074;92;10.95;25.79;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
18;14130;Research in Organizational Behavior;book series;01913085;4.241;Q1;57;10;32;2223;177;31;5.23;222.3;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
19;13564;Educational Psychologist;journal;15326985, 00461520;4.163;Q1;110;19;73;2147;636;60;8.57;113;United States;Lawrence Erlbaum Associates Inc.;1963-ongoing;Developmental and Educational Psychology (Q1)
20;13468;Psychological Science;journal;09567976, 14679280;4.116;Q1;227;196;568;6175;3465;510;5.38;31.51;United States;SAGE Publications;1990-ongoing;Psychology (miscellaneous) (Q1)
21;14278;Educational Psychology Review;journal;1040726X, 1573336X;4.055;Q1;95;53;109;4820;784;94;8.1;90.94;Netherlands;Kluwer Academic Publishers;1989-ongoing;Developmental and Educational Psychology (Q1)
22;21100838541;Nature Human Behaviour;journal;23973374;4.052;Q1;16;217;239;6192;927;111;8.35;28.53;United Kingdom;Nature Publishing Group;2017-ongoing;"Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Social Psychology (Q1)"
23;19400158483;Social Issues and Policy Review;journal;17512409, 17512395;3.919;Q1;27;9;24;1280;216;22;9.67;142.22;United Kingdom;Blackwell Publishing Inc.;2008-ongoing;"Applied Psychology (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
24;30020;Journal of Organizational Behavior;journal;10991379, 08943796;3.88;Q1;152;97;217;8861;1434;209;5.97;91.35;United States;John Wiley & Sons Inc.;1981-1982, 2019, 1984-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
25;18045;Neuroscience and Biobehavioral Reviews;journal;01497634;3.734;Q1;209;309;887;46067;7519;839;8.46;149.08;United Kingdom;Elsevier Ltd.;1978-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
26;18300156710;European Review of Social Psychology;journal;10463283;3.479;Q1;57;5;25;456;135;25;5;91.2;United Kingdom;Taylor & Francis;1990-1995, 2009-ongoing;Social Psychology (Q1)
27;15370;Journal of Abnormal Psychology;journal;0021843X;3.474;Q1;174;74;307;4645;1788;284;6.13;62.77;United States;American Psychological Association;1948-1959, 1963-ongoing;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
28;13477;Current Directions in Psychological Science;journal;14678721, 09637214;3.465;Q1;143;76;232;2892;1413;228;5.05;38.05;United States;SAGE Publications;1992-ongoing;"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)"
29;12808;Journal of Educational Psychology;journal;00220663;3.459;Q1;177;113;235;6214;1368;222;5.75;54.99;United States;American Psychological Association;1910-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
30;19700182728;Personality Disorders: Theory, Research, and Treatment;journal;19492723, 19492715;3.386;Q1;38;71;139;3329;651;125;4.84;46.89;United States;American Psychological Association;2010-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
31;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;3.305;Q1;187;167;474;7901;2767;391;6.33;47.31;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
32;29282;Journal of Occupational Health Psychology;journal;10768998;3.28;Q1;101;60;123;3689;735;116;6.17;61.48;United States;American Psychological Association;1996-ongoing;"Applied Psychology (Q1); Public Health, Environmental and Occupational Health (Q1)"
33;130087;Annual Review of Applied Linguistics;journal;02671905;3.272;Q1;37;14;43;634;210;42;2.93;45.29;United Kingdom;Cambridge University Press;2005-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Psychology (miscellaneous) (Q1)"
34;21149;Leadership Quarterly;journal;10489843;3.187;Q1;132;60;179;7157;1113;167;7.17;119.28;United Kingdom;Elsevier Ltd.;1990-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
35;12872;Cognitive Psychology;journal;10955623, 00100285;3.128;Q1;108;33;104;2278;438;102;4.13;69.03;United States;Elsevier Inc.;1970-ongoing;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
36;13502;Developmental Review;journal;02732297, 10902406;3.123;Q1;78;34;59;4518;447;58;5.77;132.88;United States;Elsevier Inc.;1981-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
37;15478;Journal of Experimental Psychology: General;journal;00963445;3.094;Q1;138;135;365;7835;1593;336;3.9;58.04;United States;American Psychological Association;1975-ongoing;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
38;22861;Political Psychology;journal;0162895X, 14679221;3.094;Q1;80;123;178;7737;812;176;4.2;62.9;United Kingdom;Blackwell Publishing Inc.;1996-ongoing;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
39;18742;Psychological Medicine;journal;14698978, 00332917;3.077;Q1;188;430;869;19438;5020;809;5.7;45.2;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
40;17643;Journal of the American Academy of Child and Adolescent Psychiatry;journal;08908567;3.046;Q1;222;188;550;4765;2180;338;6.14;25.35;Netherlands;Elsevier BV;1987-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
41;24456;Child Development;journal;14678624, 00093920;3.024;Q1;228;288;477;14343;2412;438;4.98;49.8;United States;Blackwell Publishing Inc.;1945-1948, 1950-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
42;14061;Psychometrika;journal;00333123;3.012;Q1;68;56;176;2140;466;165;2.96;38.21;United States;Springer New York LLC;1936-1951, 1953-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
43;22478;Journal of Memory and Language;journal;10960821, 0749596X;3.007;Q1;129;59;223;4092;913;217;4.27;69.36;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
44;20385;Journal of Research in Crime and Delinquency;journal;00224278;2.982;Q1;82;30;101;1943;453;100;4.29;64.77;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
45;28181;Journal of Consumer Psychology;journal;15327663, 10577408;2.981;Q1;90;50;163;2743;514;153;2.46;54.86;United States;Elsevier Inc.;1995-ongoing;"Applied Psychology (Q1); Marketing (Q1)"
46;25733;Journal of Criminal Justice;journal;00472352;2.853;Q1;64;84;170;4690;815;164;4.65;55.83;United Kingdom;Elsevier Ltd.;1973-ongoing;"Applied Psychology (Q1); Law (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
47;13487;Depression and Anxiety;journal;10914269, 15206394;2.76;Q1;110;129;354;6350;1883;315;5.46;49.22;United States;John Wiley & Sons Inc.;1996-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
48;13357;Journal of the Learning Sciences;journal;10508406, 15327809;2.752;Q1;84;21;66;1459;295;51;6.27;69.48;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
49;19900193555;Social Psychological and Personality Science;journal;19485514, 19485506;2.743;Q1;46;172;312;5873;1253;307;4.09;34.15;United States;Sage Periodicals Press;2010-ongoing;"Clinical Psychology (Q1); Social Psychology (Q1)"
50;22326;Organizational Behavior and Human Decision Processes;journal;07495978, 10959920;2.742;Q1;128;54;147;4969;556;143;3.56;92.02;United States;Elsevier Inc.;1985-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
51;21100405117;Organizational Psychology Review;journal;20413866, 20413874;2.724;Q1;10;9;45;896;203;43;5.07;99.56;United States;SAGE Publications Inc.;2015-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
52;13503;Developmental Science;journal;14677687, 1363755X;2.717;Q1;112;204;278;12231;1164;270;3.88;59.96;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
53;12857;Cognition;journal;00100277;2.7;Q1;165;246;698;15484;2857;669;3.87;62.94;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
54;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;2.696;Q1;218;92;329;5566;1751;319;4.66;60.5;United States;American Psychological Association;1968-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
55;146223;Behavior Research Methods;journal;15543528, 1554351X;2.686;Q1;114;273;390;13654;1689;373;4.42;50.01;Germany;Springer Verlag;1968-1983, 2004-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
56;13900154713;Child Development Perspectives;journal;17508606, 17508592;2.572;Q1;55;50;136;2001;741;136;5.19;40.02;United States;Wiley-Blackwell;2008-ongoing;"Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1); Pediatrics, Perinatology and Child Health (Q1)"
57;14105;European Journal of Personality;journal;08902070, 10990984;2.567;Q1;72;38;213;3318;496;118;3.82;87.32;United States;John Wiley & Sons Inc.;1987-ongoing;Social Psychology (Q1)
58;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.537;Q1;70;78;182;3370;618;160;2.42;43.21;United States;Lawrence Erlbaum Associates Inc.;1966-ongoing;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
59;30022;Journal of Personality;journal;00223506, 14676494;2.511;Q1;126;110;189;7424;862;189;3.64;67.49;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
60;13455;Learning and Instruction;journal;09594752;2.494;Q1;98;92;197;5375;937;189;4.63;58.42;United Kingdom;Elsevier Ltd.;1991-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
61;12811;Personality and Social Psychology Bulletin;journal;01461672;2.481;Q1;172;155;363;9084;1357;355;3.13;58.61;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
62;21100274406;Clinical Psychological Science;journal;21677034, 21677026;2.465;Q1;34;79;252;4461;1074;231;3.74;56.47;United States;SAGE Publications Inc.;2013-ongoing;Clinical Psychology (Q1)
63;14062;Psychonomic Bulletin and Review;journal;10699384;2.413;Q1;133;239;591;13546;2127;578;3.64;56.68;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
64;15406;Journal of Clinical Child and Adolescent Psychology;journal;15374424, 15374416;2.384;Q1;122;159;226;8866;1010;212;4.24;55.76;United States;Lawrence Erlbaum Associates Inc.;1999-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1)"
65;13500;Developmental Psychology;journal;00121649;2.379;Q1;190;206;522;12239;2315;516;3.68;59.41;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
66;14945;Cortex;journal;00109452;2.347;Q1;101;346;829;22740;3325;663;4.34;65.72;France;Masson Publishing;1969-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
67;14254;Autism;journal;13623613;2.336;Q1;82;186;304;8430;1377;270;4.51;45.32;United States;SAGE Publications;1997-ongoing;Developmental and Educational Psychology (Q1)
68;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;2.336;Q1;91;61;180;4846;781;175;3.06;79.44;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
69;14772;Human Communication Research;journal;03603989, 14682958;2.307;Q1;75;20;88;1194;336;85;3.97;59.7;United States;Wiley-Blackwell;1974-ongoing;"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
70;30047;Journal of Positive Behavior Interventions;journal;10983007, 15384772;2.301;Q1;52;29;68;971;188;60;3.15;33.48;United States;SAGE Publications;1999-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1)"
71;12127;Behaviour Research and Therapy;journal;00057967;2.288;Q1;165;127;411;7385;1944;401;4.68;58.15;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
72;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.254;Q1;142;191;436;7438;1278;415;2.86;38.94;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
73;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.223;Q1;136;145;471;7663;1339;456;3.02;52.85;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
74;15568;Journal of Mathematical Psychology;journal;10960880, 00222496;2.221;Q1;60;46;177;2324;517;169;3.2;50.52;United States;Elsevier Inc.;1964-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
75;12844;Clinical Psychology: Science and Practice;journal;14682850, 09695893;2.219;Q1;96;45;116;1761;363;66;5.8;39.13;United States;Wiley-Blackwell;1994-ongoing;Clinical Psychology (Q1)
76;12773;British Journal of Mathematical and Statistical Psychology;journal;00071102;2.214;Q1;45;34;68;1401;148;66;2.21;41.21;United States;Wiley-Blackwell;1965-ongoing;"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Statistics and Probability (Q1)"
77;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;2.21;Q1;87;117;471;7222;1961;466;3.97;61.73;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
78;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.165;Q1;125;158;343;9352;1203;329;3.65;59.19;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
79;12006;Journal of Vocational Behavior;journal;10959084, 00018791;2.164;Q1;128;107;259;7823;1245;254;4.11;73.11;United States;Elsevier Inc.;1971-ongoing;"Applied Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Organizational Behavior and Human Resource Management (Q1)"
80;18014;Neuropsychology Review;journal;15736660, 10407308;2.16;Q1;80;31;87;3159;419;73;5.75;101.9;United States;Kluwer Academic/Plenum Publishers;1990-1992, 1994-ongoing;Neuropsychology and Physiological Psychology (Q1)
81;14075;Emotion;journal;15283542;2.114;Q1;118;185;323;6618;1156;310;3.36;35.77;United States;American Psychological Association;2001-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
82;13268;Scientific Studies of Reading;journal;10888438;2.101;Q1;51;40;99;2280;269;95;2.57;57;United States;Lawrence Erlbaum Associates Inc.;2004-ongoing;"Education (Q1); Psychology (miscellaneous) (Q1)"
83;13442;Psychological Assessment;journal;10403590;2.089;Q1;121;162;468;8104;1847;448;3.89;50.02;United States;American Psychological Association;1989-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
84;15375;Journal of Anxiety Disorders;journal;08876185;2.07;Q1;98;81;316;4732;1230;310;3.72;58.42;United Kingdom;Elsevier Ltd.;1987-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
85;16055;Reading Research Quarterly;journal;00340553;2.064;Q1;77;37;84;2711;270;69;3.24;73.27;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
86;12841;Clinical Child and Family Psychology Review;journal;10964037;2.063;Q1;85;29;67;3345;333;63;4.09;115.34;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
87;25987;Social Networks;journal;03788733;2.055;Q1;85;81;160;4773;612;158;3.44;58.93;Netherlands;Elsevier BV;1978-ongoing;"Anthropology (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
88;19900192137;Social and Personality Psychology Compass;journal;17519004;2.04;Q1;38;44;169;3763;621;164;3.48;85.52;United Kingdom;John Wiley & Sons Ltd.;2011-ongoing;Social Psychology (Q1)
89;28094;Accounting, Organizations and Society;journal;03613682;2.036;Q1;116;51;121;3693;460;118;3.41;72.41;United Kingdom;Elsevier Ltd.;1976-ongoing;"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
90;15452;Journal of Counseling Psychology;journal;00220167;2.022;Q1;114;62;202;3948;957;195;4.58;63.68;United States;American Psychological Association;1954-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Social Psychology (Q1)"
91;15369;Journal of Abnormal Child Psychology;journal;00910627;2.008;Q1;126;165;375;10057;1459;364;3.6;60.95;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
92;14852;Intelligence;journal;18737935, 01602896;1.999;Q1;80;86;272;4848;910;260;3.17;56.37;Netherlands;Elsevier BV;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
93;30073;Journal of Research in Personality;journal;00926566, 10957251;1.999;Q1;95;88;213;5173;730;208;2.95;58.78;United States;Elsevier Inc.;1973-ongoing;"Psychology (miscellaneous) (Q1); Social Psychology (Q1)"
94;15472;Journal of Experimental Child Psychology;journal;00220965, 10960457;1.978;Q1;104;184;505;9813;1635;492;3.2;53.33;United States;Elsevier Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
95;19172;Psychosomatic Medicine;journal;00333174, 15347796;1.962;Q1;171;109;369;5384;1416;339;3.88;49.39;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
96;15470;Journal of Environmental Psychology;journal;02724944, 15229610;1.961;Q1;112;83;269;4165;1371;266;4.07;50.18;United States;Elsevier Inc.;1981-ongoing;"Applied Psychology (Q1); Social Psychology (Q1)"
97;12029;Applied Psychology;journal;0269994X;1.958;Q1;79;43;82;3293;349;79;4.16;76.58;United Kingdom;Blackwell Publishing Inc.;1955, 1961-1992, 1996-ongoing;"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1)"
98;13124;Trauma, Violence and Abuse;journal;15248380, 15528324;1.955;Q1;70;94;119;5099;636;113;4.94;54.24;United States;SAGE Publications;2000-ongoing;"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)"
99;77191;Early Childhood Research Quarterly;journal;08852006;1.952;Q1;83;113;209;7411;782;205;3.27;65.58;United Kingdom;Elsevier Ltd.;1986-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Sociology and Political Science (Q1)"
100;22055;Exceptional Children;journal;00144029;1.9;Q1;78;40;86;1913;285;75;3.29;47.83;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
101;24718;Human Resource Management;journal;00904848, 1099050X;1.886;Q1;81;97;173;8904;738;171;3.53;91.79;United States;John Wiley & Sons Inc.;1961-ongoing;"Applied Psychology (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
102;17545;Law and Human Behavior;journal;01477307, 1573661X;1.883;Q1;87;43;165;2441;556;163;2.97;56.77;United States;American Psychological Association Inc.;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
103;16245;Journal of Affective Disorders;journal;01650327;1.873;Q1;165;830;2244;41965;9413;2172;4.17;50.56;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
104;21503;Evolution and Human Behavior;journal;10905138;1.866;Q1;102;77;212;4920;727;207;3.25;63.9;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
105;30017;Journal of Occupational and Organizational Psychology;journal;09631798;1.852;Q1;97;46;104;3820;423;99;3.02;83.04;United States;Wiley-Blackwell;1975-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
106;30045;Journal of Personality Disorders;journal;0885579X;1.847;Q1;87;65;156;2944;490;153;2.93;45.29;United States;Guilford Publications Inc.;1987-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
107;19900191715;Wiley Interdisciplinary Reviews: Cognitive Science;journal;19395086, 19395078;1.844;Q1;39;23;106;2366;382;100;3.49;102.87;United States;John Wiley & Sons Inc.;2010-ongoing;"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
108;20153;AIDS and Behavior;journal;10907165, 15733254;1.825;Q1;90;488;933;22111;2869;902;2.95;45.31;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
109;12057;Media Psychology;journal;1532785X, 15213269;1.822;Q1;62;49;81;2799;293;74;3.55;57.12;United States;Lawrence Erlbaum Associates Inc.;1999-ongoing;"Applied Psychology (Q1); Communication (Q1); Social Psychology (Q1)"
110;21100821132;Decision;journal;23259973, 23259965;1.813;Q1;12;39;63;1543;136;54;1.62;39.56;United States;American Psychological Association Inc.;2017-ongoing;"Applied Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Social Psychology (Q1); Statistics, Probability and Uncertainty (Q1)"
