Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
23;13348;Proceedings of the Nutrition Society;journal;00296651, 14752719;1.0659999999999998;Q1;113;71;278;4216;911;275;2.93;59,38;United Kingdom;Cambridge University Press;1944-1947, 1953, 1955-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
24;28582;Biogerontology;journal;15736768, 13895729;1.0490000000000002;Q1;64;48;148;1957;415;143;2.65;40,77;Netherlands;Kluwer Academic Publishers;2000-ongoing;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Aging (Q2)"
25;12539;European Journal of Nutrition;journal;14366215, 14366207;1.001;Q1;85;67;157;2485;448;153;2.67;37,09;Germany;Dr. Dietrich Steinkopff Verlag;1996-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
26;13783;Journal of Voice;journal;08921997;0.992;Q1;77;71;193;1943;221;187;0.93;27,37;United States;Mosby Inc.;1987-ongoing;"LPN and LVN (Q1); Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
27;21100208035;International Journal of Forensic Mental Health;journal;19329903, 14999013;0.987;Q1;32;27;53;1044;82;51;1.29;38,67;United Kingdom;Taylor and Francis Inc.;2002-ongoing;"Pathology and Forensic Medicine (Q1); Psychiatric Mental Health (Q1); Psychiatry and Mental Health (Q1)"
28;17639;Alzheimer Disease and Associated Disorders;journal;08930341, 15464156;0.971;Q1;88;55;193;2029;467;168;2.63;36,89;United States;Lippincott Williams & Wilkins Ltd.;1987-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q1)"
29;5200152840;Intellectual and Developmental Disabilities;journal;19349491, 19349556;0.927;Q1;56;50;165;1336;181;159;0.87;26,72;United States;American Association on Intellectual and Developmental Disabilities;2007-ongoing;"Community and Home Care (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Developmental and Educational Psychology (Q2); Psychiatry and Mental Health (Q2)"
30;29259;Nursing Research;journal;15389847, 00296562;0.919;Q1;82;61;182;1667;431;163;2.26;27,33;United States;Lippincott Williams & Wilkins Ltd.;1952-ongoing;Nursing (miscellaneous) (Q1)
31;18993;New Genetics and Society;journal;14636778, 14699915;0.9059999999999999;Q1;30;20;56;770;71;50;1.56;38,50;United Kingdom;Carfax Publishing Ltd.;1996-1997, 1999-ongoing;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1); Genetics (Q3)"
32;13308;Nutrition and Cancer;journal;01635581, 15327914;0.894;Q1;107;80;251;3707;701;247;2.85;46,34;United States;Lawrence Erlbaum Associates Inc.;1978-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Cancer Research (Q2); Oncology (Q2)"
33;15506;Journal of Fluency Disorders;journal;0094730X;0.872;Q1;47;16;64;779;85;53;1.67;48,69;Netherlands;Elsevier BV;1974, 1977-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q1); Experimental and Cognitive Psychology (Q2); Cognitive Neuroscience (Q3)"
34;21100198495;Journal of the Academy of Nutrition and Dietetics;journal;22122672;0.857;Q1;155;330;913;7004;1641;815;2.11;21,22;United States;Elsevier USA;2012-ongoing;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
35;26661;Journal of Nutrition, Health and Aging;journal;12797707;0.8370000000000001;Q1;74;67;185;2254;424;179;2.25;33,64;France;Springer Paris;1997-ongoing;"Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
36;20122;Women's Health Issues;journal;10493867;0.833;Q1;53;38;106;1127;161;84;1.75;29,66;Netherlands;Elsevier BV;1990-ongoing;"Health (social science) (Q1); Maternity and Midwifery (Q1); Obstetrics and Gynecology (Q1); Public Health, Environmental and Occupational Health (Q1)"
37;12653;Nutrition Journal;journal;14752891;0.8290000000000001;Q1;70;37;47;1230;146;47;3.05;33,24;United Kingdom;BioMed Central;2002-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
38;23161;Food Quality and Preference;journal;09503293;0.8240000000000001;Q1;100;75;224;2179;356;206;1.64;29,05;United Kingdom;Elsevier Ltd.;1988-1991, 1993-ongoing;"Food Science (Q1); Nutrition and Dietetics (Q1)"
39;3500148005;Joint Commission Journal on Quality and Patient Safety;journal;15537250;0.787;Q1;72;88;225;118;318;222;1.38;1,34;United States;Joint Commission Resources Inc.;2005-ongoing;Leadership and Management (Q1)
40;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;0.7809999999999999;Q2;95;16;17;676;36;15;2.40;42,25;United Kingdom;BioMed Central;2004-ongoing;"Medicine (miscellaneous) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Nutrition and Dietetics (Q2)"
41;15962;Journal of Medical Ethics;journal;14734257, 03066800;0.768;Q1;65;188;392;3968;503;285;2.02;21,11;United Kingdom;BMJ Publishing Group;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1)"
42;22492;Blood Pressure Monitoring;journal;13595237;0.757;Q1;57;57;161;1334;302;154;1.58;23,40;United States;Lippincott Williams & Wilkins Ltd.;1996-ongoing;"Advanced and Specialized Nursing (Q1); Assessment and Diagnosis (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2); Internal Medicine (Q2)"
43;13307;Nutrition;journal;08999007;0.741;Q2;128;184;642;5593;1407;557;2.39;30,40;Netherlands;Elsevier BV;1987-ongoing;"Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2)"
44;13318;Hastings Center Report;journal;00930334;0.737;Q1;57;123;338;930;231;215;1.18;7,56;United States;Wiley-Blackwell;1971-ongoing;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1); Philosophy (Q1)"
45;29994;Appetite;journal;01956663, 10958304;0.736;Q2;120;76;227;3036;419;213;1.97;39,95;Netherlands;Elsevier BV;1980-ongoing;"Psychology (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
46;30050;Clinical Nutrition;journal;02615614;0.72;Q2;121;170;377;7395;846;335;2.67;43,50;United States;Churchill Livingstone;1982-ongoing;"Critical Care and Intensive Care Medicine (Q1); Nutrition and Dietetics (Q2)"
47;29189;Journal of Aging and Health;journal;08982643;0.718;Q1;64;43;96;1648;166;93;1.42;38,33;United States;SAGE Publications;1989-ongoing;"Community and Home Care (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1)"
48;18122;Nutritional Neuroscience;journal;14768305, 1028415X;0.708;Q2;51;39;142;1928;315;141;1.71;49,44;United Kingdom;Maney Publishing;1998-ongoing;"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
49;40042;Research in Nursing and Health;journal;1098240X, 01606891;0.693;Q1;76;55;141;1968;220;122;1.28;35,78;United States;John Wiley & Sons Inc.;1978-ongoing;Nursing (miscellaneous) (Q1)
50;28237;Journal of Nursing Scholarship;journal;15475069, 15276546;0.691;Q1;72;73;204;1889;296;165;1.59;25,88;United Kingdom;Blackwell Publishing Inc.;1971-1982, 1996-ongoing;Nursing (miscellaneous) (Q1)
51;28186;Journal of Advanced Nursing;journal;03092402, 13652648;0.6890000000000001;Q1;136;293;908;10782;1490;821;1.53;36,80;United Kingdom;Blackwell Publishing Inc.;1976-ongoing;Nursing (miscellaneous) (Q1)
52;15989;Journal of Palliative Medicine;journal;10966218;0.682;Q1;80;190;380;4687;488;305;1.48;24,67;United States;Mary Ann Liebert Inc.;1999-ongoing;"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
53;28224;Journal of Nursing Administration;journal;00020443, 15390721;0.674;Q1;75;107;332;1739;419;308;1.32;16,25;United States;Lippincott Williams & Wilkins Ltd.;1971-ongoing;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
54;35888;Cancer Practice;journal;10654704;0.667;Q1;53;0;71;0;121;62;0.00;0,00;United Kingdom;Blackwell Publishing Inc.;1993-2002;"Nursing (miscellaneous) (Q1); Oncology (Q2)"
55;27072;Advances in Nursing Science;journal;01619268;0.6509999999999999;Q1;54;36;87;1426;143;77;1.67;39,61;United States;Lippincott Williams & Wilkins Ltd.;1978-ongoing;Nursing (miscellaneous) (Q1)
56;27197;Cancer Nursing;journal;0162220X;0.647;Q1;71;51;193;1793;304;184;1.30;35,16;United States;Lippincott Williams & Wilkins Ltd.;1978-ongoing;"Oncology (nursing) (Q1); Oncology (Q2)"
57;28478;Aging and Mental Health;journal;13646915, 13607863;0.64;Q1;74;72;167;3022;294;159;1.65;41,97;United Kingdom;Carfax Publishers;1997-ongoing;"Gerontology (Q1); Psychiatric Mental Health (Q1); Geriatrics and Gerontology (Q2); Psychiatry and Mental Health (Q2)"
58;16480;Kennedy Institute of Ethics Journal;journal;10546863;0.638;Q1;37;25;78;536;86;75;0.98;21,44;United States;Johns Hopkins University Press;1991-ongoing;"Health Policy (Q1); Health (social science) (Q1); History and Philosophy of Science (Q1); Issues, Ethics and Legal Aspects (Q1); Medicine (miscellaneous) (Q1)"
59;15428;Journal of Communication Disorders;journal;00219924;0.634;Q1;56;30;95;1249;149;92;1.80;41,63;Netherlands;Elsevier BV;1967-ongoing;"Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)"
60;12721;Journal of Parenteral and Enteral Nutrition;journal;01486071;0.614;Q2;86;106;256;2818;604;219;2.42;26,58;United States;SAGE Publications;1977-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
61;16200;International Psychogeriatrics;journal;1741203X, 10416102;0.613;Q1;84;77;170;2613;277;144;1.35;33,94;United Kingdom;Cambridge University Press;1989-ongoing;"Gerontology (Q1); Clinical Psychology (Q2); Geriatrics and Gerontology (Q2); Psychiatry and Mental Health (Q2)"
62;27775;Legal Medicine;journal;13446223;0.611;Q1;39;59;221;1262;206;215;1.00;21,39;Netherlands;Elsevier BV;1977, 1980, 1982, 1995, 1999-ongoing;"Issues, Ethics and Legal Aspects (Q1); Pathology and Forensic Medicine (Q2)"
63;29992;Annals of Nutrition and Metabolism;journal;14219697, 02506807;0.61;Q2;71;57;150;1860;288;148;1.80;32,63;Switzerland;S. Karger AG;1981-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
64;15300154824;Nutrition and Metabolism;journal;17437075;0.61;Q2;68;35;15;2229;41;15;2.73;63,69;United Kingdom;BioMed Central;1974, 1977, 2004-ongoing;"Medicine (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2)"
65;14183;Aphasiology;journal;14645041, 02687038;0.609;Q1;61;79;208;2881;253;193;1.03;36,47;United Kingdom;Taylor & Francis;1987-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Neurology (Q3)"
66;29317;Oncology Nursing Forum;journal;0190535X;0.585;Q1;81;114;325;3643;457;289;1.34;31,96;United States;Oncology Nursing Society;1977-ongoing;Oncology (nursing) (Q1)
67;4700151731;Applied Physiology, Nutrition and Metabolism;journal;17155312;0.5820000000000001;Q2;78;52;159;2544;244;158;1.36;48,92;Canada;National Research Council Canada;2006-ongoing;"Medicine (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2); Physiology (medical) (Q2); Sports Science (Q2); Physiology (Q3)"
68;33928;Journal of the Science of Food and Agriculture;journal;10970010, 00225142;0.57;Q2;121;371;776;11304;883;771;1.04;30,47;United States;John Wiley & Sons Inc.;1950-ongoing;"Agronomy and Crop Science (Q2); Biotechnology (Q2); Food Science (Q2); Nutrition and Dietetics (Q2)"
69;19659;Theoretical Medicine and Bioethics;journal;15731200, 13867415;0.555;Q1;34;36;85;785;77;71;1.22;21,81;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Issues, Ethics and Legal Aspects (Q1); Medicine (miscellaneous) (Q2)"
70;27098;American Journal of Critical Care;journal;10623264;0.5529999999999999;Q1;74;91;251;1527;303;181;1.67;16,78;United States;American Association of Critical Care Nurses;1992-ongoing;"Critical Care Nursing (Q1); Medicine (miscellaneous) (Q2)"
71;13338;Health Care Analysis;journal;15733394, 10653058;0.551;Q1;32;28;84;577;71;81;0.67;20,61;Netherlands;Kluwer Academic Publishers;1993-ongoing;"Issues, Ethics and Legal Aspects (Q1); Health Policy (Q2); Health (social science) (Q2)"
72;29194;Journal of Aging Studies;journal;08904065;0.547;Q1;55;31;87;1352;95;85;1.10;43,61;United Kingdom;Elsevier Ltd.;1987-ongoing;"Issues, Ethics and Legal Aspects (Q1); Health Policy (Q2); Medicine (miscellaneous) (Q2)"
73;13180;Journal of Renal Nutrition;journal;15328503, 10512276;0.5429999999999999;Q2;47;70;95;2080;140;86;1.63;29,71;United Kingdom;W. B. Saunders Co., Ltd.;1995-ongoing;"Medicine (miscellaneous) (Q2); Nephrology (Q2); Nutrition and Dietetics (Q2)"
74;13805;Logopedics Phoniatrics Vocology;journal;14015439;0.542;Q2;31;35;81;609;47;65;0.76;17,40;United Kingdom;Taylor & Francis;1991-1996, 1998-ongoing;"Arts and Humanities (miscellaneous) (Q2); LPN and LVN (Q2); Medicine (miscellaneous) (Q2); Speech and Hearing (Q2)"
75;13241;Nutrition, Metabolism and Cardiovascular Diseases;journal;15903729, 09394753;0.539;Q2;84;65;144;2094;231;124;1.78;32,22;Netherlands;Elsevier BV;1996-ongoing;"Cardiology and Cardiovascular Medicine (Q2); Endocrinology, Diabetes and Metabolism (Q2); Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
76;40900;International Journal of Sport Nutrition and Exercise Metabolism;journal;1526484X, 15432742;0.536;Q2;65;52;145;1644;201;135;1.34;31,62;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2); Orthopedics and Sports Medicine (Q2); Sports Science (Q2)"
77;12715;Journal of Human Nutrition and Dietetics;journal;09523871, 1365277X;0.531;Q2;58;51;145;1065;186;117;1.49;20,88;United Kingdom;Blackwell Publishing Inc.;1988-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
78;28845;Nursing Inquiry;journal;13207881, 14401800;0.531;Q1;46;38;102;1337;132;82;1.25;35,18;United Kingdom;Blackwell Publishing Inc.;1994-ongoing;Nursing (miscellaneous) (Q1)
79;68935;Nutrition Research Reviews;journal;09544224, 14752700;0.519;Q2;71;20;61;2345;116;55;2.37;117,25;United Kingdom;Cambridge University Press;1988-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
80;12978;Prehospital Emergency Care;journal;15450066, 10903127;0.516;Q1;56;81;406;1726;331;383;0.65;21,31;United Kingdom;Taylor & Francis;1997-ongoing;"Emergency Medicine (Q1); Emergency Nursing (Q1)"
81;64864;Midwifery;journal;02666138;0.513;Q1;58;37;129;1237;126;120;0.92;33,43;United States;Churchill Livingstone;1985-ongoing;"Maternity and Midwifery (Q1); Obstetrics and Gynecology (Q2)"
82;15982;Journal of Medicine and Philosophy;journal;03605310, 17445019;0.511;Q2;43;41;115;1170;96;109;0.58;28,54;United Kingdom;Oxford University Press;1976-ongoing;"Philosophy (Q1); Issues, Ethics and Legal Aspects (Q2); Medicine (miscellaneous) (Q2)"
83;21676;American Journal of Bioethics;journal;15265161, 15360075;0.506;Q2;54;197;489;1679;227;143;1.15;8,52;United States;Taylor and Francis Inc.;2001-ongoing;"Health Policy (Q2); Issues, Ethics and Legal Aspects (Q2)"
84;28191;Journal of Clinical Nursing;journal;13652702, 09621067;0.501;Q1;87;208;376;5660;520;343;1.39;27,21;United Kingdom;Blackwell Publishing Inc.;1992-ongoing;"Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
85;13382;Health Care Management Review;journal;15505030, 03616274;0.49200000000000005;Q1;47;43;109;1161;126;94;1.22;27,00;United States;Lippincott Williams & Wilkins Ltd.;1976-ongoing;"Leadership and Management (Q1); Health Policy (Q2); Strategy and Management (Q2)"
86;17022;Perspectives in Biology and Medicine;journal;15298795, 00315982;0.49;Q2;44;63;145;1571;155;139;1.13;24,94;United States;The Johns Hopkins University Press;1957-ongoing;"History and Philosophy of Science (Q1); Health Policy (Q2); Issues, Ethics and Legal Aspects (Q2); Medicine (miscellaneous) (Q2)"
87;28137;International Journal of Nursing Studies;journal;00207489;0.484;Q1;91;96;270;3472;361;257;1.29;36,17;United Kingdom;Elsevier Ltd.;1963-ongoing;Nursing (miscellaneous) (Q1)
88;22433;International Journal for Vitamin and Nutrition Research;journal;03009831;0.479;Q2;53;53;173;2200;234;172;1.31;41,51;Switzerland;Verlag Hans Huber AG;1971-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2); Endocrinology, Diabetes and Metabolism (Q3)"
89;28238;Journal of Obstetric Gynecologic and Neonatal Nursing;journal;08842175;0.47100000000000003;Q1;64;92;267;2880;311;225;1.21;31,30;United States;Elsevier Inc.;1976-1983, 1985-ongoing;"Critical Care Nursing (Q1); Maternity and Midwifery (Q1); Pediatrics (Q1); Medicine (miscellaneous) (Q2)"
90;28128;World review of nutrition and dietetics;journal;00842230;0.46799999999999997;Q2;35;40;28;1461;54;28;1.93;36,53;Switzerland;S. Karger AG;1959-1961, 1964-1966, 1968-2001, 2003-2005, 2007-ongoing;"Food Science (Q2); Nutrition and Dietetics (Q2)"
91;19447;Journal of the American Pharmacists Association : JAPhA;journal;15443191, 15443450;0.466;Q1;58;116;454;1249;420;427;0.98;10,77;United States;Elsevier Inc.;2003-ongoing;"Pharmacology (nursing) (Q1); Pharmacy (Q1); Pharmacology (Q3)"
92;19016;Methods of Information in Medicine;journal;00261270;0.46299999999999997;Q1;56;117;259;2472;342;246;1.39;21,13;Germany;Schattauer GmbH;1962-ongoing;"Advanced and Specialized Nursing (Q1); Health Informatics (Q2); Health Information Management (Q3)"
93;21172;Complementary Therapies in Medicine;journal;09652299;0.456;Q1;55;47;141;920;189;103;1.88;19,57;United States;Churchill Livingstone;1993-ongoing;"Advanced and Specialized Nursing (Q1); Complementary and Alternative Medicine (Q1); Complementary and Manual Therapy (Q1)"
94;17600155117;Devenir;journal;10158154;0.456;Q1;10;16;50;546;14;48;0.44;34,13;Switzerland;Editions Medecine et Hygiene;2001-ongoing;"Pediatrics (Q1); Life-span and Life-course Studies (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental and Educational Psychology (Q3); Developmental Neuroscience (Q4)"
95;70505;Journal of Nursing Education;journal;01484834;0.45299999999999996;Q1;57;130;330;1986;276;283;0.95;15,28;United States;Slack Incorporated;1965-ongoing;"Nursing (miscellaneous) (Q1); Education (Q2)"
96;17641;Prehospital and Disaster Medicine;journal;1049023X;0.45;Q1;43;99;162;989;200;140;1.30;9,99;United Kingdom;Cambridge University Press;1985-1987, 1989-ongoing;"Emergency Nursing (Q1); Emergency Medicine (Q2)"
97;28100;BMC Medical Ethics;journal;14726939;0.446;Q2;35;11;17;330;19;17;0.92;30,00;United Kingdom;BioMed Central;2000-ongoing;"Health Policy (Q2); Health (social science) (Q2); Issues, Ethics and Legal Aspects (Q2)"
98;28717;Bulletin of the History of Medicine;journal;10863176, 00075140;0.446;Q1;27;21;73;1685;66;68;0.59;80,24;United States;The Johns Hopkins University Press;1945-ongoing;"History (Q1); Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
99;29368;Public Health Nursing;journal;07371209, 15251446;0.442;Q1;51;72;183;1606;177;166;0.96;22,31;United Kingdom;Blackwell Publishing Inc.;1945-1952, 1984-ongoing;"Nursing (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q2)"
100;16244;Journal of Law, Medicine and Ethics;journal;10731105;0.43799999999999994;Q2;51;129;387;6680;239;379;0.55;51,78;United States;SAGE Publications Inc.;1973-ongoing;"Health Policy (Q2); Issues, Ethics and Legal Aspects (Q2); Medicine (miscellaneous) (Q2)"
101;12717;Journal of Nutrition Education and Behavior;journal;14994046;0.436;Q2;70;83;196;1436;172;176;0.59;17,30;United States;Elsevier Inc.;1996-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
102;27682;European Journal of Cardiovascular Nursing;journal;14745151;0.43200000000000005;Q1;45;43;119;1154;148;107;1.48;26,84;United States;SAGE Publications Inc.;2002-ongoing;"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2)"
103;15970;Journal of Medicinal Food;journal;1096620X;0.423;Q2;70;93;168;2988;306;162;1.79;32,13;United States;Mary Ann Liebert Inc.;1999-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
