Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
16;14855;Cerebral Cortex;journal;10473211, 14602199;5,074;Q1;223;268;784;17581;5880;776;7,36;65,60;United Kingdom;Oxford University Press;1991-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1)"
17;26111;Frontiers in Neuroendocrinology;journal;00913022, 10956808;4,937;Q1;121;36;82;7707;1126;79;14,42;214,08;United States;Elsevier Inc.;1973, 1990-ongoing;Endocrine and Autonomic Systems (Q1)
18;14308;Biological Psychiatry;journal;00063223;4,919;Q1;290;398;1017;17064;9008;863;9,94;42,87;Netherlands;Elsevier BV;1969-ongoing;Biological Psychiatry (Q1)
19;14351;Brain Research Reviews;journal;01650173;4,840;Q1;184;46;262;7637;2503;257;9,53;166,02;Netherlands;Elsevier BV;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
20;15090;Progress in Retinal and Eye Research;journal;13509462;4,573;Q1;131;33;75;5920;808;75;11,78;179,39;United Kingdom;Elsevier Ltd.;1990-1991, 1993-ongoing;"Ophthalmology (Q1); Sensory Systems (Q1)"
21;15478;Journal of Experimental Psychology: General;journal;00963445;4,369;Q1;138;39;88;3073;490;86;5,10;78,79;United States;American Psychological Association;1975-ongoing;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
22;18045;Neuroscience and Biobehavioral Reviews;journal;01497634;4,343;Q1;209;142;275;18984;2520;263;9,41;133,69;United Kingdom;Elsevier Ltd.;1978-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;4,001;Q1;194;309;865;27930;6039;850;7,26;90,39;Switzerland;Birkhauser Verlag;1997-ongoing;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
24;17282;Learning and Memory;journal;10720502, 15495485;3,735;Q1;122;84;280;4048;1452;270;5,17;48,19;United States;Cold Spring Harbor Laboratory Press;1994-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
25;4000151810;PLoS Computational Biology;journal;15537358, 1553734X;3,709;Q1;148;413;853;22954;5067;815;5,87;55,58;United States;Public Library of Science;2005-ongoing;"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
26;17552;Acta Neuropathologica;journal;00016322, 14320533;3,705;Q1;146;147;390;8946;2926;341;8,48;60,86;Germany;Springer Verlag;1961-ongoing;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
27;29443;Advances in the Study of Behavior;book series;00653454;3,701;Q1;64;16;35;1756;197;31;6,17;109,75;United States;Elsevier Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;17495;NeuroImage;journal;10959572, 10538119;3,654;Q1;320;994;2097;55288;14226;2008;6,67;55,62;United States;Elsevier Inc.;1992-ongoing;"Cognitive Neuroscience (Q1); Neurology (Q1)"
29;16688;Journal of Cognitive Neuroscience;journal;0898929X, 15308898;3,633;Q1;194;223;485;13203;2951;481;5,40;59,21;United States;MIT Press Journals;1989-ongoing;Cognitive Neuroscience (Q1)
30;19700175165;Frontiers in Neural Circuits;journal;16625110;3,590;Q1;47;25;31;1361;142;31;4,52;54,44;Switzerland;Frontiers Media S.A.;2007-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuroscience (miscellaneous) (Q1); Sensory Systems (Q1)"
31;15370;Journal of Abnormal Psychology;journal;0021843X;3,574;Q1;174;88;185;4851;1154;184;5,25;55,13;United States;American Psychological Association;1948-1959, 1963-ongoing;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
32;20618;Stroke;journal;15244628, 00392499;3,349;Q1;292;715;2186;15932;11647;1641;6,62;22,28;United States;Lippincott Williams & Wilkins Ltd.;1970-ongoing;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
33;7000153261;Neural Development;journal;17498104;3,290;Q1;46;33;99;2043;345;96;3,57;61,91;United Kingdom;BioMed Central;2006-ongoing;Developmental Neuroscience (Q1)
34;6600153204;Brain Structure and Function;journal;18632653, 18632661;3,218;Q1;82;52;85;5048;424;78;5,31;97,08;Germany;Springer Verlag;2007-ongoing;"Anatomy (Q1); Histology (Q1); Neuroscience (miscellaneous) (Q1)"
35;12866;Cognitive, Affective and Behavioral Neuroscience;journal;15307026, 1531135X;3,212;Q1;91;47;119;2863;646;117;4,02;60,91;United States;Springer New York LLC;2001-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1)"
36;16101;Human Brain Mapping;journal;10659471, 10970193;3,192;Q1;171;165;522;9369;3263;517;5,82;56,78;United States;John Wiley & Sons Inc.;1993-ongoing;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
37;13923;Hippocampus;journal;10981063, 10509631;3,133;Q1;139;125;334;7627;1517;316;4,70;61,02;United States;John Wiley & Sons Inc.;1991-ongoing;Cognitive Neuroscience (Q1)
38;15686;GLIA;journal;08941491, 10981136;3,129;Q1;148;171;430;9411;2431;422;5,49;55,04;United States;John Wiley & Sons Inc.;1988-ongoing;"Cellular and Molecular Neuroscience (Q1); Neurology (Q1)"
39;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;3,051;Q1;87;29;139;1743;733;131;4,42;60,10;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
40;13503;Developmental Science;journal;14677687, 1363755X;2,989;Q1;112;91;315;4412;1529;295;4,19;48,48;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
41;28475;Ageing Research Reviews;journal;15681637;2,920;Q1;98;56;75;6601;692;75;10,18;117,88;Netherlands;Elsevier BV;2002-ongoing;"Aging (Q1); Biochemistry (Q1); Biotechnology (Q1); Molecular Biology (Q1); Neurology (Q1)"
42;12857;Cognition;journal;00100277;2,882;Q1;165;162;434;7536;1959;416;4,34;46,52;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
43;16689;Journal of Comparative Neurology;journal;00219967;2,848;Q1;194;276;939;20149;3777;916;4,02;73,00;United States;John Wiley & Sons Inc.;1911-ongoing;Neuroscience (miscellaneous) (Q1)
44;17379;Molecular and Cellular Neurosciences;journal;10959327, 10447431;2,792;Q1;127;125;443;6704;1849;443;4,11;53,63;United States;Elsevier Inc.;1990-ongoing;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
45;23475;Journal of Neurophysiology;journal;15221598, 00223077;2,788;Q1;228;657;1846;36662;6630;1751;3,38;55,80;United States;American Physiological Society;1945-ongoing;"Neuroscience (miscellaneous) (Q1); Physiology (Q1)"
46;14160;Molecular Neurobiology;journal;08937648;2,765;Q1;96;61;126;5861;710;123;6,76;96,08;United States;Humana Press, Inc.;1987-ongoing;"Cellular and Molecular Neuroscience (Q1); Neurology (Q1); Neuroscience (miscellaneous) (Q1)"
47;17300154987;Molecular Brain;journal;17566606;2,752;Q1;50;40;59;2401;258;57;4,53;60,03;United Kingdom;BioMed Central;2008-ongoing;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
48;14313;Bipolar Disorders;journal;13995618, 13985647;2,711;Q1;116;111;319;4831;1734;279;6,17;43,52;United Kingdom;Blackwell Publishing Inc.;1999-ongoing;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
49;19700175115;Frontiers in Systems Neuroscience;journal;16625137;2,709;Q1;57;65;22;4544;83;21;3,90;69,91;Switzerland;Frontiers Media S.A.;2007-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Developmental Neuroscience (Q1); Neuroscience (miscellaneous) (Q1)"
50;18148;Pain;journal;03043959;2,688;Q1;238;384;1029;15179;5524;798;6,37;39,53;United States;Lippincott Williams & Wilkins Ltd.;1975-ongoing;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
51;19355;Schizophrenia Research;journal;09209964;2,677;Q1;164;345;1067;15040;5214;919;5,15;43,59;Netherlands;Elsevier BV;1988-ongoing;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
52;18009;Neuropsychologia;journal;00283932;2,667;Q1;187;471;947;28744;4767;922;4,70;61,03;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
53;23985;Neurobiology of Aging;journal;01974580;2,645;Q1;168;228;577;10910;3420;552;5,96;47,85;Netherlands;Elsevier BV;1980-ongoing;"Aging (Q1); Developmental Biology (Q1); Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
54;18059;Neuroscientist;journal;10738584;2,627;Q1;111;76;203;4144;837;199;3,35;54,53;United States;Sage Science Press;1995-ongoing;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
55;17466;Neurobiology of Disease;journal;1095953X, 09699961;2,582;Q1;151;263;669;17258;3132;566;5,47;65,62;United States;Elsevier Inc.;1994-ongoing;Neurology (Q1)
56;19400157151;DMM Disease Models and Mechanisms;journal;17548403, 17548411;2,551;Q1;67;100;134;4778;372;77;4,83;47,78;United Kingdom;The Company of Biologists Ltd.;2008-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
57;5700191214;Molecular Neurodegeneration;journal;17501326;2,545;Q1;66;61;91;3408;490;89;5,34;55,87;United Kingdom;BioMed Central;2006-ongoing;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Neurology (clinical) (Q1)"
58;19700175114;Frontiers in Integrative Neuroscience;journal;16625145;2,525;Q1;50;26;44;1513;183;42;4,97;58,19;Switzerland;Frontiers Media S.A.;2007-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Sensory Systems (Q1)"
59;4400151515;Molecular Pain;journal;17448069;2,482;Q1;72;98;154;5378;846;151;5,02;54,88;United Kingdom;BioMed Central;2005-ongoing;"Anesthesiology and Pain Medicine (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Medicine (Q1)"
60;15550;European Journal of Neuroscience;journal;14609568, 0953816X;2,447;Q1;191;453;1637;27064;6638;1576;4,14;59,74;United Kingdom;Blackwell Publishing Inc.;1989-ongoing;Neuroscience (miscellaneous) (Q1)
61;50032;Journal of Neuroinflammation;journal;17422094;2,423;Q1;92;99;110;5668;694;108;6,81;57,25;United Kingdom;BioMed Central;2004-ongoing;"Cellular and Molecular Neuroscience (Q1); Immunology (Q1); Neurology (Q1); Neuroscience (miscellaneous) (Q1)"
62;17620;Journal of Neurochemistry;journal;14714159, 00223042;2,392;Q1;212;604;2024;34666;9609;1998;4,65;57,39;United Kingdom;Blackwell Publishing Inc.;1956-ongoing;"Biochemistry (Q1); Cellular and Molecular Neuroscience (Q1)"
63;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;2,361;Q1;106;135;381;7464;1493;357;4,07;55,29;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
64;18745;Psychoneuroendocrinology;journal;03064530;2,357;Q1;155;175;462;8795;2533;443;5,20;50,26;United Kingdom;Elsevier Ltd.;1975-ongoing;"Biological Psychiatry (Q1); Endocrine and Autonomic Systems (Q1); Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Psychiatry and Mental Health (Q1)"
65;20435;Neuropharmacology;journal;00283908;2,355;Q2;150;230;759;12869;3624;746;5,25;55,95;United Kingdom;Elsevier Ltd.;1962-ongoing;"Pharmacology (Q1); Cellular and Molecular Neuroscience (Q2)"
66;14182;NeuroSignals;journal;14248638, 1424862X;2,355;Q1;63;6;70;253;299;67;4,22;42,17;Switzerland;S. Karger AG;2002-ongoing;"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Neurology (Q1)"
67;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2,347;Q1;136;125;325;6199;1116;324;3,20;49,59;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
68;22138;Genes, Brain and Behavior;journal;1601183X, 16011848;2,282;Q1;84;102;268;5129;1180;261;4,51;50,28;United Kingdom;Blackwell Publishing Inc.;2002-ongoing;"Behavioral Neuroscience (Q1); Genetics (Q1); Neurology (Q1)"
69;14344;Brain Pathology;journal;10156305;2,264;Q1;124;123;244;5570;1166;221;4,43;45,28;United States;Wiley-Blackwell;1990-ongoing;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
70;17407;Movement Disorders;journal;08853185, 15318257;2,257;Q1;174;597;1462;15706;5806;1175;4,63;26,31;United States;John Wiley & Sons Inc.;1986-ongoing;"Neurology (Q1); Neurology (clinical) (Q1)"
71;5800179612;Social Neuroscience;journal;17470919, 17470927;2,231;Q1;56;43;80;2430;295;78;2,91;56,51;United Kingdom;Taylor & Francis;2006-ongoing;"Behavioral Neuroscience (Q1); Development (Q1); Social Psychology (Q1)"
72;14993;Current Opinion in Neurology;journal;14736551, 13507540;2,173;Q1;111;111;335;5704;1709;298;5,49;51,39;United States;Lippincott Williams & Wilkins Ltd.;1993-ongoing;"Neurology (Q1); Neurology (clinical) (Q1)"
73;16812;Journal of Psychiatric Research;journal;00223956;2,159;Q1;123;175;433;8685;2096;416;4,61;49,63;United Kingdom;Elsevier Ltd.;1961-1982, 1984-ongoing;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
74;19700175113;Frontiers in Molecular Neuroscience;journal;16625099;2,141;Q2;46;18;24;1351;89;24;3,71;75,06;Switzerland;Frontiers Media S.A.;2008-ongoing;"Molecular Biology (Q1); Cellular and Molecular Neuroscience (Q2)"
75;19700175116;Frontiers in Neuroanatomy;journal;16625129;2,123;Q1;49;49;35;3957;126;35;3,75;80,76;Switzerland;Frontiers Media S.A.;2007-ongoing;"Anatomy (Q1); Neuroscience (miscellaneous) (Q1); Cellular and Molecular Neuroscience (Q2)"
76;33648;Neurorehabilitation and Neural Repair;journal;15459683;2,122;Q1;92;95;224;3762;1080;212;5,01;39,60;United States;Sage Science Press;1987-ongoing;"Neurology (Q1); Neurology (clinical) (Q1); Rehabilitation (Q1)"
77;32816;Neural Plasticity;journal;16875443, 20905904;2,109;Q1;53;11;44;659;147;41;2,15;59,91;Egypt;Hindawi Publishing Corporation;1998-2005, 2007-ongoing;"Neurology (Q1); Neurology (clinical) (Q1)"
78;16816;Journal of Psychiatry and Neuroscience;journal;14882434, 11804882;2,095;Q1;89;50;151;1931;615;125;4,97;38,62;Canada;Canadian Medical Association/Association Medical Canadienne;1991-ongoing;"Biological Psychiatry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
79;19837;Sleep Medicine Reviews;journal;10870792;2,085;Q1;122;47;130;3716;949;92;8,82;79,06;United Kingdom;Elsevier Ltd.;1997-ongoing;"Neurology (Q1); Neurology (clinical) (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1)"
80;18730;Psychiatry Research - Neuroimaging;journal;09254927;2,081;Q1;99;145;300;7054;1197;290;3,70;48,65;Netherlands;Elsevier BV;1990-ongoing;"Neuroscience (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
81;15598;Experimental Neurology;journal;00144886, 10902430;2,071;Q1;168;309;905;18444;3946;835;4,73;59,69;United States;Elsevier Inc.;1959-ongoing;"Developmental Neuroscience (Q1); Neurology (Q1)"
82;16761;Journal of Neuropathology and Experimental Neurology;journal;00223069;2,061;Q1;152;115;333;5609;1500;314;4,65;48,77;United Kingdom;Oxford University Press;1945-ongoing;"Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Cellular and Molecular Neuroscience (Q2)"
83;19700175163;Frontiers in Cellular Neuroscience;journal;16625102;2,047;Q2;64;33;24;2355;87;24;3,45;71,36;Switzerland;Frontiers Media S.A.;2007-ongoing;Cellular and Molecular Neuroscience (Q2)
84;13736;British Journal of Ophthalmology;journal;00071161;2,041;Q1;137;440;1277;8674;3397;911;3,63;19,71;United Kingdom;BMJ Publishing Group;1945-ongoing;"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)"
85;13945;Investigative Ophthalmology and Visual Science;journal;01460404;2,038;Q1;196;930;2046;38272;8116;2024;3,70;41,15;United States;Association for Research in Vision and Ophthalmology;1976-ongoing;"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)"
86;130034;Current Alzheimer Research;journal;15672050;2,034;Q1;74;85;183;4077;913;172;5,23;47,96;United Arab Emirates;Bentham Science Publishers;2004-ongoing;"Neurology (Q1); Neurology (clinical) (Q1)"
87;19700174928;ASN Neuro;journal;17590914;2,015;Q1;35;24;21;1639;77;20;3,85;68,29;United Kingdom;Portland Press, Ltd.;2009-ongoing;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
88;3300148003;Neuron Glia Biology;journal;1740925X, 17410533;1,981;Q2;46;31;81;1797;225;75;2,32;57,97;United Kingdom;Cambridge University Press;2006-2012;"Cell Biology (Q2); Cellular and Molecular Neuroscience (Q2)"
89;145178;American Journal of Medical Genetics, Part B, Neuropsychiatric Genetics;journal;15524841, 1552485X;1,980;Q2;119;182;535;8500;2315;506;4,52;46,70;United States;Wiley-Liss Inc;1993, 1995-ongoing;"Genetics (clinical) (Q1); Psychiatry and Mental Health (Q1); Cellular and Molecular Neuroscience (Q2)"
90;14478;Journal of Cataract and Refractive Surgery;journal;08863350;1,940;Q1;129;551;1647;8641;3693;979;3,53;15,68;Netherlands;Elsevier BV;1986-ongoing;"Ophthalmology (Q1); Sensory Systems (Q1); Surgery (Q1)"
91;11700154204;Brain Stimulation;journal;1935861X;1,878;Q1;64;37;71;1235;233;50;4,66;33,38;Netherlands;Elsevier BV;2008-ongoing;"Biophysics (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
92;18042;Neuroscience;journal;03064522;1,873;Q1;204;911;2410;50047;8865;2381;3,50;54,94;Netherlands;Elsevier BV;1976-ongoing;Neuroscience (miscellaneous) (Q1)
93;6000195389;Developmental Neurobiology;journal;1932846X, 19328451;1,868;Q1;122;73;328;4667;1041;320;3,06;63,93;United States;John Wiley & Sons Inc.;2007-ongoing;"Developmental Neuroscience (Q1); Cellular and Molecular Neuroscience (Q2)"
94;12145;Biological Psychology;journal;03010511;1,847;Q1;107;165;292;10141;1369;286;3,79;61,46;Netherlands;Elsevier BV;1973-ongoing;"Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q1)"
95;4500151409;CNS and Neurological Disorders - Drug Targets;journal;18715273;1,846;Q1;78;86;125;10049;588;107;4,44;116,85;United Arab Emirates;Bentham Science Publishers;2006-ongoing;"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology (Q1)"
96;18632;Progress in Brain Research;journal;00796123;1,841;Q1;129;109;584;9864;2047;486;3,96;90,50;Netherlands;Elsevier BV;1963-1980, 1982-ongoing;Neuroscience (miscellaneous) (Q1)
97;14945;Cortex;journal;00109452;1,838;Q1;101;142;373;8322;2022;310;7,13;58,61;France;Masson Publishing;1969-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
98;23358;BMC Neuroscience;journal;14712202;1,836;Q2;86;161;389;8144;1432;388;3,67;50,58;United Kingdom;BioMed Central;2000-ongoing;"Cellular and Molecular Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)"
99;14314;Otology and Neurotology;journal;15317129;1,815;Q1;93;278;649;5659;1396;591;2,22;20,36;United States;Lippincott Williams & Wilkins Ltd.;2001-ongoing;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Otorhinolaryngology (Q1); Sensory Systems (Q1)"
100;17100154713;Prion;journal;19336896, 1933690X;1,810;Q2;35;27;99;1369;246;86;2,60;50,70;United States;Landes Bioscience;2007-ongoing;"Biochemistry (Q1); Infectious Diseases (Q1); Cell Biology (Q2); Cellular and Molecular Neuroscience (Q2)"
101;17408;Multiple Sclerosis;journal;13524585, 14770970;1,808;Q1;111;199;594;5605;2118;533;3,82;28,17;United States;SAGE Publications;1995-ongoing;"Neurology (Q1); Neurology (clinical) (Q1)"
102;14285;Behavioural Brain Research;journal;01664328;1,795;Q1;154;497;1189;27075;4350;1174;3,64;54,48;Netherlands;Elsevier BV;1980-ongoing;Behavioral Neuroscience (Q1)
103;20695;Brain, Behavior, and Immunity;journal;10902139, 08891591;1,794;Q1;127;169;394;9011;1983;361;4,63;53,32;United States;Elsevier Inc.;1987-ongoing;"Behavioral Neuroscience (Q1); Endocrine and Autonomic Systems (Q1); Immunology (Q1)"
104;18992;Neurogenetics;journal;13646753, 13646745;1,788;Q2;56;54;121;1823;359;103;3,48;33,76;Germany;Springer Verlag;1997-ongoing;"Genetics (Q1); Cellular and Molecular Neuroscience (Q2); Genetics (clinical) (Q2)"
105;15987;Journal of Pain;journal;15265900;1,776;Q1;109;176;358;7533;1847;332;5,82;42,80;United States;Churchill Livingstone;2000-ongoing;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
106;12164;Brain and Language;journal;0093934X;1,750;Q2;110;80;222;5895;826;208;3,61;73,69;United States;Elsevier Inc.;1974-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2)"
107;14853;Cerebellum;journal;14734230, 14734222;1,743;Q1;61;66;179;3271;688;169;3,65;49,56;United States;Springer New York;2002-ongoing;"Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
108;19700175168;Frontiers in Computational Neuroscience;journal;16625188;1,741;Q2;44;58;38;3556;122;37;3,31;61,31;Switzerland;Frontiers Media S.A.;2007-ongoing;"Cellular and Molecular Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)"
