Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
12;24032;Reviews of Physiology Biochemistry and Pharmacology;book series;03034240;3.236;Q1;58;0;5;0;58;5;11.6;0,00;Germany;Springer Verlag;1974-2008, 2012-ongoing;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
13;23010;Journal of Controlled Release;journal;01683659;3.225;Q1;237;486;821;16584;6243;761;7.9;34,12;Netherlands;Elsevier BV;1984-ongoing;Pharmaceutical Science (Q1)
14;12455;Molecular Therapy;journal;15250024, 15250016;3.0380000000000003;Q1;158;284;799;10616;4890;684;7.36;37,38;United States;Cell Press;2000-ongoing;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
15;26371;Natural Product Reports;journal;02650568, 14604752;3.02;Q1;157;83;205;13863;1625;195;8.08;167,02;United Kingdom;Royal Society of Chemistry;1984-ongoing;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
16;21000196010;Topics in antiviral medicine;journal;21615853;2.974;Q1;37;20;50;72;283;49;7.76;3,60;United States;International Antiviral Society;2011-ongoing;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Virology (Q1)"
17;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.9610000000000003;Q1;119;26;78;4452;790;76;10.63;171,23;United States;John Wiley & Sons Inc.;1981-ongoing;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
18;21100456838;Cell Chemical Biology;journal;24519448, 24519456;2.8310000000000004;Q1;166;176;484;6762;2346;433;5.32;38,42;United States;Elsevier Inc.;2016-ongoing;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
19;18148;Pain;journal;03043959;2.688;Q1;238;384;1029;15179;5524;798;6.37;39,53;United States;Lippincott Williams & Wilkins Ltd.;1975-ongoing;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
20;15984;Journal of Molecular Medicine;journal;09462716, 14321440;2.611;Q1;127;140;408;6288;2053;383;5.33;44,91;Germany;Springer Verlag;1976-1978, 1980-1981, 1995-ongoing;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1)"
21;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.463;Q1;186;228;978;9279;4870;946;5.19;40,70;United States;American Society for Pharmacology and Experimental Therapeutics;1965-ongoing;"Molecular Medicine (Q1); Pharmacology (Q1)"
22;19615;Antimicrobial Agents and Chemotherapy;journal;10986596, 00664804;2.458;Q1;232;865;2135;27658;10674;1987;5.29;31,97;United States;American Society for Microbiology;1963-1970, 1972-ongoing;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
23;20435;Neuropharmacology;journal;00283908;2.355;Q1;150;230;759;12869;3624;746;5.25;55,95;United Kingdom;Elsevier Ltd.;1962-ongoing;"Pharmacology (Q1); Cellular and Molecular Neuroscience (Q2)"
24;5100155080;Neurotherapeutics;journal;19337213;2.32;Q1;100;53;200;4993;1295;186;6.97;94,21;United States;Springer New York LLC;2007-ongoing;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
25;20626;Clinical Pharmacology and Therapeutics;journal;00099236;2.295;Q1;173;298;747;6917;4073;608;6.85;23,21;United States;Wiley-Blackwell;1960-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
26;16876;Bioconjugate Chemistry;journal;15204812, 10431802;2.273;Q1;161;290;864;11662;4619;849;5.41;40,21;United States;American Chemical Society;1990-ongoing;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
27;130126;Molecular Pharmaceutics;journal;15438384, 15438392;2.252;Q1;110;230;401;10115;2543;383;6.04;43,98;United States;American Chemical Society;2004-ongoing;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmaceutical Science (Q1)"
28;29311;Current Cancer Drug Targets;journal;15680096;2.236;Q1;85;87;204;5566;1048;191;5.47;63,98;United Arab Emirates;Bentham Science Publishers;2001-ongoing;"Cancer Research (Q1); Drug Discovery (Q1); Pharmacology (Q1)"
29;18403;Apoptosis : an international journal on programmed cell death;journal;13608185, 1573675X;2.189;Q1;102;130;395;9148;1994;387;4.73;70,37;Netherlands;Kluwer Academic Publishers;1996-ongoing;"Biochemistry (medical) (Q1); Cancer Research (Q1); Clinical Biochemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Cell Biology (Q2)"
30;22418;Journal of Antimicrobial Chemotherapy;journal;03057453, 14602091;2.161;Q1;172;427;1543;10735;6410;1178;5.41;25,14;United Kingdom;Oxford University Press;1975-ongoing;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
31;21782;Psychopharmacology;journal;00333158;2.125;Q1;181;277;1032;14816;4378;977;4.19;53,49;Germany;Springer Verlag;1959-ongoing;Pharmacology (Q1)
32;4400151524;Particle and Fibre Toxicology;journal;17438977;2.097;Q1;83;42;60;2404;401;57;6.0;57,24;United Kingdom;BioMed Central;2004-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
33;21196;Drug Discovery Today;journal;13596446;2.028;Q1;157;142;436;8237;3077;411;6.96;58,01;Netherlands;Elsevier BV;1996-ongoing;"Drug Discovery (Q1); Pharmacology (Q1)"
34;23041;Journal of Medicinal Chemistry;journal;00222623, 15204804;2.014;Q1;240;792;2377;38219;12507;2325;5.44;48,26;United States;American Chemical Society;1963-ongoing;"Drug Discovery (Q1); Molecular Medicine (Q1)"
35;23916;Environmental Pollution;journal;02697491, 18736424;2.002;Q1;194;482;1394;21910;5670;1365;3.74;45,46;United Kingdom;Elsevier Ltd.;1970-1980, 1986-ongoing;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
36;26380;Drug and Alcohol Dependence;journal;03768716;1.976;Q1;151;259;789;11528;3252;752;3.8;44,51;Netherlands;Elsevier BV;1975-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
37;20084;British Journal of Pharmacology;journal;00071188;1.966;Q1;190;502;1459;26388;6926;1375;5.06;52,57;United States;Wiley-Blackwell;1958, 1965-ongoing;Pharmacology (Q1)
38;21332;European Journal of Pharmaceutics and Biopharmaceutics;journal;09396411;1.961;Q1;138;186;716;7150;3635;705;4.85;38,44;Netherlands;Elsevier BV;1991-ongoing;"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1)"
39;24749;Addiction Biology;journal;13556215, 13691600;1.932;Q1;70;45;124;3242;596;120;4.86;72,04;United States;Wiley-Blackwell;1996-ongoing;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
40;21123;Pharmaceutical Research;journal;07248741, 1573904X;1.925;Q1;191;256;797;12057;4262;754;5.19;47,10;United States;Kluwer Academic/Plenum Publishers;1984-ongoing;"Biotechnology (Q1); Molecular Medicine (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
41;22452;International Journal of Neuropsychopharmacology;journal;14611457, 14695111;1.892;Q1;93;126;301;6547;1242;279;4.33;51,96;United Kingdom;Oxford University Press;1998-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
42;20063;Biochemical Pharmacology;journal;00062952;1.889;Q1;181;427;1031;23906;5236;939;5.82;55,99;Netherlands;Elsevier BV;1958-ongoing;"Biochemistry (Q1); Pharmacology (Q1)"
43;25218;Toxicological Sciences;journal;10960929, 10966080;1.874;Q1;164;269;796;12290;4074;740;5.3;45,69;United Kingdom;Oxford University Press;1981-ongoing;Toxicology (Q1)
44;21790;Antiviral Therapy;journal;13596535;1.852;Q1;78;151;376;5527;1459;361;3.52;36,60;United Kingdom;International Medical Press;1996-ongoing;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
45;4500151409;CNS and Neurological Disorders - Drug Targets;journal;18715273;1.846;Q1;78;86;125;10049;588;107;4.44;116,85;United Arab Emirates;Bentham Science Publishers;2006-ongoing;"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology (Q1)"
46;4000148203;Handbook of Experimental Pharmacology;book series;01712004;1.826;Q1;81;87;366;8617;1489;339;4.63;99,05;Germany;Springer Verlag;2005-ongoing;"Biochemistry (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
47;23086;Journal of Pharmacology and Experimental Therapeutics;journal;15210103, 00223565;1.807;Q1;209;448;1418;16609;6339;1384;4.48;37,07;United States;American Society for Pharmacology and Experimental Therapeutics;1945-ongoing;"Molecular Medicine (Q1); Pharmacology (Q1)"
48;11900154404;PLoS Neglected Tropical Diseases;journal;19352727, 19352735;1.795;Q1;110;350;447;15673;2058;407;5.02;44,78;United States;Public Library of Science;2007-ongoing;"Infectious Diseases (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
49;110112;Journal of immunotherapy (Hagerstown, Md. : 1997);journal;15249557;1.784;Q1;89;100;276;4322;1091;271;3.83;43,22;United States;Lippincott Williams & Wilkins Ltd.;1994-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Pharmacology (Q1); Cancer Research (Q2)"
50;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X, 15590631;1.775;Q1;81;82;206;2503;619;191;3.48;30,52;United Kingdom;Nature Publishing Group;2006-ongoing;"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1); Epidemiology (Q2)"
51;16088;Journal of Nanobiotechnology;journal;14773155;1.77;Q1;57;34;29;1349;213;27;5.35;39,68;United Kingdom;BioMed Central;2003-ongoing;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
52;4000149101;Nanomedicine: Nanotechnology, Biology, and Medicine;journal;15499634, 15499642;1.768;Q1;106;94;126;3692;873;122;6.01;39,28;Netherlands;Elsevier BV;2005-ongoing;"Bioengineering (Q1); Biomedical Engineering (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
53;23488;Current Medicinal Chemistry;journal;09298673;1.7;Q1;158;292;769;38300;4062;758;5.22;131,16;United Arab Emirates;Bentham Science Publishers;1994-ongoing;"Molecular Medicine (Q1); Pharmacology (Q1)"
54;20104;CNS Drug Reviews;journal;1080563X, 15273458;1.699;Q1;52;0;22;0;122;21;0.0;0,00;United States;Neva Press, Inc.;1996-2007;"Pharmacology (Q1); Neuropsychology and Physiological Psychology (Q2)"
55;15576;European Neuropsychopharmacology;journal;0924977X;1.692;Q1;100;96;326;5527;1426;320;4.51;57,57;Netherlands;Elsevier BV;1990-ongoing;"Biological Psychiatry (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
56;20129;Cardiovascular Drug Reviews;journal;15273466, 08975957;1.673;Q1;45;0;24;0;121;21;0.0;0,00;United States;Neva Press, Inc.;1988-2007;"Cardiology and Cardiovascular Medicine (Q1); Pharmacology (Q1)"
57;22072;Current Gene Therapy;journal;15665232;1.672;Q1;65;48;126;4735;663;121;5.29;98,65;United Arab Emirates;Bentham Science Publishers;2001-ongoing;"Drug Discovery (Q1); Genetics (Q1); Molecular Medicine (Q1); Genetics (clinical) (Q2); Molecular Biology (Q2)"
58;20051;BioDrugs;journal;11738804;1.664;Q1;60;46;107;2940;530;101;5.85;63,91;United Kingdom;Adis International Ltd.;1997-ongoing;"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
59;20677;Current Opinion in Drug Discovery and Development;journal;13676733;1.661;Q1;75;70;219;4845;1102;197;5.88;69,21;United Kingdom;Current Drugs Ltd.;1998-2010;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
60;21168;Pharmacogenomics Journal;journal;1470269X, 14731150;1.661;Q1;78;55;123;2361;652;118;4.97;42,93;United Kingdom;Nature Publishing Group;2001-ongoing;"Genetics (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
61;20682;Current Pharmaceutical Design;journal;13816128;1.6569999999999998;Q1;140;409;943;45111;4419;842;5.21;110,30;United Arab Emirates;Bentham Science Publishers;1995-ongoing;"Drug Discovery (Q1); Pharmacology (Q1)"
62;21237;Drug Safety;journal;01145916;1.62;Q1;115;103;286;4330;1210;236;4.9;42,04;United Kingdom;Adis International Ltd.;1990-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1); Toxicology (Q1)"
63;21354;Expert Opinion on Therapeutic Targets;journal;14728222;1.594;Q1;78;109;343;11083;1382;328;4.09;101,68;United Kingdom;Taylor & Francis;1997-ongoing;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmacology (Q1); Molecular Medicine (Q2)"
64;25222;Toxicology and Applied Pharmacology;journal;10960333, 0041008X;1.577;Q1;153;293;938;15003;4035;911;4.18;51,20;United States;Elsevier Inc.;1959-ongoing;"Pharmacology (Q1); Toxicology (Q1)"
65;22454;International Journal of Pharmaceutics;journal;03785173;1.574;Q1;190;649;1606;22432;6992;1588;4.2;34,56;Netherlands;Elsevier BV;1978-ongoing;Pharmaceutical Science (Q1)
66;24791;Alcoholism: Clinical and Experimental Research;journal;01456008, 15300277;1.568;Q1;143;254;717;13213;2696;695;3.72;52,02;United States;Wiley-Blackwell;1977-ongoing;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
67;20659;Critical Reviews in Therapeutic Drug Carrier Systems;journal;07434863;1.5519999999999998;Q1;69;11;39;1827;176;38;3.84;166,09;United States;Begell House;1984-ongoing;"Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
68;24661;Critical Reviews in Toxicology;journal;15476898, 10408444;1.546;Q1;98;45;112;5878;580;100;5.28;130,62;United Kingdom;Taylor & Francis;1971-ongoing;Toxicology (Q1)
69;84948;Expert Opinion on Drug Delivery;journal;17425247;1.546;Q1;88;98;221;9623;1125;208;5.39;98,19;United Kingdom;Taylor & Francis;2004-ongoing;Pharmaceutical Science (Q1)
70;24649;Chemical Research in Toxicology;journal;15205010, 0893228X;1.537;Q1;144;219;699;10210;3018;659;4.79;46,62;United States;American Chemical Society;1988-ongoing;"Medicine (miscellaneous) (Q1); Toxicology (Q1)"
71;20624;Clinical Pharmacokinetics;journal;03125963;1.533;Q1;150;59;181;4333;950;168;5.5;73,44;United Kingdom;Adis International Ltd.;1976-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
72;26512;Tetrahedron;journal;00404020;1.526;Q1;209;1202;3697;60039;11893;3637;3.15;49,95;United Kingdom;Elsevier Ltd.;1957-ongoing;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
73;21226;Drug Metabolism and Disposition;journal;00909556, 1521009X;1.508;Q1;161;293;911;9178;3921;900;4.15;31,32;United States;American Society for Pharmacology and Experimental Therapeutics;1973-ongoing;"Pharmaceutical Science (Q1); Pharmacology (Q1)"
74;144771;Clinical Trials;journal;17407753, 17407745;1.507;Q1;55;76;198;1771;415;157;2.75;23,30;United States;SAGE Publications;2004-ongoing;"Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
75;22983;Journal of Clinical Pharmacology;journal;00912700;1.5019999999999998;Q1;106;166;407;3971;1622;382;4.32;23,92;United States;Wiley-Blackwell;1961-1964, 1970-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
76;5400152706;Nanotoxicology;journal;17435390, 17435404;1.501;Q1;72;33;78;1602;415;74;3.94;48,55;United Kingdom;Informa Healthcare;2007-ongoing;"Biomedical Engineering (Q1); Toxicology (Q1); Nanoscience and Nanotechnology (Q2)"
77;4000148019;AAPS Journal;journal;15507416;1.494;Q1;96;83;193;3723;955;182;4.19;44,86;United States;Springer New York;1999-ongoing;Pharmaceutical Science (Q1)
78;20783;Expert Review of Vaccines;journal;14760584;1.482;Q1;75;144;390;10509;1517;332;4.59;72,98;United Kingdom;Taylor & Francis;2002-ongoing;"Drug Discovery (Q1); Pharmacology (Q1); Immunology (Q2); Molecular Medicine (Q2)"
79;21169;Pharmacological Research;journal;10436618, 10961186;1.479;Q1;118;133;340;8179;1663;328;4.49;61,50;United States;Elsevier Inc.;1989-ongoing;Pharmacology (Q1)
80;7700153108;International journal of nanomedicine;journal;11782013, 11769114;1.4469999999999998;Q1;100;115;127;4368;708;124;6.4;37,98;New Zealand;Dove Medical Press Ltd;2006-ongoing;"Bioengineering (Q1); Biomaterials (Q1); Biophysics (Q1); Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Nanoscience and Nanotechnology (Q2)"
81;25152;Journal of Toxicology and Environmental Health - Part B: Critical Reviews;journal;10937404, 15216950;1.4380000000000002;Q1;70;27;50;2257;235;44;5.59;83,59;United Kingdom;Taylor & Francis;1998-ongoing;"Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)"
82;24763;Addictive Behaviors;journal;03064603;1.429;Q1;114;204;642;7569;1864;640;2.45;37,10;United Kingdom;Elsevier Ltd.;1975-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
83;23079;Journal of Pharmaceutical Sciences;journal;00223549;1.423;Q1;159;439;1027;17119;3831;980;3.7;39,00;United States;Elsevier Inc.;1961-ongoing;Pharmaceutical Science (Q1)
84;19617;Antiviral Research;journal;01663542;1.409;Q1;108;190;358;11217;1547;354;4.78;59,04;Netherlands;Elsevier BV;1959, 1981-ongoing;"Pharmacology (Q1); Virology (Q2)"
85;12331;Current Topics in Medicinal Chemistry;journal;15680266;1.399;Q1;104;143;439;13860;1611;369;4.33;96,92;United Arab Emirates;Bentham Science Publishers;2001-ongoing;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1)"
86;25075;Ecotoxicology;journal;09639292, 15733017;1.38;Q1;81;161;278;8370;890;274;3.23;51,99;Netherlands;Kluwer Academic Publishers;1992-ongoing;"Health, Toxicology and Mutagenesis (Q1); Management, Monitoring, Policy and Law (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
87;12584;Drug Metabolism Reviews;journal;10979883, 03602532;1.371;Q1;89;40;93;4582;459;88;4.6;114,55;United States;Marcel Dekker Inc.;1972-ongoing;"Pharmacology (medical) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
88;23053;Journal of Natural Products;journal;01633864, 15206025;1.37;Q1;124;403;1161;11181;3770;1116;3.11;27,74;United States;American Chemical Society;1949, 1971, 1973, 1978-ongoing;"Analytical Chemistry (Q1); Complementary and Alternative Medicine (Q1); Drug Discovery (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Molecular Medicine (Q2)"
89;21351;Expert Opinion on Investigational Drugs;journal;13543784;1.367;Q1;94;150;478;11809;1932;447;4.39;78,73;United Kingdom;Taylor & Francis;1994-ongoing;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
90;20049;Behavioural Pharmacology;journal;14735849, 09558810;1.359;Q1;76;81;205;5428;629;203;2.97;67,01;United States;Lippincott Williams & Wilkins Ltd.;1992-ongoing;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
91;20664;Current Drug Targets;journal;13894501;1.356;Q1;92;160;372;17091;1272;332;3.45;106,82;United Arab Emirates;Bentham Science Publishers;2000-ongoing;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmacology (Q1); Molecular Medicine (Q2)"
92;29318;Anti-Cancer Agents in Medicinal Chemistry;journal;18715206, 18755992;1.354;Q1;82;87;214;7351;895;194;4.36;84,49;United Arab Emirates;Bentham Science Publishers;2006-ongoing;"Pharmacology (Q1); Cancer Research (Q2); Molecular Medicine (Q2)"
93;23109;Journal of Psychopharmacology;journal;02698811;1.351;Q1;106;231;391;9785;1319;319;3.66;42,36;United States;SAGE Publications;1987-ongoing;"Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
94;145164;Human Genomics;journal;14739542, 14797364;1.348;Q1;49;36;49;477;114;39;2.92;13,25;United Kingdom;BioMed Central;2003-2006, 2008-ongoing;"Drug Discovery (Q1); Genetics (Q2); Molecular Biology (Q2); Molecular Medicine (Q2)"
95;4700152872;Journal of NeuroImmune Pharmacology;journal;15571890, 15571904;1.344;Q1;64;57;128;4685;441;120;3.67;82,19;Germany;Springer Verlag;2006-ongoing;"Immunology and Allergy (Q1); Pharmacology (Q1); Immunology (Q2); Neuroscience (miscellaneous) (Q2)"
96;20680;Current Opinion in Molecular Therapeutics;journal;14648431;1.336;Q1;60;88;212;5913;727;191;4.01;67,19;United Kingdom;Current Drugs Ltd.;1999-2010;"Drug Discovery (Q1); Pharmacology (Q1); Genetics (Q2); Genetics (clinical) (Q2); Molecular Biology (Q2); Molecular Medicine (Q2)"
97;24028;Reproductive Toxicology;journal;08906238;1.334;Q1;99;136;336;6145;1426;317;3.54;45,18;Netherlands;Elsevier BV;1987-ongoing;Toxicology (Q1)
98;21197;Pharmacology Biochemistry and Behavior;journal;00913057;1.32;Q1;126;228;694;12428;2174;689;2.92;54,51;United States;Elsevier Inc.;1973-ongoing;"Clinical Biochemistry (Q1); Pharmacology (Q1); Toxicology (Q1); Behavioral Neuroscience (Q2); Biochemistry (Q2); Biological Psychiatry (Q2)"
99;21767;Progress in Neuro-Psychopharmacology and Biological Psychiatry;journal;02785846;1.317;Q1;114;301;869;11901;2631;689;3.8;39,54;Netherlands;Elsevier BV;1982-ongoing;"Pharmacology (Q1); Biological Psychiatry (Q2)"
100;14144;Experimental and Clinical Psychopharmacology;journal;10641297;1.3130000000000002;Q1;82;58;157;3134;511;157;2.79;54,03;United States;American Psychological Association;1993-ongoing;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
101;28792;Cancer Biology and Therapy;journal;15384047;1.31;Q1;101;359;1086;14009;2379;817;2.83;39,02;United States;Landes Bioscience;2002-ongoing;"Oncology (Q1); Pharmacology (Q1); Cancer Research (Q2); Molecular Medicine (Q2)"
102;7000153203;Journal of Studies on Alcohol and Drugs;journal;19371888, 19384114;1.3090000000000002;Q1;116;115;284;4541;795;281;2.38;39,49;United States;Center of Alcohol Studies, Rutgers, The State University of New Jersey;2007-ongoing;"Health (social science) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
103;15581;Current Pharmaceutical Biotechnology;journal;13892010;1.298;Q1;73;106;167;7390;613;151;4.12;69,72;United Arab Emirates;Bentham Science Publishers;2000-ongoing;"Biotechnology (Q1); Pharmaceutical Science (Q1)"
104;21331;European Journal of Pharmaceutical Sciences;journal;09280987;1.295;Q1;119;190;407;7133;1397;396;3.61;37,54;Netherlands;Elsevier BV;1993-ongoing;Pharmaceutical Science (Q1)
105;4400151608;ChemMedChem;journal;18607187, 18607179;1.294;Q1;92;215;584;9609;2045;568;3.44;44,69;Germany;Wiley - V C H Verlag GmbbH & Co.;2006-ongoing;"Organic Chemistry (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Molecular Medicine (Q2)"
106;19900193739;Nucleic Acid Therapeutics;journal;21593345, 21593337;1.29;Q1;61;38;107;1291;322;106;3.19;33,97;United States;Mary Ann Liebert Inc.;2011-ongoing;"Drug Discovery (Q1); Biochemistry (Q2); Genetics (Q2); Molecular Biology (Q2); Molecular Medicine (Q2)"
