Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
18;12100157225;Attention and Performance;book series;10470387;3.1210000000000004;Q1;33;0;32;0;167;32;0.00;0,00;United Kingdom;Oxford University Press;1996, 1999-2000;"Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
19;17643;Journal of the American Academy of Child and Adolescent Psychiatry;journal;08908567;3.11;Q1;222;230;757;6836;2810;557;4.62;29,72;Netherlands;Elsevier BV;1987-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
20;12857;Cognition;journal;00100277;3.034;Q1;165;76;216;3200;877;193;4.45;42,11;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
21;24456;Child Development;journal;14678624, 00093920;3.0180000000000002;Q1;228;126;383;6791;1687;383;3.97;53,90;United States;Blackwell Publishing Inc.;1945-1948, 1950-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
22;29443;Advances in the Study of Behavior;book series;00653454;2.964;Q1;64;16;22;1839;86;19;3.92;114,94;United States;Elsevier Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;18045;Neuroscience and Biobehavioral Reviews;journal;01497634;2.9360000000000004;Q1;209;52;186;6147;1276;179;5.88;118,21;United Kingdom;Elsevier Ltd.;1978-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
24;13491;Development and Psychopathology;journal;09545794, 14692198;2.9210000000000003;Q1;158;50;145;4508;727;140;4.38;90,16;United Kingdom;Cambridge University Press;1989-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
25;13357;Journal of the Learning Sciences;journal;10508406, 15327809;2.846;Q1;84;12;44;656;84;37;1.72;54,67;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
26;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.8139999999999996;Q1;125;61;140;2327;386;139;2.51;38,15;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
27;14130;Research in Organizational Behavior;book series;01913085;2.775;Q1;57;10;27;1303;55;24;1.06;130,30;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
28;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.718;Q1;142;109;298;4706;945;298;2.55;43,17;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
29;13468;Psychological Science;journal;09567976, 14679280;2.7060000000000004;Q1;227;111;284;3063;1184;276;3.96;27,59;United States;SAGE Publications;1990-ongoing;Psychology (miscellaneous) (Q1)
30;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.675;Q1;136;82;303;4104;967;303;2.99;50,05;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
31;15407;Visual Cognition;journal;13506285, 14640716;2.614;Q1;74;44;122;1694;359;121;1.52;38,50;United Kingdom;Taylor & Francis;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
32;12817;Personnel Psychology;journal;00315826;2.537;Q1;124;28;81;1975;214;79;2.19;70,54;United States;Wiley-Blackwell;1948-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
33;12811;Personality and Social Psychology Bulletin;journal;01461672;2.532;Q1;172;133;409;5661;1075;409;2.26;42,56;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
34;15645;Journal of Health and Social Behavior;journal;00221465;2.431;Q1;112;36;85;2089;289;85;2.42;58,03;United States;SAGE Publications;1967-ongoing;"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
35;13500;Developmental Psychology;journal;00121649;2.407;Q1;190;81;217;4740;793;215;2.99;58,52;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
36;18742;Psychological Medicine;journal;14698978, 00332917;2.347;Q1;188;153;440;5973;1682;395;3.86;39,04;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
37;14916;Cognitive Neuropsychology;journal;14640627, 02643294;2.267;Q1;83;31;101;2273;361;99;2.51;73,32;United Kingdom;Taylor & Francis;1984-ongoing;"Arts and Humanities (miscellaneous) (Q1); Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
38;14061;Psychometrika;journal;00333123;2.093;Q1;68;32;99;1126;120;98;1.09;35,19;United States;Springer New York LLC;1936-1951, 1953-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
39;22478;Journal of Memory and Language;journal;10960821, 0749596X;2.036;Q1;129;71;189;3834;543;189;2.97;54,00;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
40;18009;Neuropsychologia;journal;00283932;2.026;Q1;187;188;538;9208;1926;535;2.94;48,98;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
41;22326;Organizational Behavior and Human Decision Processes;journal;07495978, 10959920;2.015;Q1;128;57;152;2701;326;147;1.64;47,39;United States;Elsevier Inc.;1985-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
42;12859;Cognition and Instruction;journal;1532690X, 07370008;1.9969999999999999;Q1;71;12;40;716;72;40;1.36;59,67;United States;Lawrence Erlbaum Associates Inc.;1984-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
43;14914;Cognitive Brain Research;journal;09266410;1.996;Q1;130;156;257;7426;943;254;3.22;47,60;Netherlands;Elsevier BV;1992-2005;"Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Cognitive Neuroscience (Q2)"
44;12854;Clinical Psychology Review;journal;02727358;1.979;Q1;181;37;147;3508;574;141;3.42;94,81;United Kingdom;Elsevier Ltd.;1981-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
45;30020;Journal of Organizational Behavior;journal;10991379, 08943796;1.974;Q1;152;61;150;3518;351;150;1.93;57,67;United States;John Wiley & Sons Inc.;1981-1982, 2019, 1984-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
46;29282;Journal of Occupational Health Psychology;journal;10768998;1.9680000000000002;Q1;101;22;89;1243;270;89;2.42;56,50;United States;American Psychological Association;1996-ongoing;"Applied Psychology (Q1); Public Health, Environmental and Occupational Health (Q1)"
47;96959;Journal of the American Psychoanalytic Association;journal;00030651;1.933;Q1;44;85;256;2033;208;245;0.77;23,92;United States;SAGE Publications;1953-ongoing;"Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1)"
48;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;1.916;Q1;187;100;290;6291;996;262;3.27;62,91;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
49;13969;Psychological Science in the Public Interest, Supplement;journal;15291006;1.8840000000000001;Q1;48;8;8;1325;64;8;3.67;165,63;United States;SAGE Publications Inc.;2000-ongoing;Psychology (miscellaneous) (Q1)
50;29802;Psychology and Aging;journal;08827974;1.88;Q1;134;78;165;4542;554;164;3.37;58,23;United States;American Psychological Association;1986-ongoing;"Aging (Q1); Geriatrics and Gerontology (Q1); Social Psychology (Q1)"
51;16245;Journal of Affective Disorders;journal;01650327;1.879;Q1;165;168;519;5918;1685;503;2.98;35,23;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
52;12808;Journal of Educational Psychology;journal;00220663;1.8780000000000001;Q1;177;67;205;3854;526;203;2.08;57,52;United States;American Psychological Association;1910-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
53;12711;Multivariate Behavioral Research;journal;00273171, 15327906;1.864;Q1;70;20;67;792;96;67;1.35;39,60;United States;Lawrence Erlbaum Associates Inc.;1966-ongoing;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
54;12127;Behaviour Research and Therapy;journal;00057967;1.849;Q1;165;107;302;4163;854;290;2.60;38,91;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
55;14277;Health Psychology;journal;02786133;1.844;Q1;148;77;210;3248;821;201;2.79;42,18;United States;American Psychological Association;1984-ongoing;"Applied Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
56;28831;Public Culture;journal;15278018, 08992363;1.829;Q1;68;33;71;425;168;68;1.07;12,88;United States;Duke University Press;1996-ongoing;"Arts and Humanities (miscellaneous) (Q1); Communication (Q1); Social Psychology (Q1)"
57;15369;Journal of Abnormal Child Psychology;journal;00910627;1.828;Q1;126;51;145;2558;428;141;2.44;50,16;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
58;15406;Journal of Clinical Child and Adolescent Psychology;journal;15374424, 15374416;1.788;Q1;122;62;158;2609;392;155;2.29;42,08;United States;Lawrence Erlbaum Associates Inc.;1999-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1)"
59;14062;Psychonomic Bulletin and Review;journal;10699384;1.778;Q1;133;100;247;3716;587;242;2.17;37,16;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
60;17500155126;Attention, Perception & Psychophysics;journal;1943393X, 19433921;1.7690000000000001;Q1;105;102;353;4222;772;349;2.06;41,39;United States;Springer New York LLC;2009-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Sensory Systems (Q1)"
61;15452;Journal of Counseling Psychology;journal;00220167;1.757;Q1;114;43;145;2081;298;137;1.87;48,40;United States;American Psychological Association;1954-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Social Psychology (Q1)"
62;30022;Journal of Personality;journal;00223506, 14676494;1.75;Q1;126;42;125;2556;344;124;2.49;60,86;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
63;14698;Review of General Psychology;journal;10892680;1.715;Q1;86;17;53;1917;145;53;2.50;112,76;United States;American Psychological Association;1997-ongoing;Psychology (miscellaneous) (Q1)
64;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;1.6640000000000001;Q1;106;63;168;3510;522;166;3.08;55,71;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Cognitive Neuroscience (Q2)"
65;20385;Journal of Research in Crime and Delinquency;journal;00224278;1.6580000000000001;Q1;82;18;60;1022;132;59;2.13;56,78;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
66;12773;British Journal of Mathematical and Statistical Psychology;journal;00071102;1.6540000000000001;Q1;45;21;66;596;81;66;1.02;28,38;United States;Wiley-Blackwell;1965-ongoing;"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Statistics and Probability (Q1)"
67;19172;Psychosomatic Medicine;journal;00333174, 15347796;1.646;Q1;171;147;318;6727;1313;292;4.03;45,76;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
68;12776;British Journal of Social Psychology;journal;01446665;1.621;Q1;87;37;108;1638;258;100;2.88;44,27;United States;Wiley-Blackwell;1981-ongoing;Social Psychology (Q1)
69;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014;1.621;Q1;133;89;250;3627;770;245;2.80;40,75;United States;Gerontological Society of America;1995-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
70;25019;Human-Computer Interaction;journal;15327051, 07370024;1.601;Q1;64;14;39;519;190;37;4.67;37,07;United States;Lawrence Erlbaum Associates Inc.;1985-1987, 1989-ongoing;"Applied Psychology (Q1); Human-Computer Interaction (Q1)"
71;14117;European Journal of Social Psychology;journal;10990992, 00462772;1.561;Q1;100;51;144;2043;265;143;1.41;40,06;United States;John Wiley & Sons Inc.;1971-ongoing;Social Psychology (Q1)
72;14106;Quarterly Journal of Experimental Psychology Section A: Human Experimental Psychology;journal;14640740, 02724987;1.55;Q1;82;66;181;2598;381;178;1.91;39,36;United Kingdom;Psychology Press;1981-2005;"Experimental and Cognitive Psychology (Q1); Health Professions (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
73;14893;International Journal of Psychoanalysis;journal;00207578;1.525;Q1;57;119;402;3272;214;300;0.66;27,50;United States;Wiley-Blackwell;1945-1947, 1951-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
74;14788;Human Performance;journal;08959285, 15327043;1.5219999999999998;Q1;64;17;53;749;76;52;1.36;44,06;United States;Lawrence Erlbaum Associates Inc.;1988-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1)"
75;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;1.514;Q1;86;57;155;2036;494;126;3.98;35,72;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
76;12874;Cognitive Science;journal;03640213;1.489;Q1;98;40;78;2006;218;75;2.89;50,15;United States;Wiley-Blackwell;1977-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Cognitive Neuroscience (Q2)"
77;13564;Educational Psychologist;journal;15326985, 00461520;1.486;Q1;110;26;66;1276;114;65;1.52;49,08;United States;Lawrence Erlbaum Associates Inc.;1963-ongoing;Developmental and Educational Psychology (Q1)
78;15413;Journal of Cognition and Development;journal;15327647, 15248372;1.4780000000000002;Q1;47;18;55;796;88;54;1.09;44,22;United States;Lawrence Erlbaum Associates Inc.;2000-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
79;21503;Evolution and Human Behavior;journal;10905138;1.472;Q1;102;35;80;1054;212;79;2.35;30,11;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
80;29492;American Psychologist;journal;0003066X;1.436;Q1;208;111;487;3817;1631;412;2.74;34,39;United States;American Psychological Association;1948-1954, 1965-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
81;13442;Psychological Assessment;journal;10403590;1.435;Q1;121;59;153;3035;456;149;2.67;51,44;United States;American Psychological Association;1989-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
82;16055;Reading Research Quarterly;journal;00340553;1.421;Q1;77;25;64;1266;157;64;2.15;50,64;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
83;12858;Cognition and Emotion;journal;02699931, 14640600;1.4169999999999998;Q1;113;52;133;2281;280;131;1.60;43,87;United Kingdom;Taylor & Francis;1987-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
84;18747;Psychophysiology;journal;00485772, 14698986;1.4169999999999998;Q1;142;97;293;4970;803;289;2.19;51,24;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
85;25372;Psychology of Addictive Behaviors;journal;0893164X;1.4140000000000001;Q1;94;41;155;1664;339;151;1.97;40,59;United States;American Psychological Association;1993-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
86;19664;Criminal Justice and Behavior;journal;00938548;1.406;Q1;85;36;101;1431;231;95;2.29;39,75;United States;SAGE Publications;1974-ongoing;"Law (Q1); Pathology and Forensic Medicine (Q1); Psychology (miscellaneous) (Q1)"
87;21100386521;Language, Cognition and Neuroscience;journal;23273801, 23273798;1.405;Q2;70;29;79;1545;190;78;2.02;53,28;United States;Taylor and Francis;2013-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)"
88;17350;Mental Retardation and Developmental Disabilities Research Reviews;journal;10982779, 10804013;1.396;Q1;86;39;121;1806;431;119;3.46;46,31;United States;John Wiley & Sons Inc.;1995-2007;"Neuropsychology and Physiological Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Genetics (clinical) (Q2)"
89;12005;Journal of Traumatic Stress;journal;15736598, 08949867;1.393;Q1;123;78;176;2594;406;171;1.90;33,26;United States;Wiley-Blackwell;1988-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
90;13466;Psychological Research;journal;14302772, 03400727;1.391;Q1;68;26;103;1008;202;100;1.18;38,77;Germany;Springer Verlag;1974-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Medicine (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q2)"
91;12061;Memory and Cognition;journal;0090502X, 15325946;1.3840000000000001;Q1;112;117;385;4722;696;377;1.53;40,36;United States;Springer New York LLC;1973-ongoing;"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Neuropsychology and Physiological Psychology (Q1); Experimental and Cognitive Psychology (Q2)"
92;30017;Journal of Occupational and Organizational Psychology;journal;09631798;1.359;Q1;97;29;93;1827;219;93;2.12;63,00;United States;Wiley-Blackwell;1975-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
93;14823;Social Cognition;journal;0278016X;1.354;Q1;67;19;62;818;112;62;1.71;43,05;United States;Guilford Publications Inc.;1996-ongoing;"Developmental and Educational Psychology (Q1); Social Psychology (Q1)"
94;13477;Current Directions in Psychological Science;journal;14678721, 09637214;1.345;Q1;143;55;156;757;378;155;2.15;13,76;United States;SAGE Publications;1992-ongoing;"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)"
95;24842;International Journal of Selection and Assessment;journal;14682389, 0965075X;1.335;Q1;54;36;80;1462;156;77;2.17;40,61;United Kingdom;Blackwell Publishing Inc.;1993-ongoing;"Applied Psychology (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Psychology (miscellaneous) (Q1); Strategy and Management (Q1)"
96;22111;Journal of Autism and Developmental Disorders;journal;01623257;1.325;Q1;153;88;233;2533;528;164;2.25;28,78;United States;Kluwer Academic/Plenum Publishers;1979-ongoing;Developmental and Educational Psychology (Q1)
97;22055;Exceptional Children;journal;00144029;1.311;Q1;78;28;93;1090;169;93;1.53;38,93;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
98;18013;Neuropsychology;journal;08944105;1.306;Q1;116;70;169;3782;441;165;2.27;54,03;United States;American Psychological Association;1990-ongoing;Neuropsychology and Physiological Psychology (Q1)
99;13503;Developmental Science;journal;14677687, 1363755X;1.2990000000000002;Q1;112;71;145;2226;217;115;1.77;31,35;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Developmental and Educational Psychology (Q1); Cognitive Neuroscience (Q2)"
100;21996;Behavioral Disorders;journal;01987429;1.287;Q1;40;37;80;1317;107;79;1.07;35,59;United States;SAGE Publications Inc.;1996-2011, 2013-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1)"
101;12844;Clinical Psychology: Science and Practice;journal;14682850, 09695893;1.285;Q1;96;50;156;2731;325;154;2.07;54,62;United States;Wiley-Blackwell;1994-ongoing;Clinical Psychology (Q1)
102;12028;Applied Psychological Measurement;journal;01466216;1.2770000000000001;Q1;58;29;94;813;81;93;0.73;28,03;United States;SAGE Publications;1977-ongoing;"Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
103;17545;Law and Human Behavior;journal;01477307, 1573661X;1.275;Q1;87;39;117;1834;286;112;2.00;47,03;United States;American Psychological Association Inc.;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
104;15453;Journal of Cross-Cultural Psychology;journal;00220221;1.274;Q1;99;51;127;2038;251;126;1.72;39,96;United States;SAGE Publications;1970-ongoing;"Anthropology (Q1); Cultural Studies (Q1); Social Psychology (Q1)"
105;15503;Journal of Family Psychology;journal;08933200;1.273;Q1;107;52;136;2897;279;134;1.52;55,71;United States;American Psychological Association;1990-ongoing;Psychology (miscellaneous) (Q1)
106;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;1.271;Q1;91;26;86;1170;165;85;1.23;45,00;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
107;12841;Clinical Child and Family Psychology Review;journal;10964037;1.265;Q1;85;23;43;1413;110;43;1.86;61,43;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
108;13418;Psychoanalytic Dialogues;journal;10481885;1.262;Q1;45;44;143;1246;97;139;0.77;28,32;United Kingdom;Taylor & Francis;1991-ongoing;Clinical Psychology (Q1)
