Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
22;12872;Cognitive Psychology;journal;10955623, 00100285;3.603;Q1;108;22;70;1620;354;68;3.93;73,64;United States;Elsevier Inc.;1970-ongoing;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;24456;Child Development;journal;14678624, 00093920;3.418;Q1;228;147;423;8277;2731;413;4.99;56,31;United States;Blackwell Publishing Inc.;1945-1948, 1950-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
24;13503;Developmental Science;journal;14677687, 1363755X;3.415;Q1;112;88;316;4769;1615;302;4.91;54,19;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
25;30020;Journal of Organizational Behavior;journal;10991379, 08943796;3.412;Q1;152;73;201;5667;1051;169;4.58;77,63;United States;John Wiley & Sons Inc.;1981-1982, 2019, 1984-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
26;13477;Current Directions in Psychological Science;journal;14678721, 09637214;3.404;Q1;143;76;217;2637;1341;213;6.18;34,70;United States;SAGE Publications;1992-ongoing;"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)"
27;14130;Research in Organizational Behavior;book series;01913085;3.388;Q1;57;8;32;913;103;28;1.85;114,13;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
28;15370;Journal of Abnormal Psychology;journal;0021843X;3.382;Q1;174;115;282;6611;1703;279;5.46;57,49;United States;American Psychological Association;1948-1959, 1963-ongoing;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
29;18014;Neuropsychology Review;journal;15736660, 10407308;3.338;Q1;80;22;101;2371;706;85;6.26;107,77;United States;Kluwer Academic/Plenum Publishers;1990-1992, 1994-ongoing;Neuropsychology and Physiological Psychology (Q1)
30;17282;Learning and Memory;journal;10720502, 15495485;3.276;Q1;122;98;262;6173;1297;260;4.73;62,99;United States;Cold Spring Harbor Laboratory Press;1994-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
31;13455;Learning and Instruction;journal;09594752;3.252;Q1;98;52;158;2736;829;143;4.63;52,62;United Kingdom;Elsevier Ltd.;1991-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
32;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;3.181;Q1;187;149;443;7251;2677;379;6.52;48,66;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
33;18742;Psychological Medicine;journal;14698978, 00332917;3.168;Q1;188;252;751;11285;4148;661;5.34;44,78;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
34;20385;Journal of Research in Crime and Delinquency;journal;00224278;3.1210000000000004;Q1;82;26;67;1462;253;66;3.13;56,23;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
35;22326;Organizational Behavior and Human Decision Processes;journal;07495978, 10959920;3.113;Q1;128;74;170;4932;655;166;3.47;66,65;United States;Elsevier Inc.;1985-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
36;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;3.049;Q1;87;251;203;14792;1191;199;5.8;58,93;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
37;12857;Cognition;journal;00100277;3.013;Q1;165;181;476;8763;2249;466;4.11;48,41;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
38;13491;Development and Psychopathology;journal;09545794, 14692198;2.998;Q1;158;110;249;11007;1438;238;5.44;100,06;United Kingdom;Cambridge University Press;1989-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
39;12808;Journal of Educational Psychology;journal;00220663;2.912;Q1;177;88;215;5894;1098;213;3.9;66,98;United States;American Psychological Association;1910-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
40;13357;Journal of the Learning Sciences;journal;10508406, 15327809;2.904;Q1;84;21;54;1241;255;48;4.26;59,10;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
41;12841;Clinical Child and Family Psychology Review;journal;10964037;2.843;Q1;85;27;60;2133;434;59;6.1;79,00;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
42;14278;Educational Psychology Review;journal;1040726X, 1573336X;2.809;Q1;95;29;93;1851;396;86;3.53;63,83;Netherlands;Kluwer Academic Publishers;1989-ongoing;Developmental and Educational Psychology (Q1)
43;29443;Advances in the Study of Behavior;book series;00653454;2.793;Q1;64;7;29;1493;107;7;5.71;213,29;United States;Elsevier Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
44;12811;Personality and Social Psychology Bulletin;journal;01461672;2.786;Q1;172;125;391;6481;1530;388;3.33;51,85;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
45;14061;Psychometrika;journal;00333123;2.631;Q1;68;46;118;1725;276;114;2.28;37,50;United States;Springer New York LLC;1936-1951, 1953-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
46;30017;Journal of Occupational and Organizational Psychology;journal;09631798;2.625;Q1;97;36;140;2333;563;131;3.13;64,81;United States;Wiley-Blackwell;1975-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
47;16055;Reading Research Quarterly;journal;00340553;2.605;Q1;77;23;59;1443;237;53;3.61;62,74;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
48;15645;Journal of Health and Social Behavior;journal;00221465;2.58;Q1;112;38;116;1699;619;111;3.49;44,71;United States;SAGE Publications;1967-ongoing;"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
49;13487;Depression and Anxiety;journal;10914269, 15206394;2.55;Q1;110;149;393;7264;2304;378;5.15;48,75;United States;John Wiley & Sons Inc.;1996-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
50;13500;Developmental Psychology;journal;00121649;2.519;Q1;190;208;477;8971;2089;443;4.17;43,13;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
51;14075;Emotion;journal;15283542;2.464;Q1;118;121;423;6390;2021;418;3.91;52,81;United States;American Psychological Association;2001-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
52;21149;Leadership Quarterly;journal;10489843;2.439;Q1;132;64;245;5988;1000;222;3.45;93,56;United Kingdom;Elsevier Ltd.;1990-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
53;18009;Neuropsychologia;journal;00283932;2.438;Q1;187;314;1297;20348;5712;1272;3.83;64,80;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
54;30022;Journal of Personality;journal;00223506, 14676494;2.393;Q1;126;52;175;3024;679;172;3.52;58,15;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
55;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;2.38;Q1;86;73;218;2665;815;107;7.77;36,51;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
56;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.376;Q1;125;179;585;6870;1830;576;2.63;38,38;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
57;22478;Journal of Memory and Language;journal;10960821, 0749596X;2.376;Q1;129;56;202;3547;727;200;3.01;63,34;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
58;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.372;Q1;136;143;416;7248;1392;411;3.1;50,69;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
59;25987;Social Networks;journal;03788733;2.366;Q1;85;60;128;3260;642;125;3.3;54,33;Netherlands;Elsevier BV;1978-ongoing;"Anthropology (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
60;14945;Cortex;journal;00109452;2.358;Q1;101;293;432;17682;1820;309;5.7;60,35;France;Masson Publishing;1969-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
61;19700182728;Personality Disorders: Theory, Research, and Treatment;journal;19492723, 19492715;2.35;Q1;38;62;96;2390;381;85;4.53;38,55;United States;American Psychological Association;2010-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
62;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;2.326;Q1;106;131;370;8785;1621;364;4.51;67,06;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
63;12127;Behaviour Research and Therapy;journal;00057967;2.294;Q1;165;117;386;5304;1912;382;4.63;45,33;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
64;13502;Developmental Review;journal;02732297, 10902406;2.248;Q1;78;17;47;2524;284;45;5.32;148,47;United States;Elsevier Inc.;1981-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
65;12874;Cognitive Science;journal;03640213;2.236;Q1;98;63;186;3585;628;181;2.87;56,90;United States;Wiley-Blackwell;1977-ongoing;"Artificial Intelligence (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
66;14772;Human Communication Research;journal;03603989, 14682958;2.235;Q1;75;22;72;1185;244;69;2.73;53,86;United States;Wiley-Blackwell;1974-ongoing;"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
67;25733;Journal of Criminal Justice;journal;00472352;2.213;Q1;64;57;255;3305;680;246;3.14;57,98;United Kingdom;Elsevier Ltd.;1973-ongoing;"Applied Psychology (Q1); Law (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
68;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.187;Q1;142;162;393;7383;1310;375;3.31;45,57;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
69;22810;British Journal of Criminology;journal;00070955, 14643529;2.178;Q1;82;57;166;3748;532;164;2.73;65,75;United Kingdom;Oxford University Press;1960-ongoing;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Pathology and Forensic Medicine (Q1); Social Psychology (Q1)"
70;28094;Accounting, Organizations and Society;journal;03613682;2.17;Q1;116;33;114;3244;520;107;3.38;98,30;United Kingdom;Elsevier Ltd.;1976-ongoing;"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
71;19172;Psychosomatic Medicine;journal;00333174, 15347796;2.165;Q1;171;116;377;5600;1857;347;4.55;48,28;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
72;15470;Journal of Environmental Psychology;journal;02724944, 15229610;2.149;Q1;112;71;153;4177;863;146;3.3;58,83;United States;Elsevier Inc.;1981-ongoing;"Applied Psychology (Q1); Social Psychology (Q1)"
73;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.143;Q1;70;35;121;1643;318;113;2.91;46,94;United States;Lawrence Erlbaum Associates Inc.;1966-ongoing;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
74;19900193555;Social Psychological and Personality Science;journal;19485514, 19485506;2.137;Q1;46;95;236;3392;700;233;2.86;35,71;United States;Sage Periodicals Press;2010-ongoing;"Clinical Psychology (Q1); Social Psychology (Q1)"
75;19700175164;Frontiers in Human Neuroscience;journal;16625161;2.124;Q1;87;871;714;57994;2760;695;3.43;66,58;Switzerland;Frontiers Media S.A.;2008-ongoing;"Behavioral Neuroscience (Q1); Neurology (Q1); Neuropsychology and Physiological Psychology (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)"
76;14852;Intelligence;journal;18737935, 01602896;2.102;Q1;80;76;184;3807;649;170;3.3;50,09;Netherlands;Elsevier BV;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
77;15369;Journal of Abnormal Child Psychology;journal;00910627;2.099;Q1;126;105;310;6200;1258;303;3.69;59,05;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
78;13069;Psycho-Oncology;journal;10579249, 10991611;2.093;Q1;123;364;491;15705;2185;477;3.98;43,15;United States;John Wiley & Sons Inc.;1992-ongoing;"Experimental and Cognitive Psychology (Q1); Oncology (Q1); Psychiatry and Mental Health (Q1)"
79;14062;Psychonomic Bulletin and Review;journal;10699384;2.092;Q1;133;145;441;6395;1352;424;3.16;44,10;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
80;29802;Psychology and Aging;journal;08827974;2.072;Q1;134;114;329;6338;1217;321;3.32;55,60;United States;American Psychological Association;1986-ongoing;"Aging (Q1); Geriatrics and Gerontology (Q1); Social Psychology (Q1)"
81;24719;Human Resource Management Review;journal;10534822;2.071;Q1;79;36;99;2724;392;81;3.84;75,67;United Kingdom;Elsevier Ltd.;1991-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
82;14277;Health Psychology;journal;02786133;2.043;Q1;148;147;306;6764;1349;272;4.39;46,01;United States;American Psychological Association;1984-ongoing;"Applied Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
83;21503;Evolution and Human Behavior;journal;10905138;2.021;Q1;102;64;180;3397;666;176;3.21;53,08;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
84;29282;Journal of Occupational Health Psychology;journal;10768998;2.021;Q1;101;55;103;3785;466;101;4.3;68,82;United States;American Psychological Association;1996-ongoing;"Applied Psychology (Q1); Public Health, Environmental and Occupational Health (Q1)"
85;13268;Scientific Studies of Reading;journal;10888438;2.021;Q1;51;26;75;1357;210;73;2.78;52,19;United States;Lawrence Erlbaum Associates Inc.;2004-ongoing;"Education (Q1); Psychology (miscellaneous) (Q1)"
86;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014;2.0;Q1;133;109;272;4816;1077;261;3.39;44,18;United States;Gerontological Society of America;1995-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
87;66374;Journal of Educational Measurement;journal;00220655;1.971;Q1;43;29;72;828;92;70;1.09;28,55;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)"
88;25175;Infancy;journal;15327078, 15250008;1.967;Q1;60;59;108;2937;288;103;2.62;49,78;United States;Wiley-Blackwell;2000-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1)"
89;27473;Annals of Behavioral Medicine;journal;15324796, 08836612;1.965;Q1;118;120;252;5044;1043;213;4.05;42,03;United States;Springer New York LLC;1987-ongoing;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
90;12164;Brain and Language;journal;0093934X;1.953;Q1;110;155;277;9702;1051;263;3.59;62,59;United States;Elsevier Inc.;1974-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
91;15392;Journal of Business and Psychology;journal;1573353X, 08893268;1.953;Q1;64;34;134;2576;499;132;2.31;75,76;United States;Kluwer Academic/Plenum Publishers;1986-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
92;22861;Political Psychology;journal;0162895X, 14679221;1.949;Q1;80;51;133;2873;342;129;2.26;56,33;United Kingdom;Blackwell Publishing Inc.;1996-ongoing;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
93;12163;Brain and Cognition;journal;10902147, 02782626;1.941;Q1;111;124;383;7208;1589;373;3.14;58,13;United States;Elsevier Inc.;1982-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
94;20153;AIDS and Behavior;journal;10907165, 15733254;1.939;Q1;90;333;651;14107;2481;636;3.55;42,36;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
95;16245;Journal of Affective Disorders;journal;01650327;1.925;Q1;165;706;1437;31393;6632;1432;4.39;44,47;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
96;18013;Neuropsychology;journal;08944105;1.925;Q1;116;88;234;5233;1022;232;4.14;59,47;United States;American Psychological Association;1990-ongoing;Neuropsychology and Physiological Psychology (Q1)
97;13442;Psychological Assessment;journal;10403590;1.922;Q1;121;137;283;6769;1199;275;3.15;49,41;United States;American Psychological Association;1989-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
98;12844;Clinical Psychology: Science and Practice;journal;14682850, 09695893;1.92;Q1;96;36;114;2867;393;90;3.41;79,64;United States;Wiley-Blackwell;1994-ongoing;Clinical Psychology (Q1)
99;15472;Journal of Experimental Child Psychology;journal;00220965, 10960457;1.92;Q1;104;163;347;7206;1130;339;3.11;44,21;United States;Elsevier Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
100;30074;Journal of School Psychology;journal;00224405;1.919;Q1;83;48;107;3699;447;100;3.44;77,06;United Kingdom;Elsevier Ltd.;1963-1968, 1970-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
101;25678;Journal of Research on Adolescence;journal;10508392, 15327795;1.916;Q1;83;71;189;3250;717;186;3.28;45,77;United Kingdom;Blackwell Publishing Inc.;1993, 1996-ongoing;"Behavioral Neuroscience (Q1); Cultural Studies (Q1); Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1)"
102;12145;Biological Psychology;journal;03010511;1.912;Q1;107;188;465;11234;1987;453;3.79;59,76;Netherlands;Elsevier BV;1973-ongoing;"Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q2)"
103;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;1.911;Q1;91;36;84;2477;346;82;3.36;68,81;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
104;19700175166;Frontiers in Behavioral Neuroscience;journal;16625153;1.908;Q1;58;212;300;14631;1065;294;3.49;69,01;Switzerland;Frontiers Media S.A.;2007-ongoing;"Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
105;22055;Exceptional Children;journal;00144029;1.893;Q1;78;32;80;1830;237;76;2.59;57,19;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
106;15452;Journal of Counseling Psychology;journal;00220167;1.881;Q1;114;60;154;3323;689;154;4.04;55,38;United States;American Psychological Association;1954-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Social Psychology (Q1)"
107;15422;Work and Stress;journal;02678373, 14645335;1.879;Q1;85;22;64;1249;268;62;2.84;56,77;United Kingdom;Taylor & Francis;1987-ongoing;Applied Psychology (Q1)
108;5800207540;Journal of Politeness Research;journal;16125681;1.873;Q1;29;11;36;504;70;35;1.04;45,82;Germany;Walter de Gruyter GmbH;2005-ongoing;"Communication (Q1); Cultural Studies (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Social Psychology (Q1)"
