Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;26173;Journal of Periodontology;journal;00223492;0.894;Q1;142;199;550;6948;1020;531;1.35;34.91;United States;American Academy of Periodontology;1965-ongoing;Periodontics (Q1)
12;25025;European Journal of Oral Sciences;journal;09098836, 16000722;0.863;Q1;84;67;326;2029;519;324;1.39;30.28;United Kingdom;Blackwell Publishing Inc.;1970-ongoing;Dentistry (miscellaneous) (Q1)
13;25686;Journal of Dentistry;journal;03005712, 1879176X;0.857;Q1;101;76;233;2591;271;233;1.21;34.09;Netherlands;Elsevier BV;1972-ongoing;Dentistry (miscellaneous) (Q1)
14;24936;Dental Materials;journal;01095641;0.803;Q1;132;65;164;1519;191;164;0.72;23.37;Netherlands;Elsevier BV;1985-ongoing;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
15;22812;Operative Dentistry;journal;03617734;0.797;Q1;73;52;130;85;145;117;1.16;1.63;United States;IU School of Dentistry;1976-ongoing;Dentistry (miscellaneous) (Q1)
16;25688;Journal of Endodontics;journal;00992399;0.763;Q1;131;173;447;2541;403;447;0.86;14.69;United States;Elsevier Inc.;1975-ongoing;Dentistry (miscellaneous) (Q1)
17;19600161903;Molecular Oral Microbiology;journal;20411006;0.763;Q1;69;60;184;2298;332;181;1.53;38.30;Germany;Wiley - VCH Verlag GmbH & CO. KGaA;2010-ongoing;"Dentistry (miscellaneous) (Q1); Microbiology (medical) (Q1); Immunology (Q2); Microbiology (Q2)"
18;26171;Journal of Periodontal Research;journal;16000765, 00223484;0.742;Q2;75;67;230;2174;396;230;1.43;32.45;United Kingdom;Blackwell Publishing Inc.;1945-1951, 1966-ongoing;Periodontics (Q2)
19;24412;Community Dental Health;journal;0265539X;0.732;Q1;46;47;168;753;148;151;0.96;16.02;United Kingdom;FDI World Dental Press Ltd.;1984-ongoing;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
20;26178;Journal of Public Health Dentistry;journal;00224006;0.702;Q1;57;41;137;1214;117;125;0.59;29.61;United States;Wiley-Blackwell;1941-ongoing;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
21;22913;Periodontology 2000;journal;09066713, 16000757;0.691;Q2;107;36;107;5180;165;107;1.76;143.89;United Kingdom;Blackwell Publishing Inc.;1993-ongoing;Periodontics (Q2)
22;25636;International Journal of Periodontics and Restorative Dentistry;journal;01987569;0.689;Q1;75;60;158;1249;181;144;1.04;20.82;United States;Quintessence Publishing Company;1981-ongoing;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1); Periodontics (Q3)"
23;26152;Journal of Oral and Maxillofacial Surgery;journal;15315053, 02782391;0.657;Q1;109;297;830;5049;633;738;0.67;17.00;United Kingdom;W. B. Saunders Co., Ltd.;1982-ongoing;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
24;25629;International Journal of Oral and Maxillofacial Surgery;journal;09015027;0.631;Q1;90;101;301;1906;253;292;0.84;18.87;United States;Churchill Livingstone;1986-ongoing;"Oral Surgery (Q1); Otorhinolaryngology (Q1); Surgery (Q1)"
25;23804;Journal of the American Dental Association;journal;00028177;0.623;Q1;104;267;741;3351;492;532;0.84;12.55;United States;Elsevier Inc.;1946-ongoing;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
26;22964;Quintessence International;journal;00336572;0.595;Q1;66;97;350;2675;225;316;0.61;27.58;United States;Quintessence Publishing Company;1969-ongoing;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
27;24958;Dental Traumatology;journal;16009657, 16004469;0.572;Q2;74;57;159;1332;118;159;0.79;23.37;United Kingdom;Blackwell Publishing Inc.;1985-1995, 1999-ongoing;Oral Surgery (Q2)
28;21036;Cleft Palate-Craniofacial Journal;journal;10556656, 15451569;0.57;Q2;70;76;234;2239;209;223;0.97;29.46;United States;Allerton Press Inc.;1991-ongoing;"Otorhinolaryngology (Q1); Oral Surgery (Q2)"
29;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;10105182;0.545;Q2;67;65;185;1360;137;175;0.7;20.92;United States;Churchill Livingstone;1987-ongoing;"Otorhinolaryngology (Q1); Surgery (Q1); Oral Surgery (Q2)"
30;24634;Archives of Oral Biology;journal;00039969;0.54;Q1;79;145;381;4398;430;378;0.95;30.33;United Kingdom;Elsevier Ltd.;1959-ongoing;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Otorhinolaryngology (Q2); Cell Biology (Q3)"
31;23589;Swedish Dental Journal;journal;03479994;0.537;Q1;31;17;79;132;42;79;0.57;7.76;Sweden;Sveriges Tandlaekarfoerbund/Swedish Dental Association;1977-ongoing;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
32;26175;Journal of Prosthetic Dentistry;journal;00223913, 10976841;0.521;Q2;109;239;735;1764;348;718;0.44;7.38;United States;Mosby Inc.;1951-ongoing;"Medicine (miscellaneous) (Q1); Oral Surgery (Q2)"
33;26155;Journal of Oral Pathology and Medicine;journal;16000714, 09042512;0.512;Q2;74;87;277;2651;345;276;1.22;30.47;United Kingdom;Blackwell Publishing Inc.;1972-ongoing;"Cancer Research (Q2); Oral Surgery (Q2); Otorhinolaryngology (Q2); Pathology and Forensic Medicine (Q2); Periodontics (Q4)"
34;20530;British Journal of Oral and Maxillofacial Surgery;journal;02664356;0.511;Q3;65;136;334;1743;181;254;0.64;12.82;United States;Churchill Livingstone;1984-ongoing;"Surgery (Q1); Otorhinolaryngology (Q2); Oral Surgery (Q3)"
35;22891;Pediatric Dentistry;journal;01641263;0.493;Q2;62;112;250;2039;156;232;0.64;18.21;United States;American Academy of Pediatric Dentistry;1979-ongoing;"Medicine (miscellaneous) (Q1); Dentistry (miscellaneous) (Q2)"
36;23755;Acta Odontologica Scandinavica;journal;00016357, 15023850;0.491;Q2;58;61;213;1684;161;210;0.74;27.61;United Kingdom;Taylor & Francis;1939-ongoing;"Medicine (miscellaneous) (Q1); Dentistry (miscellaneous) (Q2)"
37;26169;Journal of Orofacial Pain;journal;10646655;0.469;Q2;61;26;96;812;87;96;0.85;31.23;United States;Quintessence Publishing Company;1993-2013;"Anesthesiology and Pain Medicine (Q1); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q2)"
38;21100204102;Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology;journal;22124403;0.438;Q2;108;288;864;6413;664;748;0.83;22.27;United States;Elsevier USA;2012-ongoing;"Dentistry (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Surgery (Q2); Oral Surgery (Q3)"
39;26156;Journal of Oral Rehabilitation;journal;13652842, 0305182X;0.436;Q2;84;144;405;3119;209;405;0.48;21.66;United Kingdom;Blackwell Publishing Inc.;1974-ongoing;Dentistry (miscellaneous) (Q2)
40;16649;Dentomaxillofacial Radiology;journal;0250832X, 1476542X;0.418;Q2;65;77;198;1339;153;189;0.83;17.39;United Kingdom;British Institute of Radiology;1972-1973, 1976-ongoing;"Medicine (miscellaneous) (Q1); Dentistry (miscellaneous) (Q2); Otorhinolaryngology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
41;64007;Journal of Dentistry for Children;journal;15518949;0.412;Q2;36;65;213;1209;103;198;0.53;18.60;United States;American Academy of Pediatric Dentistry;1996-ongoing;Dentistry (miscellaneous) (Q2)
42;24374;British Dental Journal;journal;00070610;0.393;Q2;72;367;938;3178;340;489;0.73;8.66;United Kingdom;Nature Publishing Group;1947-1951, 1960-1961, 1965-ongoing;Dentistry (miscellaneous) (Q2)
43;22815;Oral Diseases;journal;16010825, 1354523X;0.376;Q2;77;60;194;2072;189;177;1;34.53;United Kingdom;Wiley-Blackwell;1995-ongoing;"Dentistry (miscellaneous) (Q2); Otorhinolaryngology (Q2)"
44;25026;European Journal of Orthodontics;journal;14602210, 01415387;0.366;Q1;75;63;194;1933;117;190;0.51;30.68;United Kingdom;Oxford University Press;1979-ongoing;Orthodontics (Q1)
45;25634;International Journal of Paediatric Dentistry;journal;1365263X, 09607439;0.362;Q2;55;41;123;808;54;119;0.38;19.71;United Kingdom;Blackwell Publishing Inc.;1991-ongoing;Dentistry (miscellaneous) (Q2)
46;12628;Oral Oncology;journal;13688375;0.351;Q3;101;100;134;3170;143;126;1.12;31.70;United Kingdom;Elsevier Ltd.;1996-ongoing;"Oncology (Q2); Cancer Research (Q3); Oral Surgery (Q3)"
47;25609;International Dental Journal;journal;00206539;0.338;Q2;57;49;158;628;71;158;0.42;12.82;United States;Wiley-Blackwell;1960-1962, 1965-ongoing;Dentistry (miscellaneous) (Q2)
48;24937;Dental Materials Journal;journal;02874547;0.331;Q2;50;44;75;842;50;75;0.61;19.14;Japan;Nihon Shika Riko Gakkai/Japanese Society for Dental Materials and Devices;1982-ongoing;"Dentistry (miscellaneous) (Q2); Ceramics and Composites (Q3)"
49;24291;Angle Orthodontist;journal;00033219;0.324;Q1;75;80;204;2103;88;177;0.46;26.29;United States;Allen Press Inc.;1950-1951, 1960-1961, 1965-ongoing;"Orthodontics (Q1); Medicine (miscellaneous) (Q2)"
50;24409;Clinical Oral Investigations;journal;14326981, 14363771;0.32;Q2;69;35;64;0;30;62;0.48;0.00;Germany;Springer Verlag;1997-ongoing;Dentistry (miscellaneous) (Q2)
51;25664;Journal of Clinical Dentistry;journal;08958831;0.32;Q2;36;29;85;828;46;85;0.56;28.55;United States;Professional Audience Communications, Inc.;1988-ongoing;Dentistry (miscellaneous) (Q2)
52;25689;Journal of Esthetic and Restorative Dentistry;journal;17088240, 14964155;0.305;Q2;52;49;149;971;55;144;0.35;19.82;United States;Wiley-Blackwell;1988-1995, 2001-ongoing;Dentistry (miscellaneous) (Q2)
53;29913;Cranio - Journal of Craniomandibular Practice;journal;08869634;0.287;Q2;40;36;142;1003;61;121;0.57;27.86;United Kingdom;Taylor & Francis;1984-ongoing;"Dentistry (miscellaneous) (Q2); Otorhinolaryngology (Q3)"
54;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;0.277;Q2;105;221;657;167;251;555;0.34;0.76;United States;Mosby Inc.;1986-ongoing;Orthodontics (Q2)
55;26177;Journal of Prosthodontics;journal;1059941X, 1532849X;0.277;Q2;52;41;111;806;37;107;0.21;19.66;United Kingdom;Blackwell Publishing Inc.;1992-ongoing;Dentistry (miscellaneous) (Q2)
56;25668;Journal of Clinical Pediatric Dentistry;journal;10534628;0.252;Q2;38;59;177;1470;58;177;0.24;24.92;United States;Tufts University;1990-ongoing;"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
57;24335;Australian Dental Journal;journal;00450421;0.232;Q3;60;45;257;1172;84;203;0.29;26.04;United States;Wiley-Blackwell;1945-1951, 1956-ongoing;Dentistry (miscellaneous) (Q3)
58;26170;Journal of Orthodontics;journal;14653133, 14653125;0.221;Q2;43;58;168;325;38;136;0.23;5.60;United Kingdom;Maney Publishing;2000-ongoing;Orthodontics (Q2)
59;25571;Implant Dentistry;journal;10566163, 15382982;0.217;Q3;58;60;137;1097;42;125;0.38;18.28;United States;Lippincott Williams & Wilkins Ltd.;1992-ongoing;Oral Surgery (Q3)
60;19383;Fluoride - Quarterly Reports;journal;00154725;0.215;Q3;41;30;131;444;31;113;0.39;14.80;New Zealand;International Society for Flouride Research;1973-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Dentistry (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Biochemistry (Q4); Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
61;21702;Journal of Long-Term Effects of Medical Implants;journal;10506934;0.213;Q3;33;29;51;1302;13;51;0.24;44.90;United States;Begell House;1991-ongoing;"Biomedical Engineering (Q3); Dentistry (miscellaneous) (Q3)"
62;25013;European Journal of Dental Education;journal;16000579, 13965883;0.201;Q3;35;60;59;605;26;53;0.49;10.08;United Kingdom;Blackwell Publishing Inc.;1997-ongoing;"Dentistry (miscellaneous) (Q3); Education (Q3)"
63;24458;Dental Clinics of North America;journal;00118532;0.197;Q3;58;42;144;1529;67;144;0.48;36.40;United Kingdom;W. B. Saunders Co., Ltd.;1965-ongoing;Dentistry (miscellaneous) (Q3)
64;25514;Gerodontology;journal;07340664, 17412358;0.189;Q3;47;15;46;0;18;45;0.24;0.00;United Kingdom;Blackwell Publishing Inc.;1982-1990, 1993-ongoing;"Dentistry (miscellaneous) (Q3); Geriatrics and Gerontology (Q3)"
65;12236;Journal of Orofacial Orthopedics;journal;14345293;0.187;Q3;39;42;118;8;31;112;0.2;0.19;Germany;Urban und Vogel Medien und Medizin Verlagsgesellschaft mbH;1996-ongoing;"Medicine (miscellaneous) (Q2); Oral Surgery (Q3); Orthodontics (Q3)"
66;23565;Special Care in Dentistry;journal;02751879;0.182;Q3;36;39;98;77;32;94;0.21;1.97;United States;Wiley-Blackwell;1981-ongoing;Dentistry (miscellaneous) (Q3)
67;23536;Seminars in Orthodontics;journal;10738746;0.181;Q3;39;31;80;344;26;79;0.22;11.10;United Kingdom;W. B. Saunders Co., Ltd.;1995-ongoing;Orthodontics (Q3)
68;26153;The Journal of oral implantology;journal;01606972;0.181;Q4;46;26;88;109;25;82;0.09;4.19;United States;Allen Press Inc.;1977-ongoing;Oral Surgery (Q4)
69;25513;General Dentistry;journal;03636771;0.171;Q3;30;87;220;650;33;209;0.13;7.47;United States;Academy of General Dentistry;1976-ongoing;Dentistry (miscellaneous) (Q3)
70;15950;Journal of Medical and Dental Sciences;journal;13428810;0.166;Q3;26;21;46;575;18;46;0.38;27.38;Japan;Tokyo Medical and Dental University;1996-ongoing;"Medicine (miscellaneous) (Q2); Dentistry (miscellaneous) (Q3)"
71;24386;Journal of the Canadian Dental Association;journal;14882159, 07098936;0.164;Q3;53;112;354;647;42;246;0.14;5.78;Canada;Canadian Dental Association;1947-1949, 1979-ongoing;Dentistry (miscellaneous) (Q3)
72;24963;Dental update;journal;03055000;0.161;Q3;28;62;203;436;34;193;0.17;7.03;United Kingdom;George Warman Publications (Pty.) Ltd.;1973-ongoing;Dentistry (miscellaneous) (Q3)
73;19466;Journal of Dental Education;journal;00220337;0.158;Q3;61;76;260;55;76;252;0.39;0.72;United States;American Dental Education Association;1947, 1949, 1965-ongoing;"Medicine (miscellaneous) (Q2); Dentistry (miscellaneous) (Q3); Education (Q4)"
74;24371;Brazilian Dental Journal;journal;01036440;0.144;Q3;44;17;51;20;5;51;0.06;1.18;Brazil;Associacao Brasileira de Divulgacao Cientifica;1990-ongoing;Dentistry (miscellaneous) (Q3)
75;21100807103;Journal of Stomatology, Oral and Maxillofacial Surgery;journal;24687855;0.14;Q4;16;46;212;245;23;212;0.09;5.33;Netherlands;Elsevier BV;2017-ongoing;"Otorhinolaryngology (Q3); Surgery (Q3); Oral Surgery (Q4)"
76;83063;Journal of the California Dental Association;journal;19424396, 10432256;0.137;Q3;36;62;201;910;24;189;0.09;14.68;United States;California Dental Association;1988-ongoing;"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
77;13806;Mund-, Kiefer- und Gesichtschirurgie : MKG;journal;14329417, 14343940;0.136;Q4;24;90;191;417;25;190;0.13;4.63;Germany;Springer Verlag;1997-2007;"Otorhinolaryngology (Q3); Oral Surgery (Q4)"
78;25612;International Journal of Computerized Dentistry;journal;14634201;0.131;Q3;26;24;7;226;1;6;0.17;9.42;Germany;Quintessenz Verlags GmbH;1998-ongoing;"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Computer Science Applications (Q4)"
79;26277;New York State Dental Journal;journal;00287571;0.13;Q3;19;63;272;121;23;200;0.12;1.92;United States;New York State Dental Association;1947-1951, 1965-ongoing;"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
80;24338;Australian Endodontic Journal;journal;13291947;0.124;Q3;29;38;41;270;2;33;0.06;7.11;United States;Wiley-Blackwell;1982-1995, 1998-ongoing;Dentistry (miscellaneous) (Q3)
81;21100307455;Journal of oral & facial pain and headache;journal;23330384, 23330376;0.121;Q3;37;18;13;276;2;1;1;15.33;United States;Quintessence Publishing Company;2014-ongoing;"Dentistry (miscellaneous) (Q3); Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
82;26238;Monographs in oral science;journal;00770892;0.121;Q4;34;0;1;0;1;1;0;0.00;Switzerland;S. Karger AG;1972, 1974-1975, 1977-1978, 1980-1983, 1989-1991, 1996, 2000-2001, 2006, 2009, 2011, 2013-2014, 2017-ongoing;Dentistry (miscellaneous) (Q4)
83;23785;The Alpha omegan;journal;00026417;0.12;Q4;11;13;47;71;4;46;0.12;5.46;Netherlands;Elsevier B.V.;1948, 1965-1986, 1988-2014;Dentistry (miscellaneous) (Q4)
84;26278;New Zealand Dental Journal;journal;00288047;0.113;Q4;19;27;84;112;5;67;0.06;4.15;New Zealand;New Zealand Dental Association;1949-1951, 1965-ongoing;"Medicine (miscellaneous) (Q3); Dentistry (miscellaneous) (Q4)"
85;23757;Acta Stomatologica Belgica;journal;00017000;0.112;Q4;6;0;35;0;4;35;0;0.00;Belgium;Acta Medica Belgica;1965-1997;Dentistry (miscellaneous) (Q4)
86;26236;Minerva Stomatologica;journal;00264970;0.111;Q4;24;86;251;456;22;249;0.05;5.30;Italy;Edizioni Minerva Medica;1952-1955, 1961, 1965-ongoing;"Medicine (miscellaneous) (Q3); Oral Surgery (Q4); Otorhinolaryngology (Q4); Surgery (Q4)"
87;24986;Dentistry Today;journal;87502186;0.108;Q4;22;116;458;61;20;453;0.04;0.53;United States;Dentistry Today, Inc.;1989-1992, 1994-ongoing;Dentistry (miscellaneous) (Q4)
88;24333;Atlas of the Oral and Maxillofacial Surgery Clinics of North America;journal;10613315;0.106;Q4;16;15;43;0;3;42;0.11;0.00;United Kingdom;W. B. Saunders Co., Ltd.;1993-ongoing;"Oral Surgery (Q4); Surgery (Q4)"
89;26158;Journal of oral science;journal;13434934, 18804926;0.106;Q4;44;34;72;140;6;72;0.07;4.12;Japan;Nihon University;1998-ongoing;"Medicine (miscellaneous) (Q3); Dentistry (miscellaneous) (Q4)"
90;24292;Annals of Dentistry;journal;00034770;0.105;Q4;0;1;4;0;0;4;0;0.00;United States;New York Academy of Dentistry;1947-1951, 1965-1995, 1997-2001, 2003, 2005;Dentistry (miscellaneous) (Q4)
91;24339;Australian orthodontic journal;journal;05873908;0.105;Q4;20;16;46;155;2;44;0.03;9.69;Australia;Australian Society of Orthodontists;1967-1976, 1978-ongoing;"Medicine (miscellaneous) (Q3); Orthodontics (Q4)"
92;23627;Texas dental journal;journal;00404284;0.105;Q4;11;42;119;23;5;117;0.03;0.55;United States;Texas Dental Association;1946, 1948-1950, 1965-2014;"Medicine (miscellaneous) (Q3); Dentistry (miscellaneous) (Q4)"
93;21100301612;Swiss Dental Journal;journal;22966501, 22966498;0.104;-;19;114;247;325;7;204;0.01;2.85;Switzerland;Schweizerische Zahnarzte-Gesellschaft;2014-ongoing;Medicine (miscellaneous) (Q3)
94;25581;Indian Journal of Dental Research;journal;19983603, 09709290;0.103;Q4;33;16;49;0;1;49;0.03;0.00;India;Medknow Publications;1989-ongoing;"Dentistry (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
95;25583;Journal of the Indian Society of Pedodontics and Preventive Dentistry;journal;09704388;0.103;Q4;27;33;62;0;1;60;0;0.00;India;Medknow Publications;1983-1989, 1991-ongoing;Dentistry (miscellaneous) (Q4)
96;23547;Singapore Dental Journal;journal;03775291, 22146075;0.102;Q4;10;0;13;0;1;13;0;0.00;Singapore;Elsevier (Singapore) Pte Ltd;1974, 1976-1977, 1979-1990, 1993-1997, 2000-2001, 2004-2007, 2010-2013;Dentistry (miscellaneous) (Q4)
97;23579;Stomatologiya;journal;00391735;0.101;Q4;9;96;472;290;6;467;0.01;3.02;Russian Federation;Meditsina Publishers;1947, 1949-1955, 1961, 1965-ongoing;"Dentistry (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
98;21925;Journal of Japanese Dental Society of Anesthesiology;journal;03865835;0.1;Q4;5;50;169;923;1;169;0;18.46;Japan;Japanese Dental Society of Anesthesiology;1993-ongoing;"Anesthesiology and Pain Medicine (Q4); Dentistry (miscellaneous) (Q4)"
99;100968;Oral Radiology;journal;09116028;0.1;Q4;14;18;44;233;1;43;0.05;12.94;Japan;Springer Japan;1985-ongoing;"Dentistry (miscellaneous) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
100;86349;Oral Therapeutics and Pharmacology;journal;02881012;0.1;Q4;5;21;73;390;0;73;0;18.57;Japan;Shika Yakubutsu Ryoho Kenkyukai;1984-ongoing;"Dentistry (miscellaneous) (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4)"
101;21100301604;Pediatric Dental Journal;journal;18803997, 09172394;0.1;Q4;7;0;50;0;0;50;0;0.00;Netherlands;Elsevier BV;2013-ongoing;"Dentistry (miscellaneous) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
102;23495;Revista Cubana de Estomatologia;journal;00347507, 1561297X;0.1;Q4;6;15;56;296;1;56;0;19.73;Cuba;Editorial Ciencias Medicas;1973-1978, 1982-1989, 1996-2002, 2006-ongoing;Dentistry (miscellaneous) (Q4)
103;24403;Clinical Implant Dentistry and Related Research;journal;15230899;;-;74;15;0;0;0;0;0;0.00;United States;Wiley-Blackwell;1999-ongoing;"Dentistry (miscellaneous); Oral Surgery"
104;25660;Journal of Adhesive Dentistry;journal;14615185;;-;64;32;0;989;0;0;0;30.91;United States;Quintessence Publishing Company;1999-ongoing;"Oral Surgery; Orthodontics; Periodontics"
105;25682;Journal of Contemporary Dental Practice;journal;15263711;;-;38;10;0;236;0;0;0;23.60;United States;Procter & Gamble Co.;1999-ongoing;Dentistry (miscellaneous)
106;144622;Medicina Oral, Patologia Oral y Cirugia Bucal;journal;16986946, 16984447;;-;47;41;0;955;0;0;0;23.29;Spain;Medicina Oral S.L.;2004-ongoing;"Dentistry (miscellaneous); Medicine (miscellaneous); Otorhinolaryngology; Surgery"
