Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;12716;Journal of Nutrition;journal;15416100, 00223166;1.9080000000000001;Q1;240;343;1157;14332;5692;1095;4.74;41,78;United States;American Society for Nutritional Sciences;1945-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
12;6300153105;Current Opinion in HIV and AIDS;journal;1746630X;1.902;Q1;53;95;284;4898;1024;251;5.10;51,56;United States;Lippincott Williams & Wilkins Ltd.;2007-ongoing;"Hematology (Q1); Immunology (Q1); Infectious Diseases (Q1); Oncology (Q1); Oncology (nursing) (Q1); Virology (Q1)"
13;22130;Obesity Surgery;journal;09608923;1.845;Q1;128;284;836;7943;2963;751;3.84;27,97;United States;Springer New York LLC;1992-ongoing;"Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Surgery (Q1)"
14;6200180159;World Psychiatry;journal;20515545, 17238617;1.806;Q1;70;63;155;1997;485;71;7.49;31,70;United States;Wiley-Blackwell;2007-ongoing;"Psychiatric Mental Health (Q1); Psychiatry and Mental Health (Q1)"
15;19064;Resuscitation;journal;03009572;1.736;Q1;123;400;1070;8109;2978;750;4.40;20,27;Netherlands;Elsevier BV;1972-1976, 1978-ongoing;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
16;13345;Nutrition Reviews;journal;00296643;1.723;Q1;131;81;295;6102;1561;268;5.66;75,33;United States;Oxford University Press;1947, 1950-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
17;3500148005;Joint Commission Journal on Quality and Patient Safety;journal;15537250;1.666;Q1;72;73;247;1990;581;218;2.56;27,26;United States;Joint Commission Resources Inc.;2005-ongoing;Leadership and Management (Q1)
18;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014;1.587;Q1;133;102;243;3696;818;229;3.38;36,24;United States;Gerontological Society of America;1995-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
19;5400152645;Journal of Cancer Survivorship;journal;19322267, 19322259;1.5719999999999998;Q1;53;45;104;1705;356;104;3.01;37,89;Germany;Springer Verlag;2007-ongoing;"Oncology (Q1); Oncology (nursing) (Q1)"
20;38138;Current Opinion in Clinical Nutrition and Metabolic Care;journal;13631950, 14736519;1.527;Q1;98;107;322;4700;1532;287;5.42;43,93;United States;Lippincott Williams & Wilkins Ltd.;1998-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
21;12575;Food and Nutrition Bulletin;journal;03795721;1.5230000000000001;Q1;62;65;206;2072;523;185;2.35;31,88;United States;SAGE Publications Inc.;1982-ongoing;"Food Science (Q1); Geography, Planning and Development (Q1); Nutrition and Dietetics (Q1)"
22;29070;The Gerontologist;journal;00169013;1.469;Q1;119;96;263;3434;825;251;2.94;35,77;United States;Gerontological Society of America;1961, 1964-ongoing;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1)"
23;21100198495;Journal of the Academy of Nutrition and Dietetics;journal;22122672;1.465;Q1;155;276;893;6746;2502;738;3.30;24,44;United States;Elsevier USA;2012-ongoing;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
24;52557;International Journal of Nursing Education Scholarship;journal;1548923X;1.463;Q1;31;28;113;1070;214;112;1.48;38,21;Germany;Walter de Gruyter GmbH;2003-ongoing;"Education (Q1); Nursing (miscellaneous) (Q1)"
25;3900148510;Forum of Nutrition;book series;16600347;1.4609999999999999;Q1;29;0;38;0;196;36;5.44;0,00;Switzerland;Karger AG;1998, 2001, 2003, 2005-2007, 2009-2010;"Nutrition and Dietetics (Q1); Public Health, Environmental and Occupational Health (Q1)"
26;15506;Journal of Fluency Disorders;journal;0094730X;1.436;Q1;47;43;62;1600;229;54;4.53;37,21;Netherlands;Elsevier BV;1974, 1977-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)"
27;5300152207;Current Opinion in Endocrinology, Diabetes and Obesity;journal;1752296X;1.4069999999999998;Q1;57;73;237;3249;805;207;4.04;44,51;United States;Lippincott Williams & Wilkins Ltd.;2007-ongoing;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
28;21100201916;Pediatric Obesity;journal;20476310;1.402;Q1;60;167;199;5828;710;191;3.20;34,90;United Kingdom;Wiley-Blackwell for the International Association for the Study of Obesity;2012-ongoing;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
29;13241;Nutrition, Metabolism and Cardiovascular Diseases;journal;15903729, 09394753;1.38;Q1;84;144;334;5329;1171;283;3.89;37,01;Netherlands;Elsevier BV;1996-ongoing;"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
30;17639;Alzheimer Disease and Associated Disorders;journal;08930341, 15464156;1.3559999999999999;Q1;88;53;204;1957;656;188;3.35;36,92;United States;Lippincott Williams & Wilkins Ltd.;1987-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q1)"
31;16790;Journal of Pain and Symptom Management;journal;08853924;1.347;Q1;129;222;606;6973;1722;475;3.22;31,41;Netherlands;Elsevier BV;1986-ongoing;"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1); Nursing (miscellaneous) (Q1)"
32;30050;Clinical Nutrition;journal;02615614;1.325;Q1;121;143;362;4819;1708;322;4.89;33,70;United States;Churchill Livingstone;1982-ongoing;"Critical Care and Intensive Care Medicine (Q1); Nutrition and Dietetics (Q1)"
33;30025;British Journal of Nutrition;journal;00071145, 14752662;1.321;Q1;166;532;1301;20359;4619;1208;3.51;38,27;United Kingdom;Cambridge University Press;1947-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
34;500147005;Maternal and Child Nutrition;journal;17408695, 17408709;1.321;Q1;51;76;107;3046;247;99;1.76;40,08;United Kingdom;Blackwell Publishing Inc.;2005-ongoing;"Nutrition and Dietetics (Q1); Obstetrics and Gynecology (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
35;12538;European Journal of Clinical Nutrition;journal;09543007;1.308;Q1;141;213;687;6668;2117;637;3.16;31,31;United Kingdom;Nature Publishing Group;1988-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
36;12719;Journal of Nutritional Biochemistry;journal;09552863;1.298;Q1;118;147;366;7759;1649;363;4.30;52,78;Netherlands;Elsevier BV;1990-ongoing;"Clinical Biochemistry (Q1); Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Biochemistry (Q2); Molecular Biology (Q2)"
37;28224;Journal of Nursing Administration;journal;00020443, 15390721;1.238;Q1;75;111;311;1880;555;292;1.51;16,94;United States;Lippincott Williams & Wilkins Ltd.;1971-ongoing;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
38;12978;Prehospital Emergency Care;journal;15450066, 10903127;1.219;Q1;56;78;239;1698;454;234;1.93;21,77;United Kingdom;Taylor & Francis;1997-ongoing;"Emergency Medicine (Q1); Emergency Nursing (Q1)"
39;12539;European Journal of Nutrition;journal;14366215, 14366207;1.15;Q1;85;75;196;3165;699;183;3.20;42,20;Germany;Dr. Dietrich Steinkopff Verlag;1996-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
40;29994;Appetite;journal;01956663, 10958304;1.143;Q1;120;227;541;9712;1716;534;2.89;42,78;Netherlands;Elsevier BV;1980-ongoing;"Nutrition and Dietetics (Q1); Psychology (miscellaneous) (Q1)"
41;27997;Public Health Nutrition;journal;14752727, 13689800;1.139;Q1;122;264;802;8775;1630;662;2.27;33,24;United Kingdom;Cambridge University Press;1998-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Public Health, Environmental and Occupational Health (Q1)"
42;28137;International Journal of Nursing Studies;journal;00207489;1.1179999999999999;Q1;91;175;521;7353;1380;449;2.82;42,02;United Kingdom;Elsevier Ltd.;1963-ongoing;Nursing (miscellaneous) (Q1)
43;29976;Journal of the American College of Nutrition;journal;15411087, 07315724;1.112;Q1;110;61;259;2559;771;243;2.70;41,95;United Kingdom;Taylor & Francis;1982-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
44;40900;International Journal of Sport Nutrition and Exercise Metabolism;journal;1526484X, 15432742;1.107;Q1;65;55;153;1943;352;141;2.42;35,33;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
45;15300154824;Nutrition and Metabolism;journal;17437075;1.1;Q1;68;93;169;4378;573;165;3.31;47,08;United Kingdom;BioMed Central;1974, 1977, 2004-ongoing;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
46;13307;Nutrition;journal;08999007;1.087;Q1;128;208;508;7551;1689;460;3.56;36,30;Netherlands;Elsevier BV;1987-ongoing;"Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1)"
47;28186;Journal of Advanced Nursing;journal;03092402, 13652648;1.082;Q1;136;269;877;10779;2052;780;2.06;40,07;United Kingdom;Blackwell Publishing Inc.;1976-ongoing;Nursing (miscellaneous) (Q1)
48;12066;Journal of the American Medical Directors Association;journal;15258610;1.075;Q1;75;135;381;4350;1176;256;5.08;32,22;United States;Elsevier Inc.;2001-ongoing;"Health Policy (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
49;23161;Food Quality and Preference;journal;09503293;1.05;Q1;100;94;296;3710;663;279;2.16;39,47;United Kingdom;Elsevier Ltd.;1988-1991, 1993-ongoing;"Food Science (Q1); Nutrition and Dietetics (Q1)"
50;28233;Journal of Nursing Management;journal;09660429, 13652834;1.04;Q1;65;120;341;4498;630;316;1.70;37,48;United Kingdom;Blackwell Publishing Inc.;1993-ongoing;Leadership and Management (Q1)
51;28582;Biogerontology;journal;15736768, 13895729;1.032;Q1;64;57;132;3117;457;119;3.95;54,68;Netherlands;Kluwer Academic Publishers;2000-ongoing;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Aging (Q2)"
52;28237;Journal of Nursing Scholarship;journal;15475069, 15276546;1.028;Q1;72;53;181;1697;356;151;2.13;32,02;United Kingdom;Blackwell Publishing Inc.;1971-1982, 1996-ongoing;Nursing (miscellaneous) (Q1)
53;13783;Journal of Voice;journal;08921997;1.022;Q1;77;151;261;4273;520;256;1.79;28,30;United States;Mosby Inc.;1987-ongoing;"LPN and LVN (Q1); Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
54;16200;International Psychogeriatrics;journal;1741203X, 10416102;1.021;Q1;84;214;424;5883;1044;352;2.68;27,49;United Kingdom;Cambridge University Press;1989-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q1)"
55;12653;Nutrition Journal;journal;14752891;1.008;Q2;70;140;158;6096;585;158;3.29;43,54;United Kingdom;BioMed Central;2002-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
56;29253;Nursing Outlook;journal;15283968, 00296554;0.992;Q1;49;81;199;1325;233;122;1.99;16,36;United States;Mosby Inc.;1953-ongoing;Nursing (miscellaneous) (Q1)
57;26613;Administration and Policy in Mental Health and Mental Health Services Research;journal;15733289, 0894587X;0.9690000000000001;Q1;58;44;154;2414;357;142;2.01;54,86;Germany;Springer Verlag;1988-ongoing;"Health Policy (Q1); Psychiatric Mental Health (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
58;17500155016;Journal of Functional Foods;journal;17564646;0.9620000000000001;Q2;63;40;92;1676;266;89;2.99;41,90;Netherlands;Elsevier BV;2009-ongoing;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
59;4700151731;Applied Physiology, Nutrition and Metabolism;journal;17155312;0.955;Q2;78;130;370;6248;1007;351;2.70;48,06;Canada;National Research Council Canada;2006-ongoing;"Medicine (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2); Physiology (Q2); Physiology (medical) (Q2); Sports Science (Q2)"
60;28829;Nursing Economics;journal;07461739;0.9520000000000001;Q1;41;59;192;807;210;162;1.03;13,68;United States;Jannetti Publications Inc.;1983-ongoing;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
61;12100156705;Clinical Simulation in Nursing;journal;18761399;0.95;Q1;32;45;107;693;107;79;1.36;15,40;United States;Elsevier;2006-ongoing;"Education (Q1); Modeling and Simulation (Q1); Nursing (miscellaneous) (Q1)"
62;29189;Journal of Aging and Health;journal;08982643;0.946;Q1;64;67;168;3035;386;167;2.01;45,30;United States;SAGE Publications;1989-ongoing;"Community and Home Care (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1)"
63;28806;Nurse Education Today;journal;02606917;0.9440000000000001;Q1;65;180;379;5635;712;353;1.78;31,31;United Kingdom;Churchill Livingstone;1985-ongoing;"Education (Q1); Nursing (miscellaneous) (Q1)"
64;64864;Midwifery;journal;02666138;0.9359999999999999;Q1;58;162;232;5879;471;213;2.08;36,29;United States;Churchill Livingstone;1985-ongoing;"Maternity and Midwifery (Q1); Obstetrics and Gynecology (Q1)"
65;28835;Nursing Education Perspectives;journal;15365026;0.9359999999999999;Q1;42;92;266;1198;312;207;1.64;13,02;United States;Lippincott Williams & Wilkins Ltd.;2002-ongoing;"Education (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
66;29191;Journal of Aging and Physical Activity;journal;10638652, 1543267X;0.922;Q1;52;26;93;1208;234;91;2.64;46,46;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Sports Science (Q2)"
67;26661;Journal of Nutrition, Health and Aging;journal;12797707;0.922;Q2;74;141;402;5832;1262;364;3.24;41,36;France;Springer Paris;1997-ongoing;"Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
68;15962;Journal of Medical Ethics;journal;14734257, 03066800;0.9179999999999999;Q1;65;184;630;3806;1082;540;1.81;20,68;United Kingdom;BMJ Publishing Group;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1)"
69;27197;Cancer Nursing;journal;0162220X;0.9109999999999999;Q1;71;89;244;3041;504;222;2.09;34,17;United States;Lippincott Williams & Wilkins Ltd.;1978-ongoing;"Oncology (nursing) (Q1); Oncology (Q2)"
70;12717;Journal of Nutrition Education and Behavior;journal;14994046;0.9109999999999999;Q2;70;117;241;2454;437;199;1.96;20,97;United States;Elsevier Inc.;1996-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
71;13308;Nutrition and Cancer;journal;01635581, 15327914;0.9109999999999999;Q2;107;150;318;6686;1019;311;3.34;44,57;United States;Lawrence Erlbaum Associates Inc.;1978-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2); Oncology (Q2); Cancer Research (Q3)"
72;29317;Oncology Nursing Forum;journal;0190535X;0.909;Q1;81;117;316;3750;545;281;1.83;32,05;United States;Oncology Nursing Society;1977-ongoing;Oncology (nursing) (Q1)
73;28100;BMC Medical Ethics;journal;14726939;0.9;Q1;35;24;56;971;123;55;2.11;40,46;United Kingdom;BioMed Central;2000-ongoing;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1)"
74;70505;Journal of Nursing Education;journal;01484834;0.892;Q1;57;143;379;2841;501;328;1.26;19,87;United States;Slack Incorporated;1965-ongoing;"Education (Q1); Nursing (miscellaneous) (Q1)"
75;40042;Research in Nursing and Health;journal;1098240X, 01606891;0.892;Q1;76;52;173;1964;372;153;2.21;37,77;United States;John Wiley & Sons Inc.;1978-ongoing;Nursing (miscellaneous) (Q1)
76;29992;Annals of Nutrition and Metabolism;journal;14219697, 02506807;0.889;Q2;71;115;235;4654;630;224;2.66;40,47;Switzerland;S. Karger AG;1981-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
77;14183;Aphasiology;journal;14645041, 02687038;0.885;Q1;61;89;242;4218;422;232;1.52;47,39;United Kingdom;Taylor & Francis;1987-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (Q2); Neurology (clinical) (Q2)"
78;12721;Journal of Parenteral and Enteral Nutrition;journal;01486071;0.883;Q2;86;122;286;4425;808;207;4.07;36,27;United States;SAGE Publications;1977-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
79;13348;Proceedings of the Nutrition Society;journal;00296651, 14752719;0.879;Q2;113;62;251;4454;661;249;3.07;71,84;United Kingdom;Cambridge University Press;1944-1947, 1953, 1955-ongoing;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
80;27098;American Journal of Critical Care;journal;10623264;0.868;Q1;74;85;279;1931;386;158;2.37;22,72;United States;American Association of Critical Care Nurses;1992-ongoing;"Critical Care Nursing (Q1); Medicine (miscellaneous) (Q1)"
81;22492;Blood Pressure Monitoring;journal;13595237;0.863;Q1;57;54;163;1352;313;153;1.96;25,04;United States;Lippincott Williams & Wilkins Ltd.;1996-ongoing;"Advanced and Specialized Nursing (Q1); Assessment and Diagnosis (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2)"
82;19700173130;Food and Nutrition Research;journal;1654661X, 16546628;0.862;Q2;30;27;45;1055;127;41;1.88;39,07;United Kingdom;Taylor & Francis;2008-ongoing;"Food Science (Q1); Public Health, Environmental and Occupational Health (Q1); Nutrition and Dietetics (Q2)"
83;28249;Journal of Professional Nursing;journal;87557223;0.858;Q1;47;77;171;1450;220;149;1.36;18,83;United Kingdom;W. B. Saunders Co., Ltd.;1985-ongoing;"Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
84;18993;New Genetics and Society;journal;14636778, 14699915;0.845;Q1;30;30;78;1123;126;71;1.40;37,43;United Kingdom;Carfax Publishing Ltd.;1996-1997, 1999-ongoing;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1); Genetics (Q3)"
85;28478;Aging and Mental Health;journal;13646915, 13607863;0.833;Q1;74;121;313;5118;657;302;1.81;42,30;United Kingdom;Carfax Publishers;1997-ongoing;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatric Mental Health (Q1); Psychiatry and Mental Health (Q2)"
86;15989;Journal of Palliative Medicine;journal;10966218;0.8320000000000001;Q1;80;294;759;5076;1122;577;1.63;17,27;United States;Mary Ann Liebert Inc.;1999-ongoing;"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
87;28225;Journal of Nursing Care Quality;journal;10573631, 15505065;0.818;Q1;42;51;158;1152;209;148;1.33;22,59;United States;Lippincott Williams & Wilkins Ltd.;1991-ongoing;Nursing (miscellaneous) (Q1)
88;13343;Nutrition Research;journal;02715317;0.815;Q2;80;118;327;4909;918;323;2.52;41,60;Netherlands;Elsevier BV;1981-ongoing;"Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2); Endocrinology (Q3)"
89;19016;Methods of Information in Medicine;journal;00261270;0.8109999999999999;Q1;56;62;229;2454;444;206;2.28;39,58;Germany;Schattauer GmbH;1962-ongoing;"Advanced and Specialized Nursing (Q1); Health Informatics (Q1); Health Information Management (Q2)"
90;15428;Journal of Communication Disorders;journal;00219924;0.795;Q1;56;60;105;3316;248;101;2.47;55,27;Netherlands;Elsevier BV;1967-ongoing;"Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)"
91;19447;Journal of the American Pharmacists Association : JAPhA;journal;15443191, 15443450;0.7929999999999999;Q1;58;114;359;1879;436;319;1.37;16,48;United States;Elsevier Inc.;2003-ongoing;"Pharmacology (nursing) (Q1); Pharmacy (Q1); Pharmacology (Q2)"
92;12299;Journal of Wound Care;journal;09690700;0.782;Q1;57;98;235;2438;433;192;2.19;24,88;United Kingdom;Mark Allen Publishing Ltd.;1995-ongoing;"Fundamentals and Skills (Q1); Nursing (miscellaneous) (Q1)"
93;27684;European Journal of Oncology Nursing;journal;14623889;0.777;Q1;49;78;161;2836;306;148;1.88;36,36;United States;Churchill Livingstone;1991, 1998-ongoing;"Oncology (nursing) (Q1); Medicine (miscellaneous) (Q2)"
94;29259;Nursing Research;journal;15389847, 00296562;0.769;Q1;82;69;193;2073;350;172;1.82;30,04;United States;Lippincott Williams & Wilkins Ltd.;1952-ongoing;Nursing (miscellaneous) (Q1)
95;28191;Journal of Clinical Nursing;journal;13652702, 09621067;0.765;Q1;87;418;1290;14450;2056;1099;1.54;34,57;United Kingdom;Blackwell Publishing Inc.;1992-ongoing;"Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
96;33928;Journal of the Science of Food and Agriculture;journal;10970010, 00225142;0.762;Q2;121;396;1047;14543;1938;1036;1.73;36,72;United States;John Wiley & Sons Inc.;1950-ongoing;"Agronomy and Crop Science (Q1); Food Science (Q1); Biotechnology (Q2); Nutrition and Dietetics (Q2)"
97;13701;Folia Phoniatrica et Logopaedica;journal;14219972, 10217762;0.757;Q1;42;49;129;1416;181;117;1.37;28,90;Switzerland;S. Karger AG;1994-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q2)"
98;27775;Legal Medicine;journal;13446223;0.7559999999999999;Q1;39;69;372;1677;347;369;0.84;24,30;Netherlands;Elsevier BV;1977, 1980, 1982, 1995, 1999-ongoing;"Issues, Ethics and Legal Aspects (Q1); Pathology and Forensic Medicine (Q2)"
99;27072;Advances in Nursing Science;journal;01619268;0.755;Q1;54;46;136;1453;161;111;1.27;31,59;United States;Lippincott Williams & Wilkins Ltd.;1978-ongoing;Nursing (miscellaneous) (Q1)
100;11700154617;Journal of the International Society of Sports Nutrition;journal;15502783;0.755;Q2;37;25;77;1009;175;73;2.00;40,36;United Kingdom;BioMed Central;2007-ongoing;"Food Science (Q1); Nutrition and Dietetics (Q2); Sports Science (Q2)"
101;28204;Journal of Continuing Education in Nursing;journal;00220124;0.747;Q1;33;103;244;1426;215;214;0.97;13,84;United States;Slack Incorporated;1970-ongoing;Review and Exam Preparation (Q1)
102;12715;Journal of Human Nutrition and Dietetics;journal;09523871, 1365277X;0.7340000000000001;Q2;58;66;234;2180;436;190;2.22;33,03;United Kingdom;Blackwell Publishing Inc.;1988-ongoing;"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
103;28805;Nurse Education in Practice;journal;14715953;0.733;Q1;39;78;176;2287;251;157;1.27;29,32;United Kingdom;Churchill Livingstone;2001-ongoing;"Education (Q1); Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
104;12100155640;Current opinion in supportive and palliative care;journal;17514258, 17514266;0.728;Q2;34;58;155;2488;347;142;2.40;42,90;United States;Lippincott Williams & Wilkins Ltd.;2007-ongoing;"Critical Care and Intensive Care Medicine (Q1); Medicine (miscellaneous) (Q2); Oncology (Q2); Oncology (nursing) (Q2)"
105;22886;Developing World Bioethics;journal;14718731, 14718847;0.7240000000000001;Q1;23;22;75;516;105;59;1.59;23,45;United Kingdom;Blackwell Publishing Inc.;2001-ongoing;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1)"
