Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
56;16317;Clinical Rehabilitation;journal;14770873, 02692155;1.282;Q1;114;126;379;3703;1056;331;2.64;29.39;United Kingdom;Western Europe;SAGE Publications Ltd;1987-2021;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
57;21090;Journal of Sports Sciences;journal;1466447X, 02640414;1.28;Q1;145;294;700;10887;1952;680;2.6;37.03;United Kingdom;Western Europe;Routledge;1983-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
58;21100853576;Bulletin of Faculty of Pharmacy, Cairo University;journal;11100931;1.273;Q1;1;0;1;0;8;1;8;0;Egypt;Africa/Middle East;;;"Pharmaceutical Science (Q1); Pharmacy (Q1)"
59;22281;Reading and Writing;journal;09224777, 15730905;1.265;Q1;80;80;205;4287;451;202;1.81;53.59;Netherlands;Western Europe;Springer Netherlands;1989-2021;"Education (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1); Neuropsychology and Physiological Psychology (Q2)"
60;21100370879;"Journal of managed care &amp; specialty pharmacy";journal;23761032, 23760540;1.256;Q1;66;154;298;4489;694;265;2.08;29.15;United States;Northern America;Academy of Managed Care Pharmacy (AMCP);2014-2021;"Health Policy (Q1); Pharmaceutical Science (Q1); Pharmacy (Q1)"
61;16916;Physical Therapy;journal;00319023, 15386724;1.25;Q1;160;211;515;9008;1356;441;2.38;42.69;United States;Northern America;Oxford University Press;1964-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
62;15846;Journal of Biomechanics;journal;18732380, 00219290;1.242;Q1;208;578;1494;21463;4665;1467;2.87;37.13;United Kingdom;Western Europe;Elsevier Ltd.;1968-2021;"Biomedical Engineering (Q1); Biophysics (Q1); Orthopedics and Sports Medicine (Q1); Rehabilitation (Q1); Sports Science (Q1)"
63;28025;Gait and Posture;journal;09666362;1.235;Q1;156;353;945;10177;2807;925;2.65;28.83;Netherlands;Western Europe;Elsevier;1993-2021;"Biophysics (Q1); Orthopedics and Sports Medicine (Q1); Rehabilitation (Q1); Sports Science (Q1)"
64;23483;Knee;journal;18735800, 09680160;1.235;Q1;83;209;521;6598;1281;481;2.35;31.57;Netherlands;Western Europe;Elsevier;1994-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
65;13739;International Journal of Language and Communication Disorders;journal;13682822, 14606984;1.222;Q1;73;62;182;2449;459;176;2.54;39.5;United States;Northern America;Wiley-Blackwell;1966-2021;"Linguistics and Language (Q1); Speech and Hearing (Q1)"
66;21100395924;Audiology and Neurotology Extra;journal;16645537;1.221;Q1;4;3;1;121;2;1;2;40.33;Switzerland;Western Europe;S. Karger AG;2015-2016;"Otorhinolaryngology (Q1); Speech and Hearing (Q1); Physiology (Q2)"
67;19700176802;Journal of Physiotherapy;journal;18369553, 18369561;1.22;Q1;75;83;253;1190;378;96;1.29;14.34;Australia;Pacific Region;Australian Physiotherapy Association;2010-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
68;19912;Physical Therapy in Sport;journal;1466853X, 18731600;1.209;Q1;50;76;133;2817;332;123;2.03;37.07;Netherlands;Western Europe;Elsevier BV;2000-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
69;36099;Archives of Pathology and Laboratory Medicine;journal;00039985;1.208;Q1;125;210;716;6609;2128;593;2.66;31.47;United States;Northern America;College of American Pathologists;1973-2021;"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
70;5800207375;European Journal of Sport Science;journal;17461391;1.193;Q1;65;150;353;5073;962;348;2.85;33.82;United Kingdom;Western Europe;Taylor and Francis Ltd.;2001-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
71;15122;Journal of Speech, Language, and Hearing Research;journal;10924388, 15589102;1.182;Q1;145;131;480;7684;1138;477;2.07;58.66;United States;Northern America;American Speech-Language-Hearing Association (ASHA);1996-2021;"Linguistics and Language (Q1); Medicine (miscellaneous) (Q1); Speech and Hearing (Q1)"
72;13798;Language, Speech, and Hearing Services in Schools;journal;01611461, 15589129;1.176;Q1;73;28;95;1453;179;84;1.56;51.89;United States;Northern America;American Speech-Language-Hearing Association (ASHA);1996-2021;"Linguistics and Language (Q1); Speech and Hearing (Q1)"
73;18548;Histochemistry and Cell Biology;journal;1432119X, 09486143;1.163;Q1;103;116;343;6685;914;338;2.87;57.63;Germany;Western Europe;Springer Verlag;1995-2021;"Histology (Q1); Medical Laboratory Technology (Q1); Molecular Biology (Q2); Cell Biology (Q3)"
74;21078;Journal of Sport Management;journal;1543270X, 08884773;1.163;Q1;73;44;128;2837;302;123;1.99;64.48;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Decision Sciences (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
75;19700187632;Physical Education and Sport Pedagogy;journal;17408989, 17425786;1.146;Q1;42;41;112;2186;295;112;2.31;53.32;United Kingdom;Western Europe;Taylor and Francis Ltd.;2010-2021;"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
76;29283;Journal of Occupational Rehabilitation;journal;15733688, 10530487;1.061;Q1;76;41;205;1998;478;204;2;48.73;United States;Northern America;Springer New York;1991-2021;"Occupational Therapy (Q1); Rehabilitation (Q1)"
77;23402;European Journal of Applied Physiology;journal;14396319, 14396327;1.055;Q2;142;235;812;10158;2043;783;2.28;43.23;Germany;Western Europe;Springer Verlag;1973-1974, 1996-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Physiology (medical) (Q2); Sports Science (Q2)"
78;145159;Journal of Deaf Studies and Deaf Education;journal;14657325, 10814159;1.044;Q1;63;38;104;1978;264;103;2.21;52.05;United Kingdom;Western Europe;Oxford University Press;2004-2021;"Education (Q1); Speech and Hearing (Q1)"
79;29901;International Journal of Hyperthermia;journal;02656736, 14645157;1.041;Q1;87;109;263;4907;1029;258;3.42;45.02;United Kingdom;Western Europe;Informa Healthcare;1985-2021;"Medicine (miscellaneous) (Q1); Radiological and Ultrasound Technology (Q1); Cancer Research (Q2); Physiology (Q2); Physiology (medical) (Q2)"
80;19700169885;European Sport Management Quarterly;journal;1746031X, 16184742;1.04;Q2;40;33;81;2234;177;77;1.94;67.7;United Kingdom;Western Europe;Routledge;2010-2021;"Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Sports Science (Q2)"
81;21100801200;Musculoskeletal Science and Practice;journal;24687812, 24688630;1.04;Q1;96;162;372;6128;817;330;1.92;37.83;United Kingdom;Western Europe;Elsevier BV;2017-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
82;4000152113;Journal of Sports Science and Medicine;journal;13032968;1.039;Q1;72;92;357;3324;796;334;2.1;36.13;Turkey;Middle East;Department of Sports Medicine, Medical Faculty of Uludag University;2002-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
83;21100413715;Sport, Exercise, and Performance Psychology;journal;21573913, 21573905;1.037;Q1;25;29;45;1409;99;44;2.23;48.59;United States;Northern America;American Psychological Association;2013-2021;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Social Psychology (Q1); Applied Psychology (Q2)"
84;14604;Ophthalmic and Physiological Optics;journal;02755408, 14751313;1.035;Q1;70;75;232;3172;518;196;2.1;42.29;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1981-2021;"Ophthalmology (Q1); Optometry (Q1); Sensory Systems (Q2)"
85;19818;Clinical Journal of Sport Medicine;journal;15363724, 1050642X;1.033;Q1;109;97;288;2943;713;239;2.29;30.34;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1993-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
86;4000149001;Cancer Imaging;journal;17405025, 14707330;1.024;Q1;52;43;126;1181;331;122;2.52;27.47;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;"Medicine (miscellaneous) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Oncology (Q2)"
87;29178;Ergonomics;journal;00140139, 13665847;1.02;Q1;117;143;474;6264;1056;467;1.96;43.8;United Kingdom;Western Europe;Taylor and Francis Ltd.;1957-2021;"Human Factors and Ergonomics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
88;21100199724;Qualitative Research in Sport, Exercise and Health;journal;21596778, 2159676X;1.019;Q1;40;37;100;1997;250;99;2.12;53.97;United Kingdom;Western Europe;Taylor and Francis Ltd.;2011-2021;"Health (social science) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Social Psychology (Q1); Sports Science (Q2)"
89;14565;American Journal of Audiology;journal;10590889, 15589137;1.017;Q1;49;43;170;1704;263;162;1.45;39.63;United States;Northern America;American Speech-Language-Hearing Association (ASHA);1996-2021;Speech and Hearing (Q1)
90;14897;Journal of Electromyography and Kinesiology;journal;18735711, 10506411;1.017;Q2;104;130;466;4898;1026;461;1.77;37.68;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;"Biophysics (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Sports Science (Q2)"
91;28033;AAC: Augmentative and Alternative Communication;journal;14773848, 07434618;0.998;Q2;58;29;82;1153;205;81;2.37;39.76;United Kingdom;Western Europe;Taylor and Francis Ltd.;1985-2021;"Medicine (miscellaneous) (Q1); Rehabilitation (Q1); Speech and Hearing (Q2)"
92;13601;Journal of the American Academy of Audiology;journal;10500545, 21573107;0.988;Q2;76;77;275;2968;384;228;1.24;38.55;United States;Northern America;Georg Thieme Verlag;1990-2021;Speech and Hearing (Q2)
93;4700151922;Research in Social and Administrative Pharmacy;journal;15517411;0.972;Q1;54;106;267;3666;636;228;2.27;34.58;United States;Northern America;Elsevier Inc.;2005-2021;"Pharmaceutical Science (Q1); Pharmacy (Q1)"
94;21100294621;Journal of Sport and Health Science;journal;22132961, 20952546;0.966;Q1;47;84;145;3064;367;132;2.34;36.48;Netherlands;Western Europe;Elsevier BV;2012-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
95;22633;Learning Disability Quarterly;journal;07319487, 2168376X;0.965;Q1;52;22;65;970;111;56;1.55;44.09;United States;Northern America;SAGE Publications Inc.;1978-2021;"Education (Q1); Health Professions (miscellaneous) (Q1); Behavioral Neuroscience (Q3)"
