Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
28;16055;Reading Research Quarterly;journal;00340553;3.49;Q1;77;23;49;1679;213;46;4.03;73,00;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
29;19700182323;Perspectives on Psychological Science;journal;17456916, 17456924;3.487;Q1;115;69;218;4357;1556;212;7.36;63,14;United States;SAGE Publications;2006-ongoing;Psychology (miscellaneous) (Q1)
30;17282;Learning and Memory;journal;10720502, 15495485;3.42;Q1;122;83;261;4796;1348;259;4.3;57,78;United States;Cold Spring Harbor Laboratory Press;1994-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
31;13461;Psychological Methods;journal;1082989X;3.415;Q1;131;44;85;2608;489;80;5.18;59,27;United States;American Psychological Association;1996-ongoing;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
32;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;3.403;Q1;218;108;256;5312;1871;254;6.38;49,19;United States;American Psychological Association;1968-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
33;13455;Learning and Instruction;journal;09594752;3.375;Q1;98;43;152;2585;710;135;5.23;60,12;United Kingdom;Elsevier Ltd.;1991-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
34;18742;Psychological Medicine;journal;14698978, 00332917;3.344;Q1;188;253;684;11844;3760;586;5.78;46,81;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
35;29443;Advances in the Study of Behavior;book series;00653454;3.312;Q1;64;7;38;1137;197;14;0.0;162,43;United States;Elsevier Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
36;13503;Developmental Science;journal;14677687, 1363755X;3.279;Q1;112;88;345;4290;1836;330;4.67;48,75;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
37;13491;Development and Psychopathology;journal;09545794, 14692198;3.21;Q1;158;102;200;8824;1221;193;5.52;86,51;United Kingdom;Cambridge University Press;1989-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
38;18014;Neuropsychology Review;journal;15736660, 10407308;3.202;Q1;80;33;109;3757;769;90;7.04;113,85;United States;Kluwer Academic/Plenum Publishers;1990-1992, 1994-ongoing;Neuropsychology and Physiological Psychology (Q1)
39;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;3.092;Q1;187;148;470;6507;2659;412;6.38;43,97;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
40;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;3.057;Q1;91;28;85;1923;381;83;3.72;68,68;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
41;12857;Cognition;journal;00100277;3.034;Q1;165;160;452;8217;2344;441;4.64;51,36;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
42;21149;Leadership Quarterly;journal;10489843;2.994;Q1;132;82;218;7576;963;195;3.82;92,39;United Kingdom;Elsevier Ltd.;1990-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
43;25987;Social Networks;journal;03788733;2.982;Q1;85;64;85;3318;463;84;5.03;51,84;Netherlands;Elsevier BV;1978-ongoing;"Anthropology (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
44;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;2.967;Q1;87;102;160;5768;1046;156;5.37;56,55;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
45;28094;Accounting, Organizations and Society;journal;03613682;2.875;Q1;116;32;133;2738;677;125;3.72;85,56;United Kingdom;Elsevier Ltd.;1976-ongoing;"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
46;15645;Journal of Health and Social Behavior;journal;00221465;2.833;Q1;112;35;112;1712;523;107;4.27;48,91;United States;SAGE Publications;1967-ongoing;"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
47;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.794;Q1;125;211;580;8180;2080;574;3.03;38,77;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
48;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.744;Q1;142;139;379;6863;1465;367;3.56;49,37;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
49;22478;Journal of Memory and Language;journal;10960821, 0749596X;2.7060000000000004;Q1;129;85;168;5344;690;167;3.49;62,87;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
50;19700175164;Frontiers in Human Neuroscience;journal;16625161;2.6860000000000004;Q1;87;433;341;31512;1624;331;4.6;72,78;Switzerland;Frontiers Media S.A.;2008-ongoing;"Behavioral Neuroscience (Q1); Biological Psychiatry (Q1); Neurology (Q1); Neuropsychology and Physiological Psychology (Q1); Psychiatry and Mental Health (Q1)"
51;13357;Journal of the Learning Sciences;journal;10508406, 15327809;2.611;Q1;84;19;55;1211;197;47;4.39;63,74;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
52;12811;Personality and Social Psychology Bulletin;journal;01461672;2.571;Q1;172;133;384;7277;1450;383;3.29;54,71;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
53;29282;Journal of Occupational Health Psychology;journal;10768998;2.539;Q1;101;32;97;2283;443;96;4.17;71,34;United States;American Psychological Association;1996-ongoing;"Applied Psychology (Q1); Public Health, Environmental and Occupational Health (Q1)"
54;18009;Neuropsychologia;journal;00283932;2.539;Q1;187;387;1282;25493;5891;1254;4.17;65,87;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
55;22340;Research on Language and Social Interaction;journal;08351813, 15327973;2.5380000000000003;Q1;51;22;44;956;127;43;2.94;43,45;United States;Lawrence Erlbaum Associates Inc.;1987-1991, 1993-ongoing;"Communication (Q1); Linguistics and Language (Q1); Social Psychology (Q1)"
56;30045;Journal of Personality Disorders;journal;0885579X;2.506;Q1;87;77;168;2925;656;160;3.59;37,99;United States;Guilford Publications Inc.;1987-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
57;12127;Behaviour Research and Therapy;journal;00057967;2.472;Q1;165;103;436;4836;2194;431;4.46;46,95;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
58;14852;Intelligence;journal;18737935, 01602896;2.472;Q1;80;66;179;3515;584;162;3.08;53,26;Netherlands;Elsevier BV;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
59;22055;Exceptional Children;journal;00144029;2.465;Q1;78;28;79;1163;315;75;3.65;41,54;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
60;13500;Developmental Psychology;journal;00121649;2.462;Q1;190;165;459;9577;2012;442;3.66;58,04;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
61;14075;Emotion;journal;15283542;2.455;Q1;118;159;354;6578;1699;353;4.17;41,37;United States;American Psychological Association;2001-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
62;19700182728;Personality Disorders: Theory, Research, and Treatment;journal;19492723, 19492715;2.4;Q1;38;44;52;2064;211;47;4.49;46,91;United States;American Psychological Association;2010-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
63;13069;Psycho-Oncology;journal;10579249, 10991611;2.399;Q1;123;163;480;6870;2135;464;3.74;42,15;United States;John Wiley & Sons Inc.;1992-ongoing;"Experimental and Cognitive Psychology (Q1); Oncology (Q1); Psychiatry and Mental Health (Q1)"
64;77191;Early Childhood Research Quarterly;journal;08852006;2.393;Q1;83;61;117;4314;410;117;3.21;70,72;United Kingdom;Elsevier Ltd.;1986-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Sociology and Political Science (Q1)"
65;30017;Journal of Occupational and Organizational Psychology;journal;09631798;2.343;Q1;97;37;148;2312;553;141;3.34;62,49;United States;Wiley-Blackwell;1975-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
66;4500151527;Psychology of Learning and Motivation - Advances in Research and Theory;book series;00797421;2.332;Q1;52;15;54;1511;227;20;127.0;100,73;United States;Elsevier Inc.;1967-1968, 1970, 1972-1986, 1988-1998, 2000, 2002-2004, 2006-ongoing;"Developmental and Educational Psychology (Q1); Social Psychology (Q1)"
67;30022;Journal of Personality;journal;00223506, 14676494;2.32;Q1;126;60;183;3606;784;182;3.57;60,10;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
68;13487;Depression and Anxiety;journal;10914269, 15206394;2.318;Q1;110;128;410;6184;1986;394;5.28;48,31;United States;John Wiley & Sons Inc.;1996-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
69;14130;Research in Organizational Behavior;book series;01913085;2.3040000000000003;Q1;57;10;36;1449;117;29;2.47;144,90;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
70;14277;Health Psychology;journal;02786133;2.303;Q1;148;110;289;4368;1323;260;4.2;39,71;United States;American Psychological Association;1984-ongoing;"Applied Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
71;14062;Psychonomic Bulletin and Review;journal;10699384;2.302;Q1;133;144;373;4473;1235;356;2.94;31,06;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
72;30074;Journal of School Psychology;journal;00224405;2.29;Q1;83;46;79;3300;302;76;3.6;71,74;United Kingdom;Elsevier Ltd.;1963-1968, 1970-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
73;19700175166;Frontiers in Behavioral Neuroscience;journal;16625153;2.27;Q1;58;117;236;8451;983;232;3.54;72,23;Switzerland;Frontiers Media S.A.;2007-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
74;12164;Brain and Language;journal;0093934X;2.263;Q1;110;122;219;7801;987;207;4.15;63,94;United States;Elsevier Inc.;1974-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
75;14772;Human Communication Research;journal;03603989, 14682958;2.236;Q1;75;21;80;1324;255;75;3.48;63,05;United States;Wiley-Blackwell;1974-ongoing;"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
76;20385;Journal of Research in Crime and Delinquency;journal;00224278;2.235;Q1;82;23;65;1291;230;63;2.93;56,13;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
77;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;2.213;Q1;106;101;367;5541;1453;361;3.78;54,86;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
78;15369;Journal of Abnormal Child Psychology;journal;00910627;2.209;Q1;126;113;284;6741;1148;280;3.54;59,65;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
79;13442;Psychological Assessment;journal;10403590;2.201;Q1;121;98;246;5364;1076;239;3.62;54,73;United States;American Psychological Association;1989-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
80;19172;Psychosomatic Medicine;journal;00333174, 15347796;2.166;Q1;171;134;372;6303;1902;344;4.96;47,04;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
81;13502;Developmental Review;journal;02732297, 10902406;2.146;Q1;78;15;41;1691;208;40;4.42;112,73;United States;Elsevier Inc.;1981-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
82;12841;Clinical Child and Family Psychology Review;journal;10964037;2.137;Q1;85;23;53;2469;262;53;5.19;107,35;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
83;29802;Psychology and Aging;journal;08827974;2.123;Q1;134;126;281;6099;1179;281;3.73;48,40;United States;American Psychological Association;1986-ongoing;"Aging (Q1); Geriatrics and Gerontology (Q1); Social Psychology (Q1)"
84;12859;Cognition and Instruction;journal;1532690X, 07370008;2.113;Q1;71;14;42;868;97;42;1.72;62,00;United States;Lawrence Erlbaum Associates Inc.;1984-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
85;21503;Evolution and Human Behavior;journal;10905138;2.113;Q1;102;85;143;3830;720;138;4.92;45,06;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
86;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.11;Q1;136;139;412;6583;1388;412;2.8;47,36;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
87;24718;Human Resource Management;journal;00904848, 1099050X;2.087;Q1;81;44;158;3178;469;132;2.18;72,23;United States;John Wiley & Sons Inc.;1961-ongoing;"Applied Psychology (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
88;12028;Applied Psychological Measurement;journal;01466216;2.064;Q1;58;44;129;1231;174;125;1.12;27,98;United States;SAGE Publications;1977-ongoing;"Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
89;18013;Neuropsychology;journal;08944105;2.043;Q1;116;78;233;4481;1139;233;4.16;57,45;United States;American Psychological Association;1990-ongoing;Neuropsychology and Physiological Psychology (Q1)
90;14278;Educational Psychology Review;journal;1040726X, 1573336X;2.02;Q1;95;32;83;2797;304;73;3.33;87,41;Netherlands;Kluwer Academic Publishers;1989-ongoing;Developmental and Educational Psychology (Q1)
91;20153;AIDS and Behavior;journal;10907165, 15733254;2.018;Q1;90;254;524;10802;1987;510;3.31;42,53;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
92;14105;European Journal of Personality;journal;08902070, 10990984;2.017;Q1;72;66;126;3128;336;112;2.24;47,39;United States;John Wiley & Sons Inc.;1987-ongoing;Social Psychology (Q1)
93;5700161512;Journal of Consumer Culture;journal;14695405, 17412900;2.012;Q1;49;17;51;912;190;50;4.11;53,65;United States;SAGE Publications;2001-ongoing;"Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
94;18747;Psychophysiology;journal;00485772, 14698986;2.006;Q1;142;174;449;8752;1820;447;3.73;50,30;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
95;14945;Cortex;journal;00109452;2.0;Q1;101;144;428;8491;1795;310;6.37;58,97;France;Masson Publishing;1969-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
96;15472;Journal of Experimental Child Psychology;journal;00220965, 10960457;1.995;Q1;104;126;327;5812;1155;317;2.91;46,13;United States;Elsevier Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
97;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;1.994;Q1;86;71;215;2201;834;119;6.51;31,00;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
98;25678;Journal of Research on Adolescence;journal;10508392, 15327795;1.988;Q1;83;64;164;3382;552;161;3.53;52,84;United Kingdom;Blackwell Publishing Inc.;1993, 1996-ongoing;"Behavioral Neuroscience (Q1); Cultural Studies (Q1); Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1)"
99;27473;Annals of Behavioral Medicine;journal;15324796, 08836612;1.97;Q1;118;103;226;3840;1043;211;3.56;37,28;United States;Springer New York LLC;1987-ongoing;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
100;24719;Human Resource Management Review;journal;10534822;1.947;Q1;79;33;94;2357;382;87;3.59;71,42;United Kingdom;Elsevier Ltd.;1991-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
101;5800179612;Social Neuroscience;journal;17470919, 17470927;1.94;Q1;56;50;134;3016;558;133;3.57;60,32;United Kingdom;Taylor & Francis;2006-ongoing;"Behavioral Neuroscience (Q1); Development (Q1); Social Psychology (Q1)"
102;66374;Journal of Educational Measurement;journal;00220655;1.924;Q1;43;25;69;619;86;69;0.89;24,76;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)"
103;15422;Work and Stress;journal;02678373, 14645335;1.914;Q1;85;22;57;1200;259;55;3.4;54,55;United Kingdom;Taylor & Francis;1987-ongoing;Applied Psychology (Q1)
104;12145;Biological Psychology;journal;03010511;1.909;Q1;107;157;401;9105;1756;388;4.01;57,99;Netherlands;Elsevier BV;1973-ongoing;"Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q1)"
105;12107;Behavior Therapy;journal;00057894;1.899;Q1;97;80;158;4112;602;151;3.64;51,40;United States;Elsevier Inc.;1970-ongoing;Clinical Psychology (Q1)
106;15375;Journal of Anxiety Disorders;journal;08876185;1.882;Q1;98;111;440;5994;1602;437;3.28;54,00;United Kingdom;Elsevier Ltd.;1987-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
107;12005;Journal of Traumatic Stress;journal;15736598, 08949867;1.871;Q1;123;111;301;3312;1188;280;3.65;29,84;United States;Wiley-Blackwell;1988-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
108;13124;Trauma, Violence and Abuse;journal;15248380, 15528324;1.862;Q1;70;17;55;1268;246;53;3.03;74,59;United States;SAGE Publications;2000-ongoing;"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)"
109;16245;Journal of Affective Disorders;journal;01650327;1.844;Q1;165;516;1227;24201;5387;1222;3.95;46,90;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
