Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;17421;Cytokine and Growth Factor Reviews;journal;13596101;5.801;Q1;148;47;103;5033;1045;94;10.76;107,09;United Kingdom;Elsevier Ltd.;1990-1992, 1994-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
12;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;5.245;Q1;245;44;125;9435;1760;120;13.46;214,43;United States;American Society for Microbiology;1988-ongoing;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
13;21365;Trends in Immunology;journal;14714906, 14714981;5.138;Q1;209;137;546;5194;3958;439;7.62;37,91;Netherlands;Elsevier BV;1987-1990, 1993-1994, 2001-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
14;19708;FEMS Microbiology Reviews;journal;01686445;4.974;Q1;187;41;94;6660;950;89;10.67;162,44;United Kingdom;Oxford University Press;1985-ongoing;"Infectious Diseases (Q1); Microbiology (Q1)"
15;20810;Immunological Reviews;journal;01052896, 1600065X;4.771;Q1;197;95;334;10313;2732;323;7.78;108,56;United Kingdom;Blackwell Publishing Inc.;1969-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
16;21275;Journal of Immunology;journal;15506606, 00221767;4.409;Q1;345;1643;5290;74348;39056;5213;7.15;45,25;United States;American Association of Immunologists;1945-ongoing;Immunology (Q1)
17;21359;Seminars in Immunology;journal;10445323, 10963618;4.329;Q1;114;40;175;2483;917;144;5.98;62,08;United States;Elsevier Inc.;1989-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
18;19602;Advances in Microbial Physiology;book series;00652911;4.235;Q1;59;6;28;1189;219;28;9.37;198,17;United States;Elsevier Inc.;1967-1969, 1971-1995, 1997-ongoing;"Microbiology (Q1); Physiology (Q1)"
19;19669;Current Opinion in Microbiology;journal;13695274;4.135;Q1;159;102;304;4360;1943;282;7.06;42,75;Netherlands;Elsevier BV;1998-ongoing;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
20;16115;Nature Biotechnology;journal;10870156;4.0310000000000015;Q1;399;441;1306;6331;7814;927;8.99;14,36;United Kingdom;Nature Publishing Group;1990-ongoing;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
21;20298;Molecular Microbiology;journal;13652958, 0950382X;3.833;Q1;226;529;1556;26496;8739;1511;5.67;50,09;United Kingdom;Blackwell Publishing Inc.;1987-ongoing;"Microbiology (Q1); Molecular Biology (Q1)"
22;20250;Journal of Virology;journal;10985514, 0022538X;3.464;Q1;271;1444;4198;67149;23389;4147;5.47;46,50;United States;American Society for Microbiology;1967-ongoing;"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
23;20862;Trends in Microbiology;journal;0966842X;3.309;Q1;172;119;584;4384;2104;386;5.47;36,84;Netherlands;Elsevier BV;1993-ongoing;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
24;21528;AIDS, Supplement;journal;13502840;3.182;Q1;35;0;12;0;78;11;14.0;0,00;United States;Lippincott Williams & Wilkins Ltd.;1993, 1995-2000, 2002-2005;"Immunology (Q1); Immunology and Allergy (Q1); Virology (Q1)"
25;18483;Cellular Microbiology;journal;14625814, 14625822;3.01;Q1;125;86;203;4952;1132;203;5.42;57,58;United Kingdom;Blackwell Publishing Inc.;1999-ongoing;"Immunology (Q1); Microbiology (Q1); Virology (Q1)"
26;20779;European Journal of Immunology;journal;00142980, 15214141;2.9960000000000004;Q1;187;381;1268;14346;6380;1254;4.85;37,65;United Kingdom;John Wiley & Sons Ltd.;1971-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
27;130030;Proceedings of the Royal Society B: Biological Sciences;journal;14712954, 09628452;2.955;Q1;221;430;1090;15882;4212;1071;3.69;36,93;United Kingdom;The Royal Society;1947, 1949-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
28;21100297606;Arthritis and Rheumatology;journal;23265205;2.795;Q1;290;516;1342;16187;8415;1115;7.34;31,37;United Kingdom;John Wiley and Sons Ltd;2014-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
29;19601;Advances in Microbial Ecology;book series;01474863;2.774;Q1;11;0;7;0;42;7;0.0;0,00;United States;Kluwer Academic/Plenum Publishers;1985, 1995, 1999-2000;"Ecology (Q1); Microbiology (Q1)"
30;21309;AIDS;journal;02699370;2.74;Q1;203;545;1641;13965;8035;1249;6.08;25,62;United States;Lippincott Williams & Wilkins Ltd.;1987-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
31;20220;Journal of Bacteriology;journal;00219193, 10985530;2.71;Q1;222;895;2821;35690;11657;2775;4.29;39,88;United States;American Society for Microbiology;1945-ongoing;"Microbiology (Q1); Molecular Biology (Q1)"
32;19687;Eukaryotic Cell;journal;15359786, 15359778;2.689;Q1;106;140;103;7187;341;101;3.38;51,34;United States;American Society for Microbiology;2002-2015;"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Biology (Q1)"
33;21267;Journal of Allergy and Clinical Immunology;journal;10976825, 00916749;2.678;Q1;262;521;1263;16599;8358;1099;7.86;31,86;United States;Mosby Inc.;1962-1965, 1971-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
34;25454;Blood;journal;15280020, 00064971;2.489;Q1;426;1464;6899;57856;34030;6484;9.49;39,52;United States;American Society of Hematology;1946-ongoing;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
35;21245;International Immunology;journal;14602377, 09538178;2.342;Q1;124;149;495;6542;1862;490;3.84;43,91;United Kingdom;Oxford University Press;1989-ongoing;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
36;29607;Journal of Leukocyte Biology;journal;07415400;2.186;Q1;175;229;756;13088;3449;746;4.46;57,15;United States;Federation of American Societies for Experimental Biology;1984-ongoing;"Cell Biology (Q1); Immunology (Q1)"
37;19618;Applied and Environmental Microbiology;journal;00992240, 10985336;2.133;Q1;293;1030;2595;39049;11602;2560;4.15;37,91;United States;American Society for Microbiology;1976-ongoing;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1)"
38;28861;Biometrics;journal;0006341X, 15410420;2.127;Q1;116;136;469;2823;662;449;1.31;20,76;United Kingdom;Blackwell Publishing Inc.;1946-1951, 1965-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
39;22343;Infection and Immunity;journal;10985522, 00199567;2.126;Q1;204;936;3060;37777;12873;3001;4.16;40,36;United States;American Society for Microbiology;1971-ongoing;"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Parasitology (Q1)"
40;27974;Frontiers in Bioscience - Landmark;journal;10939946;1.987;Q1;130;334;450;36484;1753;450;3.92;109,23;United States;Frontiers in Bioscience;1996-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
41;20732;Clinical and Experimental Allergy, Supplement;journal;09602178;1.88;Q1;46;0;17;0;99;17;0.0;0,00;United Kingdom;Blackwell Publishing Inc.;1990-1993, 1995-2000;"Immunology (Q1); Immunology and Allergy (Q1)"
42;19603;Advances in Parasitology;journal;0065308X;1.876;Q1;81;20;42;2620;154;35;4.5;131,00;United States;Elsevier Inc.;1963-ongoing;"Medicine (miscellaneous) (Q1); Parasitology (Q1)"
43;19671;Current Topics in Microbiology and Immunology;book series;0070217X;1.827;Q1;105;103;359;9040;1169;335;3.08;87,77;Germany;Springer Verlag;1967-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
44;19761;International Journal of Systematic and Evolutionary Microbiology;journal;14665026, 14665034;1.809;Q1;156;326;875;9348;2673;833;3.28;28,67;United Kingdom;Society for General Microbiology;2000-ongoing;"Ecology, Evolution, Behavior and Systematics (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1)"
45;20863;Trends in Parasitology;journal;14714922;1.7990000000000002;Q1;128;132;574;4382;1583;400;3.46;33,20;Netherlands;Elsevier BV;2001-ongoing;"Infectious Diseases (Q1); Parasitology (Q1)"
46;20752;Critical Reviews in Immunology;journal;10408401;1.796;Q1;71;19;78;3745;303;77;3.44;197,11;United States;Begell House;1980-ongoing;Immunology (Q1)
47;19683;Environmental Microbiology;journal;14622912, 14622920;1.794;Q1;164;136;293;5754;1012;278;3.42;42,31;United Kingdom;Blackwell Publishing Inc.;1992, 1999-ongoing;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
48;14133;Molecular and Biochemical Parasitology;journal;01666851;1.7619999999999998;Q1;103;166;649;5659;1867;634;3.04;34,09;Netherlands;Elsevier BV;1980-ongoing;"Parasitology (Q1); Molecular Biology (Q2)"
49;19604;Advances in Virus Research;book series;00653527;1.7519999999999998;Q1;78;46;55;6037;190;53;2.7;131,24;United States;Elsevier Inc.;1953-1955, 1957-1970, 1972-1974, 1976-1979, 1981-ongoing;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Virology (Q1)"
50;20886;Virology;journal;00426822, 1089862X;1.706;Q1;162;543;1562;23704;5500;1557;3.53;43,65;United States;Elsevier Inc.;1944, 1955-ongoing;Virology (Q1)
51;20264;Microbes and Infection;journal;12864579;1.685;Q1;129;166;537;8066;2075;522;4.25;48,59;Netherlands;Elsevier BV;1989, 1999-ongoing;"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1)"
52;20268;Microbiology;journal;13500872, 14652080;1.682;Q1;163;355;1103;15640;3469;1057;3.18;44,06;United Kingdom;Society for General Microbiology;1994-ongoing;Microbiology (Q1)
53;14802;Soil Biology and Biochemistry;journal;00380717;1.6780000000000002;Q1;186;183;704;6862;1698;687;2.06;37,50;United Kingdom;Elsevier Ltd.;1933, 1969-ongoing;"Microbiology (Q1); Soil Science (Q1)"
54;20356;Reviews in Medical Virology;journal;10529276, 10991654;1.6569999999999998;Q1;84;36;109;2671;423;90;4.72;74,19;United States;John Wiley & Sons Inc.;1991-ongoing;"Infectious Diseases (Q1); Virology (Q1)"
55;17905;Yeast;journal;10970061, 0749503X;1.656;Q1;95;111;427;4637;971;421;1.95;41,77;United States;John Wiley & Sons Inc.;1985-ongoing;"Applied Microbiology and Biotechnology (Q1); Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1); Genetics (Q2)"
56;22129;Genes and Immunity;journal;14664879, 14765470;1.642;Q1;95;86;236;3302;922;231;4.01;38,40;United Kingdom;Nature Publishing Group;1999-ongoing;"Genetics (clinical) (Q1); Immunology (Q1); Genetics (Q2)"
57;34345;Reviews in Immunogenetics;journal;13981714;1.622;Q1;30;0;48;0;168;43;0.0;0,00;Denmark;Munksgaard International Publishers;1999-2000;"Immunology (Q1); Genetics (Q2)"
58;19705;FEMS Microbiology Ecology;journal;01686496;1.597;Q1;135;147;367;6105;1173;362;2.86;41,53;United Kingdom;Oxford University Press;1985-ongoing;"Applied Microbiology and Biotechnology (Q1); Ecology (Q1); Microbiology (Q1)"
59;40575;Journal of Medical and Veterinary Mycology, Supplement;journal;09668454;1.594;Q1;25;0;12;0;67;11;6.09;0,00;United Kingdom;Taylor & Francis;1992, 1994, 1998, 2001;"Immunology (Q1); Microbiology (Q1)"
60;20230;Journal of General Virology;journal;00221317, 14652099;1.58;Q1;152;387;1050;15396;3677;1037;3.29;39,78;United Kingdom;Society for General Microbiology;1967-ongoing;Virology (Q1)
61;21250;International Reviews of Immunology;journal;08830185;1.526;Q1;61;23;105;2183;268;96;2.36;94,91;United Kingdom;Taylor & Francis;1986-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
62;27592;Arthritis Research and Therapy;journal;14786354;1.47;Q1;132;96;289;2721;897;214;3.96;28,34;United Kingdom;BioMed Central;2003-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
63;20239;Journal of Molecular Microbiology and Biotechnology;journal;14753774, 14641801;1.415;Q1;73;51;217;1608;548;214;3.11;31,53;Switzerland;S. Karger AG;1999-ongoing;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Microbiology (Q1); Molecular Biology (Q2)"
64;22379;International Journal for Parasitology;journal;00207519;1.386;Q1;132;162;568;8292;1713;540;3.06;51,19;Netherlands;Elsevier BV;1971-ongoing;"Infectious Diseases (Q1); Parasitology (Q1)"
65;22271;Immunogenetics;journal;00937711, 14321211;1.382;Q1;85;111;416;3898;1074;394;2.94;35,12;Germany;Springer Verlag;1974-ongoing;"Immunology (Q1); Genetics (Q2)"
66;14156;Molecular Immunology;journal;01615890;1.378;Q1;113;125;323;5673;821;307;2.8;45,38;United Kingdom;Elsevier Ltd.;1973-ongoing;"Immunology (Q1); Molecular Biology (Q2)"
67;16749;Journal of Neuroimmunology;journal;01655728;1.357;Q1;129;256;816;10264;2712;802;3.16;40,09;Netherlands;Elsevier BV;1981-ongoing;"Immunology (Q1); Immunology and Allergy (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
68;20813;Immunology;journal;00192805, 13652567;1.345;Q1;117;200;597;8102;1769;581;3.0;40,51;United Kingdom;Blackwell Publishing Inc.;1958-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
69;20723;Clinical and Experimental Allergy;journal;09547894, 13652222;1.327;Q1;139;264;780;9488;2933;671;3.92;35,94;United Kingdom;Blackwell Publishing Inc.;1971-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
70;20610;Journal of Food Protection;journal;0362028X;1.324;Q1;125;353;926;10142;2408;913;2.46;28,73;United States;International Association for Food Protection;1977-1980, 1982-1989, 1993-ongoing;"Food Science (Q1); Microbiology (Q1)"
71;19034;Microbial Drug Resistance;journal;10766294;1.3030000000000002;Q1;62;60;142;1535;398;139;2.62;25,58;United States;Mary Ann Liebert Inc.;1995-ongoing;"Immunology (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Pharmacology (Q1)"
72;21274;Journal of Immunological Methods;journal;00221759;1.298;Q1;123;259;738;7565;2227;722;2.98;29,21;Netherlands;Elsevier BV;1971-ongoing;"Immunology (Q1); Immunology and Allergy (Q1)"
73;18571;Fungal Genetics and Biology;journal;10960937, 10871845;1.297;Q1;97;88;192;4292;640;184;2.87;48,77;United States;Elsevier Inc.;1996-ongoing;"Microbiology (Q1); Genetics (Q2)"
74;19136;Annals of the Rheumatic Diseases;journal;00034967, 14682060;1.2919999999999998;Q2;212;376;956;8098;2988;698;4.17;21,54;United Kingdom;BMJ Publishing Group;1947-1948, 1950-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Allergy (Q1); Rheumatology (Q1); Immunology (Q2)"
75;15610;Extremophiles;journal;14310651, 14334909;1.264;Q1;76;66;163;2170;383;162;1.99;32,88;Germany;Springer Verlag;1997-ongoing;"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Medicine (Q2)"
76;20861;Systematic and Applied Microbiology;journal;07232020;1.259;Q1;88;80;228;2835;515;226;2.0;35,44;Netherlands;Elsevier BV;1983-ongoing;"Applied Microbiology and Biotechnology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q2)"
77;20808;Immunologic Research;journal;0257277X;1.234;Q2;77;67;168;4901;443;167;2.33;73,15;United States;Humana Press, Inc.;1986-ongoing;Immunology (Q2)
78;19760;International Journal of Food Microbiology;journal;01681605;1.233;Q2;170;292;749;10512;2128;738;2.62;36,00;Netherlands;Elsevier BV;1984-ongoing;"Food Science (Q1); Medicine (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Microbiology (Q2)"
79;19623;Archives of Microbiology;journal;1432072X, 03028933;1.222;Q2;94;126;388;4394;873;377;2.18;34,87;Germany;Springer Verlag;1974-ongoing;"Medicine (miscellaneous) (Q1); Biochemistry (Q2); Genetics (Q2); Microbiology (Q2); Molecular Biology (Q2)"
80;15461;Biotechnology Advances;journal;07349750;1.219;-;161;39;60;2370;217;56;3.42;60,77;Netherlands;Elsevier BV;1983-ongoing;Biotechnology (Q1)
81;23122;Tropical Medicine and International Health;journal;13602276, 13653156;1.211;Q1;101;175;459;4041;957;408;2.39;23,09;United Kingdom;Blackwell Publishing Inc.;1996-ongoing;"Infectious Diseases (Q1); Parasitology (Q1); Public Health, Environmental and Occupational Health (Q1)"
82;51565;International Dairy Journal;journal;09586946;1.2009999999999998;Q1;126;97;296;3589;684;291;2.37;37,00;Netherlands;Elsevier BV;1991-ongoing;"Applied Microbiology and Biotechnology (Q1); Food Science (Q1)"
83;17398;Current Issues in Molecular Biology;journal;14673037, 14673045;1.178;Q2;49;12;41;1168;123;41;3.88;97,33;United Kingdom;Caister Academic Press;1999-ongoing;"Medicine (miscellaneous) (Q1); Microbiology (medical) (Q1); Microbiology (Q2); Molecular Biology (Q2)"
84;16339;Metabolic Engineering;journal;10967176, 10967184;1.177;Q1;101;26;97;1155;276;93;3.23;44,42;United States;Elsevier Inc.;1999-ongoing;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
85;20823;Immunology and Cell Biology;journal;14401711, 08189641;1.164;Q2;96;63;230;3171;680;226;2.85;50,33;Germany;Springer Verlag;1987-ongoing;"Cell Biology (Q2); Immunology (Q2)"
86;20691;BMC Immunology;journal;14712172;1.163;Q2;50;9;28;417;52;28;1.93;46,33;United Kingdom;BioMed Central;2000-ongoing;Immunology (Q2)
87;20712;Cellular Immunology;journal;10902163, 00088749;1.161;Q2;83;91;345;3605;837;340;2.06;39,62;United States;Elsevier Inc.;1970-ongoing;Immunology (Q2)
88;21376;Vaccine;journal;0264410X, 13588745;1.153;Q1;164;660;1618;21372;5209;1529;3.27;32,38;Netherlands;Elsevier BV;1983-ongoing;"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Molecular Medicine (Q2)"
89;20740;Clinical Immunology;journal;15217035, 15216616;1.147;Q2;112;132;469;5855;1324;446;2.98;44,36;United States;Elsevier Inc.;1999-ongoing;"Immunology and Allergy (Q1); Immunology (Q2)"
90;22993;Parasitology;journal;14698161, 00311820;1.127;Q1;102;158;490;6056;1173;482;2.02;38,33;United Kingdom;Cambridge University Press;1908-ongoing;"Animal Science and Zoology (Q1); Infectious Diseases (Q1); Parasitology (Q1)"
91;21787;American Journal of Tropical Medicine and Hygiene;journal;00029637;1.122;Q1;135;319;720;5955;1539;693;2.18;18,67;United States;American Society of Tropical Medicine and Hygiene;1945-ongoing;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Parasitology (Q1); Virology (Q1)"
92;19665;Current Issues in Intestinal Microbiology;journal;1466531X, 14665328;1.117;Q1;34;8;16;495;64;16;3.6;61,88;United Kingdom;Horizon Scientific Press;2000-2007;"Applied Microbiology and Biotechnology (Q1); Gastroenterology (Q1); Microbiology (medical) (Q1)"
93;20354;Research in Microbiology;journal;09232508;1.116;Q2;92;95;292;3227;637;283;2.31;33,97;Netherlands;Elsevier BV;1987-ongoing;"Medicine (miscellaneous) (Q1); Microbiology (Q2); Molecular Biology (Q2)"
94;38062;Exercise Immunology Review;journal;10775552;1.113;Q2;49;8;18;514;58;15;4.4;64,25;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Sports Science (Q1); Immunology (Q2)"
95;110112;Journal of immunotherapy (Hagerstown, Md. : 1997);journal;15249557;1.112;Q2;89;61;253;1903;750;235;3.89;31,20;United States;Lippincott Williams & Wilkins Ltd.;1994-ongoing;"Immunology and Allergy (Q1); Pharmacology (Q1); Cancer Research (Q2); Immunology (Q2)"
96;21268;Journal of Autoimmunity;journal;10959157, 08968411;1.107;Q2;101;87;272;3166;796;268;2.43;36,39;United States;Elsevier Inc.;1988-ongoing;"Immunology and Allergy (Q1); Immunology (Q2)"
97;23046;Transactions of the Royal Society of Tropical Medicine and Hygiene;journal;00359203;1.105;Q1;97;163;568;3267;1178;542;1.91;20,04;United Kingdom;Oxford University Press;1907-ongoing;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Parasitology (Q1); Public Health, Environmental and Occupational Health (Q1)"
98;13932;Journal of Foraminiferal Research;journal;00961191;1.101;Q2;58;23;88;1217;125;87;1.14;52,91;United States;Cushman Fondation for Foraminiferal Research;1979-ongoing;"Paleontology (Q1); Microbiology (Q2)"
99;22383;International Journal of Medical Microbiology;journal;14384221, 16180607;1.09;Q2;82;65;277;2662;574;264;2.24;40,95;Netherlands;Elsevier BV;2000-ongoing;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (medical) (Q1); Microbiology (Q2)"
100;20795;Human Immunology;journal;01988859;1.089;Q2;87;160;504;5114;1297;489;2.57;31,96;Netherlands;Elsevier BV;1980-ongoing;"Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1); Immunology (Q2)"
101;29152;Cancer Immunology, Immunotherapy;journal;14320851, 03407004;1.087;Q2;104;123;261;4081;875;257;3.48;33,18;Germany;Springer Verlag;1976-ongoing;"Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1); Cancer Research (Q2); Immunology (Q2)"
102;25300;Journal of Viral Hepatitis;journal;13520504, 13652893;1.077;Q1;93;71;209;2027;781;202;4.07;28,55;United Kingdom;Blackwell Publishing Inc.;1994-ongoing;"Hepatology (Q1); Infectious Diseases (Q1); Virology (Q1)"
103;21282;Journal of Interferon and Cytokine Research;journal;10799907;1.0759999999999998;Q1;85;73;410;2935;930;404;2.24;40,21;United States;Mary Ann Liebert Inc.;1995-ongoing;"Medicine (miscellaneous) (Q1); Virology (Q1); Cell Biology (Q2); Immunology (Q2)"
104;21270;Journal of Clinical Immunology;journal;02719142, 15732592;1.071;Q2;87;52;153;2870;462;151;2.8;55,19;United States;Kluwer Academic/Plenum Publishers;1981-ongoing;"Immunology and Allergy (Q1); Immunology (Q2)"
105;21771;AIDS Research and Human Retroviruses;journal;08892229;1.0659999999999998;Q2;87;151;632;4734;1584;606;2.49;31,35;United States;Mary Ann Liebert Inc.;1987-ongoing;"Infectious Diseases (Q1); Immunology (Q2); Virology (Q2)"
106;15477;Biotechnology and Bioengineering;journal;00063592, 10970290;1.052;Q1;171;384;1072;12453;2473;1058;2.24;32,43;Germany;Wiley - V C H Verlag GmbbH & Co.;1962-ongoing;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
107;21284;Journal of Reproductive Immunology;journal;01650378;1.0490000000000002;Q2;79;45;162;1486;484;157;2.85;33,02;Netherlands;Elsevier BV;1979-ongoing;"Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1); Immunology (Q2); Immunology and Allergy (Q2)"
108;29663;Journal of Theoretical Biology;journal;10958541, 00225193;1.04;Q1;139;275;728;9936;1280;703;1.64;36,13;United States;Elsevier Inc.;1961-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Modeling and Simulation (Q1); Applied Mathematics (Q2); Statistics and Probability (Q2)"
109;19240;Journal of Rheumatology;journal;14992752, 0315162X;1.039;Q2;165;560;1724;13845;4386;1352;3.03;24,72;Canada;Journal of Rheumatology Publishing Co., Ltd.;1974-ongoing;"Rheumatology (Q1); Immunology (Q2); Immunology and Allergy (Q2)"
110;19631;Archives of Virology, Supplement;journal;09391983;1.028;Q1;39;0;48;0;123;48;2.43;0,00;Germany;Springer Verlag;1990-2001, 2004-2005, 2008;Immunology and Microbiology (miscellaneous)  (Q1)
111;19662;Critical Reviews in Microbiology;journal;15497828, 1040841X;1.021;Q1;76;26;37;1333;104;37;2.28;51,27;United Kingdom;Taylor & Francis;1971-ongoing;"Applied Microbiology and Biotechnology (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q2)"
112;19706;FEMS Microbiology Letters;journal;03781097;1.018;Q2;134;562;1617;15121;3454;1592;2.06;26,91;United Kingdom;Oxford University Press;1977-ongoing;"Genetics (Q2); Microbiology (Q2); Molecular Biology (Q3)"
