Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
16;12854;Clinical Psychology Review;journal;02727358;4.589;Q1;181;50;263;4493;2661;259;8.5;89.86;United Kingdom;Elsevier Ltd.;1981-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
17;13468;Psychological Science;journal;09567976, 14679280;4.282;Q1;227;290;790;8362;5218;768;6.22;28.83;United States;SAGE Publications;1990-ongoing;Psychology (miscellaneous) (Q1)
18;13477;Current Directions in Psychological Science;journal;14678721, 09637214;4.26;Q1;143;76;221;2655;1635;217;6.81;34.93;United States;SAGE Publications;1992-ongoing;"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)"
19;15478;Journal of Experimental Psychology: General;journal;00963445;3.997;Q1;138;177;216;10885;1360;210;6.21;61.50;United States;American Psychological Association;1975-ongoing;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
20;21149;Leadership Quarterly;journal;10489843;3.963;Q1;132;80;231;6964;1039;213;3.94;87.05;United Kingdom;Elsevier Ltd.;1990-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
21;13503;Developmental Science;journal;14677687, 1363755X;3.9;Q1;112;95;313;4233;1742;293;4.51;44.56;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
22;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;3.673;Q1;187;166;450;7281;2995;372;7.3;43.86;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
23;12872;Cognitive Psychology;journal;10955623, 00100285;3.636;Q1;108;32;66;2426;372;64;5.51;75.81;United States;Elsevier Inc.;1970-ongoing;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
24;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;3.625;Q1;218;112;299;5876;2006;293;6.18;52.46;United States;American Psychological Association;1968-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
25;24456;Child Development;journal;14678624, 00093920;3.615;Q1;228;168;439;9415;2633;432;4.77;56.04;United States;Blackwell Publishing Inc.;1945-1948, 1950-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
26;12808;Journal of Educational Psychology;journal;00220663;3.483;Q1;177;81;233;6019;1241;227;4.9;74.31;United States;American Psychological Association;1910-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
27;22326;Organizational Behavior and Human Decision Processes;journal;07495978, 10959920;3.455;Q1;128;58;207;4636;756;201;2.7;79.93;United States;Elsevier Inc.;1985-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
28;15370;Journal of Abnormal Psychology;journal;0021843X;3.415;Q1;174;79;309;5026;1919;304;6.14;63.62;United States;American Psychological Association;1948-1959, 1963-ongoing;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
29;13455;Learning and Instruction;journal;09594752;3.404;Q1;98;59;161;3297;867;153;5.24;55.88;United Kingdom;Elsevier Ltd.;1991-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
30;30020;Journal of Organizational Behavior;journal;10991379, 08943796;3.386;Q1;152;78;207;5648;976;189;4.25;72.41;United States;John Wiley & Sons Inc.;1981-1982, 2019, 1984-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
31;22340;Research on Language and Social Interaction;journal;08351813, 15327973;3.347;Q1;51;25;57;1023;176;57;3.68;40.92;United States;Lawrence Erlbaum Associates Inc.;1987-1991, 1993-ongoing;"Communication (Q1); Linguistics and Language (Q1); Social Psychology (Q1)"
32;17643;Journal of the American Academy of Child and Adolescent Psychiatry;journal;08908567;3.336;Q1;222;179;530;5335;2636;382;6.47;29.80;Netherlands;Elsevier BV;1987-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
33;13357;Journal of the Learning Sciences;journal;10508406, 15327809;3.131;Q1;84;24;58;1244;275;52;4.89;51.83;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
34;22478;Journal of Memory and Language;journal;10960821, 0749596X;3.102;Q1;129;68;198;4322;931;196;4.89;63.56;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
35;18742;Psychological Medicine;journal;14698978, 00332917;3.094;Q1;188;330;776;15817;4225;704;5.6;47.93;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
36;16055;Reading Research Quarterly;journal;00340553;3.091;Q1;77;24;64;1860;268;58;4.32;77.50;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
37;21100274406;Clinical Psychological Science;journal;21677034, 21677026;2.882;Q1;34;61;41;3933;244;40;6.1;64.48;United States;SAGE Publications Inc.;2013-ongoing;Clinical Psychology (Q1)
38;13500;Developmental Psychology;journal;00121649;2.868;Q1;190;257;540;12632;2547;506;4.69;49.15;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
39;12811;Personality and Social Psychology Bulletin;journal;01461672;2.825;Q1;172;129;387;6492;1542;383;3.59;50.33;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
40;20385;Journal of Research in Crime and Delinquency;journal;00224278;2.801;Q1;82;34;72;1914;270;69;3.66;56.29;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
41;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;2.75;Q1;86;58;232;1874;774;111;7.98;32.31;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
42;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.727;Q1;70;40;118;2057;485;110;2.57;51.43;United States;Lawrence Erlbaum Associates Inc.;1966-ongoing;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
43;12127;Behaviour Research and Therapy;journal;00057967;2.652;Q1;165;132;341;7376;1797;336;4.42;55.88;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
44;12857;Cognition;journal;00100277;2.645;Q1;165;169;495;9405;2199;483;3.99;55.65;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
45;25733;Journal of Criminal Justice;journal;00472352;2.622;Q1;64;61;175;4538;653;164;3.6;74.39;United Kingdom;Elsevier Ltd.;1973-ongoing;"Applied Psychology (Q1); Law (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
46;13502;Developmental Review;journal;02732297, 10902406;2.607;Q1;78;17;43;2471;221;41;4.7;145.35;United States;Elsevier Inc.;1981-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
47;29282;Journal of Occupational Health Psychology;journal;10768998;2.606;Q1;101;40;120;3037;560;115;3.53;75.93;United States;American Psychological Association;1996-ongoing;"Applied Psychology (Q1); Public Health, Environmental and Occupational Health (Q1)"
48;13487;Depression and Anxiety;journal;10914269, 15206394;2.604;Q1;110;121;414;6209;2296;400;5.17;51.31;United States;John Wiley & Sons Inc.;1996-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
49;19400158464;Health Psychology Review;journal;17437202, 17437199;2.603;Q1;38;29;51;1688;299;40;6.48;58.21;United Kingdom;Routledge, Taylor & Francis Group;2007, 2009-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
50;17282;Learning and Memory;journal;10720502, 15495485;2.578;Q1;122;91;276;5302;1180;270;3.86;58.26;United States;Cold Spring Harbor Laboratory Press;1994-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
51;28094;Accounting, Organizations and Society;journal;03613682;2.57;Q1;116;39;102;3248;415;96;3.27;83.28;United Kingdom;Elsevier Ltd.;1976-ongoing;"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
52;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;2.524;Q1;87;265;425;15875;2124;418;4.68;59.91;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
53;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.501;Q1;125;146;585;6874;1849;565;3.06;47.08;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
54;12841;Clinical Child and Family Psychology Review;journal;10964037;2.47;Q1;85;23;68;2567;408;66;3.67;111.61;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
55;19700182728;Personality Disorders: Theory, Research, and Treatment;journal;19492723, 19492715;2.438;Q1;38;58;130;2506;485;100;4.47;43.21;United States;American Psychological Association;2010-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
56;19900193555;Social Psychological and Personality Science;journal;19485514, 19485506;2.431;Q1;46;116;281;4553;927;278;3.09;39.25;United States;Sage Periodicals Press;2010-ongoing;"Clinical Psychology (Q1); Social Psychology (Q1)"
57;13491;Development and Psychopathology;journal;09545794, 14692198;2.405;Q1;158;138;291;11540;1523;282;4;83.62;United Kingdom;Cambridge University Press;1989-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
58;13268;Scientific Studies of Reading;journal;10888438;2.402;Q1;51;27;77;1421;286;76;3.58;52.63;United States;Lawrence Erlbaum Associates Inc.;2004-ongoing;"Education (Q1); Psychology (miscellaneous) (Q1)"
59;14075;Emotion;journal;15283542;2.372;Q1;118;115;444;5537;1840;438;4;48.15;United States;American Psychological Association;2001-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
60;14945;Cortex;journal;00109452;2.343;Q1;101;214;583;12648;2438;460;5.46;59.10;France;Masson Publishing;1969-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
61;12859;Cognition and Instruction;journal;1532690X, 07370008;2.316;Q1;71;13;49;851;184;45;3.63;65.46;United States;Lawrence Erlbaum Associates Inc.;1984-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
62;12107;Behavior Therapy;journal;00057894;2.307;Q1;97;82;211;4027;1007;197;4.61;49.11;United States;Elsevier Inc.;1970-ongoing;Clinical Psychology (Q1)
63;18014;Neuropsychology Review;journal;15736660, 10407308;2.305;Q1;80;31;89;4284;559;77;5.78;138.19;United States;Kluwer Academic/Plenum Publishers;1990-1992, 1994-ongoing;Neuropsychology and Physiological Psychology (Q1)
64;28181;Journal of Consumer Psychology;journal;15327663, 10577408;2.292;Q1;90;59;187;3797;544;168;2.97;64.36;United States;Elsevier Inc.;1995-ongoing;"Applied Psychology (Q1); Marketing (Q1)"
65;18009;Neuropsychologia;journal;00283932;2.287;Q1;187;361;1140;24896;4753;1122;3.7;68.96;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
66;22861;Political Psychology;journal;0162895X, 14679221;2.285;Q1;80;55;148;3364;389;143;2.51;61.16;United Kingdom;Blackwell Publishing Inc.;1996-ongoing;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
67;14061;Psychometrika;journal;00333123;2.202;Q1;68;35;125;1412;262;116;1.12;40.34;United States;Springer New York LLC;1936-1951, 1953-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
68;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;2.201;Q1;91;31;94;2283;397;94;2.39;73.65;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
69;14062;Psychonomic Bulletin and Review;journal;10699384;2.201;Q1;133;219;447;8284;1728;439;3.59;37.83;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
70;18300156710;European Review of Social Psychology;journal;10463283;2.196;Q1;57;10;18;1131;63;18;3.59;113.10;United Kingdom;Taylor & Francis;1990-1995, 2009-ongoing;Social Psychology (Q1)
71;30022;Journal of Personality;journal;00223506, 14676494;2.183;Q1;126;49;160;2878;598;157;3.72;58.73;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
72;20153;AIDS and Behavior;journal;10907165, 15733254;2.17;Q1;90;343;805;14917;3341;794;4.06;43.49;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
73;15472;Journal of Experimental Child Psychology;journal;00220965, 10960457;2.161;Q1;104;143;430;7224;1537;423;2.98;50.52;United States;Elsevier Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
74;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.155;Q1;142;135;429;6724;1494;409;3.11;49.81;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
75;14105;European Journal of Personality;journal;08902070, 10990984;2.154;Q1;72;47;162;3462;471;148;3.23;73.66;United States;John Wiley & Sons Inc.;1987-ongoing;Social Psychology (Q1)
76;27473;Annals of Behavioral Medicine;journal;15324796, 08836612;2.131;Q1;118;98;303;4401;1158;240;4.46;44.91;United States;Springer New York LLC;1987-ongoing;"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
77;14772;Human Communication Research;journal;03603989, 14682958;2.13;Q1;75;24;68;1467;226;65;2.69;61.13;United States;Wiley-Blackwell;1974-ongoing;"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
78;15369;Journal of Abnormal Child Psychology;journal;00910627;2.13;Q1;126;135;319;7352;1352;309;3.97;54.46;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
79;12006;Journal of Vocational Behavior;journal;10959084, 00018791;2.127;Q1;128;85;302;4862;1189;296;3.69;57.20;United States;Elsevier Inc.;1971-ongoing;"Applied Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Organizational Behavior and Human Resource Management (Q1)"
80;13900154713;Child Development Perspectives;journal;17508606, 17508592;2.116;Q1;55;43;165;1727;719;164;4.37;40.16;United States;Wiley-Blackwell;2008-ongoing;"Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1); Pediatrics, Perinatology and Child Health (Q1)"
81;18013;Neuropsychology;journal;08944105;2.114;Q1;116;102;243;5587;1025;222;3.81;54.77;United States;American Psychological Association;1990-ongoing;Neuropsychology and Physiological Psychology (Q1)
82;19172;Psychosomatic Medicine;journal;00333174, 15347796;2.106;Q1;171;98;363;4858;1580;336;3.88;49.57;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
83;30017;Journal of Occupational and Organizational Psychology;journal;09631798;2.103;Q1;97;40;122;3436;338;109;1.96;85.90;United States;Wiley-Blackwell;1975-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
84;5700161512;Journal of Consumer Culture;journal;14695405, 17412900;2.076;Q1;49;19;54;1099;254;54;1.95;57.84;United States;SAGE Publications;2001-ongoing;"Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
85;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.072;Q1;136;186;434;10233;1538;426;3.62;55.02;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
86;14130;Research in Organizational Behavior;book series;01913085;2.068;Q1;57;12;31;2059;79;27;1.88;171.58;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
87;29802;Psychology and Aging;journal;08827974;2.067;Q1;134;86;342;4994;1283;331;3.11;58.07;United States;American Psychological Association;1986-ongoing;"Aging (Q1); Geriatrics and Gerontology (Q1); Social Psychology (Q1)"
88;21503;Evolution and Human Behavior;journal;10905138;2.066;Q1;102;79;192;4068;720;187;3.58;51.49;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
89;15452;Journal of Counseling Psychology;journal;00220167;2.043;Q1;114;65;172;3552;730;172;3.24;54.65;United States;American Psychological Association;1954-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Social Psychology (Q1)"
90;15645;Journal of Health and Social Behavior;journal;00221465;2.038;Q1;112;37;110;1827;429;105;2.92;49.38;United States;SAGE Publications;1967-ongoing;"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
91;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;2.029;Q1;106;188;366;13471;1546;358;3.91;71.65;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
92;24719;Human Resource Management Review;journal;10534822;2.023;Q1;79;26;103;2325;370;81;3.9;89.42;United Kingdom;Elsevier Ltd.;1991-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
93;14077;Psychotherapy;journal;00333204;2.014;Q1;67;71;210;3184;656;190;1.81;44.85;United States;American Psychological Association;1973-1978, 1980-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
94;16245;Journal of Affective Disorders;journal;01650327;2.012;Q1;165;618;1739;28243;7710;1733;4.09;45.70;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
95;21933;Decision Support Systems;journal;01679236;2.002;Q1;127;189;582;9591;2951;565;4.41;50.75;Netherlands;Elsevier BV;1985-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
96;25678;Journal of Research on Adolescence;journal;10508392, 15327795;2.002;Q1;83;59;210;3579;774;200;2.38;60.66;United Kingdom;Blackwell Publishing Inc.;1993, 1996-ongoing;"Behavioral Neuroscience (Q1); Cultural Studies (Q1); Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1)"
97;22055;Exceptional Children;journal;00144029;1.998;Q1;78;26;86;1219;326;83;3.93;46.88;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
98;15406;Journal of Clinical Child and Adolescent Psychology;journal;15374424, 15374416;1.977;Q1;122;73;230;4388;862;227;3.54;60.11;United States;Lawrence Erlbaum Associates Inc.;1999-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1)"
99;16246;Journal of Alzheimer's Disease;journal;13872877;1.976;Q1;115;606;1324;33275;6285;1288;4.71;54.91;Netherlands;IOS Press;1998-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Neuroscience (miscellaneous) (Q2)"
100;15375;Journal of Anxiety Disorders;journal;08876185;1.972;Q1;98;123;370;6347;1415;363;3.32;51.60;United Kingdom;Elsevier Ltd.;1987-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
101;146223;Behavior Research Methods;journal;15543528, 1554351X;1.97;Q1;114;122;327;4212;1192;313;3.59;34.52;Germany;Springer Verlag;1968-1983, 2004-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
102;12164;Brain and Language;journal;0093934X;1.97;Q1;110;93;352;6178;1257;336;3.61;66.43;United States;Elsevier Inc.;1974-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
103;14277;Health Psychology;journal;02786133;1.968;Q1;148;192;357;7792;1508;342;3.73;40.58;United States;American Psychological Association;1984-ongoing;"Applied Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
104;18747;Psychophysiology;journal;00485772, 14698986;1.967;Q1;142;148;490;7933;1796;483;3.2;53.60;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
105;22111;Journal of Autism and Developmental Disorders;journal;01623257;1.947;Q1;153;339;764;15784;3277;726;4.13;46.56;United States;Kluwer Academic/Plenum Publishers;1979-ongoing;Developmental and Educational Psychology (Q1)
106;5800179612;Social Neuroscience;journal;17470919, 17470927;1.898;Q1;56;61;158;3472;590;155;3.23;56.92;United Kingdom;Taylor & Francis;2006-ongoing;"Behavioral Neuroscience (Q1); Development (Q1); Social Psychology (Q1)"
107;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014;1.893;Q1;133;131;297;5824;1041;285;3.11;44.46;United States;Gerontological Society of America;1995-ongoing;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
108;21368;Instructional Science;journal;00204277;1.878;Q1;64;53;159;2767;423;158;2.25;52.21;Netherlands;Kluwer Academic Publishers;1972-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
