Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.155;Q1;129;153;322;7108;1577;318;4.43;46.46;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
12;19064;Resuscitation;journal;18731570, 03009572;2.017;Q1;139;401;1134;8341;3337;762;3.2;20.8;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
13;12716;Journal of Nutrition;journal;15416100, 00223166;1.94;Q1;276;326;1055;14115;5700;1026;4.97;43.3;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
14;13345;Nutrition Reviews;journal;00296643, 17534887;1.903;Q1;160;83;277;6794;1627;243;5.59;81.86;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
15;29070;Gerontologist, The;journal;17585341, 00169013;1.82;Q1;146;81;262;3218;929;250;2.86;39.73;United States;Northern America;Oxford University Press;1961-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1)"
16;38138;Current Opinion in Clinical Nutrition and Metabolic Care;journal;13631950, 15353885;1.687;Q1;120;107;332;4165;1697;302;5.05;38.93;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1998-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
17;21100198495;Journal of the Academy of Nutrition and Dietetics;journal;22122672;1.68;Q1;181;270;865;7984;2937;737;3.05;29.57;United States;Northern America;Elsevier USA;2012-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
18;15506;Journal of Fluency Disorders;journal;0094730X, 1873801X;1.658;Q1;59;32;87;1544;224;70;2;48.25;United States;Northern America;Elsevier Inc.;1974, 1977-2021;"Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2)"
19;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014, 17585368;1.643;Q1;159;84;288;3844;1086;280;3.29;45.76;United States;Northern America;Gerontological Society of America;1995-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
20;22130;Obesity Surgery;journal;09608923, 17080428;1.607;Q1;143;263;833;8019;2917;768;3.38;30.49;United States;Northern America;Springer New York;1991-2021;"Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Surgery (Q1)"
21;16790;Journal of Pain and Symptom Management;journal;18736513, 08853924;1.57;Q1;147;228;675;6492;2167;570;2.85;28.47;United States;Northern America;Elsevier Inc.;1986-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1); Nursing (miscellaneous) (Q1)"
22;5300152207;Current Opinion in Endocrinology, Diabetes and Obesity;journal;1752296X, 17522978;1.527;Q1;72;82;243;3684;994;215;4.28;44.93;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
23;12719;Journal of Nutritional Biochemistry;journal;09552863, 18734847;1.519;Q1;139;213;421;10542;2207;421;5.11;49.49;United States;Northern America;Elsevier Inc.;1990-2022;"Biochemistry (Q1); Clinical Biochemistry (Q1); Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Molecular Biology (Q2)"
24;13241;Nutrition, Metabolism and Cardiovascular Diseases;journal;15903729, 09394753;1.516;Q1;104;161;370;5354;1513;344;4.08;33.25;Netherlands;Western Europe;Elsevier;1996-2021;"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
25;12575;Food and Nutrition Bulletin;journal;03795721, 15648265;1.499;Q1;78;74;208;1113;509;196;2.05;15.04;United States;Northern America;SAGE Publications Inc.;1982-2021;"Food Science (Q1); Geography, Planning and Development (Q1); Nutrition and Dietetics (Q1)"
26;12538;European Journal of Clinical Nutrition;journal;09543007, 14765640;1.459;Q1;165;236;717;7498;2508;666;3.31;31.77;United Kingdom;Western Europe;Nature Publishing Group;1988-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
27;21100201916;Pediatric obesity;journal;20476302, 20476310;1.437;Q1;73;68;314;2502;984;309;2.72;36.79;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
28;13348;Proceedings of the Nutrition Society;journal;00296651, 14752719;1.362;Q1;133;69;193;6098;787;193;4.32;88.38;United Kingdom;Western Europe;Cambridge University Press;1944-1947, 1953, 1955-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
29;28233;Journal of Nursing Management;journal;09660429, 13652834;1.357;Q1;83;118;354;5044;746;328;1.85;42.75;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1993-2021;Leadership and Management (Q1)
30;17639;Alzheimer Disease and Associated Disorders;journal;08930341, 15464156;1.318;Q1;102;57;200;2098;617;188;2.62;36.81;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1987-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q1)"
31;30025;British Journal of Nutrition;journal;00071145, 14752662;1.317;Q1;198;554;1507;23074;5463;1433;3.41;41.65;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
32;30050;Clinical Nutrition;journal;15321983, 02615614;1.304;Q1;150;156;397;5838;1739;352;3.86;37.42;United States;Northern America;Churchill Livingstone;1982-2021;"Critical Care and Intensive Care Medicine (Q1); Nutrition and Dietetics (Q1)"
33;13382;Health Care Management Review;journal;15505030, 03616274;1.297;Q1;59;36;120;1301;276;103;2.17;36.14;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1976-2021;"Health Policy (Q1); Leadership and Management (Q1); Strategy and Management (Q1)"
34;3500148005;Joint Commission Journal on Quality and Patient Safety;journal;15537250;1.294;Q1;82;76;246;2027;564;211;2.25;26.67;United States;Northern America;Joint Commission Resources, Inc.;2005-2021;Leadership and Management (Q1)
35;3900148510;Forum of Nutrition;journal;16600347;1.283;Q1;33;0;40;0;200;37;5.22;0;Switzerland;Western Europe;S. Karger AG;1998, 2001, 2003, 2005-2007, 2009-2010;"Nutrition and Dietetics (Q1); Public Health, Environmental and Occupational Health (Q1)"
36;29994;Appetite;journal;01956663, 10958304;1.279;Q1;156;306;630;13186;2178;628;2.95;43.09;United States;Northern America;Academic Press Inc.;1970, 1980-2022;"Nutrition and Dietetics (Q1); Psychology (miscellaneous) (Q1)"
37;28137;International Journal of Nursing Studies;journal;1873491X, 00207489;1.271;Q1;121;171;530;7426;1514;463;2.35;43.43;United Kingdom;Western Europe;Elsevier Ltd.;1963-2021;Nursing (miscellaneous) (Q1)
38;27997;Public Health Nutrition;journal;14752727, 13689800;1.266;Q1;146;404;958;9959;2485;834;2.4;24.65;United Kingdom;Western Europe;Cambridge University Press;1998-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Public Health, Environmental and Occupational Health (Q1)"
39;15300154824;Nutrition and Metabolism;journal;17437075;1.256;Q1;89;112;231;6093;894;229;3.97;54.4;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
40;23404;Experimental Physiology;journal;1469445X, 09580670;1.254;-;105;141;413;5433;1250;363;2.72;38.53;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1990-2021;Physiology (Q2)
41;17500155016;Journal of Functional Foods;journal;17564646;1.154;Q1;97;111;129;4775;447;125;3.12;43.02;United Kingdom;Western Europe;Elsevier Ltd.;2009-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
42;28835;Nursing Education Perspectives;journal;15365026;1.135;Q1;50;96;279;1419;389;217;0.91;14.78;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2002-2021;"Education (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
43;5700191208;Journal of Clinical Lipidology;journal;19332874;1.124;Q1;62;75;240;2180;464;165;2.19;29.07;Netherlands;Western Europe;Elsevier BV;1970, 2007-2021;"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Nutrition and Dietetics (Q1)"
44;12653;Nutrition Journal;journal;14752891;1.115;Q1;98;114;268;4339;997;268;3.61;38.06;United Kingdom;Western Europe;BioMed Central Ltd.;2002-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
45;28582;Biogerontology;journal;15736768, 13895729;1.112;Q1;78;54;185;3154;642;170;3.47;58.41;Netherlands;Western Europe;Springer Netherlands;2000-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Aging (Q2)"
46;13308;Nutrition and Cancer;journal;01635581, 15327914;1.107;Q1;120;143;380;5712;1477;376;3.4;39.94;United States;Northern America;Routledge;1978-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Cancer Research (Q2); Oncology (Q2)"
47;12978;Prehospital Emergency Care;journal;15450066, 10903127;1.106;Q1;65;92;256;2420;467;251;1.84;26.3;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Emergency Medicine (Q1); Emergency Nursing (Q1)"
48;19016;Methods of Information in Medicine;journal;00261270, 2511705X;1.07;Q1;66;70;239;2031;494;212;1.91;29.01;Germany;Western Europe;Georg Thieme Verlag;1962-2021;"Advanced and Specialized Nursing (Q1); Health Informatics (Q1); Health Information Management (Q2)"
49;28186;Journal of Advanced Nursing;journal;03092402, 13652648;1.064;Q1;161;269;833;11752;1918;766;1.91;43.69;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1976-2021;Nursing (miscellaneous) (Q1)
50;12066;Journal of the American Medical Directors Association;journal;15258610, 15389375;1.063;Q1;102;218;396;8011;1350;265;3.89;36.75;United States;Northern America;Elsevier Inc.;2001-2021;"Health Policy (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
51;13307;Nutrition;journal;18731244, 08999007;1.055;Q1;150;211;568;8449;1774;509;3.18;40.04;United States;Northern America;Elsevier Inc.;1987-2022;"Nutrition and Dietetics (Q1); Endocrinology, Diabetes and Metabolism (Q2)"
52;29253;Nursing Outlook;journal;15283968, 00296554;1.049;Q1;61;90;203;2590;290;123;1.31;28.78;United States;Northern America;Mosby Inc.;1953-2021;Nursing (miscellaneous) (Q1)
53;40042;Research in Nursing and Health;journal;1098240X, 01606891;1.038;Q1;90;61;160;2417;371;136;2.25;39.62;United States;Northern America;"John Wiley &amp; Sons Inc.";1978-2021;Nursing (miscellaneous) (Q1)
54;28237;Journal of Nursing Scholarship;journal;15475069, 15276546;1.028;Q1;86;54;166;1692;356;147;2.15;31.33;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1996-2021;Nursing (miscellaneous) (Q1)
55;28100;BMC Medical Ethics;journal;14726939;1.026;Q1;50;36;63;1301;152;63;2.14;36.14;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1)"
56;12299;Journal of wound care;journal;20522916, 09690700;1.024;Q1;68;109;263;2191;492;209;1.6;20.1;United Kingdom;Western Europe;MA Healthcare Ltd;1995-2021;"Fundamentals and Skills (Q1); Nursing (miscellaneous) (Q1)"
57;52557;International Journal of Nursing Education Scholarship;journal;1548923X;1.021;Q1;39;5;111;169;179;111;1.16;33.8;Germany;Western Europe;Walter de Gruyter GmbH;2003-2021;"Education (Q1); Nursing (miscellaneous) (Q1)"
58;27197;Cancer Nursing;journal;0162220X, 15389804;1.006;Q1;79;95;248;3834;525;225;2.04;40.36;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1978-2021;"Oncology (nursing) (Q1); Oncology (Q2)"
59;4800152301;Journal of Patient Safety;journal;15498425, 15498417;1.004;Q1;36;32;121;870;222;117;1.63;27.19;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2006-2021;"Leadership and Management (Q1); Public Health, Environmental and Occupational Health (Q1)"
60;29976;Journal of the American College of Nutrition;journal;15411087, 07315724;0.999;Q2;126;51;227;1927;683;222;2.14;37.78;United Kingdom;Western Europe;Taylor and Francis Ltd.;1982-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
61;21100202730;Advances in Nutrition;journal;21565376, 21618313;0.997;Q2;103;118;71;6228;230;56;3.24;52.78;United States;Northern America;American Society for Nutrition;2010-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
62;12100156705;Clinical Simulation in Nursing;journal;18761399;0.988;Q1;46;72;128;1359;157;96;1.2;18.88;United States;Northern America;Elsevier Inc.;2008-2009, 2011, 2014-2021;"Education (Q1); Modeling and Simulation (Q1); Nursing (miscellaneous) (Q1)"
63;12717;Journal of Nutrition Education and Behavior;journal;17088259, 14994046, 18782620;0.987;Q2;85;111;278;3176;520;234;1.39;28.61;United States;Northern America;Elsevier Inc.;1996-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
64;12539;European Journal of Nutrition;journal;14366215, 14366207;0.983;Q2;103;110;210;5123;711;203;3.37;46.57;Germany;Western Europe;D. Steinkopff-Verlag;1996-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
65;12721;Journal of Parenteral and Enteral Nutrition;journal;19412444, 01486071;0.978;Q2;105;140;324;4070;963;236;2.37;29.07;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
66;16200;International Psychogeriatrics;journal;1741203X, 10416102;0.977;Q1;105;239;550;7412;1245;474;2.09;31.01;United Kingdom;Western Europe;Cambridge University Press;1989-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q2)"
67;70505;Journal of Nursing Education;journal;01484834;0.962;Q1;67;136;428;2835;569;370;1.19;20.85;United States;Northern America;Slack Incorporated;1965-2021;"Education (Q1); Nursing (miscellaneous) (Q1)"
68;4700151731;Applied Physiology, Nutrition and Metabolism;journal;17155312;0.959;Q2;95;147;351;5616;964;339;2.31;38.2;Canada;Northern America;National Research Council of Canada;2006-2021;"Medicine (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2); Physiology (Q2); Physiology (medical) (Q2); Sports Science (Q2)"
69;28806;Nurse Education Today;journal;15322793, 02606917;0.958;Q1;84;192;460;6255;778;423;1.53;32.58;United Kingdom;Western Europe;Churchill Livingstone;1981-2022;"Education (Q1); Nursing (miscellaneous) (Q1)"
70;23161;Food Quality and Preference;journal;09503293;0.956;Q2;129;110;305;3991;917;292;2.85;36.28;United Kingdom;Western Europe;Elsevier Ltd.;1988-1991, 1993-2022;"Food Science (Q1); Nutrition and Dietetics (Q2)"
71;27684;European Journal of Oncology Nursing;journal;15322122, 14623889;0.942;Q1;63;71;188;2909;411;172;1.98;40.97;United States;Northern America;Churchill Livingstone;1998-2021;"Medicine (miscellaneous) (Q1); Oncology (nursing) (Q1)"
72;26661;Journal of Nutrition, Health and Aging;journal;17604788, 12797707;0.935;Q2;89;147;440;5030;1427;412;2.86;34.22;Italy;Western Europe;Springer-Verlag Italia Srl;1997-2021;"Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
73;29317;Oncology Nursing Forum;journal;15380688, 0190535X;0.926;Q1;91;119;338;3383;617;304;1.55;28.43;United States;Northern America;Oncology Nursing Society;1977-2021;Oncology (nursing) (Q1)
74;29194;Journal of Aging Studies;journal;08904065, 1879193X;0.914;Q1;69;53;108;2837;201;106;1.69;53.53;United Kingdom;Western Europe;Elsevier BV;1987-2021;"Health Policy (Q1); Issues, Ethics and Legal Aspects (Q1); Medicine (miscellaneous) (Q1)"
75;29191;Journal of Aging and Physical Activity;journal;10638652, 1543267X;0.909;Q1;62;33;85;1378;234;85;2.31;41.76;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Sports Science (Q2)"
76;29259;Nursing Research;journal;15389847, 00296562;0.895;Q1;97;60;198;1800;396;177;1.8;30;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1952-2021;Nursing (miscellaneous) (Q1)
77;29189;Journal of Aging and Health;journal;15526887, 08982643;0.893;Q1;79;68;177;3188;413;176;2.03;46.88;United States;Northern America;SAGE Publications Inc.;1989-2021;"Community and Home Care (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1)"
78;11500153509;Journal of Oncology Practice;journal;15547477, 1935469X;0.887;Q2;0;0;0;0;0;0;0;0;United States;Northern America;American Society of Clinical Oncology;2007-2020;"Health Policy (Q1); Oncology (Q2); Oncology (nursing) (Q2)"
79;40900;International Journal of Sport Nutrition and Exercise Metabolism;journal;1526484X, 15432742;0.886;Q2;80;56;160;2009;391;152;2.27;35.88;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Nutrition and Dietetics (Q2); Sports Science (Q2)"
80;13783;Journal of Voice;journal;08921997, 18734588;0.87;Q1;94;216;356;6124;672;354;1.81;28.35;United States;Northern America;Mosby Inc.;1987-2021;"LPN and LVN (Q1); Otorhinolaryngology (Q1); Speech and Hearing (Q2)"
81;33928;Journal of the Science of Food and Agriculture;journal;10970010, 00225142;0.869;Q2;152;422;1124;15695;2532;1118;2.22;37.19;United Kingdom;Western Europe;John Wiley and Sons Ltd;1950-2021;"Agronomy and Crop Science (Q1); Food Science (Q1); Biotechnology (Q2); Nutrition and Dietetics (Q2)"
82;29992;Annals of Nutrition and Metabolism;journal;14219697, 02506807;0.867;Q2;87;98;278;4173;779;265;2.05;42.58;Switzerland;Western Europe;S. Karger AG;1959-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
83;28224;Journal of Nursing Administration;journal;00020443, 15390721;0.866;Q1;85;125;334;2209;523;314;1.34;17.67;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1971-2021;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
84;12400154748;Population Health Management;journal;19427905, 19427891;0.859;Q1;42;64;149;1730;208;132;1.3;27.03;United States;Northern America;Mary Ann Liebert Inc.;2008-2021;"Health Policy (Q1); Leadership and Management (Q1); Public Health, Environmental and Occupational Health (Q1)"
85;12715;Journal of Human Nutrition and Dietetics;journal;09523871, 1365277X;0.854;Q2;76;72;230;2271;519;200;2.18;31.54;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1988-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q2)"
86;27682;European Journal of Cardiovascular Nursing;journal;14745151;0.848;Q1;54;68;142;1858;288;122;1.97;27.32;United States;Northern America;Oxford University Press;2002-2021;"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2)"
87;500147005;Maternal and Child Nutrition;journal;17408695, 17408709;0.848;Q2;70;54;150;1849;304;133;1.89;34.24;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2005-2021;"Obstetrics and Gynecology (Q1); Pediatrics, Perinatology and Child Health (Q1); Nutrition and Dietetics (Q2); Public Health, Environmental and Occupational Health (Q2)"
88;20122;Women's Health Issues;journal;10493867, 18784321;0.847;Q1;63;74;244;2857;447;210;1.76;38.61;United States;Northern America;Elsevier USA;1990-2021;"Health (social science) (Q1); Maternity and Midwifery (Q1); Obstetrics and Gynecology (Q1); Public Health, Environmental and Occupational Health (Q2)"
89;28829;Nursing Economics;journal;07461739;0.843;Q1;48;64;205;1136;244;166;1.09;17.75;United States;Northern America;Anthony J Jannetti, Inc.;1983-2020;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
90;28478;Aging and Mental Health;journal;13646915, 13607863;0.834;Q1;96;118;330;5155;732;327;1.99;43.69;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Gerontology (Q1); Geriatrics and Gerontology (Q2); Psychiatry and Mental Health (Q2)"
91;13343;Nutrition Research;journal;18790739, 02715317;0.834;Q2;97;120;344;5275;980;342;2.59;43.96;United States;Northern America;Elsevier Inc.;1981-2021;"Endocrinology (Q2); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2)"
92;28191;Journal of Clinical Nursing;journal;13652702, 09621067;0.828;Q1;109;400;1267;14336;2176;1102;1.47;35.84;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992-2021;"Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
93;22492;Blood Pressure Monitoring;journal;14735725, 13595237;0.821;Q1;63;51;164;1069;299;160;1.96;20.96;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1996-2021;"Advanced and Specialized Nursing (Q1); Assessment and Diagnosis (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2)"
94;17601;Journal of Clinical Biochemistry and Nutrition;journal;09120009;0.82;Q2;64;78;239;2981;672;235;2.58;38.22;Japan;Asiatic Region;The Society for Free Radical Research Japan;1986-2021;"Clinical Biochemistry (Q2); Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
95;15989;Journal of Palliative Medicine;journal;10966218, 15577740;0.815;Q1;95;282;805;5688;1206;609;1.44;20.17;United States;Northern America;Mary Ann Liebert Inc.;1999-2021;"Anesthesiology and Pain Medicine (Q1); Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
96;23091;Congestive Heart Failure;journal;15275299, 17517133;0.813;Q1;46;57;202;1748;316;171;1.82;30.67;United States;Northern America;Wiley-Blackwell Publishing Ltd;1996-2013;"Emergency Medicine (Q1); Emergency Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2)"
97;27098;American Journal of Critical Care;journal;1937710X, 10623264;0.797;Q1;83;82;285;1473;462;182;1.57;17.96;United States;Northern America;American Association of Critical Care Nurses;1992-2021;"Critical Care Nursing (Q1); Medicine (miscellaneous) (Q2)"
98;15428;Journal of Communication Disorders;journal;00219924, 18737994;0.787;Q1;70;41;139;2300;292;135;2.01;56.1;United States;Northern America;Elsevier Inc.;1967-2021;"Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)"
99;14183;Aphasiology;journal;14645041, 02687038;0.785;Q1;74;78;264;4307;468;255;1.68;55.22;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Linguistics and Language (Q1); LPN and LVN (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Neurology (Q3)"
100;12100155640;Current Opinion in Supportive and Palliative Care;journal;17514258, 17514266;0.783;Q2;42;79;161;3141;392;152;2.05;39.76;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Critical Care and Intensive Care Medicine (Q1); Medicine (miscellaneous) (Q2); Oncology (Q2); Oncology (nursing) (Q2)"
101;28805;Nurse Education in Practice;journal;18735223, 14715953;0.764;Q1;53;68;205;2340;261;183;1.17;34.41;United Kingdom;Western Europe;Churchill Livingstone;2001-2021;"Education (Q1); Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
