Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
11;13467;Psychological Review;journal;0033295X;4.882;Q1;192;34;152;3232;1307;149;7.53;95.06;United States;American Psychological Association;1894-ongoing;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
12;14130;Research in Organizational Behavior;book series;01913085;4.845;Q1;57;13;32;1454;150;26;3.22;111.85;United Kingdom;Elsevier Ltd.;2000-2004, 2006, 2008-ongoing;"Experimental and Cognitive Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Social Psychology (Q1)"
13;4100151532;Advances in Experimental Social Psychology;book series;00652601;4.796;Q1;78;6;23;1164;167;23;6.5;194.00;United States;Elsevier Inc.;1964, 1966-1967, 1969-1970, 1972, 1974-1984, 1986-1992, 1994-ongoing;Social Psychology (Q1)
14;20385;Journal of Research in Crime and Delinquency;journal;00224278;4.561;Q1;82;23;59;1245;216;58;3.02;54.13;United States;SAGE Publications;1964-ongoing;Social Psychology (Q1)
15;29443;Advances in the Study of Behavior;book series;00653454;4.38;Q1;64;6;42;1112;208;23;7.79;185.33;United States;Elsevier Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
16;22478;Journal of Memory and Language;journal;10960821, 0749596X;4.207;Q1;129;57;186;3382;989;184;3.5;59.33;United States;Elsevier Inc.;1985-ongoing;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
17;15478;Journal of Experimental Psychology: General;journal;00963445;4.148;Q1;138;40;103;2824;577;101;4.88;70.60;United States;American Psychological Association;1975-ongoing;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
18;12854;Clinical Psychology Review;journal;02727358;4;Q1;181;111;226;11940;2117;222;8.94;107.57;United Kingdom;Elsevier Ltd.;1981-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
19;12872;Cognitive Psychology;journal;10955623, 00100285;3.87;Q1;108;18;75;1429;406;75;5.24;79.39;United States;Elsevier Inc.;1970-ongoing;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
20;13468;Psychological Science;journal;09567976, 14679280;3.829;Q1;227;242;730;6638;4611;722;5.54;27.43;United States;SAGE Publications;1990-ongoing;Psychology (miscellaneous) (Q1)
21;12108;Behavioral and Brain Sciences;journal;14691825, 0140525X;3.814;Q1;148;169;773;3295;960;86;8.18;19.50;United Kingdom;Cambridge University Press;1978-ongoing;"Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1)"
22;12808;Journal of Educational Psychology;journal;00220663;3.575;Q1;177;63;157;4833;773;157;3.98;76.71;United States;American Psychological Association;1910-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
23;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;3.512;Q1;218;87;275;4080;2093;274;5.97;46.90;United States;American Psychological Association;1968-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
24;15370;Journal of Abnormal Psychology;journal;0021843X;3.487;Q1;174;93;211;5399;1182;211;4.76;58.05;United States;American Psychological Association;1948-1959, 1963-ongoing;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
25;24456;Child Development;journal;14678624, 00093920;3.438;Q1;228;140;367;8278;2206;355;5.73;59.13;United States;Blackwell Publishing Inc.;1945-1948, 1950-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)"
26;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024, 17495016;3.421;Q1;87;72;130;3952;865;124;6.33;54.89;United Kingdom;Oxford University Press;2006-ongoing;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
27;13502;Developmental Review;journal;02732297, 10902406;3.293;Q1;78;11;45;1723;416;43;3.76;156.64;United States;Elsevier Inc.;1981-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
28;12857;Cognition;journal;00100277;3.275;Q1;165;154;489;7559;2418;475;4.19;49.08;Netherlands;Elsevier BV;1972-1974, 1976-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
29;13491;Development and Psychopathology;journal;09545794, 14692198;3.242;Q1;158;79;185;8076;1196;176;5.03;102.23;United Kingdom;Cambridge University Press;1989-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
30;18742;Psychological Medicine;journal;14698978, 00332917;3.242;Q1;188;271;619;12403;3425;513;6.38;45.77;United Kingdom;Cambridge University Press;1970-ongoing;"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)"
31;17643;Journal of the American Academy of Child and Adolescent Psychiatry;journal;08908567;3.229;Q1;222;179;490;5455;2646;357;7.28;30.47;Netherlands;Elsevier BV;1987-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
32;18300156710;European Review of Social Psychology;journal;10463283;3.148;Q1;57;1;18;252;107;18;4.33;252.00;United Kingdom;Taylor & Francis;1990-1995, 2009-ongoing;Social Psychology (Q1)
33;16055;Reading Research Quarterly;journal;00340553;3.14;Q1;77;18;49;1387;207;46;3.52;77.06;United States;Wiley-Blackwell;1996-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
34;13461;Psychological Methods;journal;1082989X;3.138;Q1;131;31;71;1538;340;68;4.71;49.61;United States;American Psychological Association;1996-ongoing;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
35;17282;Learning and Memory;journal;10720502, 15495485;3.104;Q1;122;95;265;4094;1234;258;4.37;43.09;United States;Cold Spring Harbor Laboratory Press;1994-ongoing;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
36;22326;Organizational Behavior and Human Decision Processes;journal;07495978, 10959920;3.098;Q1;128;66;133;4586;591;129;4.18;69.48;United States;Elsevier Inc.;1985-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1)"
37;13455;Learning and Instruction;journal;09594752;3.063;Q1;98;66;131;3226;546;118;4.78;48.88;United Kingdom;Elsevier Ltd.;1991-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
38;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;00219630, 14697610;3.009;Q1;187;153;441;7281;2496;401;5.25;47.59;United Kingdom;Blackwell Publishing Inc.;1960-ongoing;"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
39;21149;Leadership Quarterly;journal;10489843;2.997;Q1;132;85;177;6939;733;161;3.96;81.64;United Kingdom;Elsevier Ltd.;1990-ongoing;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
40;13477;Current Directions in Psychological Science;journal;14678721, 09637214;2.996;Q1;143;75;178;1724;947;177;4.86;22.99;United States;SAGE Publications;1992-ongoing;"Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)"
41;5800207540;Journal of Politeness Research;journal;16125681;2.948;Q1;29;12;36;521;79;35;1.18;43.42;Germany;Walter de Gruyter GmbH;2005-ongoing;"Communication (Q1); Cultural Studies (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Social Psychology (Q1)"
42;28094;Accounting, Organizations and Society;journal;03613682;2.918;Q1;116;37;139;2494;807;134;5.57;67.41;United Kingdom;Elsevier Ltd.;1976-ongoing;"Accounting (Q1); Applied Psychology (Q1); Information Systems and Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
43;14075;Emotion;journal;15283542;2.915;Q1;118;164;270;7752;1456;269;4.81;47.27;United States;American Psychological Association;2001-ongoing;"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
44;15422;Work and Stress;journal;02678373, 14645335;2.906;Q1;85;22;58;1108;346;56;3.71;50.36;United Kingdom;Taylor & Francis;1987-ongoing;Applied Psychology (Q1)
45;13500;Developmental Psychology;journal;00121649;2.809;Q1;190;167;443;10082;2060;413;3.94;60.37;United States;American Psychological Association;1969-ongoing;"Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1)"
46;18014;Neuropsychology Review;journal;15736660, 10407308;2.787;Q1;80;34;93;3356;588;78;7.42;98.71;United States;Kluwer Academic/Plenum Publishers;1990-1992, 1994-ongoing;Neuropsychology and Physiological Psychology (Q1)
47;14945;Cortex;journal;00109452;2.769;Q1;101;146;427;7551;2107;348;6.36;51.72;France;Masson Publishing;1969-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
48;30074;Journal of School Psychology;journal;00224405;2.744;Q1;83;37;71;2480;309;70;2.71;67.03;United Kingdom;Elsevier Ltd.;1963-1968, 1970-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
49;30020;Journal of Organizational Behavior;journal;10991379, 08943796;2.743;Q1;152;66;199;5076;843;168;4.78;76.91;United States;John Wiley & Sons Inc.;1981-1982, 2019, 1984-ongoing;"Applied Psychology (Q1); Organizational Behavior and Human Resource Management (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)"
50;15369;Journal of Abnormal Child Psychology;journal;00910627;2.727;Q1;126;101;278;5827;1306;273;3.64;57.69;United States;Kluwer Academic/Plenum Publishers;1973-ongoing;"Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
51;12811;Personality and Social Psychology Bulletin;journal;01461672;2.717;Q1;172;129;375;6798;1461;374;2.89;52.70;United States;SAGE Publications;1976, 1988, 1996-ongoing;Social Psychology (Q1)
52;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523;2.702;Q1;136;152;369;7891;1408;368;3.5;51.91;United States;American Psychological Association;1975-ongoing;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
53;13503;Developmental Science;journal;14677687, 1363755X;2.696;Q1;112;137;309;7296;1330;291;4.59;53.26;United Kingdom;Blackwell Publishing Inc.;1998-ongoing;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1)"
54;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;02787393;2.638;Q1;142;128;357;5880;1310;355;3.35;45.94;United States;American Psychological Association;1975, 1982-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1)"
55;19700182323;Perspectives on Psychological Science;journal;17456916, 17456924;2.605;Q1;115;63;197;3979;1299;194;5.49;63.16;United States;SAGE Publications;2006-ongoing;Psychology (miscellaneous) (Q1)
56;18009;Neuropsychologia;journal;00283932;2.591;Q1;187;439;1129;26321;5268;1100;4.24;59.96;United Kingdom;Elsevier Ltd.;1963-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
57;15645;Journal of Health and Social Behavior;journal;00221465;2.556;Q1;112;37;107;1721;455;104;3.9;46.51;United States;SAGE Publications;1967-ongoing;"Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
58;22340;Research on Language and Social Interaction;journal;08351813, 15327973;2.471;Q1;51;17;36;724;66;35;1.92;42.59;United States;Lawrence Erlbaum Associates Inc.;1987-1991, 1993-ongoing;"Communication (Q1); Linguistics and Language (Q1); Social Psychology (Q1)"
59;19181;Psychotherapy and Psychosomatics;journal;00333190, 14230348;2.469;Q1;86;88;187;2933;837;116;7.85;33.33;Switzerland;S. Karger AG;1965-ongoing;"Applied Psychology (Q1); Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
60;15499;Journal of Experimental Social Psychology;journal;00221031, 10960465;2.424;Q1;125;195;561;7351;1912;557;3.05;37.70;United States;Elsevier Inc.;1965-ongoing;"Social Psychology (Q1); Sociology and Political Science (Q1)"
61;13268;Scientific Studies of Reading;journal;10888438;2.397;Q1;51;25;57;1347;154;56;1.98;53.88;United States;Lawrence Erlbaum Associates Inc.;2004-ongoing;"Education (Q1); Psychology (miscellaneous) (Q1)"
62;22055;Exceptional Children;journal;00144029;2.368;Q1;78;26;80;1152;280;72;3.43;44.31;United States;SAGE Publications Inc.;1936-1937, 1958, 1961-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
63;12127;Behaviour Research and Therapy;journal;00057967;2.353;Q1;165;121;432;5602;1920;427;4.04;46.30;United Kingdom;Elsevier Ltd.;1963-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)"
64;12882;Contemporary Educational Psychology;journal;0361476X, 10902384;2.328;Q1;91;30;96;1873;375;93;3.28;62.43;United States;Elsevier Inc.;1976-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
65;14062;Psychonomic Bulletin and Review;journal;10699384;2.328;Q1;133;158;360;4386;1163;344;3.13;27.76;United States;Springer New York LLC;1994-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
66;13357;Journal of the Learning Sciences;journal;10508406, 15327809;2.313;Q1;84;18;52;1183;169;45;3.53;65.72;United States;Lawrence Erlbaum Associates Inc.;1991-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1)"
67;66374;Journal of Educational Measurement;journal;00220655;2.273;Q1;43;23;58;644;74;58;1.24;28.00;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)"
68;29802;Psychology and Aging;journal;08827974;2.259;Q1;134;102;265;5419;1115;264;3.06;53.13;United States;American Psychological Association;1986-ongoing;"Aging (Q1); Geriatrics and Gerontology (Q1); Social Psychology (Q1)"
69;77191;Early Childhood Research Quarterly;journal;08852006;2.24;Q1;83;43;112;3164;436;110;2.55;73.58;United Kingdom;Elsevier Ltd.;1986-1992, 1994-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Sociology and Political Science (Q1)"
70;12874;Cognitive Science;journal;03640213;2.209;Q1;98;58;162;3294;545;154;3.04;56.79;United States;Wiley-Blackwell;1977-ongoing;"Artificial Intelligence (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
71;17545;Law and Human Behavior;journal;01477307, 1573661X;2.194;Q1;87;43;121;1978;392;117;2.9;46.00;United States;American Psychological Association Inc.;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
72;21503;Evolution and Human Behavior;journal;10905138;2.184;Q1;102;43;154;2359;625;149;3.65;54.86;Netherlands;Elsevier BV;1997-ongoing;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
73;17467;Neurobiology of Learning and Memory;journal;10959564, 10747427;2.176;Q1;106;134;382;9771;1596;375;3.83;72.92;United States;Elsevier Inc.;1995-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
74;18747;Psychophysiology;journal;00485772, 14698986;2.169;Q1;142;186;377;9635;1577;376;3.54;51.80;United Kingdom;Blackwell Publishing Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
75;15406;Journal of Clinical Child and Adolescent Psychology;journal;15374424, 15374416;2.143;Q1;122;82;226;4312;988;222;2.39;52.59;United States;Lawrence Erlbaum Associates Inc.;1999-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1)"
76;19172;Psychosomatic Medicine;journal;00333174, 15347796;2.14;Q1;171;113;389;5611;1956;359;4.87;49.65;United States;Lippincott Williams & Wilkins Ltd.;1945-ongoing;"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
77;30022;Journal of Personality;journal;00223506, 14676494;2.127;Q1;126;48;188;3089;755;187;3.22;64.35;United Kingdom;Blackwell Publishing Inc.;1932-ongoing;Social Psychology (Q1)
78;22810;British Journal of Criminology;journal;00070955, 14643529;2.121;Q1;82;52;127;3074;436;125;3.44;59.12;United Kingdom;Oxford University Press;1960-ongoing;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Pathology and Forensic Medicine (Q1); Social Psychology (Q1)"
79;20153;AIDS and Behavior;journal;10907165, 15733254;2.109;Q1;90;218;417;8783;1649;401;3.89;40.29;Netherlands;Kluwer Academic Publishers;1997-ongoing;"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
80;146223;Behavior Research Methods;journal;15543528, 1554351X;2.109;Q1;114;106;335;3525;1308;324;2.32;33.25;Germany;Springer Verlag;1968-1983, 2004-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
81;13069;Psycho-Oncology;journal;10579249, 10991611;2.092;Q1;123;170;462;5851;1911;451;3.84;34.42;United States;John Wiley & Sons Inc.;1992-ongoing;"Experimental and Cognitive Psychology (Q1); Oncology (Q1); Psychiatry and Mental Health (Q1)"
82;15472;Journal of Experimental Child Psychology;journal;00220965, 10960457;2.074;Q1;104;141;240;6611;832;233;3.6;46.89;United States;Elsevier Inc.;1964-ongoing;"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
83;25334;Journal of Substance Abuse Treatment;journal;07405472;2.057;Q1;93;100;291;4250;1051;278;3.56;42.50;Netherlands;Elsevier BV;1984-ongoing;"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatric Mental Health (Q1); Psychiatry and Mental Health (Q1)"
84;19700175164;Frontiers in Human Neuroscience;journal;16625161;2.055;Q1;87;133;239;8053;887;234;3.54;60.55;Switzerland;Frontiers Media S.A.;2008-ongoing;"Behavioral Neuroscience (Q1); Biological Psychiatry (Q1); Neurology (Q1); Neuropsychology and Physiological Psychology (Q1); Psychiatry and Mental Health (Q1)"
85;14772;Human Communication Research;journal;03603989, 14682958;2.018;Q1;75;25;79;1549;249;76;2.42;61.96;United States;Wiley-Blackwell;1974-ongoing;"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)"
86;12005;Journal of Traumatic Stress;journal;15736598, 08949867;2.005;Q1;123;113;268;3571;1066;253;3.43;31.60;United States;Wiley-Blackwell;1988-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
87;12841;Clinical Child and Family Psychology Review;journal;10964037;1.991;Q1;85;18;42;2795;175;42;4.23;155.28;United States;Kluwer Academic/Plenum Publishers;1998-ongoing;"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)"
88;12859;Cognition and Instruction;journal;1532690X, 07370008;1.978;Q1;71;15;37;892;104;36;1.37;59.47;United States;Lawrence Erlbaum Associates Inc.;1984-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
89;18013;Neuropsychology;journal;08944105;1.973;Q1;116;77;221;4662;1022;220;4.45;60.55;United States;American Psychological Association;1990-ongoing;Neuropsychology and Physiological Psychology (Q1)
90;16245;Journal of Affective Disorders;journal;01650327;1.966;Q1;165;517;969;21837;4641;964;4.32;42.24;Netherlands;Elsevier BV;1979-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
91;19700175166;Frontiers in Behavioral Neuroscience;journal;16625153;1.965;Q1;58;89;151;6461;583;148;4;72.60;Switzerland;Frontiers Media S.A.;2007-ongoing;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
92;14277;Health Psychology;journal;02786133;1.937;Q1;148;100;322;4306;1587;298;4.62;43.06;United States;American Psychological Association;1984-ongoing;"Applied Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
93;12164;Brain and Language;journal;0093934X;1.935;Q1;110;75;227;4299;863;217;3.98;57.32;United States;Elsevier Inc.;1974-ongoing;"Experimental and Cognitive Psychology (Q1); Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2)"
94;5800179612;Social Neuroscience;journal;17470919, 17470927;1.927;Q1;56;52;100;3409;415;99;3.59;65.56;United Kingdom;Taylor & Francis;2006-ongoing;"Behavioral Neuroscience (Q1); Development (Q1); Social Psychology (Q1)"
95;12061;Memory and Cognition;journal;0090502X, 15325946;1.912;Q1;112;124;323;5412;792;319;2.15;43.65;United States;Springer New York LLC;1973-ongoing;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Neuropsychology and Physiological Psychology (Q1)"
96;12163;Brain and Cognition;journal;10902147, 02782626;1.908;Q1;111;152;361;8835;1388;357;3.82;58.13;United States;Elsevier Inc.;1982-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
97;12100156129;Learning Disabilities Research and Practice;journal;09388982;1.901;Q1;14;0;1;0;3;1;0;0.00;United States;Wiley-Blackwell;2008, 2012-ongoing;"Developmental and Educational Psychology (Q1); Education (Q1); Health (social science) (Q1)"
98;13487;Depression and Anxiety;journal;10914269, 15206394;1.885;Q1;110;137;443;8037;1777;430;4.41;58.66;United States;John Wiley & Sons Inc.;1996-ongoing;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
99;22281;Reading and Writing;journal;09224777, 15730905;1.885;Q1;64;53;142;2725;329;138;1.92;51.42;Netherlands;Kluwer Academic Publishers;1989-ongoing;"Education (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1); Speech and Hearing (Q1)"
100;29412;Group and Organization Management;journal;10596011;1.877;Q1;74;26;83;2238;258;78;3.43;86.08;United States;SAGE Publications;1976-ongoing;"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1)"
101;14061;Psychometrika;journal;00333123;1.867;Q1;68;35;119;1242;236;118;2.13;35.49;United States;Springer New York LLC;1936-1951, 1953-ongoing;"Applied Mathematics (Q1); Psychology (miscellaneous) (Q1)"
102;17508;Social Development;journal;14679507, 0961205X;1.847;Q1;81;43;150;2417;424;147;2.34;56.21;United Kingdom;Blackwell Publishing Inc.;1992-ongoing;"Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
103;22111;Journal of Autism and Developmental Disorders;journal;01623257;1.835;Q1;153;179;525;7771;2149;499;3.77;43.41;United States;Kluwer Academic/Plenum Publishers;1979-ongoing;Developmental and Educational Psychology (Q1)
104;25987;Social Networks;journal;03788733;1.833;Q1;85;32;81;1635;403;80;5.06;51.09;Netherlands;Elsevier BV;1978-ongoing;"Anthropology (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
105;22861;Political Psychology;journal;0162895X, 14679221;1.832;Q1;80;47;118;2646;381;116;2.56;56.30;United Kingdom;Blackwell Publishing Inc.;1996-ongoing;"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Political Science and International Relations (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
106;14852;Intelligence;journal;18737935, 01602896;1.826;Q1;80;53;180;2685;583;167;3.22;50.66;Netherlands;Elsevier BV;1977-ongoing;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
107;13124;Trauma, Violence and Abuse;journal;15248380, 15528324;1.819;Q1;70;17;55;1242;265;53;4.32;73.06;United States;SAGE Publications;2000-ongoing;"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)"
