Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
16;64345;"Ecological Monographs";journal;"00129615";5,470;Q1;142;31;97;3404;743;92;8,15;109,81;United States;"Wiley-Blackwell";"1974-1977, 1979-1980, 1987-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
17;16715;"Annual Review of Phytopathology";book series;"00664286";5,450;Q1;143;26;73;3351;951;73;10,97;128,88;United States;"Annual Reviews Inc.";"1973, 1981, 1987, 1989-ongoing";"Plant Science (Q1)"
18;130093;"Biogeosciences Discussions";journal;"18106285, 18106277";5,168;Q1;5;0;1;0;10;1;10,00;0,00;Germany;"Copernicus GmbH";"2009, 2012, 2014-ongoing";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
19;15537;"Current Biology";journal;"09609822";4,848;Q1;290;686;2145;17748;11007;1843;5,82;25,87;United States;"Cell Press";"1991-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
20;9500153903;"Biological Reviews";journal;"14647931";4,637;Q1;143;48;105;8457;975;103;9,58;176,19;United States;"John Wiley & Sons Inc.";"1924-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
21;144675;"Frontiers in Ecology and the Environment";journal;"15409295";4,544;Q1;135;211;631;2432;1647;198;8,72;11,53;United States;"Wiley-Blackwell";"2003-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
22;29602;"Journal of Ecology";journal;"00220477, 13652745";4,473;Q1;160;157;389;9368;2347;378;5,21;59,67;United Kingdom;"Blackwell Publishing Inc.";"1976, 1979-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1)"
23;16612;"Plant Journal";journal;"1365313X, 09607412";4,436;Q1;241;359;1032;20273;7428;1001;6,70;56,47;United Kingdom;"Blackwell Publishing Inc.";"1991-ongoing";"Cell Biology (Q1); Genetics (Q1); Plant Science (Q1)"
24;29443;"Advances in the Study of Behavior";book series;"00653454";4,380;Q1;64;6;42;1112;208;23;7,79;185,33;United States;"Elsevier Inc.";"1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-ongoing";"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
25;20308;"Ecology";journal;"00129658";4,274;Q1;262;241;1053;10601;5709;1010;5,03;43,99;United States;"Wiley-Blackwell";"1973-1977, 1979-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
26;12216;"Molecular Biology and Evolution";journal;"15371719, 07374038";4,257;Q1;197;302;771;17029;5024;744;5,78;56,39;United Kingdom;"Oxford University Press";"1983-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q1)"
27;13093;"Quarterly Review of Biology";journal;"15397718, 00335770";4,026;Q1;69;8;36;1119;246;35;9,26;139,88;United States;"University of Chicago Press";"1945-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1)"
28;21928;"Fish and Fisheries";journal;"14672960, 14672979";4,014;Q1;91;29;78;2550;526;74;6,08;87,93;United Kingdom;"Blackwell Publishing Inc.";"2001-ongoing";"Aquatic Science (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Management, Monitoring, Policy and Law (Q1); Oceanography (Q1)"
29;13096;"BMC Biology";journal;"17417007";4,011;Q1;90;91;288;3423;1471;216;6,76;37,62;United Kingdom;"BioMed Central";"2003-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biotechnology (Q1); Cell Biology (Q1); Developmental Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Physiology (Q1); Plant Science (Q1); Structural Biology (Q1)"
30;22104;"Evolution; international journal of organic evolution";journal;"00143820";3,927;Q1;184;305;760;19272;4094;741;4,95;63,19;United States;"Wiley-Blackwell";"1948-1949, 1971-1978, 1980, 1982-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
31;16615;"Plant Physiology";journal;"00320889, 15322548";3,916;Q1;276;549;1552;32444;10938;1497;6,93;59,10;United States;"American Society of Plant Biologists";"1965-1971, 1975, 1977-ongoing";"Genetics (Q1); Physiology (Q1); Plant Science (Q1)"
32;12604;"American Naturalist";journal;"00030147, 15375323";3,911;Q1;188;179;573;10431;2926;559;4,89;58,27;United States;"University of Chicago Press";"1948, 1960-1961, 1973-1975, 1979, 1981-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
33;17269;"Studies in Mycology";journal;"01660616";3,882;Q1;81;21;36;1489;302;35;11,56;70,90;Netherlands;"Westerdijk Fungal Biodiversity Institute";"1996, 1998-2000, 2002-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Plant Science (Q1)"
34;22044;"Global Ecology and Biogeography";journal;"1466822X";3,863;Q1;127;81;209;4924;1334;205;5,55;60,79;United Kingdom;"Blackwell Publishing Inc.";"1998-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Global and Planetary Change (Q1)"
35;13602;"Philosophical Transactions of the Royal Society B: Biological Sciences";journal;"09628436, 14712970";3,820;Q1;238;360;1056;24805;7793;1008;7,27;68,90;United Kingdom;"The Royal Society";"1970-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
36;5800173382;"ISME Journal";journal;"17517362, 17517370";3,732;Q1;140;192;410;9328;3118;382;7,98;48,58;United Kingdom;"Nature Publishing Group";"2007-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
37;4000151810;"PLoS Computational Biology";journal;"15537358, 1553734X";3,613;Q1;148;418;1042;23208;6338;1025;5,78;55,52;United States;"Public Library of Science";"2005-ongoing";"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
38;130030;"Proceedings of the Royal Society B: Biological Sciences";journal;"14712954, 09628452";3,555;Q1;221;523;1328;25221;7864;1292;5,80;48,22;United Kingdom;"The Royal Society";"1947, 1949-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
39;29544;"Journal of Animal Ecology";journal;"00218790, 13652656";3,512;Q1;139;138;412;8239;2136;405;5,06;59,70;United Kingdom;"Blackwell Publishing Inc.";"1979, 1982-ongoing";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
40;20297;"Molecular Ecology";journal;"1365294X, 09621083";3,508;Q1;203;427;1276;28156;7624;1228;5,33;65,94;United Kingdom;"Blackwell Publishing Inc.";"1992-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
41;19700182013;"Genome Biology and Evolution";journal;"17596653";3,442;Q1;60;133;78;7638;373;77;4,84;57,43;United Kingdom;"Oxford University Press";"2010-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
42;17600155011;"Molecular Plant";journal;"16742052, 17529867";3,442;Q1;85;93;279;6686;1513;264;5,90;71,89;United States;"Elsevier Inc.";"2008-ongoing";"Molecular Biology (Q1); Plant Science (Q1)"
43;12503;"Remote Sensing of Environment";journal;"00344257";3,438;Q1;238;318;734;17098;4567;725;5,86;53,77;Netherlands;"Elsevier BV";"1969-ongoing";"Computers in Earth Sciences (Q1); Geology (Q1); Soil Science (Q1)"
44;20250;"Journal of Virology";journal;"10985514, 0022538X";3,429;Q1;271;1353;3701;69181;20971;3606;5,81;51,13;United States;"American Society for Microbiology";"1967-ongoing";"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
45;19683;"Environmental Microbiology";journal;"14622912, 14622920";3,368;Q1;164;262;817;15002;5347;770;6,48;57,26;United Kingdom;"Blackwell Publishing Inc.";"1992, 1999-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
46;14434;"Cladistics";journal;"10960031, 07483007";3,351;Q1;83;48;117;2979;474;109;4,24;62,06;United Kingdom;"Blackwell Publishing Inc.";"1985-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
47;17822;"Conservation Biology";journal;"15231739, 08888892";3,312;Q1;201;162;632;6018;3101;534;5,18;37,15;United Kingdom;"Blackwell Publishing Inc.";"1987-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Medicine (miscellaneous) (Q1); Nature and Landscape Conservation (Q1)"
48;15049;"Biometrika";journal;"14643510, 00063444";3,254;Q1;105;78;197;1795;456;195;2,04;23,01;United Kingdom;"Oxford University Press";"1908-1913, 1947-1951, 1965-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
49;26239;"Quaternary Science Reviews";journal;"02773791";3,216;Q1;164;281;719;24747;3566;682;4,63;88,07;United Kingdom;"Elsevier Ltd.";"1982-ongoing";"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
50;19908;"New Phytologist";journal;"14698137, 0028646X";3,117;Q1;210;421;1161;23600;6827;971;6,78;56,06;United Kingdom;"Blackwell Publishing Inc.";"1902-ongoing";"Physiology (Q1); Plant Science (Q1)"
51;19989;"Perspectives in Plant Ecology, Evolution and Systematics";journal;"14338319";3,045;Q1;69;30;74;2888;374;70;3,70;96,27;Netherlands;"Elsevier BV";"1998-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1)"
52;20276;"Ecography";journal;"09067590";2,970;Q1;109;107;303;6535;1575;296;4,70;61,07;United Kingdom;"Blackwell Publishing Inc.";"1978-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
53;18002;"Functional Ecology";journal;"02698463, 13652435";2,895;Q1;137;145;383;9614;1861;376;4,78;66,30;United Kingdom;"Blackwell Publishing Inc.";"1987-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
54;14551;"Diversity and Distributions";journal;"13669516, 14724642";2,849;Q1;104;104;289;7170;1522;284;5,25;68,94;United Kingdom;"Blackwell Publishing Inc.";"1998-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
55;19900191736;"Conservation Letters";journal;"1755263X";2,847;Q1;62;56;55;2189;208;54;3,92;39,09;United States;"John Wiley & Sons Inc.";"2008, 2010-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
56;17244;"Biological Conservation";journal;"00063207";2,832;Q1;173;367;887;21912;4271;848;4,74;59,71;Netherlands;"Elsevier BV";"1968-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
57;19019;"Plant and Cell Physiology";journal;"00320781, 14719053";2,822;Q1;135;188;554;10087;2720;530;5,10;53,65;United Kingdom;"Oxford University Press";"1959-ongoing";"Cell Biology (Q1); Medicine (miscellaneous) (Q1); Physiology (Q1); Plant Science (Q1)"
58;13041;"Plant, Cell and Environment";journal;"01407791, 13653040";2,682;Q1;176;172;474;10433;2705;459;5,65;60,66;United Kingdom;"Blackwell Publishing Inc.";"1978-ongoing";"Physiology (Q1); Plant Science (Q1)"
59;18927;"Journal of Human Evolution";journal;"00472484, 10958606";2,681;Q1;112;127;372;9301;1326;355;3,40;73,24;United States;"Elsevier Inc.";"1972-ongoing";"Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)"
60;14324;"Advances in Agronomy";book series;"00652113";2,658;Q1;101;25;68;5196;380;39;11,68;207,84;United States;"Elsevier Inc.";"1949-1957, 1959-1972, 1974-1977, 1979-1984, 1986-1987, 1989-1999, 2001-ongoing";"Agronomy and Crop Science (Q1); Soil Science (Q1)"
61;19210;"Journal of Experimental Botany";journal;"14602431, 00220957";2,631;Q1;209;455;1039;29075;6015;1000;5,82;63,90;United Kingdom;"Oxford University Press";"1950-ongoing";"Physiology (Q1); Plant Science (Q1)"
62;24497;"Wildlife Monographs";journal;"00840173";2,616;Q1;37;4;6;546;28;6;6,00;136,50;United States;"Wiley-Blackwell";"1981-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
63;13768;"BioScience";journal;"00063568";2,606;Q1;189;146;364;3775;1368;276;3,90;25,86;United States;"Oxford University Press";"1972-1979, 1983-1986, 1988-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1)"
64;130037;"Biogeosciences";journal;"17264189, 17264170";2,542;Q1;106;263;585;17358;2383;572;4,05;66,00;Germany;"Copernicus GmbH";"2004-ongoing";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
65;24674;"Oikos";journal;"16000706, 00301299";2,490;Q1;164;213;614;10744;2169;600;3,30;50,44;United Kingdom;"Blackwell Publishing Inc.";"1973-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
66;18920;"Journal of Evolutionary Biology";journal;"1010061X, 14209101";2,482;Q1;113;261;681;16208;2579;669;3,46;62,10;United Kingdom;"Blackwell Publishing Inc.";"1988-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
67;14005;"Paleobiology";journal;"00948373";2,463;Q1;85;42;104;3093;397;103;3,51;73,64;United Kingdom;"Cambridge University Press";"1975-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)"
68;14161;"Molecular Plant-Microbe Interactions";journal;"08940282, 19437706";2,454;Q1;137;146;450;8632;2179;433;4,88;59,12;United States;"American Phytopathological Society";"1988-ongoing";"Agronomy and Crop Science (Q1); Medicine (miscellaneous) (Q1); Physiology (Q1)"
69;20343;"Ecosystems";journal;"14329840, 14350629";2,453;Q1;131;95;253;6204;1127;252;3,75;65,31;Germany;"Springer Verlag";"1998-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Environmental Chemistry (Q1)"
70;145678;"Biology Letters";journal;"17449561, 1744957X";2,434;Q1;95;270;695;5098;2763;611;4,32;18,88;United Kingdom;"The Royal Society";"2005-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1)"
71;10600153309;"PLoS ONE";journal;"19326203";2,425;Q1;268;13801;13520;657372;67484;13509;4,62;47,63;United States;"Public Library of Science";"2006-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
72;19400157205;"Evolutionary Applications";journal;"17524563, 17524571";2,418;Q1;57;58;91;4882;454;88;5,02;84,17;United Kingdom;"Blackwell Publishing Inc.";"2008-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
73;29576;"Limnology and Oceanography";journal;"00243590";2,398;Q1;179;193;636;9948;2410;614;3,65;51,54;United States;"Wiley-Blackwell";"1956-ongoing";"Aquatic Science (Q1); Oceanography (Q1)"
74;36753;"Critical Reviews in Plant Sciences";journal;"15497836, 07352689";2,307;Q1;102;28;60;4596;375;58;5,36;164,14;United Kingdom;"Taylor & Francis";"1983-ongoing";"Plant Science (Q1)"
75;13042;"Plant Molecular Biology";journal;"15735028, 01674412";2,305;Q1;157;138;430;7770;1926;426;4,40;56,30;Netherlands;"Kluwer Academic Publishers";"1981-ongoing";"Agronomy and Crop Science (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Plant Science (Q1)"
76;29269;"Journal of Biogeography";journal;"13652699, 03050270";2,290;Q1;141;193;571;13419;2639;534;4,81;69,53;United Kingdom;"Blackwell Publishing Inc.";"1974, 1979-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
77;28409;"Progress in Oceanography";journal;"00796611";2,280;Q1;120;58;264;5417;961;252;3,39;93,40;United Kingdom;"Elsevier Ltd.";"1963-1965, 1969, 1973, 1976-ongoing";"Aquatic Science (Q1); Geology (Q1)"
78;5800173376;"Biology Direct";journal;"17456150";2,274;Q1;59;65;169;4599;671;163;4,39;70,75;United Kingdom;"BioMed Central";"2006-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Immunology (Q1); Modeling and Simulation (Q1)"
79;12925;"Oecologia";journal;"00298549, 14321939";2,252;Q1;176;316;841;17742;3202;827;3,60;56,15;Germany;"Springer Verlag";"1968-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
80;21724;"BMC Evolutionary Biology";journal;"14712148";2,226;Q1;105;374;981;24160;3937;971;3,75;64,60;United Kingdom;"BioMed Central";"2001-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1)"
81;28428;"Journal of Geophysical Research";journal;"01480227";2,193;Q1;295;2353;6405;116445;21635;6264;3,22;49,49;United States;"Wiley-Blackwell";"1968-1971, 1973-ongoing";"Aquatic Science (Q1); Atmospheric Science (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Forestry (Q1); Geochemistry and Petrology (Q1); Geophysics (Q1); Oceanography (Q1); Paleontology (Q1); Soil Science (Q1); Space and Planetary Science (Q1); Water Science and Technology (Q1)"
82;16592;"Plant Biotechnology Journal";journal;"14677644, 14677652";2,189;Q1;96;101;222;5479;1315;207;6,10;54,25;United Kingdom;"Blackwell Publishing Inc.";"2004-ongoing";"Agronomy and Crop Science (Q1); Biotechnology (Q1); Plant Science (Q1)"
83;21503;"Evolution and Human Behavior";journal;"10905138";2,184;Q1;102;43;154;2359;625;149;3,65;54,86;Netherlands;"Elsevier BV";"1997-ongoing";"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
84;24135;"Bulletin of the American Museum of Natural History";journal;"00030090, 19373546";2,174;Q1;51;17;33;3395;123;33;3,17;199,71;United States;"American Museum of Natural History";"1996-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1)"
85;14802;"Soil Biology and Biochemistry";journal;"00380717";2,159;Q1;186;309;935;16008;3880;919;3,79;51,81;United Kingdom;"Elsevier Ltd.";"1933, 1969-ongoing";"Microbiology (Q1); Soil Science (Q1)"
86;28861;"Biometrics";journal;"0006341X, 15410420";2,114;Q1;116;177;443;4423;890;416;1,88;24,99;United Kingdom;"Blackwell Publishing Inc.";"1946-1951, 1965-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
87;19900191716;"Reviews in Aquaculture";journal;"17535123";2,044;Q1;30;11;17;946;83;17;4,88;86,00;Australia;"Blackwell Pub. Asia";"2009-ongoing";"Aquatic Science (Q1); Ecology (Q1); Management, Monitoring, Policy and Law (Q1)"
88;24602;"Aquatic Toxicology";journal;"0166445X, 18791514";2,019;Q1;125;248;571;12909;2489;552;4,35;52,05;Netherlands;"Elsevier BV";"1981-ongoing";"Aquatic Science (Q1); Health, Toxicology and Mutagenesis (Q1)"
89;18965;"Molecular Phylogenetics and Evolution";journal;"10959513, 10557903";2,014;Q1;142;252;1065;17108;4237;1031;3,91;67,89;United States;"Elsevier Inc.";"1992-ongoing";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q2)"
90;22230;"Advances in Ecological Research";book series;"00652504";2,012;Q1;54;14;22;1990;138;6;26,20;142,14;United States;"Elsevier Inc.";"1962, 1964, 1966-1969, 1971, 1974-1975, 1977, 1980, 1982-1984, 1986-1995, 1997, 1999-2001, 2003-2006, 2008-ongoing";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
91;16794;"BMC Plant Biology";journal;"14712229";2,011;Q1;95;185;553;10970;2411;552;3,88;59,30;United Kingdom;"BioMed Central";"2001-ongoing";"Plant Science (Q1)"
92;13151;"Behavioral Ecology";journal;"14657279, 10452249";1,981;Q1;106;201;545;10383;1890;540;3,27;51,66;United Kingdom;"Oxford University Press";"1990-ongoing";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
93;24580;"Animal Behaviour";journal;"00033472, 10958282";1,973;Q1;150;347;1123;18583;3986;1053;3,61;53,55;United States;"Elsevier Inc.";"1958-ongoing";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
94;26830;"Deep-Sea Research Part I: Oceanographic Research Papers";journal;"09670637";1,969;Q1;110;102;370;5924;1072;367;2,60;58,08;United Kingdom;"Elsevier Ltd.";"1992-ongoing";"Aquatic Science (Q1); Oceanography (Q1)"
95;15112;"Freshwater Biology";journal;"13652427, 00465070";1,945;Q1;139;191;590;11776;2177;590;3,64;61,65;United Kingdom;"Blackwell Publishing Inc.";"1971-ongoing";"Aquatic Science (Q1)"
96;19618;"Applied and Environmental Microbiology";journal;"00992240, 10985336";1,929;Q1;293;1158;3046;48963;13677;2983;4,24;42,28;United States;"American Society for Microbiology";"1976-ongoing";"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1)"
97;19046;"Theoretical and Applied Genetics";journal;"14322242, 00405752";1,926;Q1;164;257;713;12675;2744;707;3,60;49,32;Germany;"Springer Verlag";"1933, 1968-ongoing";"Agronomy and Crop Science (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
98;145144;"Journal of Biology";journal;"14754924, 14785854";1,915;Q1;49;0;162;0;420;133;3,30;0,00;United Kingdom;"BioMed Central";"2002-2010";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
99;24039;"Food Chemistry";journal;"03088146";1,911;Q1;221;1498;3292;47416;15170;3250;4,27;31,65;Netherlands;"Elsevier BV";"1976-ongoing";"Analytical Chemistry (Q1); Food Science (Q1); Medicine (miscellaneous) (Q1)"
100;20861;"Systematic and Applied Microbiology";journal;"07232020";1,906;Q1;88;87;167;3790;672;164;3,63;43,56;Netherlands;"Elsevier BV";"1983-ongoing";"Applied Microbiology and Biotechnology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
101;6400153153;"Plant Methods";journal;"17464811";1,904;Q1;57;47;70;1813;293;69;3,29;38,57;United Kingdom;"BioMed Central";"2005-ongoing";"Biotechnology (Q1); Genetics (Q1); Plant Science (Q1)"
102;19790;"Molecular Plant Pathology";journal;"13643703, 14646722";1,897;Q1;90;77;197;4848;860;193;4,22;62,96;United Kingdom;"Blackwell Publishing Inc.";"2000-ongoing";"Agronomy and Crop Science (Q1); Plant Science (Q1); Soil Science (Q1); Molecular Biology (Q2)"
