Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
37;17400;Current Opinion in Structural Biology;journal;1879033X, 0959440X;5.917;Q1;206;101;336;4855;2388;305;7.07;48.07;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Molecular Biology (Q1); Structural Biology (Q1)"
38;22266;Human Molecular Genetics;journal;14602083, 09646906;5.894;Q1;284;292;837;12058;7716;837;9.35;41.29;United Kingdom;Western Europe;Oxford University Press;1992-2021;"Genetics (Q1); Genetics (clinical) (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
39;22214;Genome Research;journal;15495469, 10889051;5.892;Q1;305;137;392;4885;2598;384;6.37;35.66;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
40;17426;DNA Research;journal;17561663, 13402838;5.818;Q1;103;54;159;673;848;159;4.55;12.46;United Kingdom;Western Europe;Oxford University Press;1994-2021;"Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
41;17378;Critical Reviews in Biochemistry and Molecular Biology;journal;10409238, 15497798;5.771;Q1;112;24;35;2258;271;35;7.73;94.08;United Kingdom;Western Europe;Informa Healthcare;1972-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
42;22141;Genes to Cells;journal;13652443, 13569597;5.634;Q1;118;64;221;2952;1006;221;4.78;46.13;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1996-2021;"Cell Biology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
43;17379;Molecular and Cellular Neurosciences;journal;10959327, 10447431;5.616;Q1;140;72;189;4251;1166;189;5.39;59.04;United States;Northern America;Academic Press Inc.;1990-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
44;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;5.531;Q1;168;18;83;2322;664;78;6.43;129;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
45;18579;Mechanisms of Development;journal;18726356, 09254773;5.462;Q1;0;0;0;0;0;0;0;0;Ireland;Western Europe;"John Wiley &amp; Sons Inc.";1990-2020;"Developmental Biology (Q1); Embryology (Q1)"
46;26208;Molecular Endocrinology;journal;19449917, 08888809;5.441;Q1;194;185;508;9036;3868;505;7.45;48.84;United States;Northern America;The Endocrine Society;1987-2016;"Endocrinology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
47;17500154901;Progress in Molecular Biology and Translational Science;journal;18771173, 18780814;5.263;Q1;103;10;111;2075;633;80;5.68;207.5;Netherlands;Western Europe;Academic Press Inc.;2008-2021;"Molecular Biology (Q1); Molecular Medicine (Q1)"
48;14536;Developmental Biology;journal;1095564X, 00121606;5.208;Q1;232;401;960;22117;5872;956;5.88;55.15;United States;Northern America;Elsevier Inc.;1959-2022;"Cell Biology (Q1); Developmental Biology (Q1); Molecular Biology (Q1)"
49;19017;RNA;journal;13558382, 14699001;5.183;Q1;178;152;379;6427;1902;375;5.03;42.28;United States;Northern America;Cold Spring Harbor Laboratory Press;1995-2021;Molecular Biology (Q1)
50;59736;Genes and function;journal;13607413, 13654624;5.151;Q1;13;0;27;0;109;26;4.04;0;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1997;Genetics (Q1)
51;17618;Journal of Molecular Biology;journal;00222836, 10898638;4.991;Q1;277;1014;2243;49455;12473;2085;5.38;48.77;United States;Northern America;Academic Press Inc.;1959-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
52;23063;Circulation Research;journal;00097330, 15244571;4.958;Q1;352;333;797;14123;6413;762;7.53;42.41;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1953-2021;"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)"
53;19700180835;Advances in Protein Chemistry and Structural Biology;journal;18761631, 18761623;4.912;Q1;76;0;38;0;216;37;6.05;0;United States;Northern America;Academic Press Inc.;2008-2021;"Biochemistry (Q1); Structural Biology (Q1)"
54;18556;Journal of Cell Science;journal;14779137, 00219533;4.766;Q1;289;453;942;23137;5705;940;6.06;51.08;United Kingdom;Western Europe;Company of Biologists Ltd;1966-2022;Cell Biology (Q1)
55;29183;Cancer Research;journal;00085472, 15387445;4.76;Q1;466;1001;2817;37063;25219;2788;8.54;37.03;United States;Northern America;American Association for Cancer Research Inc.;1941-2021;"Cancer Research (Q1); Oncology (Q1)"
56;21100456838;Cell Chemical Biology;journal;24519448, 24519456;4.693;Q1;190;128;342;5031;2053;317;6;39.3;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
57;14204;Nucleic Acids Research;journal;03051048, 13624962;4.69;Q1;569;729;2497;25208;13104;2483;5.69;34.58;United Kingdom;Western Europe;Oxford University Press;1974-2021;Genetics (Q1)
58;22173;Genetics;journal;19432631, 00166731;4.68;Q1;255;443;1372;22037;6115;1356;4.08;49.74;United States;Northern America;Genetics Society of America;1945-1951, 1961-2021;Genetics (Q1)
59;12523;Oncogene;journal;14765594, 09509232;4.649;Q1;353;923;2101;46041;13905;2100;6.41;49.88;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Cancer Research (Q1); Genetics (Q1); Molecular Biology (Q1)"
60;16612;Plant Journal;journal;1365313X, 09607412;4.624;Q1;284;289;803;11492;4474;803;5.2;39.76;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;"Cell Biology (Q1); Genetics (Q1); Plant Science (Q1)"
61;21677;American Journal of Human Genetics;journal;15376605, 00029297;4.516;Q1;310;448;1226;13576;8636;942;7.03;30.3;United States;Northern America;Cell Press;1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
62;25454;Blood;journal;15280020, 00064971;4.458;Q1;484;1092;3713;45585;27283;3318;7.06;41.74;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
63;20298;Molecular Microbiology;journal;13652958, 0950382X;4.323;Q1;254;514;1405;22239;8403;1320;5.99;43.27;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
64;23460;Journal of General Physiology;journal;00221295, 15407748;4.217;Q1;131;128;359;5344;1863;346;5.22;41.75;United States;Northern America;Rockefeller University Press;1919, 1930, 1933, 1936, 1945-2021;Physiology (Q1)
65;21656;Advances in Genetics;journal;00652660;4.174;Q1;72;7;21;3964;75;15;3.55;566.29;United States;Northern America;Academic Press Inc.;1947-1948, 1950-1951, 1953-1956, 1958, 1961, 1963-1965, 1968, 1970-1971, 1973, 1976-1977, 1979, 1982, 1984-1985, 1987-1992, 1994-1999, 2001-2021;"Genetics (Q1); Medicine (miscellaneous) (Q1)"
66;14510;Current topics in cellular regulation;journal;00702137;4.107;Q1;23;0;16;0;106;8;5.88;0;United States;Northern America;Academic Press Inc.;1972-1986, 1988-1990, 1992, 1996-1997, 2000-2001;Cell Biology (Q1)
67;12216;Molecular Biology and Evolution;journal;15371719, 07374038;3.955;Q1;228;190;473;8138;2411;432;4.45;42.83;United Kingdom;Western Europe;Oxford University Press;1983-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q1)"
68;24046;Seminars in Cancer Biology;journal;10963650, 1044579X;3.871;Q1;157;48;93;3287;503;89;5.82;68.48;United States;Northern America;Academic Press Inc.;1990-2021;Cancer Research (Q1)
69;22071;Critical Reviews in Eukaryotic Gene Expression;journal;10454403;3.841;Q1;64;27;53;1779;252;53;4.29;65.89;United States;Northern America;Begell House Inc.;1990-2021;"Genetics (Q1); Molecular Biology (Q1)"
70;33483;Folding and Design;journal;13590278;3.767;Q1;62;0;178;0;962;174;4.94;0;United States;Northern America;Cell Press;1996-1998;"Biochemistry (Q1); Molecular Medicine (Q1)"
71;14305;Systematic Biology;journal;1076836X, 10635157;3.625;Q1;188;53;136;2677;672;136;4.97;50.51;United Kingdom;Western Europe;Oxford University Press;1952, 1968-1975, 1977-1978, 1980-1982, 1984, 1986, 1988-1989, 1991-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
72;26463;Progress in Lipid Research;journal;18732194, 01637827;3.623;Q1;154;15;39;3019;272;39;6.24;201.27;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Biochemistry (Q1); Cell Biology (Q1)"
73;16867;Biochemistry;journal;15204995, 00062960;3.519;Q1;260;1905;5798;86181;25872;5797;4.44;45.24;United States;Northern America;American Chemical Society;1962-2021;Biochemistry (Q1)
74;22104;"Evolution; international journal of organic evolution";journal;15585646, 00143820;3.444;Q1;206;194;634;11372;2505;632;3.63;58.62;United States;Northern America;Wiley-Blackwell;1948-1949, 1971-1978, 1980, 1982-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
75;22680;Journal of the American Chemical Society;journal;15205126, 00027863;3.438;Q1;644;2121;6499;93625;35787;5764;5.49;44.14;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
76;14959;Critical Reviews in Neurobiology;journal;08920915;3.389;Q1;61;13;45;3135;308;45;4.93;241.15;United States;Northern America;Begell House Inc.;1987-2001, 2003-2008;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1); Physiology (Q1); Physiology (medical) (Q1)"
77;29659;Journal of Structural Biology;journal;10478477, 10958657;3.349;Q1;151;126;311;4054;982;307;2.92;32.17;United States;Northern America;Academic Press Inc.;1990-2021;Structural Biology (Q1)
78;12100154407;International Review of Cell and Molecular Biology;journal;19376448;3.331;Q1;118;59;139;11939;774;139;6.82;202.36;United States;Northern America;Elsevier Inc.;2008-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
79;14280;Protein Science;journal;1469896X, 09618368;3.308;Q1;182;309;884;12589;3775;883;4.31;40.74;United States;Northern America;Wiley-Blackwell;1992-2021;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
80;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;3.271;Q1;66;31;22;5954;143;22;8.2;192.06;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
81;19602;Advances in Microbial Physiology;book series;00652911;3.223;Q1;67;6;21;1248;115;21;5.6;208;United States;Northern America;Academic Press Inc.;1967-1969, 1971-2021;"Microbiology (Q1); Physiology (Q1)"
82;29211;Cancer Surveys;journal;02612429;3.219;Q1;42;0;130;0;536;125;2.64;0;United States;Northern America;Cold Spring Harbor Laboratory Press;1982, 1985-1999;"Cancer Research (Q1); Oncology (Q1)"
83;27498;Annual Review of Medicine;journal;1545326X, 00664219;3.218;Q1;165;33;117;2147;866;117;7.6;65.06;United States;Northern America;Annual Reviews Inc.;1950-1958, 1960-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
84;16778;Advances in Enzymology and Related Areas of Molecular Biology;journal;0065258X, 19344694;3.193;Q1;25;7;9;778;50;9;5.56;111.14;United States;Northern America;"John Wiley &amp; Sons Inc.";1963-1995, 1998-2000, 2007, 2009-2011;"Biochemistry (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Molecular Biology (Q1)"
85;12430;Molecular Cancer Research;journal;15417786, 15573125;3.158;Q1;142;87;424;4702;1997;424;4.76;54.05;United States;Northern America;American Association for Cancer Research Inc.;2002-2021;"Cancer Research (Q1); Molecular Biology (Q1); Oncology (Q1)"
86;36094;Enzyme and Protein;journal;10196773;3.143;Q1;14;0;25;0;165;25;0;0;Switzerland;Western Europe;S. Karger AG;1993-1994, 1996;Biochemistry (Q1)
87;26960;Advances in Chemical Physics;book series;00652385;3.116;Q1;81;56;91;9257;514;91;3.63;165.3;United States;Northern America;"John Wiley &amp; Sons Inc.";1996-2014;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Bioengineering (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
88;21100778657;Acta Crystallographica Section D: Structural Biology;journal;20597983;3.106;Q1;142;391;557;9570;1587;556;2.85;24.48;United States;Northern America;"John Wiley &amp; Sons Inc.";2016-2021;Structural Biology (Q1)
89;16615;Plant Physiology;journal;00320889, 15322548;3.08;Q1;329;442;1524;18535;6485;1518;4.15;41.93;United States;Northern America;American Society of Plant Biologists;1965-1971, 1975, 1977-2021;"Genetics (Q1); Physiology (Q1); Plant Science (Q1)"
90;29949;Journal of Clinical Oncology;journal;15277755, 0732183X;3.066;Q1;574;551;1517;17931;11233;1292;7.05;32.54;United States;Northern America;American Society of Clinical Oncology;1983-2021;"Cancer Research (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
91;23475;Journal of Neurophysiology;journal;15221598, 00223077;2.973;Q1;252;635;1793;30148;7479;1792;3.96;47.48;United States;Northern America;American Physiological Society;1945-2021;"Neuroscience (miscellaneous) (Q1); Physiology (Q1)"
92;16115;Nature Biotechnology;journal;15461696, 10870156;2.963;Q1;463;527;1452;5820;4510;932;3.12;11.04;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
93;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.961;Q1;202;292;880;10710;4859;880;5.37;36.68;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1965-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
94;14131;Methods in Enzymology;journal;00766879, 15577988;2.946;Q1;172;472;1182;14377;4166;1168;3.53;30.46;United States;Northern America;Academic Press Inc.;1955, 1957, 1962-1963, 1966-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
95;14438;Cold Spring Harbor Symposia on Quantitative Biology;book series;00917451, 19434456;2.943;Q1;82;72;211;2560;412;208;1.83;35.56;United States;Northern America;Cold Spring Harbor Laboratory Press;1950-1962, 1964-1969, 1972-2020;"Biochemistry (Q1); Genetics (Q1); Molecular Biology (Q1)"
96;17399;Current Opinion in Chemical Biology;journal;13675931, 18790402;2.907;Q1;190;105;166;4564;794;164;4.78;43.47;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Analytical Chemistry (Q1); Biochemistry (Q1)"
97;14511;Current Topics in Developmental Biology;journal;00702153, 15578933;2.886;Q1;101;50;114;6027;348;113;3.7;120.54;United States;Northern America;Academic Press Inc.;1966-1972, 1974-1975, 1977-1980, 1982-1984, 1986-1987, 1990-2001, 2003-2021;"Cell Biology (Q1); Developmental Biology (Q1)"
98;17590;Journal of Bioenergetics and Biomembranes;journal;15736881, 0145479X;2.875;Q1;99;59;178;3121;723;178;3.67;52.9;United States;Northern America;Springer New York;1976-2021;"Cell Biology (Q1); Physiology (Q1)"
99;18946;Journal of Molecular Evolution;journal;14321432, 00222844;2.874;Q1;128;176;517;7345;1936;505;3.51;41.73;United States;Northern America;Springer New York;1971-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Molecular Biology (Q1)"
100;24085;Progress in Nuclear Magnetic Resonance Spectroscopy;journal;00796565, 18733301;2.87;Q1;109;16;43;2348;273;43;4.88;146.75;Netherlands;Western Europe;Elsevier;1965-1967, 1969-1973, 1975-1982, 1984-2021;"Analytical Chemistry (Q1); Biochemistry (Q1); Materials Science (miscellaneous) (Q1); Nuclear and High Energy Physics (Q1); Spectroscopy (Q1)"
101;14859;Biophysical Journal;journal;15420086, 00063495;2.861;Q1;278;615;1854;26862;7484;1813;4.05;43.68;United States;Northern America;Cell Press;1960-2021;Biophysics (Q1)
102;29308;Critical Reviews in Oncogenesis;journal;08939675;2.858;Q1;51;11;51;3199;200;51;3.81;290.82;United States;Northern America;Begell House Inc.;1989-2000, 2006-2009, 2011-2021;Cancer Research (Q1)
103;22215;Genomics;journal;08887543, 10898646;2.854;Q1;146;420;1765;12779;6210;1762;3.37;30.43;United States;Northern America;Academic Press Inc.;1987-2021;Genetics (Q1)
104;16791;Biochimica et Biophysica Acta - Bioenergetics;journal;00052728, 18792650;2.845;Q1;179;110;444;7498;1929;443;4.74;68.16;Netherlands;Western Europe;Elsevier;1967-2021;"Biochemistry (Q1); Biophysics (Q1); Cell Biology (Q1)"
105;14538;Developmental Dynamics;journal;10588388, 10970177;2.826;Q1;144;114;388;5502;1433;388;3.87;48.26;United States;Northern America;Wiley-Liss Inc.;1992-2021;Developmental Biology (Q1)
106;12459;Journal of the National Cancer Institute;journal;14602105, 00278874;2.792;Q1;367;473;1225;10221;5853;774;4.52;21.61;United Kingdom;Western Europe;Oxford University Press;1940-2021;"Cancer Research (Q1); Oncology (Q1)"
107;23478;Journal of Physiology;journal;00223751, 14697793;2.727;Q1;249;632;1746;24081;7325;1740;4.08;38.1;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
108;20220;Journal of Bacteriology;journal;00219193, 10985530;2.688;Q1;255;1056;3139;43230;12019;3127;3.73;40.94;United States;Northern America;American Society for Microbiology;1945-2021;"Microbiology (Q1); Molecular Biology (Q1)"
109;16850;Biochemical Journal;journal;14708728, 02646021;2.684;Q1;273;783;3017;32504;12623;2974;4.28;41.51;United Kingdom;Western Europe;Portland Press, Ltd.;1945-2021;"Biochemistry (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
110;12229;Mass Spectrometry Reviews;journal;10982787, 02777037;2.675;Q1;130;10;41;1859;248;41;6.46;185.9;United States;Northern America;"John Wiley &amp; Sons Inc.";1982-2021;"Analytical Chemistry (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Condensed Matter Physics (Q1); Spectroscopy (Q1)"
111;22142;Genesis;journal;1526954X, 1526968X;2.65;Q1;113;74;201;3229;658;201;3.05;43.64;United States;Northern America;Wiley-Liss Inc.;2000-2021;"Cell Biology (Q1); Endocrinology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
112;17620;Journal of Neurochemistry;journal;14714159, 00223042;2.646;Q1;240;610;1865;27729;8833;1857;4.79;45.46;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1956-2021;"Biochemistry (Q1); Cellular and Molecular Neuroscience (Q1)"
