Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
15;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;4.315;Q1;223;26;103;4586;793;99;7.32;176.38;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
16;21275;Journal of Immunology;journal;15506606, 00221767;4.302;Q1;387;1814;5220;83985;38816;5215;7.29;46.3;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
17;19602;Advances in Microbial Physiology;book series;00652911;4.163;Q1;67;12;26;1819;162;26;5.8;151.58;United States;Northern America;Academic Press Inc.;1967-1969, 1971-2021;"Microbiology (Q1); Physiology (Q1)"
18;20298;Molecular Microbiology;journal;13652958, 0950382X;4.07;Q1;254;498;1498;23489;9361;1417;6.01;47.17;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
19;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;3.917;Q1;168;30;75;3601;551;72;7.76;120.03;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
20;19669;Current Opinion in Microbiology;journal;18790364, 13695274;3.765;Q1;185;106;309;5037;1897;288;6.65;47.52;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
21;20250;Journal of Virology;journal;10985514, 0022538X;3.569;Q1;304;1359;3959;63135;23620;3952;5.8;46.46;United States;Northern America;American Society for Microbiology;1967-2021;"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
22;21309;AIDS;journal;14735571, 02699370;3.543;Q1;222;540;1657;12760;9005;1119;5.41;23.63;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1987-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
23;20862;Trends in Microbiology;journal;18784380, 0966842X;3.458;Q1;209;200;544;4239;1698;355;2.99;21.2;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
24;20779;European Journal of Immunology;journal;00142980, 15214141;3.238;Q1;209;419;1321;15562;7265;1321;5.18;37.14;Germany;Western Europe;Wiley-VCH Verlag;1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
25;20752;Critical Reviews in Immunology;journal;10408401;2.986;Q1;77;31;56;3577;407;56;6.44;115.39;United States;Northern America;Begell House Inc.;1980-2021;Immunology (Q1)
26;16115;Nature Biotechnology;journal;15461696, 10870156;2.813;Q1;463;393;1484;4541;6551;1045;4.7;11.55;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
27;130030;Proceedings of the Royal Society B: Biological Sciences;journal;09628452;2.721;Q1;265;363;1068;13605;3830;1066;3.29;37.48;United Kingdom;Western Europe;The Royal Society;1946-1947, 1949-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
28;20220;Journal of Bacteriology;journal;00219193, 10985530;2.661;Q1;255;920;3029;38183;12050;3000;3.91;41.5;United States;Northern America;American Society for Microbiology;1945-2021;"Microbiology (Q1); Molecular Biology (Q1)"
29;17905;Yeast;journal;10970061, 0749503X;2.563;Q1;106;135;455;4861;1371;453;2.35;36.01;United Kingdom;Western Europe;John Wiley and Sons Ltd;1985-2021;"Applied Microbiology and Biotechnology (Q1); Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
30;21100297606;Arthritis and Rheumatology;journal;23265191, 23265205;2.495;Q1;328;408;1187;13048;6836;1007;5.56;31.98;United Kingdom;Western Europe;John Wiley and Sons Ltd;2014-2021;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
31;21245;International Immunology;journal;14602377, 09538178;2.35;Q1;138;162;608;7228;2322;608;3.67;44.62;United Kingdom;Western Europe;Oxford University Press;1989-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
32;19604;Advances in Virus Research;book series;15578399, 00653527;2.229;Q1;92;27;79;4186;402;79;4.5;155.04;United States;Northern America;Academic Press Inc.;1953-1955, 1957-1970, 1972-1974, 1976-1979, 1981-2021;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Virology (Q1)"
33;29607;Journal of Leukocyte Biology;journal;07415400, 19383673;2.16;Q1;200;254;707;12864;3234;699;4.56;50.65;United States;Northern America;"John Wiley &amp; Sons Inc.";1984-2021;"Cell Biology (Q1); Immunology (Q1)"
34;25454;Blood;journal;15280020, 00064971;2.129;Q1;484;1184;3575;46621;27918;3233;7.64;39.38;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
35;22343;Infection and Immunity;journal;10985522, 00199567;2.099;Q1;227;1053;2884;43221;12712;2872;4.2;41.05;United States;Northern America;American Society for Microbiology;1971-2021;"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Parasitology (Q1)"
36;18483;Cellular Microbiology;journal;14625814, 14625822;2.062;Q1;144;76;82;3541;369;82;4.5;46.59;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1999-2021;"Immunology (Q1); Microbiology (Q1); Virology (Q1)"
37;21267;Journal of Allergy and Clinical Immunology;journal;10976825, 00916749;2.024;Q1;307;414;1309;18495;6600;1220;5.12;44.67;United States;Northern America;Mosby Inc.;1963-1965, 1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
38;21250;International Reviews of Immunology;journal;15635244, 08830185;1.997;Q1;71;43;101;3117;394;98;2.16;72.49;United Kingdom;Western Europe;Informa Healthcare;1986-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
39;19618;Applied and Environmental Microbiology;journal;00992240, 10985336;1.994;Q1;339;831;2568;30662;10234;2564;3.8;36.9;United States;Northern America;American Society for Microbiology;1976-2021;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1)"
40;19603;Advances in Parasitology;journal;0065308X, 21636079;1.962;Q1;94;14;58;3105;247;51;3.42;221.79;United States;Northern America;Academic Press Inc.;1963-2021;"Medicine (miscellaneous) (Q1); Parasitology (Q1)"
41;27974;Frontiers in Bioscience - Landmark;journal;10934715, 10939946;1.946;Q1;149;148;330;14551;1283;329;4.08;98.32;United States;Northern America;Frontiers in Bioscience;1996-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
42;15610;Extremophiles;journal;14310651, 14334909;1.817;Q1;88;47;142;1855;409;142;2.34;39.47;Japan;Asiatic Region;Springer Japan;1997-2021;"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Medicine (Q1)"
43;19761;International Journal of Systematic and Evolutionary Microbiology;journal;14665026, 14665034;1.793;Q1;182;282;695;9209;2077;691;2.78;32.66;United Kingdom;Western Europe;Microbiology Society;2000-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1)"
44;19034;Microbial Drug Resistance;journal;10766294, 19318448;1.791;Q1;72;43;122;1591;458;122;2.84;37;United States;Northern America;Mary Ann Liebert Inc.;1995-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Pharmacology (Q1)"
45;19671;Current Topics in Microbiology and Immunology;journal;0070217X, 21969965;1.774;Q1;125;50;394;4378;1261;374;3.28;87.56;Germany;Western Europe;Springer Verlag;1967-2021;"Immunology (Q1); Immunology and Allergy (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
46;20886;Virology;journal;00426822, 10960341;1.751;Q1;183;497;1674;21471;6025;1674;3.42;43.2;United States;Northern America;Academic Press Inc.;1944, 1955-2021;Virology (Q1)
47;40575;Journal of Medical and Veterinary Mycology, Supplement;journal;09668454;1.733;Q1;26;12;32;1034;153;32;0;86.17;United Kingdom;Western Europe;Taylor and Francis Ltd.;1992, 1994, 1998, 2001;"Immunology (Q1); Microbiology (Q1)"
48;100774;Seminars in Virology;journal;10445773;1.678;Q1;30;0;25;0;90;24;0;0;United States;Northern America;Academic Press Inc.;1993-1998;"Immunology (Q1); Virology (Q1)"
49;14133;Molecular and Biochemical Parasitology;journal;01666851, 18729428;1.606;Q1;115;220;617;7745;1702;617;2.47;35.2;Netherlands;Western Europe;Elsevier;1980-2021;"Parasitology (Q1); Molecular Biology (Q2)"
50;20863;Trends in Parasitology;journal;14715007, 14714922;1.593;Q1;152;198;454;3967;1383;341;3.16;20.04;United Kingdom;Western Europe;Elsevier Ltd.;2001-2021;"Infectious Diseases (Q1); Parasitology (Q1)"
51;19705;FEMS Microbiology Ecology;journal;01686496, 15746941;1.564;Q1;162;132;317;5795;927;316;2.9;43.9;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Applied Microbiology and Biotechnology (Q1); Ecology (Q1); Microbiology (Q1)"
52;28861;Biometrics;journal;0006341X, 15410420;1.563;Q1;134;162;516;3062;707;504;1.15;18.9;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1946-1951, 1965-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
53;20691;BMC Immunology;journal;14712172;1.54;Q1;63;11;1;410;2;1;2;37.27;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;Immunology (Q1)
54;20268;Microbiology (United Kingdom);journal;13500872, 14652080;1.54;Q1;186;347;1084;13909;3183;1058;2.78;40.08;United Kingdom;Western Europe;Microbiology Society;1994-2021;Microbiology (Q1)
55;20723;Clinical and Experimental Allergy;journal;09547894, 13652222;1.529;Q1;158;251;716;8492;2526;603;3.71;33.83;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
56;21270;Journal of Clinical Immunology;journal;02719142, 15732592;1.518;Q1;101;49;152;2435;567;151;3.89;49.69;United States;Northern America;Springer New York;1981-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
57;14802;Soil Biology and Biochemistry;journal;00380717;1.506;Q1;236;243;687;8494;1422;680;1.73;34.95;United Kingdom;Western Europe;Elsevier Ltd.;1933, 1969-2021;"Microbiology (Q1); Soil Science (Q1)"
58;20230;Journal of General Virology;journal;00221317, 14652099;1.488;Q1;173;348;1117;12767;3805;1117;3.41;36.69;United Kingdom;Western Europe;Microbiology Society;1967-2021;Virology (Q1)
59;20808;Immunologic Research;journal;0257277X, 15590755;1.474;Q1;90;50;154;3740;420;153;2.96;74.8;United States;Northern America;Humana Press;1986-2021;Immunology (Q1)
60;14944;Antonie van Leeuwenhoek;journal;00036072, 15729699;1.446;Q1;111;80;225;2376;622;219;2.39;29.7;Netherlands;Western Europe;Springer Netherlands;1934-1939, 1941-1944, 1946-2021;"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Biology (Q2)"
61;21100775663;HLA;journal;20592302, 20592310;1.431;Q1;100;162;542;3265;1568;532;3.04;20.15;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2011, 2016-2021;"Immunology (Q1); Immunology and Allergy (Q1); Genetics (Q2)"
62;21528;AIDS, Supplement;journal;13502840;1.409;Q1;37;0;35;0;112;34;3.24;0;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1993, 1995-2000, 2002-2005;"Immunology (Q1); Immunology and Allergy (Q1); Virology (Q1)"
63;18571;Fungal Genetics and Biology;journal;10960937, 10871845;1.385;Q1;113;52;210;2552;586;196;2.75;49.08;United States;Northern America;Academic Press Inc.;1996-2021;"Microbiology (Q1); Genetics (Q2)"
64;21771;AIDS Research and Human Retroviruses;journal;19318405, 08892229;1.363;Q1;94;204;733;7017;1948;672;2.62;34.4;United States;Northern America;Mary Ann Liebert Inc.;1987-2021;"Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)"
65;19718;Geomicrobiology Journal;journal;01490451, 15210529;1.351;Q1;81;25;70;1213;154;69;1.72;48.52;United Kingdom;Western Europe;Taylor and Francis Ltd.;1978-1981, 1983-2021;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Microbiology (Q1)"
66;7100153107;Seminars in Immunopathology;journal;18632297, 18632300;1.331;Q1;102;31;114;2166;314;106;1.84;69.87;Germany;Western Europe;Springer Verlag;2007-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
67;16749;Journal of Neuroimmunology;journal;18728421, 01655728;1.319;Q1;145;253;810;10738;2992;802;3.55;42.44;Netherlands;Western Europe;Elsevier;1981-2021;"Immunology (Q1); Immunology and Allergy (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
68;19683;Environmental Microbiology;journal;14622912, 14622920;1.317;Q1;201;89;155;3672;377;150;2.43;41.26;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992, 1999-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
69;19108;Tuberculosis;journal;1873281X, 14729792;1.309;Q1;90;49;81;1976;241;79;2.2;40.33;United States;Northern America;Churchill Livingstone;1974, 2001-2021;"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
70;20861;Systematic and Applied Microbiology;journal;16180984, 07232020;1.301;Q1;104;78;224;2571;502;224;2.16;32.96;Germany;Western Europe;Urban und Fischer Verlag Jena;1983-2021;"Applied Microbiology and Biotechnology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
71;19623;Archives of Microbiology;journal;1432072X, 03028933;1.292;Q2;107;137;360;4713;827;359;2.16;34.4;Germany;Western Europe;Springer Verlag;1974-2021;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Genetics (Q2); Microbiology (Q2); Molecular Biology (Q2)"
72;22271;Immunogenetics;journal;00937711, 14321211;1.264;Q2;95;125;475;4029;1104;468;2.27;32.23;Germany;Western Europe;Springer Verlag;1974-2021;"Genetics (Q2); Immunology (Q2)"
73;20712;Cellular Immunology;journal;10902163, 00088749;1.254;Q2;96;133;431;5401;1164;431;2.68;40.61;United States;Northern America;Academic Press Inc.;1970-2021;Immunology (Q2)
74;20356;Reviews in Medical Virology;journal;10529276, 10991654;1.203;Q1;96;36;85;2495;248;72;3.51;69.31;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Infectious Diseases (Q1); Virology (Q1)"
75;20239;Journal of Molecular Microbiology and Biotechnology;journal;14753774, 14641801;1.198;Q1;0;0;0;0;0;0;0;0;Switzerland;Western Europe;S. Karger AG;1999-2020;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Microbiology (Q2); Molecular Biology (Q2)"
76;21787;American Journal of Tropical Medicine and Hygiene;journal;14761645, 00029637;1.183;Q1;157;249;927;6598;1922;892;2.06;26.5;United States;Northern America;American Society of Tropical Medicine and Hygiene;1945-2021;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Parasitology (Q1); Virology (Q2)"
77;22379;International Journal for Parasitology;journal;18790135, 00207519;1.179;Q1;148;204;605;7830;1632;584;2.66;38.38;United Kingdom;Western Europe;Elsevier Ltd.;1971-2021;"Infectious Diseases (Q1); Parasitology (Q1)"
78;20813;Immunology;journal;00192805, 13652567;1.17;Q2;142;184;742;7774;2034;741;2.73;42.25;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1958-2021;"Immunology and Allergy (Q1); Immunology (Q2)"
79;23046;Transactions of the Royal Society of Tropical Medicine and Hygiene;journal;18783503, 00359203;1.162;Q1;109;164;603;3446;1136;573;1.87;21.01;United Kingdom;Western Europe;Oxford University Press;1907-2021;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Parasitology (Q1); Public Health, Environmental and Occupational Health (Q1)"
80;13076;Protist;journal;16180941, 14344610;1.146;Q2;78;37;116;1303;226;109;1.96;35.22;Germany;Western Europe;Urban und Fischer Verlag Jena;1998-2021;Microbiology (Q2)
81;20740;Clinical Immunology;journal;15217035, 15216616;1.132;Q2;130;178;447;6479;1255;428;2.76;36.4;United States;Northern America;Academic Press Inc.;1999-2021;"Immunology and Allergy (Q1); Immunology (Q2)"
82;20734;Clinical and Experimental Immunology;journal;00099104, 13652249;1.124;Q2;143;295;959;10334;2809;946;2.84;35.03;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1966-2021;"Immunology and Allergy (Q1); Immunology (Q2)"
83;20823;Immunology and Cell Biology;journal;14401711, 08189641;1.123;Q2;110;76;227;4047;605;227;2.79;53.25;United States;Northern America;"John Wiley &amp; Sons Inc.";1987-2021;"Cell Biology (Q2); Immunology (Q2)"
84;16785;Journal of NeuroVirology;journal;15382443, 13550284;1.1;Q2;87;75;254;2756;731;246;2.76;36.75;United Kingdom;Western Europe;Taylor and Francis Ltd.;1995-2021;"Neurology (Q1); Neurology (clinical) (Q1); Cellular and Molecular Neuroscience (Q2); Virology (Q2)"
85;20610;Journal of Food Protection;journal;19449097, 0362028X;1.092;Q2;144;340;817;9266;1692;813;1.92;27.25;United States;Northern America;International Association for Food Protection;1977-1980, 1982-2021;"Food Science (Q1); Microbiology (Q2)"
86;13932;Journal of Foraminiferal Research;journal;00961191;1.091;Q2;61;27;80;1622;115;80;1.49;60.07;United States;Northern America;Cushman Foundation;1979-2021;"Paleontology (Q1); Microbiology (Q2)"
87;20795;Human Immunology;journal;01988859, 18791166;1.074;Q2;97;162;443;5226;1050;439;2.36;32.26;United States;Northern America;Elsevier Inc.;1980-2021;"Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1); Immunology (Q2)"
88;15477;Biotechnology and Bioengineering;journal;00063592, 10970290;1.059;Q1;198;336;1104;10052;2399;1094;2.04;29.92;Germany;Western Europe;Wiley-VCH Verlag;1962-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
89;20264;Microbes and Infection;journal;1769714X, 12864579;1.059;Q2;148;145;372;7903;762;339;2.05;54.5;United States;Northern America;Elsevier USA;1989, 1999-2021;"Infectious Diseases (Q1); Immunology (Q2); Microbiology (Q2)"
90;19136;Annals of the Rheumatic Diseases;journal;00034967, 14682060;1.054;Q2;257;317;647;7030;1643;527;2.62;22.18;United Kingdom;Western Europe;BMJ Publishing Group;1945-1948, 1950-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Allergy (Q1); Rheumatology (Q1); Immunology (Q2)"
91;15968;Journal of Medical Virology;journal;10969071, 01466615;1.053;Q2;137;237;602;7278;2055;601;3.29;30.71;United States;Northern America;Wiley-Liss Inc.;1977-2021;"Infectious Diseases (Q1); Virology (Q2)"
92;14156;Molecular Immunology;journal;01615890, 18729142;1.049;Q2;134;43;318;2460;588;313;1.9;57.21;United Kingdom;Western Europe;Elsevier Ltd.;1973-2021;"Immunology (Q2); Molecular Biology (Q2)"
93;40981;Biology and Fertility of Soils;journal;14320789, 01782762;1.042;Q2;132;146;443;4985;647;441;1.18;34.14;Germany;Western Europe;Springer Verlag;1985-2021;"Agronomy and Crop Science (Q1); Soil Science (Q1); Microbiology (Q2)"
94;20186;Transfusion;journal;00411132, 15372995;1.038;Q2;138;304;706;7076;1621;528;2.16;23.28;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1958-2021;"Hematology (Q1); Immunology and Allergy (Q1); Immunology (Q2)"
95;19760;International Journal of Food Microbiology;journal;18793460, 01681605;1.031;Q2;199;269;618;7202;1251;609;1.61;26.77;Netherlands;Western Europe;Elsevier;1984-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1); Microbiology (Q2)"
96;20732;Clinical and Experimental Allergy, Supplement;journal;09602178;1.026;Q2;48;0;211;0;612;197;3.3;0;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1990-1993, 1995-2000;"Immunology and Allergy (Q1); Immunology (Q2)"
97;34345;Reviews in Immunogenetics;journal;13981714;1.021;Q2;31;0;74;0;116;70;1.57;0;Denmark;Western Europe;Munksgaard International Publishers;1999-2000;"Genetics (Q2); Immunology (Q2)"
98;19240;Journal of Rheumatology;journal;14992752, 0315162X;1.018;Q2;186;561;1749;14426;4499;1396;2.32;25.71;Canada;Northern America;Journal of Rheumatology;1974-2021;"Immunology and Allergy (Q1); Rheumatology (Q1); Immunology (Q2)"
99;21376;Vaccine;journal;0264410X, 18732518;1.012;Q1;191;612;1451;20380;4398;1399;2.95;33.3;Netherlands;Western Europe;Elsevier BV;1983-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Molecular Medicine (Q2)"
100;21268;Journal of Autoimmunity;journal;10959157, 08968411;1.008;Q2;121;99;275;3929;789;273;2.98;39.69;United States;Northern America;Academic Press Inc.;1988-2021;"Immunology and Allergy (Q1); Immunology (Q2)"
101;22993;Parasitology;journal;14698161, 00311820;0.999;Q1;119;175;506;7063;1094;503;2.13;40.36;United Kingdom;Western Europe;Cambridge University Press;1908-2021;"Animal Science and Zoology (Q1); Infectious Diseases (Q1); Parasitology (Q1)"
102;22129;Genes and Immunity;journal;14664879, 14765470;0.995;Q2;104;81;83;2599;292;82;3.52;32.09;United Kingdom;Western Europe;Nature Publishing Group;1999-2017, 2019-2021;"Genetics (Q2); Genetics (clinical) (Q2); Immunology (Q2)"
103;29152;Cancer Immunology, Immunotherapy;journal;14320851, 03407004;0.988;Q2;121;75;257;2764;638;257;2.37;36.85;Germany;Western Europe;Springer Science and Business Media Deutschland GmbH;1976-2021;"Medicine (miscellaneous) (Q1); Oncology (Q1); Cancer Research (Q2); Immunology (Q2); Immunology and Allergy (Q2)"
104;22989;Parasite Immunology;journal;01419838, 13653024;0.988;Q1;79;75;222;2745;507;216;2.18;36.6;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1979-2021;"Parasitology (Q1); Immunology (Q2)"
105;21274;Journal of Immunological Methods;journal;00221759, 18727905;0.974;Q2;137;217;651;6269;1514;641;2.35;28.89;Netherlands;Western Europe;Elsevier;1971-2021;"Immunology (Q2); Immunology and Allergy (Q2)"
106;20805;Immunobiology;journal;18783279, 01712985;0.953;Q2;97;47;181;1350;395;177;1.45;28.72;Germany;Western Europe;Urban und Fischer Verlag GmbH und Co. KG;1979-2021;"Hematology (Q1); Immunology (Q2); Immunology and Allergy (Q2)"
107;15701;Pediatric Allergy and Immunology;journal;13993038, 09056157;0.952;Q2;94;58;137;1418;324;111;1.94;24.45;United Kingdom;Western Europe;Blackwell Munksgaard;1990-2021;"Pediatrics, Perinatology and Child Health (Q1); Immunology (Q2); Immunology and Allergy (Q2)"
108;20217;Journal of Applied Microbiology;journal;13652672, 13645072;0.951;Q1;167;260;809;8131;1499;803;1.55;31.27;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1975, 1997-2021;"Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1)"
