Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
39;12257;Journal of Orthopaedic Trauma;journal;08905339;1.4509999999999998;Q1;109;310;790;6558;1866;695;2.56;21,15;United States;Lippincott Williams & Wilkins Ltd.;1987-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
40;19871;Journal of Athletic Training;journal;10626050, 1938162X;1.442;Q1;96;135;395;5216;1092;376;2.33;38,64;United States;National Athletic Trainers Association, Inc.;1996-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
41;14231;Statistical Methods in Medical Research;journal;09622802;1.402;Q1;71;205;252;5688;484;240;1.91;27,75;United States;SAGE Publications;1992-ongoing;"Health Information Management (Q1); Statistics and Probability (Q1); Epidemiology (Q2)"
42;22281;Reading and Writing;journal;09224777, 15730905;1.372;Q1;64;96;231;5503;549;220;2.13;57,32;Netherlands;Kluwer Academic Publishers;1989-ongoing;"Education (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1); Neuropsychology and Physiological Psychology (Q2)"
43;19889;Journal of Strength and Conditioning Research;journal;10648011, 15334287;1.366;Q1;108;423;1339;14706;3540;1329;2.42;34,77;United States;National Strength and Conditioning Association;1996-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
44;14352;Brain Topography;journal;15736792, 08960267;1.365;Q1;63;68;222;3915;713;211;2.87;57,57;United States;Kluwer Academic/Plenum Publishers;1988-ongoing;"Anatomy (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neurology (Q2)"
45;19873;Journal of Orthopaedic and Sports Physical Therapy;journal;01906011;1.357;Q1;104;169;447;5481;1065;316;3.01;32,43;United States;Sports Physical Therapy Section;1979-ongoing;"Medicine (miscellaneous) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
46;14604;Ophthalmic and Physiological Optics;journal;02755408, 14751313;1.329;Q1;60;83;227;2861;583;193;2.35;34,47;United Kingdom;Blackwell Publishing Inc.;1981-ongoing;"Ophthalmology (Q1); Optometry (Q1); Sensory Systems (Q2)"
47;36099;Archives of Pathology and Laboratory Medicine;journal;00039985;1.324;Q1;108;204;701;8495;2175;552;4.01;41,64;United States;American Medical Association;1973-ongoing;"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
48;16317;Clinical Rehabilitation;journal;14770873, 02692155;1.3219999999999998;Q1;97;171;380;5555;1103;332;3.07;32,49;United States;SAGE Publications;1987-ongoing;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
49;14033;Psychology of Sport and Exercise;journal;14690292;1.2819999999999998;Q1;74;107;330;5726;1163;320;3.43;53,51;Netherlands;Elsevier BV;2000-ongoing;"Applied Psychology (Q1); Sports Science (Q1)"
50;29203;Physics in Medicine and Biology;journal;00319155;1.263;Q1;172;578;1674;22328;4912;1631;2.83;38,63;United Kingdom;Institute of Physics Publishing;1956-ongoing;"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
51;23483;Knee;journal;09680160;1.244;Q1;69;207;616;6615;1431;575;2.16;31,96;Netherlands;Elsevier BV;1994-ongoing;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
52;20088;Vital and health statistics. Ser. 1: Programs and collection procedures;journal;00832014;1.234;Q1;15;3;2;176;8;2;0.0;58,67;United States;U.S. National Center for Health Statistics;1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999-2000, 2002-2003, 2005, 2007-ongoing;"Health Information Management (Q1); Statistics and Probability (Q2)"
53;22633;Learning Disability Quarterly;journal;07319487;1.232;Q1;44;22;68;871;143;58;2.46;39,59;United States;SAGE Publications Inc.;1978-ongoing;"Education (Q1); Health Professions (miscellaneous) (Q1); Behavioral Neuroscience (Q2)"
54;4000148206;Journal of Neurologic Physical Therapy;journal;15570584, 15570576;1.227;Q1;44;50;90;1813;255;72;3.58;36,26;United States;Lippincott Williams & Wilkins Ltd.;2005-ongoing;"Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
55;13625;Audiology and Neuro-Otology;journal;14203030, 14219700;1.222;Q1;70;38;169;1170;395;163;2.36;30,79;Switzerland;S. Karger AG;1996-ongoing;"Medicine (miscellaneous) (Q1); Otorhinolaryngology (Q1); Speech and Hearing (Q1); Physiology (Q2); Sensory Systems (Q2)"
56;19864;International Journal of Sports Medicine;journal;01724622, 14393964;1.217;Q1;92;148;573;5414;1334;545;2.51;36,58;Germany;Georg Thieme Verlag;1980-ongoing;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
57;19700187632;Physical Education and Sport Pedagogy;journal;17408989, 17425786;1.209;Q1;26;45;119;2105;331;119;2.27;46,78;United Kingdom;Taylor & Francis;2010-ongoing;"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
58;16916;Physical Therapy;journal;00319023;1.206;Q1;134;133;566;5556;1384;472;2.52;41,77;United States;Oxford University Press;1964-ongoing;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
59;19700176802;Journal of Physiotherapy;journal;18369553;1.194;Q1;61;88;265;1390;385;86;4.09;15,80;Australia;Australian Physiotherapy Association;2010-ongoing;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
60;28025;Gait and Posture;journal;09666362;1.188;Q1;129;495;989;12297;2814;956;2.52;24,84;Netherlands;Elsevier BV;1993-ongoing;"Biophysics (Q1); Orthopedics and Sports Medicine (Q1); Rehabilitation (Q1); Sports Science (Q1)"
61;23402;European Journal of Applied Physiology;journal;14396319, 14396327;1.186;Q1;118;246;749;10396;1891;713;2.47;42,26;Germany;Springer Verlag;1973-1974, 1996-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Sports Science (Q1); Physiology (medical) (Q2)"
62;12100156754;Sport Management Review;journal;14413523;1.159;Q1;45;42;136;2943;486;132;3.63;70,07;Netherlands;Elsevier BV;1998-ongoing;"Business and International Management (Q1); Management Science and Operations Research (Q1); Marketing (Q1); Organizational Behavior and Human Resource Management (Q1); Sports Science (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)"
63;15846;Journal of Biomechanics;journal;00219290;1.147;Q1;177;433;1678;15463;4823;1628;2.62;35,71;Netherlands;Elsevier BV;1968-ongoing;"Biomedical Engineering (Q1); Biophysics (Q1); Orthopedics and Sports Medicine (Q1); Rehabilitation (Q1); Sports Science (Q1)"
64;20934;Sport, Education and Society;journal;13573322;1.128;Q1;55;72;208;3346;564;196;2.69;46,47;United Kingdom;Carfax Publishing Ltd.;1996-ongoing;"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
65;21090;Journal of Sports Sciences;journal;1466447X, 02640414;1.127;Q1;117;327;799;11941;2210;769;2.58;36,52;United Kingdom;Taylor & Francis;1983-ongoing;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
66;5800207375;European Journal of Sport Science;journal;17461391;1.122;Q1;41;153;424;5183;1193;414;2.58;33,88;United Kingdom;Taylor & Francis;2001-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
67;30091;Journal of Sport and Exercise Psychology;journal;08952779, 15432904;1.117;Q2;87;37;156;1847;439;153;2.61;49,92;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Applied Psychology (Q1); Sports Science (Q2)"
68;4700151731;Applied Physiology, Nutrition and Metabolism;journal;17155312;1.112;Q2;78;173;608;7044;1560;580;2.59;40,72;Canada;National Research Council Canada;2006-ongoing;"Medicine (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2); Nutrition and Dietetics (Q2); Physiology (Q2); Physiology (medical) (Q2); Sports Science (Q2)"
69;22481;Journal of Phonetics;journal;00954470, 10958576;1.109;Q1;71;43;157;3142;316;152;1.76;73,07;United States;Elsevier Inc.;1995-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
70;19900193557;Sports Health;journal;19410921, 19417381;1.107;Q1;34;73;223;2519;585;200;2.99;34,51;United States;Sage Periodicals Press;2013, 2015-ongoing;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
71;21100801200;Musculoskeletal Science and Practice;journal;24687812, 24688630;1.099;Q1;78;133;426;4742;932;368;2.56;35,65;United Kingdom;Elsevier BV;2017-ongoing;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
72;4000152113;Journal of Sports Science and Medicine;journal;13032968;1.091;Q1;50;80;344;2802;841;325;2.1;35,03;Turkey;Dept. of Sports Medicine, Medical Faculty of Uludag University;2002-ongoing;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
73;15506;Journal of Fluency Disorders;journal;0094730X;1.073;Q1;47;22;72;1295;180;68;2.02;58,86;Netherlands;Elsevier BV;1974, 1977-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)"
74;13929;Applied Ergonomics;journal;00036870;1.071;Q1;84;293;567;13800;1767;550;2.88;47,10;United Kingdom;Elsevier Ltd.;1969-ongoing;"Engineering (miscellaneous) (Q1); Human Factors and Ergonomics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Safety, Risk, Reliability and Quality (Q1)"
75;13739;International Journal of Language and Communication Disorders;journal;13682822, 14606984;1.057;Q1;58;64;186;2678;460;180;1.66;41,84;United States;Wiley-Blackwell;1966-1995, 1998-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
76;21100370879;Journal of managed care & specialty pharmacy;journal;23761032, 23760540;1.048;Q1;55;148;390;4046;837;358;1.98;27,34;United States;Academy of Managed Care Pharmacy (AMCP);2014-ongoing;"Health Policy (Q1); Pharmaceutical Science (Q1); Pharmacy (Q1)"
77;18548;Histochemistry and Cell Biology;journal;1432119X, 09486143;1.044;Q1;92;115;345;6064;702;326;2.19;52,73;Germany;Springer Verlag;1995-ongoing;"Medical Laboratory Technology (Q1); Histology (Q2); Cell Biology (Q3); Molecular Biology (Q3)"
78;14654;Optometry and Vision Science;journal;15389235, 10405488;1.019;Q1;86;162;723;5053;1134;644;1.63;31,19;United States;Lippincott Williams & Wilkins Ltd.;1989-ongoing;"Optometry (Q1); Ophthalmology (Q2)"
79;13738;International Journal of Audiology;journal;14992027, 17088186;1.017;Q1;63;141;416;4897;807;381;1.83;34,73;United Kingdom;Taylor & Francis;1962-1995, 1999-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
80;4000149001;Cancer Imaging;journal;17405025, 14707330;1.012;Q1;40;30;109;859;321;104;3.03;28,63;United Kingdom;BioMed Central;2000-ongoing;"Medicine (miscellaneous) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Oncology (Q2)"
81;25504;Diabetes Educator;journal;01457217;1.011;Q1;64;56;189;2109;394;176;2.02;37,66;United States;SAGE Publications;1979-ongoing;"Health Professions (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q2)"
82;16938;Physiotherapy;journal;00319406;1.004;Q1;47;69;173;2287;450;156;2.53;33,14;United Kingdom;Elsevier Ltd;1945-ongoing;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
83;26767;Altex;journal;1868596X, 18688551;1.001;Q1;45;42;137;2436;511;114;4.35;58,00;Germany;Spektrum Akademischer Verlag GmbH;2000-ongoing;"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q2)"
84;15122;Journal of Speech, Language, and Hearing Research;journal;10924388;1.001;Q1;122;287;468;16390;1134;455;2.06;57,11;United States;American Speech-Language-Hearing Association;1996-ongoing;"Language and Linguistics (Q1); Linguistics and Language (Q1); Medicine (miscellaneous) (Q1); Speech and Hearing (Q1)"
85;19818;Clinical Journal of Sport Medicine;journal;15363724, 1050642X;0.999;Q1;94;114;297;2549;646;257;2.22;22,36;United States;Lippincott Williams & Wilkins Ltd.;1993-ongoing;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
86;12272;Journal of Rehabilitation Medicine;journal;16501977;0.997;Q1;87;104;413;3729;843;393;1.93;35,86;United Kingdom;Taylor & Francis;1997, 2001-ongoing;"Medicine (miscellaneous) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Sports Science (Q2)"
87;13795;Contact Lens and Anterior Eye;journal;13670484;0.996;Q1;43;70;274;2288;497;237;2.03;32,69;Netherlands;Elsevier BV;1997-ongoing;"Medicine (miscellaneous) (Q1); Optometry (Q1); Ophthalmology (Q2)"
88;21100256982;IEEE Journal of Biomedical and Health Informatics;journal;21682208, 21682194;0.991;Q1;104;182;603;7021;2788;579;4.64;38,58;United States;Institute of Electrical and Electronics Engineers Inc.;2013-ongoing;"Biotechnology (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Health Information Management (Q1)"
89;13674;Dysphagia;journal;0179051X, 14320460;0.99;Q1;71;81;285;3099;594;227;2.44;38,26;Germany;Springer Verlag;1986-ongoing;"Otorhinolaryngology (Q1); Speech and Hearing (Q1); Gastroenterology (Q2)"
90;17227;Journal of Neuroradiology;journal;01509861;0.985;Q1;36;62;164;1500;348;120;2.92;24,19;France;Elsevier Masson;1977-ongoing;"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neurology (clinical) (Q2)"
91;21170;Clinical Biomechanics;journal;02680033;0.982;Q2;115;179;549;6301;1281;540;2.11;35,20;United Kingdom;Elsevier Ltd.;1986-ongoing;"Biophysics (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q2)"
92;29178;Ergonomics;journal;00140139, 13665847;0.98;Q1;97;152;472;7130;1096;459;2.23;46,91;United Kingdom;Taylor & Francis;1957-ongoing;"Human Factors and Ergonomics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
93;40900;International Journal of Sport Nutrition and Exercise Metabolism;journal;1526484X, 15432742;0.963;Q2;65;70;203;2239;496;198;2.58;31,99;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Nutrition and Dietetics (Q2); Sports Science (Q2)"
94;21100413715;Sport, Exercise, and Performance Psychology;journal;21573913, 21573905;0.95;Q1;11;29;74;1498;168;70;2.24;51,66;United States;American Psychological Association Inc.;2014-ongoing;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Social Psychology (Q1); Applied Psychology (Q2)"
95;21078;Journal of Sport Management;journal;1543270X, 08884773;0.943;Q1;57;41;141;2548;324;136;2.29;62,15;United States;Human Kinetics Publishers Inc.;1996-ongoing;"Decision Sciences (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)"
96;29901;International Journal of Hyperthermia;journal;02656736, 14645157;0.941;Q1;73;136;282;4510;896;270;3.24;33,16;United Kingdom;Taylor & Francis;1985-ongoing;"Medicine (miscellaneous) (Q1); Radiological and Ultrasound Technology (Q1); Physiology (Q2); Physiology (medical) (Q2); Cancer Research (Q3)"
